timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
355115,101729.218750,283.20,0.493205,-9.830592,-0.181959,-0.005321,0.014899,-0.004256,280.93,4.02,1.04,0.08,0.02,-32.900959,0,0,0,0,0,,,,,,,,
360115,101714.390625,283.22,0.483628,-9.830592,-0.181959,-0.004256,0.014899,-0.003192,280.93,4.01,1.46,0.68,0.02,-31.695909,0,0,0,0,0,,,,,,,,
365115,101714.390625,283.22,0.488417,-9.835380,-0.181959,-0.004256,0.014899,-0.005321,280.93,4.03,0.93,0.10,0.02,-31.695909,0,0,0,0,0,,,,,,,,
370115,101740.500000,283.25,0.493205,-9.840168,-0.177170,-0.004256,0.013834,-0.004256,280.98,4.02,0.67,-0.29,0.02,-33.817665,0,0,0,0,0,,,,,,,,
375115,101740.500000,283.25,0.488417,-9.830592,-0.172382,-0.005321,0.013834,-0.003192,281.00,4.00,0.97,0.00,0.02,-33.817665,0,0,0,0,0,,,,,,,,
380115,101729.468750,283.29,0.488417,-9.835380,-0.181959,-0.005321,0.013834,-0.003192,281.01,4.03,0.91,-0.01,0.02,-32.921272,0,0,0,0,0,,,,,,,,
385115,101733.234375,283.30,0.497993,-9.830592,-0.181959,-0.004256,0.013834,-0.003192,281.04,4.03,0.99,-0.11,0.02,-33.227272,0,0,0,0,0,,,,,,,,
390115,101714.640625,283.30,0.483628,-9.830592,-0.172382,-0.004256,0.014899,-0.002128,281.00,4.01,1.17,0.23,0.02,-31.716228,0,0,0,0,0,,,,,,,,
395115,101737.000000,283.32,0.488417,-9.830592,-0.172382,-0.005321,0.013834,-0.004256,281.01,4.03,0.87,-0.05,0.02,-33.533264,0,0,0,0,0,,,,,,,,
400115,101744.531250,283.35,0.493205,-9.835380,-0.172382,-0.004256,0.014899,-0.003192,281.03,4.03,1.02,-0.20,0.02,-34.145221,0,0,0,0,0,,,,,,,,
405115,101725.937500,283.35,0.493205,-9.840168,-0.167594,-0.003192,0.013834,-0.004256,281.04,4.01,1.10,0.12,0.02,-32.634311,0,0,0,0,0,,,,,,,,
410115,101733.484375,283.38,0.497993,-9.844957,-0.177170,-0.005321,0.013834,-0.003192,281.10,4.03,1.14,0.04,0.02,-33.247589,0,0,0,0,0,,,,,,,,
415115,101714.890625,283.38,0.493205,-9.825803,-0.181959,-0.004256,0.013834,-0.003192,281.06,4.02,1.24,0.12,0.02,-31.736545,0,0,0,0,0,,,,,,,,
420115,101718.656250,283.40,0.502782,-9.830592,-0.172382,-0.004256,0.014899,-0.003192,281.09,4.02,1.78,0.67,0.02,-32.042583,0,0,0,0,0,,,,,,,,
425115,101741.000000,283.42,0.497993,-9.830592,-0.186747,-0.003192,0.013834,-0.004256,281.09,4.03,0.93,-0.12,0.02,-33.858291,0,0,0,0,0,,,,,,,,
430115,101726.187500,283.43,0.488417,-9.825803,-0.181959,-0.005321,0.014899,-0.003192,281.16,4.03,1.16,-0.16,0.02,-32.654624,0,0,0,0,0,,,,,,,,
435115,101726.187500,283.43,0.488417,-9.840168,-0.172382,-0.004256,0.014899,-0.004256,281.13,4.01,1.42,0.37,0.02,-32.654624,0,0,0,0,0,,,,,,,,
440115,101733.734375,283.46,0.497993,-9.835380,-0.172382,-0.003192,0.014899,-0.004256,281.18,4.02,0.96,-0.16,0.02,-33.267902,0,0,0,0,0,,,,,,,,
445115,101715.125000,283.46,0.493205,-9.830592,-0.177170,-0.004256,0.013834,-0.004256,281.19,4.02,1.86,0.49,0.02,-31.755594,0,0,0,0,0,,,,,,,,
450115,101718.890625,283.48,0.493205,-9.830592,-0.177170,-0.005321,0.014899,-0.004256,281.21,4.00,2.06,0.83,0.02,-32.061630,0,0,0,0,0,,,,,,,,
455115,101726.406250,283.51,0.497993,-9.840168,-0.172382,-0.005321,0.014899,-0.004256,281.18,4.02,1.33,0.07,0.02,-32.672401,0,0,0,0,0,,,,,,,,
