packetType,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro1_alt,gps_lat,gps_long,gps_alt,gps_fix_quality,gps_sats_tracked,gps_hdop,battery_voltage_1,battery_voltage_2,pyro_cont,dynamixel_degrees,dynamixel_degrees_1,dynamixel_length,dynamixel_length_1,trigger_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
0,486297,-8,-2046,87,10,23,4,-465,-359,3730,8,4,6,25.97,1.0136688872440167,0.7311454912622519,0.0,0.0,0.0,0,0,0.0,11.871234893798828,11.589703559875488,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4459199237421646,0.0,0.0,-0.020360661376972,0.4165911078453064,-0.0383072271943092,9.797073364257812,-0.0265967790037393,-0.6900595426559448,-0.0254021901637315,0.722817599773407,6,0.0,0.0,-0.0574277424,-14.6871451188,0.6245266986,0.012217304719999999,0.028099800855999998,0.004886921888,-0.2697,-0.20822,2.1634,-0.0574277424,-14.6871451188,0.6245266986,0.012217304719999999,0.028099800855999998,0.004886921888,-0.2697,-0.20822,2.1634,0.23536,0.11768,0.17652,1.0136688872440167,25.97
0,486402,-7,-2052,89,11,23,4,-422,-396,3774,8,4,4,25.96,1.0135998026153468,1.2561051190528432,0.0,0.0,0.0,0,0,0.0,11.474203109741213,12.087797164916992,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4358578429712815,0.0,0.0,-0.0268333799592157,0.4261679053306579,-0.0335188247263431,9.825803756713867,-0.0265509504824876,-0.6900236010551453,-0.0254062935709953,0.7228533625602722,6,0.0,0.0,-0.050249274600000005,-14.730215925600001,0.6388836342,0.013439035192,0.028099800855999998,0.004886921888,-0.24476,-0.22968,2.18892,-0.050249274600000005,-14.730215925600001,0.6388836342,0.013439035192,0.028099800855999998,0.004886921888,-0.24476,-0.22968,2.18892,0.23536,0.11768,0.11768,1.0135998026153468,25.96
0,486507,-6,-2045,91,5,32,3,-389,-358,3718,8,5,4,25.96,1.013757710338021,0.0562399657181428,0.0,0.0,0.0,0,0,0.0,11.986734390258787,11.838749885559082,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4814606375755892,0.0,0.0,0.021404980756998,0.4357447028160095,-0.0287304203957319,9.792284965515137,-0.0265277661383152,-0.6901313662528992,-0.0254329089075326,0.7227504253387451,6,0.0,0.0,-0.0430708068,-14.679966651,0.6532405698,0.0061086523599999994,0.039095375104,0.003665191416,-0.22562000000000001,-0.20764,2.15644,-0.0430708068,-14.679966651,0.6532405698,0.0061086523599999994,0.039095375104,0.003665191416,-0.22562000000000001,-0.20764,2.15644,0.23536,0.1471,0.11768,1.013757710338021,25.96
0,486612,-3,-2047,94,8,25,3,-360,-348,3676,8,4,5,25.97,1.0136688872440167,0.7311454912622519,0.0,0.0,0.0,0,0,0.0,11.564437866210938,11.633015632629396,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4832136964183098,0.0,0.0,0.0210347493938671,0.4501099288463592,-0.0143652101978659,9.801861763000488,-0.0264629200100898,-0.6901598572731018,-0.0254915878176689,0.7227236032485962,6,0.0,0.0,-0.0215354034,-14.694323586600001,0.6747759732,0.009773843776,0.0305432618,0.003665191416,-0.2088,-0.20184,2.13208,-0.0215354034,-14.694323586600001,0.6747759732,0.009773843776,0.0305432618,0.003665191416,-0.2088,-0.20184,2.13208,0.23536,0.11768,0.1471,1.0136688872440167,25.97
0,486717,-6,-2050,84,12,22,4,-402,-377,3684,8,5,5,25.96,1.0136590180113496,0.8061379500602662,0.0,0.0,0.0,0,0,0.0,11.347874641418455,12.131109237670898,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5159379651231703,0.0,0.0,0.0513584214120538,0.4022258818149566,-0.0287304203957319,9.816226959228516,-0.0263724196702241,-0.6901602745056152,-0.025461621582508,0.7227275371551514,6,0.0,0.0,-0.0430708068,-14.715858990000001,0.6029912952,0.014660765664,0.026878070384,0.004886921888,-0.23316,-0.21866,2.13672,-0.0430708068,-14.715858990000001,0.6029912952,0.014660765664,0.026878070384,0.004886921888,-0.23316,-0.21866,2.13672,0.23536,0.1471,0.1471,1.0136590180113496,25.96
0,486822,-2,-2044,90,10,26,5,-412,-366,3689,8,3,4,25.96,1.0135998026153468,1.2561051190528432,0.0,0.0,0.0,0,0,0.0,11.882062911987305,11.44893741607666,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4732126763421657,0.0,0.0,0.0012919343655737,0.4309563040733337,-0.0095768067985773,9.78749656677246,-0.0263232104480266,-0.6901996731758118,-0.0254461895674467,0.7226922512054443,6,0.0,0.0,-0.0143569356,-14.6727881832,0.646062102,0.012217304719999999,0.031764992272,0.0061086523599999994,-0.23896,-0.21228,2.13962,-0.0143569356,-14.6727881832,0.646062102,0.012217304719999999,0.031764992272,0.0061086523599999994,-0.23896,-0.21228,2.13962,0.23536,0.08826,0.11768,1.0135998026153468,25.96
0,486927,-11,-2048,89,11,26,5,-401,-381,3757,7,5,6,25.96,1.0136590180113496,0.8061379500602662,0.0,0.0,0.0,0,0,0.0,11.885671615600586,11.84957790374756,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4698819811766875,0.0,0.0,-0.0018880723127717,0.4261679053306579,-0.0526724383234977,9.806650161743164,-0.0262532476335763,-0.6902687549591064,-0.0254640635102987,0.7226282358169556,6,0.0,0.0,-0.07896314580000001,-14.7015020544,0.6388836342,0.013439035192,0.031764992272,0.0061086523599999994,-0.23258,-0.22098,2.17906,-0.07896314580000001,-14.7015020544,0.6388836342,0.013439035192,0.031764992272,0.0061086523599999994,-0.23258,-0.22098,2.17906,0.20594,0.1471,0.17652,1.0136590180113496,25.96
0,487032,-7,-2049,89,12,23,4,-378,-343,3679,8,4,5,25.96,1.0137675795706884,-0.0187465813510863,0.0,0.0,0.0,0,0,0.0,11.261250495910645,12.04448413848877,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4744615211809745,0.0,0.0,0.0007805698801676,0.4261679053306579,-0.0335188247263431,9.81143856048584,-0.0261968467384576,-0.6902678608894348,-0.0254445783793926,0.7226316928863525,6,0.0,0.0,-0.050249274600000005,-14.7086805222,0.6388836342,0.014660765664,0.028099800855999998,0.004886921888,-0.21924,-0.19894,2.13382,-0.050249274600000005,-14.7086805222,0.6388836342,0.014660765664,0.028099800855999998,0.004886921888,-0.21924,-0.19894,2.13382,0.23536,0.11768,0.1471,1.0137675795706884,25.96
0,487137,-4,-2044,91,11,25,3,-463,-379,3692,8,3,6,25.97,1.013718233407353,0.3561920653597745,0.0,0.0,0.0,0,0,0.0,12.105843544006348,11.97951602935791,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5348555038287158,0.0,0.0,0.0601360340947798,0.4357447028160095,-0.0191536135971546,9.78749656677246,-0.0261470787227153,-0.6902841329574585,-0.0254412591457366,0.7226181626319885,6,0.0,0.0,-0.0287138712,-14.6727881832,0.6532405698,0.013439035192,0.0305432618,0.003665191416,-0.26854,-0.21982,2.14136,-0.0287138712,-14.6727881832,0.6532405698,0.013439035192,0.0305432618,0.003665191416,-0.26854,-0.21982,2.14136,0.23536,0.08826,0.17652,1.013718233407353,25.97
0,487242,-8,-2048,90,11,25,3,-419,-350,3691,9,5,6,25.96,1.0137083641746854,0.4311815681630501,0.0,0.0,0.0,0,0,0.0,12.095015525817873,11.89289093017578,7,447.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5375461946602146,0.0,0.0,0.0543411555372679,0.4309563040733337,-0.0383072271943092,9.806650161743164,-0.0261044409126043,-0.6903463006019592,-0.025430504232645,0.722560703754425,6,0.0,0.0,-0.0574277424,-14.7015020544,0.646062102,0.013439035192,0.0305432618,0.003665191416,-0.24302,-0.203,2.14078,-0.0574277424,-14.7015020544,0.646062102,0.013439035192,0.0305432618,0.003665191416,-0.24302,-0.203,2.14078,0.26478,0.1471,0.17652,1.0137083641746854,25.96
