timestampMs	pressurePa	barometerTemperatureK	accelerationMSS_x	accelerationMSS_y	accelerationMSS_z	velocityRadS_x	velocityRadS_y	velocityRadS_z	imuTemperatureK	batteryVoltageV	altitudeM	velocityMS	accelerationMSS	unfilteredAltitudeM	flightState	drogueContinuity	drogueFired	mainContinuity	mainFired
981441	100703.234375	301.03	1.786074	-0.086191	-9.677363	0.036183	0.002128	-0.019156	305.54	0.00	0.58	-0.18	-0.11	54.232479	0	0	0	0	0
986441	100679.406250	301.01	1.781286	-0.134075	-9.662998	0.038312	0.001064	-0.015963	305.34	0.01	1.42	0.32	-0.12	56.316238	0	0	0	0	0
991441	100683.171875	301.03	1.781286	-0.086191	-9.691728	0.035119	-0.001064	-0.019156	305.39	0.01	1.24	0.26	-0.11	55.986907	0	0	0	0	0
996441	100695.687500	300.99	1.795651	-0.071826	-9.706093	0.036183	0.000000	-0.017027	305.20	0.00	0.53	-0.37	-0.10	54.892406	0	0	0	0	0
1001441	100691.937500	300.98	1.790862	-0.110133	-9.691728	0.035119	0.000000	-0.014899	305.44	0.01	1.24	0.25	-0.11	55.220336	0	0	0	0	0
1006441	100688.156250	300.96	1.795651	-0.047884	-9.696516	0.034055	0.001064	-0.017027	305.59	0.01	0.75	-0.06	-0.12	55.551006	0	0	0	0	0
1011441	100711.984375	300.98	1.781286	-0.100556	-9.658209	0.037247	0.002128	-0.018091	305.54	0.00	0.38	-0.56	-0.11	53.467395	0	0	0	0	0
1016441	100688.156250	300.96	1.714248	-0.038307	-9.706093	0.035119	0.001064	-0.015963	305.34	0.01	1.11	0.13	-0.11	55.551006	0	0	0	0	0
1021441	100691.937500	300.98	1.766920	-0.090979	-9.667786	0.034055	0.002128	-0.018091	305.44	0.01	1.12	0.17	-0.11	55.220336	0	0	0	0	0
1026441	100695.687500	300.99	1.900996	-0.038307	-9.691728	0.035119	0.001064	-0.021284	305.24	0.00	0.59	-0.05	-0.11	54.892406	0	0	0	0	0
1031441	100695.687500	300.99	1.790862	-0.090979	-9.720458	0.037247	0.000000	-0.017027	305.68	0.00	0.64	-0.05	-0.10	54.892406	0	0	0	0	0
1036441	100691.937500	300.98	1.766920	-0.076614	-9.691728	0.034055	0.001064	-0.015963	305.24	0.01	1.21	0.04	-0.11	55.220336	0	0	0	0	0
1041441	100671.875000	300.98	1.790862	-0.086191	-9.595960	0.039376	0.001064	-0.021284	305.39	0.00	1.81	0.71	-0.18	56.974925	0	0	0	0	0
1046441	100695.687500	300.99	1.771709	-0.076614	-9.682151	0.032990	0.002128	-0.015963	305.44	0.00	0.86	-0.16	-0.11	54.892406	0	0	0	0	0
1051441	100711.984375	300.98	1.776497	-0.110133	-9.677363	0.035119	-0.001064	-0.019156	305.24	0.01	0.81	-0.11	-0.10	53.467395	0	0	0	0	0
1056441	100668.109375	300.96	1.790862	-0.134075	-9.677363	0.035119	0.001064	-0.019156	305.34	0.00	1.23	0.36	-0.11	57.304283	0	0	0	0	0
1061441	100691.937500	300.98	1.771709	-0.086191	-9.639056	0.036183	0.003192	-0.020220	305.54	0.01	1.02	0.11	-0.15	55.220336	0	0	0	0	0
1066441	100691.937500	300.98	1.786074	-0.086191	-9.730035	0.035119	0.001064	-0.017027	305.39	0.01	1.00	-0.05	-0.11	55.220336	0	0	0	0	0
1071441	100688.156250	300.96	1.766920	-0.086191	-9.682151	0.036183	0.004256	-0.015963	305.24	0.00	1.34	0.28	-0.11	55.551006	0	0	0	0	0
1076441	100704.437500	300.94	1.762132	-0.081402	-9.710882	0.035119	0.002128	-0.017027	305.44	0.00	0.86	-0.10	-0.11	54.127277	0	0	0	0	0
1081441	100680.609375	300.93	1.805227	-0.105344	-9.715670	0.037247	0.001064	-0.015963	305.39	0.01	0.61	-0.21	-0.11	56.211013	0	0	0	0	0
1086441	100700.671875	300.93	1.762132	-0.124498	-9.706093	0.035119	-0.001064	-0.017027	305.39	0.00	0.17	-0.52	-0.11	54.456550	0	0	0	0	0
1091441	100664.328125	300.94	1.757344	-0.086191	-9.677363	0.035119	0.002128	-0.015963	305.20	0.01	1.63	0.75	-0.12	57.635017	0	0	0	0	0
1096441	100684.390625	300.94	1.786074	-0.110133	-9.691728	0.035119	0.000000	-0.017027	305.39	0.00	0.97	0.02	-0.13	55.880325	0	0	0	0	0
1101441	100708.218750	300.96	1.776497	-0.090979	-9.792284	0.036183	0.001064	-0.015963	305.24	0.00	0.60	-0.39	-0.10	53.796649	0	0	0	0	0
1106441	100691.937500	300.98	1.776497	-0.100556	-9.677363	0.035119	0.003192	-0.019156	305.34	0.01	0.96	-0.05	-0.12	55.220336	0	0	0	0	0
1111441	100691.937500	300.98	1.795651	-0.090979	-9.672574	0.036183	0.001064	-0.018091	305.34	0.01	0.66	-0.22	-0.11	55.220336	0	0	0	0	0
1116441	100679.406250	301.01	1.771709	-0.114921	-9.691728	0.035119	0.001064	-0.019156	305.44	0.00	0.62	-0.26	-0.12	56.316238	0	0	0	0	0
1121441	100699.453125	301.01	1.757344	-0.090979	-9.691728	0.037247	0.001064	-0.014899	305.39	0.01	0.29	-0.52	-0.11	54.563121	0	0	0	0	0
1126441	100679.406250	301.01	1.771709	-0.100556	-9.691728	0.034055	0.002128	-0.018091	305.05	0.00	1.24	0.25	-0.11	56.316238	0	0	0	0	0
1131441	100686.968750	301.04	1.771709	-0.148440	-9.696516	0.036183	0.000000	-0.018091	305.39	0.00	0.91	-0.02	-0.12	55.654857	0	0	0	0	0
1136441	100690.718750	301.06	1.752555	-0.134075	-9.730035	0.032990	0.000000	-0.017027	305.54	0.01	1.09	0.18	-0.09	55.326915	0	0	0	0	0
1141441	100690.718750	301.06	1.790862	-0.090979	-9.701305	0.034055	-0.001064	-0.019156	305.34	0.00	0.42	-0.48	-0.11	55.326915	0	0	0	0	0
1146441	100694.500000	301.08	1.795651	-0.114921	-9.691728	0.037247	0.000000	-0.017027	305.44	0.00	0.62	-0.13	-0.11	54.996250	0	0	0	0	0
1151441	100694.500000	301.08	1.776497	-0.100556	-9.686940	0.037247	0.002128	-0.017027	305.44	0.01	0.75	-0.08	-0.11	54.996250	0	0	0	0	0
1156441	100699.453125	301.01	1.810016	-0.090979	-9.720458	0.036183	0.001064	-0.017027	305.54	0.01	0.24	-0.63	-0.10	54.563121	0	0	0	0	0
1161441	100679.406250	301.01	1.766920	-0.095768	-9.706093	0.035119	0.001064	-0.015963	305.39	0.00	1.19	0.48	-0.10	56.316238	0	0	0	0	0
1166441	100691.937500	300.98	1.795651	-0.105344	-9.691728	0.034055	0.000000	-0.015963	305.34	0.01	0.97	0.25	-0.11	55.220336	0	0	0	0	0
1171441	100671.875000	300.98	1.771709	-0.081402	-9.682151	0.037247	0.004256	-0.015963	305.34	0.00	1.04	0.33	-0.11	56.974925	0	0	0	0	0
1176441	100691.937500	300.98	1.795651	-0.090979	-9.677363	0.034055	0.000000	-0.017027	305.44	0.00	0.46	-0.12	-0.11	55.220336	0	0	0	0	0
1181441	100695.687500	300.99	1.766920	-0.119710	-9.662998	0.034055	0.000000	-0.019156	305.44	0.00	0.15	-0.44	-0.11	54.892406	0	0	0	0	0
1186441	100699.453125	301.01	1.790862	-0.095768	-9.691728	0.035119	0.002128	-0.017027	305.20	0.01	0.60	0.00	-0.11	54.563121	0	0	0	0	0
1191441	100699.453125	301.01	1.781286	-0.110133	-9.686940	0.037247	0.000000	-0.019156	305.39	0.00	0.21	-0.39	-0.11	54.563121	0	0	0	0	0
1196441	100691.937500	300.98	1.771709	-0.105344	-9.677363	0.038312	-0.001064	-0.017027	305.39	0.00	0.85	0.22	-0.11	55.220336	0	0	0	0	0
1201441	100691.937500	300.98	1.771709	-0.090979	-9.672574	0.036183	0.001064	-0.017027	305.44	0.00	0.93	0.15	-0.12	55.220336	0	0	0	0	0
1206441	100699.453125	301.01	1.766920	-0.076614	-9.672574	0.034055	0.001064	-0.015963	305.54	0.00	0.24	-0.56	-0.11	54.563121	0	0	0	0	0
1211441	100686.968750	301.04	1.829170	-0.076614	-9.696516	0.035119	0.001064	-0.020220	305.44	0.01	0.65	-0.27	-0.11	55.654857	0	0	0	0	0
1216441	100670.656250	301.06	1.790862	-0.100556	-9.667786	0.035119	0.001064	-0.019156	305.39	0.01	1.15	0.37	-0.12	57.081520	0	0	0	0	0
1221441	100690.718750	301.06	1.771709	-0.114921	-9.701305	0.034055	-0.001064	-0.014899	305.34	0.00	1.00	0.16	-0.11	55.326915	0	0	0	0	0
1226441	100678.203125	301.09	1.819593	-0.086191	-9.682151	0.035119	-0.001064	-0.020220	305.39	0.01	1.24	0.38	-0.12	56.421459	0	0	0	0	0
1231441	100681.968750	301.11	1.757344	-0.095768	-9.696516	0.035119	0.003192	-0.017027	305.24	0.00	0.68	-0.34	-0.11	56.092128	0	0	0	0	0
1236441	100681.968750	301.11	1.810016	-0.095768	-9.672574	0.034055	0.002128	-0.014899	305.24	0.00	0.93	-0.01	-0.14	56.092128	0	0	0	0	0
1241441	100681.968750	301.11	1.786074	-0.090979	-9.701305	0.035119	0.003192	-0.019156	305.59	0.01	0.84	-0.02	-0.12	56.092128	0	0	0	0	0
1246441	100689.500000	301.14	1.776497	-0.095768	-9.691728	0.032990	0.001064	-0.019156	305.54	0.01	0.63	-0.38	-0.12	55.433494	0	0	0	0	0
1251441	100669.437500	301.14	1.810016	-0.100556	-9.677363	0.035119	0.000000	-0.017027	305.44	0.00	1.61	0.50	-0.11	57.188117	0	0	0	0	0
1256441	100689.500000	301.14	1.771709	-0.081402	-9.686940	0.036183	-0.001064	-0.015963	305.68	0.01	1.15	0.05	-0.12	55.433494	0	0	0	0	0
1261441	100673.203125	301.16	1.742978	-0.129286	-9.710882	0.035119	-0.001064	-0.018091	305.44	0.00	1.12	0.21	-0.11	56.858764	0	0	0	0	0
1266441	100693.265625	301.16	1.766920	-0.090979	-9.686940	0.035119	0.000000	-0.018091	305.68	0.00	0.98	-0.03	-0.11	55.104194	0	0	0	0	0
1271441	100689.500000	301.14	1.771709	-0.110133	-9.715670	0.034055	0.001064	-0.017027	305.44	0.01	1.53	0.34	-0.11	55.433494	0	0	0	0	0
1276441	100689.500000	301.14	1.795651	-0.076614	-9.677363	0.032990	0.001064	-0.018091	305.39	0.01	0.96	-0.26	-0.11	55.433494	0	0	0	0	0
1281441	100685.734375	301.13	1.790862	-0.090979	-9.710882	0.035119	0.000000	-0.015963	305.54	0.00	1.27	-0.08	-0.11	55.762805	0	0	0	0	0
1286441	100702.031250	301.11	1.805227	-0.114921	-9.682151	0.035119	0.002128	-0.015963	305.44	0.00	0.71	-0.72	-0.11	54.337684	0	0	0	0	0
1291441	100702.031250	301.11	1.771709	-0.086191	-9.648633	0.036183	0.003192	-0.019156	305.59	0.01	1.19	-0.35	-0.12	54.337684	0	0	0	0	0
1296441	100702.031250	301.11	1.795651	-0.081402	-9.686940	0.037247	0.000000	-0.019156	305.54	0.00	0.71	-0.80	-0.13	54.337684	0	0	0	0	0
1301441	100685.734375	301.13	1.824381	-0.095768	-9.682151	0.034055	-0.002128	-0.019156	305.34	0.01	1.41	-0.07	-0.12	55.762805	0	0	0	0	0
1306441	100681.968750	301.11	1.766920	-0.067037	-9.648633	0.037247	0.003192	-0.018091	305.54	0.00	1.45	-0.14	-0.11	56.092128	0	0	0	0	0
1311441	100681.968750	301.11	1.766920	-0.095768	-9.686940	0.032990	0.001064	-0.017027	305.54	0.00	1.58	-0.02	-0.11	56.092128	0	0	0	0	0
1316441	100685.734375	301.13	1.776497	-0.124498	-9.715670	0.032990	0.002128	-0.018091	305.44	0.00	1.43	-0.17	-0.12	55.762805	0	0	0	0	0
1321441	100685.734375	301.13	1.771709	-0.100556	-9.682151	0.036183	0.002128	-0.015963	305.44	0.01	1.81	0.28	-0.13	55.762805	0	0	0	0	0
1326441	100689.500000	301.14	1.810016	-0.090979	-9.710882	0.032990	-0.001064	-0.014899	305.39	0.00	1.23	-0.33	-0.11	55.433494	0	0	0	0	0
1331441	100693.265625	301.16	1.771709	-0.124498	-9.696516	0.036183	0.003192	-0.015963	305.54	0.01	0.93	-0.70	-0.10	55.104194	0	0	0	0	0
1336441	100693.265625	301.16	1.786074	-0.105344	-9.667786	0.034055	0.001064	-0.018091	305.44	0.00	1.41	-0.19	-0.12	55.104194	0	0	0	0	0
1341441	100697.046875	301.18	1.776497	-0.114921	-9.686940	0.036183	0.000000	-0.020220	305.59	0.00	1.41	-0.31	-0.12	54.773536	0	0	0	0	0
1346441	100676.984375	301.18	1.771709	-0.095768	-9.682151	0.035119	0.003192	-0.021284	305.44	0.00	1.39	-0.22	-0.12	56.528053	0	0	0	0	0
1351441	100680.734375	301.19	1.795651	-0.110133	-9.696516	0.037247	0.003192	-0.018091	305.59	0.00	1.83	0.06	-0.11	56.200084	0	0	0	0	0
1356441	100680.734375	301.19	1.757344	-0.110133	-9.706093	0.035119	0.001064	-0.019156	305.44	0.00	1.99	0.08	-0.08	56.200084	0	0	0	0	0
1361441	100700.796875	301.19	1.805227	-0.110133	-9.667786	0.035119	0.002128	-0.018091	305.44	0.01	1.54	-0.48	-0.09	54.445621	0	0	0	0	0
1366441	100676.984375	301.18	1.790862	-0.090979	-9.691728	0.035119	0.002128	-0.017027	305.68	0.01	2.14	0.18	-0.11	56.528053	0	0	0	0	0
1371441	100680.734375	301.19	1.776497	-0.090979	-9.662998	0.034055	0.001064	-0.018091	305.68	0.00	2.20	0.08	-0.12	56.200084	0	0	0	0	0
1376441	100664.437500	301.21	1.757344	-0.124498	-9.710882	0.035119	0.001064	-0.015963	305.59	0.01	0.06	-0.23	-0.11	57.627342	0	0	0	0	0
1381441	100660.671875	301.19	1.800439	-0.114921	-9.682151	0.036183	0.000000	-0.019156	305.68	0.00	0.49	0.01	-0.11	57.956733	0	0	0	0	0
1386441	100664.437500	301.21	1.781286	-0.100556	-9.667786	0.035119	0.003192	-0.018091	305.59	0.00	0.47	0.13	-0.12	57.627342	0	0	0	0	0
1391441	100664.437500	301.21	1.786074	-0.090979	-9.667786	0.031926	0.002128	-0.017027	305.54	0.01	0.70	0.15	-0.12	57.627342	0	0	0	0	0
1396441	100664.437500	301.21	1.800439	-0.047884	-9.701305	0.036183	-0.001064	-0.020220	305.73	0.01	0.08	-0.56	-0.12	57.627342	0	0	0	0	0
1401441	100664.437500	301.21	1.766920	-0.095768	-9.686940	0.036183	-0.001064	-0.018091	305.54	0.00	0.72	0.04	-0.12	57.627342	0	0	0	0	0
1406441	100664.437500	301.21	1.757344	-0.110133	-9.720458	0.037247	0.003192	-0.017027	305.54	0.01	0.60	-0.12	-0.11	57.627342	0	0	0	0	0
1411441	100697.046875	301.18	1.805227	-0.162805	-9.701305	0.031926	0.000000	-0.017027	305.44	0.01	0.06	-0.61	-0.11	54.775333	0	0	0	0	0
1416441	100673.203125	301.16	1.800439	-0.129286	-9.643844	0.034055	0.004256	-0.017027	305.59	0.00	0.62	-0.15	-0.12	56.860630	0	0	0	0	0
1421441	100673.203125	301.16	1.781286	-0.090979	-9.648633	0.035119	0.000000	-0.015963	305.68	0.01	1.15	0.36	-0.11	56.860630	0	0	0	0	0
1426441	100661.906250	301.11	1.810016	-0.110133	-9.725247	0.035119	0.000000	-0.015963	305.44	0.00	0.40	-0.45	-0.09	57.848758	0	0	0	0	0
1431441	100678.203125	301.09	1.790862	-0.086191	-9.701305	0.035119	0.000000	-0.015963	305.73	0.00	0.51	-0.41	-0.11	56.423313	0	0	0	0	0
1436441	100661.906250	301.11	1.810016	-0.067037	-9.658209	0.032990	0.000000	-0.018091	305.54	0.00	1.29	0.24	-0.12	57.848758	0	0	0	0	0
1441441	100661.906250	301.11	1.766920	-0.052672	-9.696516	0.032990	0.002128	-0.018091	305.44	0.00	0.75	-0.16	-0.11	57.848758	0	0	0	0	0
1446441	100658.140625	301.09	1.776497	-0.105344	-9.686940	0.034055	0.000000	-0.013834	305.59	0.00	1.06	-0.04	-0.11	58.178153	0	0	0	0	0
1451441	100661.906250	301.11	1.805227	-0.095768	-9.682151	0.035119	0.001064	-0.022348	305.54	0.01	0.67	-0.52	-0.11	57.848758	0	0	0	0	0
1456441	100638.078125	301.09	1.747767	-0.110133	-9.682151	0.035119	0.002128	-0.019156	305.34	0.00	1.80	0.52	-0.11	59.933277	0	0	0	0	0
1461441	100665.671875	301.13	1.800439	-0.124498	-9.672574	0.034055	0.003192	-0.018091	305.44	0.00	0.81	-0.51	-0.12	57.519371	0	0	0	0	0
1466441	100669.437500	301.14	1.766920	-0.110133	-9.677363	0.032990	0.001064	-0.019156	305.44	0.01	0.78	-0.55	-0.12	57.189994	0	0	0	0	0
1471441	100645.609375	301.13	1.766920	-0.110133	-9.658209	0.036183	-0.001064	-0.018091	305.34	0.01	2.10	0.61	-0.12	59.274387	0	0	0	0	0
1476441	100669.437500	301.14	1.795651	-0.110133	-9.725247	0.034055	0.001064	-0.018091	305.44	0.00	1.01	-0.34	-0.11	57.189994	0	0	0	0	0
1481441	100673.203125	301.16	1.747767	-0.086191	-9.701305	0.036183	0.002128	-0.019156	305.44	0.00	1.05	-0.22	-0.09	56.860630	0	0	0	0	0
1486441	100653.140625	301.16	1.742978	-0.124498	-9.193734	0.040440	0.001064	-0.017027	305.59	0.01	1.56	-0.14	-0.30	58.615539	0	0	0	0	0
1491441	100649.375000	301.14	1.656787	-0.622492	-9.734824	0.030862	-0.001064	-0.017027	305.54	0.00	2.26	0.48	-0.11	58.944957	0	0	0	0	0
1496441	100649.375000	301.14	1.685518	-0.603338	-9.658209	0.034055	0.001064	-0.013834	305.44	0.01	1.79	0.04	-0.11	58.944957	0	0	0	0	0
1501441	100665.671875	301.13	1.651999	-0.622492	-9.677363	0.028734	0.002128	-0.017027	305.39	0.01	1.77	0.24	-0.11	57.519371	0	0	0	0	0
1506441	100665.671875	301.13	1.642422	-0.593762	-9.686940	0.029798	0.003192	-0.014899	305.54	0.00	1.50	-0.17	-0.11	57.519371	0	0	0	0	0
1511441	100669.437500	301.14	1.656787	-0.588973	-9.682151	0.030862	0.001064	-0.017027	305.54	0.01	0.83	-0.71	-0.11	57.189994	0	0	0	0	0
1516441	100653.140625	301.16	1.628057	-0.584185	-9.701305	0.029798	0.000000	-0.013834	305.44	0.01	1.67	0.02	-0.11	58.615539	0	0	0	0	0
1521441	100656.906250	301.18	1.628057	-0.603338	-9.686940	0.032990	0.002128	-0.015963	305.54	0.00	1.46	-0.24	-0.11	58.286132	0	0	0	0	0
1526441	100660.671875	301.19	1.656787	-0.560243	-9.701305	0.032990	0.000000	-0.012770	305.59	0.00	1.71	0.01	-0.11	57.956733	0	0	0	0	0
1531441	100660.671875	301.19	1.656787	-0.579396	-9.725247	0.031926	0.002128	-0.013834	305.73	0.01	1.52	-0.20	-0.11	57.956733	0	0	0	0	0
1536441	100656.906250	301.18	1.656787	-0.588973	-9.696516	0.029798	0.001064	-0.014899	305.73	0.00	1.70	-0.12	-0.12	58.286132	0	0	0	0	0
1541441	100660.671875	301.19	1.594538	-0.560243	-9.691728	0.029798	0.000000	-0.012770	305.44	0.01	1.31	-0.53	-0.10	57.956733	0	0	0	0	0
1546441	100656.906250	301.18	1.656787	-0.608127	-9.686940	0.035119	0.003192	-0.014899	305.44	0.01	1.84	-0.14	-0.11	58.286132	0	0	0	0	0
1551441	100656.906250	301.18	1.623268	-0.593762	-9.696516	0.030862	0.000000	-0.014899	305.88	0.00	1.75	-0.24	-0.11	58.286132	0	0	0	0	0
1556441	100653.140625	301.16	1.632845	-0.598550	-9.672574	0.034055	0.001064	-0.014899	305.44	0.00	0.10	0.13	-0.12	58.611976	0	0	0	0	0
1561441	100653.140625	301.16	1.642422	-0.574608	-9.677363	0.031926	0.001064	-0.015963	305.54	0.00	-0.30	-0.48	-0.11	58.611976	0	0	0	0	0
1566441	100653.140625	301.16	1.675941	-0.608127	-9.768342	0.027669	-0.002128	-0.013834	305.39	0.00	0.33	0.09	-0.11	58.611976	0	0	0	0	0
1571441	100656.906250	301.18	1.613691	-0.569819	-9.706093	0.032990	0.000000	-0.015963	305.54	0.00	-0.24	-0.49	-0.11	58.282588	0	0	0	0	0
1576441	100656.906250	301.18	1.651999	-0.574608	-9.701305	0.031926	0.000000	-0.013834	305.59	0.00	0.10	-0.33	-0.12	58.282588	0	0	0	0	0
1581441	100649.375000	301.14	1.666364	-0.569819	-9.667786	0.032990	0.000000	-0.014899	305.59	0.00	-0.02	-0.26	-0.11	58.941375	0	0	0	0	0
1586441	100669.437500	301.14	1.666364	-0.584185	-9.662998	0.031926	0.000000	-0.012770	305.54	0.01	-0.30	-0.44	-0.12	57.186519	0	0	0	0	0
1591441	100645.609375	301.13	1.661575	-0.588973	-9.710882	0.028734	0.000000	-0.018091	305.39	0.01	0.54	0.12	-0.11	59.270786	0	0	0	0	0
1596441	100669.437500	301.14	1.628057	-0.593762	-9.720458	0.032990	0.001064	-0.014899	305.44	0.00	0.15	-0.00	-0.11	57.186519	0	0	0	0	0
1601441	100654.375000	301.08	1.671152	-0.579396	-9.715670	0.031926	0.002128	-0.017027	305.68	0.01	0.16	-0.03	-0.10	58.504001	0	0	0	0	0
1606441	100678.203125	301.09	1.661575	-0.574608	-9.710882	0.030862	0.001064	-0.013834	305.44	0.00	-0.62	-0.62	-0.11	56.419883	0	0	0	0	0
1611441	100658.140625	301.09	1.675941	-0.541089	-9.677363	0.034055	0.000000	-0.015963	305.44	0.00	-0.06	-0.14	-0.11	58.174617	0	0	0	0	0
1616441	100661.906250	301.11	1.642422	-0.612915	-9.682151	0.031926	0.002128	-0.014899	305.39	0.00	-0.51	-0.55	-0.11	57.845241	0	0	0	0	0
1621441	100658.140625	301.09	1.637633	-0.588973	-9.691728	0.030862	0.000000	-0.013834	305.34	0.00	0.14	0.05	-0.10	58.174617	0	0	0	0	0
1626441	100654.375000	301.08	1.675941	-0.584185	-9.706093	0.029798	0.002128	-0.013834	305.39	0.00	0.15	0.17	-0.11	58.504001	0	0	0	0	0
1631441	100654.375000	301.08	1.647210	-0.584185	-9.691728	0.031926	0.002128	-0.014899	305.44	0.00	-0.24	-0.32	-0.11	58.504001	0	0	0	0	0
1636441	100650.609375	301.06	1.642422	-0.584185	-9.662998	0.030862	0.001064	-0.015963	305.34	0.00	0.23	0.17	-0.11	58.833396	0	0	0	0	0
1641441	100654.375000	301.08	1.656787	-0.584185	-9.662998	0.034055	-0.001064	-0.012770	305.39	0.00	0.08	0.05	-0.11	58.504001	0	0	0	0	0
1646441	100661.906250	301.11	1.651999	-0.569819	-9.686940	0.032990	0.001064	-0.017027	305.59	0.01	-0.28	-0.50	-0.11	57.845241	0	0	0	0	0
1651441	100634.312500	301.08	1.647210	-0.569819	-9.710882	0.030862	0.001064	-0.013834	305.54	0.00	0.45	0.38	-0.11	60.259071	0	0	0	0	0
1656441	100638.078125	301.09	1.647210	-0.579396	-9.701305	0.031926	0.002128	-0.013834	305.68	0.00	0.49	0.26	-0.11	59.929634	0	0	0	0	0
1661441	100641.843750	301.11	1.661575	-0.574608	-9.686940	0.031926	-0.002128	-0.014899	305.59	0.01	0.57	0.44	-0.11	59.600204	0	0	0	0	0
1666441	100665.671875	301.13	1.661575	-0.565031	-9.691728	0.030862	0.001064	-0.014899	305.39	0.00	-0.00	-0.23	-0.11	57.515872	0	0	0	0	0
1671441	100649.375000	301.14	1.647210	-0.574608	-9.706093	0.030862	0.002128	-0.017027	305.54	0.00	-0.00	-0.12	-0.11	58.941375	0	0	0	0	0
1676441	100649.375000	301.14	1.704671	-0.569819	-9.696516	0.028734	0.002128	-0.014899	305.39	0.01	0.39	0.42	-0.11	58.941375	0	0	0	0	0
1681441	100669.437500	301.14	1.647210	-0.584185	-9.710882	0.028734	0.002128	-0.017027	305.54	0.00	-0.12	-0.16	-0.11	57.186519	0	0	0	0	0
1686441	100649.375000	301.14	1.656787	-0.569819	-9.725247	0.031926	0.000000	-0.019156	305.54	0.00	0.33	0.21	-0.11	58.941375	0	0	0	0	0
1691441	100665.671875	301.13	1.651999	-0.569819	-9.667786	0.035119	0.001064	-0.014899	305.54	0.00	-0.50	-0.38	-0.11	57.515872	0	0	0	0	0
1696441	100649.375000	301.14	1.651999	-0.565031	-9.682151	0.031926	0.001064	-0.013834	305.73	0.01	-0.11	-0.04	-0.11	58.941375	0	0	0	0	0
1701441	100649.375000	301.14	1.656787	-0.579396	-9.682151	0.029798	0.004256	-0.014899	305.44	0.00	0.02	0.18	-0.11	58.941375	0	0	0	0	0
1706441	100649.375000	301.14	1.666364	-0.560243	-9.701305	0.031926	-0.002128	-0.014899	305.68	0.01	0.05	0.23	-0.11	58.941375	0	0	0	0	0
1711441	100649.375000	301.14	1.647210	-0.603338	-9.658209	0.030862	-0.001064	-0.015963	305.54	0.01	-0.26	0.08	-0.11	58.941375	0	0	0	0	0
1716441	100653.140625	301.16	1.651999	-0.584185	-9.648633	0.029798	0.004256	-0.014899	305.54	0.00	-0.01	0.29	-0.12	58.611976	0	0	0	0	0
1721441	100665.671875	301.13	1.651999	-0.541089	-9.706093	0.031926	0.000000	-0.014899	305.68	0.01	-0.79	-0.53	-0.10	57.515872	0	0	0	0	0
1726441	100649.375000	301.14	1.685518	-0.584185	-9.691728	0.034055	0.002128	-0.014899	305.34	0.00	-0.24	0.14	-0.11	58.941375	0	0	0	0	0
1731441	100653.140625	301.16	1.618480	-0.608127	-9.715670	0.032990	0.003192	-0.012770	305.44	0.00	0.01	0.27	-0.10	58.611976	0	0	0	0	0
1736441	100649.375000	301.14	1.637633	-0.574608	-9.710882	0.032990	0.000000	-0.015963	305.54	0.01	-0.00	0.27	-0.11	58.941375	0	0	0	0	0
1741441	100649.375000	301.14	1.632845	-0.584185	-9.686940	0.030862	-0.001064	-0.018091	305.54	0.01	-0.48	-0.15	-0.11	58.941375	0	0	0	0	0
1746441	100649.375000	301.14	1.666364	-0.579396	-9.710882	0.030862	0.003192	-0.017027	305.34	0.00	0.15	0.30	-0.11	58.941375	0	0	0	0	0
1751441	100669.437500	301.14	1.661575	-0.565031	-9.701305	0.034055	0.001064	-0.014899	305.59	0.01	-0.36	-0.14	-0.11	57.186519	0	0	0	0	0
1756441	100653.140625	301.16	1.618480	-0.550666	-9.691728	0.032990	0.000000	-0.012770	305.44	0.01	-0.29	0.13	-0.11	58.611976	0	0	0	0	0
1761441	100653.140625	301.16	1.651999	-0.545877	-9.701305	0.030862	0.000000	-0.013834	305.59	0.00	-0.40	-0.14	-0.11	58.611976	0	0	0	0	0
1766441	100649.375000	301.14	1.642422	-0.569819	-9.682151	0.027669	0.005321	-0.017027	305.39	0.01	0.16	0.47	-0.11	58.941375	0	0	0	0	0
1771441	100665.671875	301.13	1.656787	-0.593762	-9.706093	0.032990	-0.001064	-0.012770	305.44	0.01	-0.23	0.15	-0.11	57.515872	0	0	0	0	0
1776441	100665.671875	301.13	1.647210	-0.588973	-9.701305	0.031926	-0.001064	-0.015963	305.44	0.00	-0.31	0.04	-0.11	57.515872	0	0	0	0	0
1781441	100681.968750	301.11	1.656787	-0.603338	-9.662998	0.032990	-0.001064	-0.019156	305.44	0.01	-0.67	-0.26	-0.11	56.090560	0	0	0	0	0
1786441	100665.671875	301.13	1.666364	-0.555454	-9.696516	0.034055	0.000000	-0.017027	305.54	0.01	-0.74	-0.21	-0.11	57.515872	0	0	0	0	0
1791441	100649.375000	301.14	1.671152	-0.598550	-9.691728	0.031926	0.003192	-0.014899	305.44	0.00	-0.15	0.40	-0.12	58.941375	0	0	0	0	0
1796441	100673.203125	301.16	1.666364	-0.565031	-9.682151	0.035119	0.001064	-0.012770	305.44	0.00	-0.81	0.07	-0.11	56.857173	0	0	0	0	0
1801441	100673.203125	301.16	1.642422	-0.555454	-9.682151	0.030862	0.001064	-0.014899	305.68	0.01	-1.48	-1.08	-0.11	56.857173	0	0	0	0	0
