,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro1_alt,baro2_temp,baro2_pres,baro2_alt,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg
1269,8990286,0,-632,16305,-438,84,-48,8,-446,8101,3897,-681,16276,191,94,248,13,1712,2576,10920,-176,80,12288,39.49,0.9994966691339748,0.0,41.64,1.0114187021959042,0.0,0.0,0.0,0.0,7.766820430755615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0054576856649395,-0.3780659708,9.75374312325,-0.2620140747,-0.40737804764999996,9.7363951594,0.11425727915,0.0128281692,-0.0073303824,0.0012217304,0.0143553322,0.0378736424,0.0019853119,-0.062439999999999996,1.13414,0.54558,0.23967999999999998,0.36063999999999996,1.5288,-0.392722009225,9.745069141325,-0.073878397775,0.013591750699999999,0.015271629999999998,0.00160352115,0.08861999999999999,0.74739,1.0371899999999998,-5.17792,2.3536,361.51296,40.565
1270,8990572,0,-650,16304,-421,113,-40,36,-443,8120,3850,-691,16257,223,121,223,23,1699,2566,10893,-208,48,12320,39.5,0.9996348383913152,0.0,41.65,1.011438440661239,0.0,0.0,0.0,0.0,7.762943267822266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.005536639526277,-0.3888336725,9.7531449176,-0.25184457865,-0.41336010415,9.72502925205,0.13339985995,0.0172569419,-0.006108652,0.0054977868,0.0184786723,0.0340557349,0.0035124749,-0.06201999999999999,1.1367999999999998,0.5389999999999999,0.23786,0.35923999999999995,1.5250199999999998,-0.401096888325,9.739087084825,-0.05922235934999999,0.0178678071,0.013973541450000002,0.00450513085,0.08792,0.7480199999999999,1.0320099999999999,-6.11936,1.41216,362.4544,40.575
1271,8990818,0,-676,16308,-393,97,-27,6,-459,8157,3929,-718,16288,250,106,247,0,1692,2577,10899,-240,80,12208,39.5,0.9996447076239824,0.0,41.64,1.01146804835924,0.0,0.0,0.0,0.0,7.773467540740967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0055563779916112,-0.4043870194,9.7555377402,-0.23509482045,-0.42951165669999997,9.7435736272,0.1495514125,0.0148134811,-0.0041233401,0.0009162978,0.0161879278,0.0377209261,0.0,-0.06426,1.14198,0.55006,0.23687999999999998,0.36078,1.5258599999999998,-0.41694933805,9.749555683699999,-0.04277170397499999,0.01550070445,0.016798793000000003,0.0004581489,0.08631,0.7513799999999999,1.03796,-7.0608,2.3536,359.15936,40.57
1272,8991066,0,-665,16294,-411,73,-31,-14,-438,8125,3901,-712,16278,249,103,276,-5,1680,2574,10857,-272,48,12304,39.48,0.9996348383913152,0.0,41.64,1.0114187021959042,0.0,0.0,0.0,0.0,7.775682926177978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0055267702936097,-0.39780675725,9.7471628611,-0.24586252214999998,-0.4259224228,9.7375915707,0.14895320685,0.0111482899,-0.0047342053,-0.0021380282000000002,0.0157297789,0.0421496988,-0.0007635815,-0.06131999999999999,1.1375,0.54614,0.2352,0.36035999999999996,1.5199799999999999,-0.411864590025,9.7423772159,-0.048454657649999996,0.013439034400000001,0.01870774675,-0.00145080485,0.08694,0.74893,1.0330599999999999,-8.00224,1.41216,361.98368000000005,40.56
1273,8991354,0,-623,16308,-441,92,-13,-3,-517,8080,3879,-676,16264,179,108,280,-9,1716,2610,10934,-352,32,12288,39.49,0.999388107574636,0.0,41.64,1.0112509252405626,0.0,0.0,0.0,0.0,7.768482208251953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0053195164075994,-0.37268211995,9.7555377402,-0.26380869165,-0.4043870194,9.7292166916,0.10707881135,0.0140498996,-0.0019853119,-0.0004581489,0.0164933604,0.042760564,-0.0013744467,-0.07238,1.1312,0.54306,0.24023999999999998,0.36539999999999995,1.53076,-0.388534569675,9.7423772159,-0.07836494014999999,0.015271630000000001,0.02038762605,-0.0009162978,0.08392999999999999,0.7483,1.03691,-10.35584,0.94144,361.51296,40.565
1274,8991600,0,-607,16309,-455,74,-45,16,-485,8118,3863,-683,16270,200,126,250,5,1693,2660,10921,-272,32,12352,39.5,0.9995262768319764,0.0,41.65,1.0113890944979027,0.0,0.0,0.0,0.0,7.774021148681641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0054576856649395,-0.36311082955,9.75613594585,-0.27218357075,-0.40857445895,9.7328059255,0.11964113,0.0113010062,-0.0068722335,0.0024434608,0.0192422538,0.038179075,0.0007635815,-0.06789999999999999,1.13652,0.54082,0.23701999999999998,0.37239999999999995,1.52894,-0.38584264425000003,9.744470935675,-0.076271220375,0.015271630000000001,0.01565342075,0.00160352115,0.08456,0.7544599999999999,1.03488,-8.00224,0.94144,363.39584,40.575
1275,8991888,0,-669,16319,-426,117,-68,11,-468,8103,3901,-710,16260,223,126,243,25,1718,2644,10879,-272,16,12368,39.5,0.999575622995312,0.0,41.64,1.0112509252405626,0.0,0.0,0.0,0.0,7.7646050453186035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0054132741179374,-0.40019957985,9.76211800235,-0.2548356069,-0.4247260115,9.726823869,0.13339985995,0.0178678071,-0.0103847084,0.0016798793000000001,0.0192422538,0.0371100609,0.0038179075,-0.06552,1.13442,0.54614,0.24051999999999998,0.37016,1.5230599999999999,-0.412462795675,9.744470935675,-0.060717873475,0.018555030450000003,0.01336267625,0.0027488934,0.0875,0.75229,1.0346,-8.00224,0.47072,363.86656000000005,40.57
1276,8992136,0,-677,16300,-408,95,-42,-12,-446,8125,3857,-715,16261,221,108,256,3,1719,2614,10930,-288,32,12288,39.5,0.9993486306439674,0.0,41.65,1.0114779175919073,0.0,0.0,0.0,0.0,7.777898788452148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0054132741179374,-0.40498522505,9.750752095,-0.2440679052,-0.42771703974999997,9.72742207465,0.13220344865,0.0145080485,-0.0064140846,-0.0018325956,0.0164933604,0.0390953728,0.0004581489,-0.062439999999999996,1.1375,0.5399799999999999,0.24065999999999999,0.36595999999999995,1.5301999999999998,-0.4163511324,9.739087084825,-0.055932228274999995,0.01550070445,0.0163406441,-0.00068722335,0.08911,0.75173,1.0350899999999998,-8.47296,0.94144,361.51296,40.575
1277,8992382,0,-634,16324,-432,84,-15,-12,-483,8107,3887,-675,16290,231,103,245,-4,1694,2618,10918,-256,80,12288,39.49,0.999565753762645,0.0,41.65,1.0112904021712312,0.0,0.0,0.0,0.0,7.775682926177978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.005428077966938,-0.3792623821,9.7651090306,-0.2584248408,-0.40378881375,9.7447700385,0.13818550515,0.0128281692,-0.0022907445,-0.0018325956,0.0157297789,0.0374154935,-0.0006108652,-0.06762,1.1349799999999999,0.54418,0.23715999999999998,0.36651999999999996,1.5285199999999999,-0.39152559792499997,9.754939534550001,-0.060119667825,0.01427897405,0.017562374500000002,-0.0012217304,0.08476999999999998,0.7507499999999999,1.0363499999999999,-7.53152,2.3536,361.51296,40.57
1278,8992670,0,-646,16365,-456,102,104,-9,-414,8140,3968,-692,16306,154,133,390,12,1743,2621,10852,-320,32,12352,39.5,0.9994177152726376,0.0,41.65,1.0113890944979027,0.0,0.0,0.0,0.0,7.7646050453186035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.00540340488527,-0.3864408499,9.78963546225,-0.2727817764,-0.4139583098,9.754341328899999,0.0921236701,0.0155770626,0.0158824952,-0.0013744467,0.0203112679,0.059559357,0.0018325956,-0.05796,1.1396,0.5555199999999999,0.24402,0.36694,1.51928,-0.40019957985,9.771988395575,-0.09032905315,0.017944165249999998,0.037720926099999996,0.00022907445000000005,0.09303,0.75327,1.0373999999999999,-9.4144,0.94144,363.39584,40.575
1279,8992918,0,6590,32764,-14629,325,-19896,230,-444,8060,3737,8461,32764,-17066,281,-19707,135,1658,2698,10915,-3392,-144,12432,39.5,0.9987169997532692,0.0,41.64,1.0111423636812238,0.0,0.0,0.0,0.0,7.761281490325928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0049296817172464,3.9421752335,19.5996099166,-8.75115045385,5.06141800465,19.5996099166,-10.208977622899999,0.0496327975,-3.0384435048,0.035124749,0.0429132803,-3.0095801241,0.0206167005,-0.06215999999999999,1.1283999999999998,0.52318,0.23212,0.37771999999999994,1.5280999999999998,4.501796619075,19.5996099166,-9.480064038375,0.0462730389,-3.02401181445,0.02787072475,0.08498,0.7530599999999998,1.0256399999999999,-99.79264,-4.23648,365.74944000000005,40.57
1280,8993204,0,-5625,32764,-4606,-2951,-8580,-10654,-237,8223,3361,-4303,32764,-3735,-2884,-8262,-10595,1946,2812,10388,-3616,128,12240,39.5,0.997108314828522,0.0,41.64,1.0089810017271157,0.0,0.0,0.0,0.0,7.772913455963135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.003044658277819,-3.3649067812499998,19.5996099166,-2.7553352239,-2.57407891195,19.5996099166,-2.23429810275,-0.4506658013,-1.310305854,-1.6270394602,-0.4404338092,-1.2617420706,-1.6180291985,-0.033179999999999994,1.15122,0.47053999999999996,0.27243999999999996,0.39368,1.4543199999999998,-2.9694928465999997,19.5996099166,-2.494816663325,-0.44554980525,-1.2860239623,-1.62253432935,0.11962999999999999,0.77245,0.9624299999999999,-106.38272,3.76576,360.10080000000005,40.57
1281,8993450,0,-16997,32764,2386,-288,127,-1973,482,8728,3380,-15604,32764,-63,-122,364,-1780,2728,3198,10301,-1808,496,12288,39.5,0.9952232913890944,0.0,41.63,1.0067406859116703,0.0,0.0,0.0,0.0,7.770698070526123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0009819886503823,-10.16770143305,19.5996099166,1.4273186809,-9.3344009626,19.5996099166,-0.037686955949999996,-0.0439822944,0.0193949701,-0.3013092599,-0.0186313886,0.0555887332,-0.271835014,0.06748,1.22192,0.47319999999999995,0.38192,0.44771999999999995,1.44214,-9.751051197825,19.5996099166,0.694815862475,-0.0313068415,0.03749185165,-0.28657213695,0.22469999999999998,0.8348199999999999,0.95767,-53.19136,14.59232,361.51296,40.565
1282,8993698,0,-4191,32764,-1345,4000,-7750,5278,803,8777,3437,-4754,32764,-593,3893,-7360,5111,2883,3356,10367,-1392,192,12288,39.51,0.9940093757710338,0.0,41.61,1.0060597088576364,0.0,0.0,0.0,0.0,7.766820430755615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.000034542314335,-2.50707987915,19.5996099166,-0.80458659925,-2.8438696600999998,19.5996099166,-0.35473595045,0.6108652,-1.183551325,0.8060366314,0.5945245559,-1.123991968,0.7805330093,0.11241999999999999,1.22878,0.48117999999999994,0.40362,0.46984,1.45138,-2.6754747696249996,19.5996099166,-0.57966127485,0.60269487795,-1.1537716465,0.79328482035,0.25801999999999997,0.84931,0.9662799999999999,-40.95264,5.64864,361.51296,40.56
1283,8993986,0,1851,-2547,-572,-862,4895,1434,214,8405,3210,1990,-2592,-167,-841,5175,1506,2342,2932,10215,128,0,12336,39.48,0.9924500370096224,0.0,41.6,1.0042240315815445,0.0,0.0,0.0,0.0,7.777344703674316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9983370342955835,1.10727865815,-1.52362979055,-0.3421736318,1.1904292435,-1.5505490447999999,-0.09990034354999999,-0.1316414506,0.7475462885,0.2189951742,-0.1284344083,0.7903068525,0.2299907478,0.029959999999999997,1.1766999999999999,0.44939999999999997,0.32787999999999995,0.41047999999999996,1.4301,1.148853950825,-1.5370894176749998,-0.221036987675,-0.13003792944999998,0.7689265705,0.224492961,0.17891999999999997,0.7935899999999999,0.93975,3.76576,0.0,362.92512,40.54
1284,8994232,0,-563,-2872,81,-1041,9490,-3005,290,8377,3603,-537,-3016,146,-956,9754,-2861,2437,2844,10516,48,32,12352,39.47,0.9907130520602024,0.0,41.57,1.000680977054034,0.0,0.0,0.0,0.0,7.769036293029785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9956970145571182,-0.33678978095,-1.7180466267999999,0.048454657649999996,-0.32123643405,-1.8041882404,0.08733802489999999,-0.1589776683,1.449277687,-0.4589124815,-0.1459967828,1.4895947902,-0.4369213343,0.0406,1.17278,0.50442,0.34118,0.39815999999999996,1.4722399999999998,-0.3290131075,-1.7611174336,0.067896341275,-0.15248722555,1.4694362386,-0.44791690790000005,0.19089,0.7854699999999999,0.9883299999999999,1.41216,0.94144,363.39584,40.519999999999996
1285,8994520,0,-2244,-2546,965,1360,12500,298,399,8572,4997,-2307,-2569,1396,1495,12674,402,2694,2998,11205,128,128,12320,39.45,0.98853195164076,0.0,41.54,0.9986084381939304,0.0,0.0,0.0,0.0,7.754080772399902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9935701949173452,-1.3423734786,-1.5230315849,0.57726845225,-1.38006043455,-1.53679031485,0.8350950873999999,0.207694168,1.90895375,0.0455094574,0.2283108685,1.9355263862,0.0613919526,0.05585999999999999,1.2000799999999998,0.69958,0.37715999999999994,0.41972,1.5686999999999998,-1.3612169565749999,-1.529910949875,0.7061817698249999,0.21800251825,1.9222400681,0.053450705,0.21650999999999998,0.8098999999999998,1.13414,3.76576,3.76576,362.4544,40.495000000000005
1286,8994768,0,-1218,-2489,-1552,763,15248,149,-175,8570,5607,-1125,-2583,-1102,855,15368,301,1948,3045,12514,144,112,12240,39.43,0.9871305206020232,0.0,41.52,0.9969997532691832,0.0,0.0,0.0,0.0,7.773467540740967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9920651369356033,-0.7286144817,-1.48893386285,-0.9284151688,-0.67298135625,-1.54516519395,-0.6592226263,0.1165225369,2.3286181424,0.0227547287,0.1305724365,2.3469440984,0.0459676063,-0.024499999999999997,1.1998,0.7849799999999999,0.27271999999999996,0.42629999999999996,1.7519599999999997,-0.700797918975,-1.5170495283999998,-0.79381889755,0.1235474867,2.3377811204,0.0343611675,0.12410999999999998,0.8130499999999999,1.2684699999999998,4.23648,3.29504,360.10080000000005,40.475
1287,8995014,0,-531,-2245,-1271,-606,17170,-234,-1026,8536,6063,-552,-2359,-871,-501,17273,-26,1098,3050,12915,176,80,12288,39.43,0.985452751048606,0.0,41.52,0.9955884529977794,0.0,0.0,0.0,0.0,7.7640509605407715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9905206020231927,-0.31764720015,-1.34297168425,-0.76031938115,-0.3302095188,-1.41116712835,-0.52103712115,-0.0925460778,2.622138871,-0.0357356142,-0.0765108663,2.6378686499,-0.0039706238,-0.14364,1.1950399999999999,0.8488199999999999,0.15372,0.42699999999999994,1.8080999999999998,-0.323928359475,-1.3770694063,-0.64067825115,-0.08452847205,2.63000376045,-0.019853119000000002,0.005040000000000003,0.8110199999999999,1.3284599999999998,5.17792,2.3536,361.51296,40.475
1288,8995302,0,-697,-1953,-115,-286,17542,-40,-2206,8644,6013,-784,-2054,163,-146,17630,147,-64,3155,13034,144,80,12288,39.43,0.9836269430051814,0.0,41.52,0.9937527757216876,0.0,0.0,0.0,0.0,7.769036293029785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9886898593634346,-0.41694933805,-1.16829563445,-0.06879364975,-0.4689932296,-1.2287144051,0.09750752095,-0.0436768618,2.6789493346,-0.006108652,-0.0222965798,2.692388369,0.0224492961,-0.30883999999999995,1.21016,0.8418199999999999,-0.00896,0.4417,1.82476,-0.442971283825,-1.198505019775,0.014356935599999995,-0.0329867208,2.6856688518,0.00817032205,-0.15889999999999999,0.8259299999999999,1.3332899999999999,4.23648,2.3536,361.51296,40.475
1289,8995550,0,-1096,-1799,-571,256,17558,-513,-3815,8750,4552,-1161,-1888,-39,348,17660,-319,-1601,3289,11596,96,112,12208,39.44,0.9819294349864298,0.0,41.51,0.9921243523316062,0.0,0.0,0.0,0.0,7.77623701095581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9870268936590181,-0.6556333924,-1.07617196435,-0.34157542614999997,-0.69451675965,-1.1294122672,-0.02333002035,0.0390953728,2.6813927954,-0.0783434619,0.0531452724,2.696969858,-0.0487164997,-0.5340999999999999,1.2249999999999999,0.63728,-0.22413999999999998,0.46046,1.6234399999999998,-0.6750750760249999,-1.102792115775,-0.18245272324999998,0.0461203226,2.6891813267,-0.0635299808,-0.37911999999999996,0.84273,1.1303599999999998,2.82432,3.29504,359.15936,40.474999999999994
1290,8995836,0,-994,-1613,-194,1033,17130,-8,-3797,8708,3375,-1046,-1692,231,1136,17253,132,-1640,3234,10473,96,144,12224,39.44,0.9804391808536886,0.0,41.52,0.9904169750801876,0.0,0.0,0.0,0.0,7.760173797607422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9854280779669381,-0.5946164160999999,-0.96490571345,-0.1160518961,-0.6257231099,-1.0121639598,0.13818550515,0.1577559379,2.616030219,-0.0012217304,0.1734857168,2.6348143239,0.0201585516,-0.5315799999999999,1.21912,0.4725,-0.22959999999999997,0.45275999999999994,1.4662199999999999,-0.610169763,-0.988534836625,0.011066804525000001,0.16562082735,2.62542227145,0.009468410600000001,-0.38059,0.8359399999999999,0.9693599999999999,2.82432,4.23648,359.63008,40.480000000000004
1291,8996082,0,-618,-1470,-665,1367,16789,-467,-3247,8693,2427,-664,-1596,-95,1477,16881,-320,-1037,3208,9532,144,80,12224,39.45,0.9789982728842832,0.0,41.52,0.9891142363681223,0.0,0.0,0.0,0.0,7.774575233459473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9840562546262028,-0.3696910917,-0.8793623054999999,-0.39780675725,-0.3972085516,-0.9547362174,-0.05682953675,0.2087631821,2.5639539607,-0.0713185121,0.2255619751,2.5780038603,-0.048869216,-0.45458,1.21702,0.33977999999999997,-0.14517999999999998,0.44911999999999996,1.3344799999999999,-0.38344982164999997,-0.91704926145,-0.227318147,0.2171625786,2.5709789105,-0.06009386405,-0.29988,0.83307,0.8371299999999999,4.23648,2.3536,359.63008,40.485
1292,8996330,0,-1078,-1393,-647,645,16540,-968,-979,8711,1798,-1059,-1466,-359,799,16644,-817,1171,3218,8813,96,32,12416,39.44,0.9778534418948926,0.0,41.55,0.987850974586726,0.0,0.0,0.0,0.0,7.775129318237305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9828522082408093,-0.6448656907,-0.83330047045,-0.38703905555,-0.63349978335,-0.8769694829,-0.21475582834999998,0.0985020135,2.525927602,-0.1478293784,0.1220203237,2.5418100972,-0.1247692171,-0.13706,1.2195399999999998,0.25172,0.16393999999999997,0.45052,1.23382,-0.6391827370250001,-0.855134976675,-0.30089744195,0.1102611686,2.5338688496,-0.13629929775,0.013439999999999994,0.8350299999999999,0.7427699999999999,2.82432,0.94144,365.27872,40.495
1293,8996618,0,-680,-1166,-535,405,16016,-546,110,8673,2382,-701,-1253,-136,545,16116,-363,2194,3221,9384,16,80,12272,39.44,0.9766691339748336,0.0,41.55,0.986390328151986,0.0,0.0,0.0,0.0,7.767928600311279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9815297310634098,-0.406779842,-0.6975077879,-0.32004002275,-0.41934216065,-0.74955167945,-0.08135596839999999,0.0618501015,2.4459042608,-0.0833830998,0.0832303835,2.4611758908,-0.0554360169,0.015399999999999999,1.2142199999999999,0.33347999999999994,0.30716,0.45093999999999995,1.3137599999999998,-0.413061001325,-0.723529733675,-0.20069799557499998,0.0725402425,2.4535400758,-0.06940955835,0.16128,0.8325799999999999,0.8236199999999999,0.47072,2.3536,361.04224,40.495
1294,8996864,0,-685,-1047,-915,203,15493,-688,693,8754,3433,-647,-1107,-397,303,15607,-514,2760,3282,10288,144,64,12368,39.44,0.9753269183320996,0.0,41.55,0.985393535652603,0.0,0.0,0.0,0.0,7.762943267822266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9803602269923513,-0.40977087025,-0.62632131555,-0.54735816975,-0.38703905555,-0.66221365455,-0.23748764305,0.0310014089,2.3660336359,-0.1050688144,0.0462730389,2.3834432941,-0.0784961782,0.09702,1.22556,0.48061999999999994,0.38639999999999997,0.45947999999999994,1.4403199999999998,-0.3984049629,-0.6442674850500001,-0.3924229064,0.0386372239,2.374738465,-0.0917824963,0.24170999999999998,0.8425199999999999,0.9604699999999999,4.23648,1.88288,363.86656000000005,40.495
1295,8997152,0,-824,-934,-746,-166,14980,-360,331,8844,5604,-904,-1043,-411,-52,15119,-178,2479,3349,12453,112,80,12288,39.45,0.974418948926721,0.0,41.57,0.9842684431285468,0.0,0.0,0.0,0.0,7.762943267822266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9793436960276338,-0.4929214556,-0.5587240770999999,-0.4462614149,-0.5407779076,-0.62392849295,-0.24586252214999998,-0.0253509058,2.287690174,-0.054977868,-0.0079412476,2.3089177397,-0.0271835014,0.04634,1.23816,0.7845599999999999,0.34706,0.46885999999999994,1.7434199999999997,-0.5168496816,-0.591326285025,-0.346061968525,-0.016646076699999998,2.29830395685,-0.0410806847,0.19669999999999999,0.85351,1.2639899999999997,3.29504,2.3536,361.51296,40.510000000000005
1296,8997400,0,-594,-810,-933,-173,14593,59,-579,8902,6245,-666,-902,-388,-66,14763,219,1699,3450,13132,16,128,12352,39.45,0.973432025660005,0.0,41.58,0.983113742906489,0.0,0.0,0.0,0.0,7.770143985748291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.978272884283247,-0.35533415609999996,-0.4845465765,-0.55812587145,-0.3984049629,-0.5395814963,-0.2321037922,-0.0264199199,2.2285889659,0.0090102617,-0.0100792758,2.2545507369,0.0334448697,-0.08106,1.2462799999999998,0.8743,0.23786,0.483,1.83848,-0.3768695595,-0.5120640364,-0.395114831825,-0.01824959785,2.2415698514000004,0.0212275657,0.0784,0.8646399999999999,1.35639,0.47072,3.76576,363.39584,40.515
1297,8997646,0,-794,-732,-906,-549,14351,413,-1691,8966,6502,-843,-819,-466,-477,14481,579,599,3551,13417,112,96,12368,39.44,0.9726523562792992,0.0,41.57,0.9822649888971132,0.0,0.0,0.0,0.0,7.771805763244629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9774586725882062,-0.4749752861,-0.4378865358,-0.5419743189,-0.50428736295,-0.48993042735,-0.2787638329,-0.0838412487,2.1916316213,0.0630718319,-0.0728456751,2.2114847403,0.0884227377,-0.23673999999999998,1.25524,0.9102799999999999,0.08385999999999999,0.49713999999999997,1.87838,-0.489631324525,-0.463908481575,-0.41036907590000005,-0.0783434619,2.2015581808,0.07574728480000001,-0.07644,0.8761899999999999,1.3943299999999998,3.29504,2.82432,363.86656000000005,40.504999999999995
1298,8997934,0,-685,-617,-758,-337,13829,1076,-3795,9219,5598,-624,-700,-303,-251,13944,1227,-1471,3792,12683,96,96,12304,39.45,0.9717641253392548,0.0,41.59,0.9832815198618308,0.0,0.0,0.0,0.0,7.762943267822266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9775228226005428,-0.40977087025,-0.36909288605,-0.45343988269999996,-0.3732803256,-0.418743955,-0.18125631195,-0.0514653931,2.1119137127,0.1643227388,-0.0383317913,2.1294760872,0.1873829001,-0.5313,1.29066,0.78372,-0.20593999999999998,0.5308799999999999,1.7756199999999998,-0.39152559792499997,-0.39391842052500003,-0.31734809732499997,-0.044898592200000004,2.12069489995,0.17585281945,-0.36862,0.9107699999999999,1.2796699999999999,2.82432,2.82432,361.98368000000005,40.52
1299,8998182,0,-712,-516,-764,370,12908,1222,-4345,9327,4584,-783,-597,-332,435,13063,1350,-2142,3879,11799,144,128,12288,39.45,0.9710535405872194,0.0,41.6,0.9825413274117938,0.0,0.0,0.0,0.0,7.762943267822266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9767974339995066,-0.4259224228,-0.3086741154,-0.4570291166,-0.46839502395,-0.35712877305,-0.1986042758,0.056505031,1.9712620004,0.1866193186,0.0664315905,1.9949330269,0.206167005,-0.6083,1.30578,0.64176,-0.29988,0.54306,1.6518599999999999,-0.44715872337499996,-0.332901444225,-0.3278166962,0.06146831075,1.9830975136500002,0.1963931618,-0.45409,0.92442,1.1468099999999999,4.23648,3.76576,361.51296,40.525000000000006
1300,8998468,0,-722,-376,-539,1026,12186,1075,-4486,9431,3566,-751,-461,-17,1105,12335,1173,-2353,3989,10677,-32,112,12352,39.44,0.970165309647175,0.0,41.61,0.9817715272637552,0.0,0.0,0.0,0.0,7.762389183044434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9759684184554651,-0.4319044793,-0.2249253244,-0.32243284535,-0.44925244315,-0.27577280465,-0.010169496049999999,0.1566869238,1.8610008318,0.1641700225,0.1687515115,1.8837555605,0.1791362199,-0.6280399999999999,1.3203399999999998,0.49923999999999996,-0.32942,0.55846,1.4947799999999998,-0.440578461225,-0.250349064525,-0.1663011707,0.16271921765,1.8723781961500001,0.1716531212,-0.47873,0.9393999999999999,0.9970099999999998,-0.94144,3.29504,363.39584,40.525
