key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-beanboozler_2_18-output-FCB-post	derived
data.has_parsed_timeseries	true	derived
data.row_count	5624	derived
data.source_file	beanboozler_2_18-output-FCB-post.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp_ms	derived
flight.date	2023-02-18	derived
flight.name	Beanboozler	derived
