generated_time_s	0	634	635	4083	88146	1310656	-0.01	0.99	-195.09	-0.07	-1.01	-0.18	5.21	15.3
21	-0.24	635	634	4534	88152	1312064	-0.58	0.72	-189.22	-0.03	-1.01	-0.04	2.8	1.34
22	-0.46	634	634	4554	88145	1312128	0.1	0.75	-189.15	-0.03	-1.01	-0.02	2.84	1.34
23	-0.4	635	634	4575	88146	1312192	-0.01	0.77	-189.03	-0.03	-1.01	-0.01	2.16	-0.18
24	-0.3	634	634	4595	88150	1312256	-0.39	0.75	-188.98	-0.04	-1.01	0.01	1.37	-1.19
25	-1.01	635	634	4616	88151	1312320	-0.49	0.73	-188.89	-0.05	-1.01	-0.03	1.25	0.7
26	-1.04	635	634	4636	88150	1312384	-0.39	0.72	-188.81	-0.01	-1.01	-0.04	1.07	2.62
27	-0.58	635	634	4657	88147	1312448	-0.1	0.73	-188.7	0.01	-1.02	-0.02	1.4	1.19
28	-0.82	634	634	4677	88153	1312512	-0.68	0.69	-188.66	-0.02	-1.01	-0.07	2.5	2.53
29	-1.34	635	634	4698	88148	1312576	-0.2	0.7	-188.59	-0.03	-1.01	-0.05	2.71	2.74
30	-0.95	635	634	4718	88151	1312640	-0.49	0.68	-188.6	0	-1.01	-0.03	2.96	2.07
31	-0.15	635	635	4739	88151	1312704	-0.49	0.67	-188.5	0.01	-1.01	-0.02	2.32	2.41
32	-0.18	635	634	4759	88151	1312768	-0.49	0.65	-188.43	-0.03	-1.01	-0.05	3.2	3.08
33	-0.09	635	634	4780	88146	1312832	-0.01	0.68	-188.42	-0.03	-1.01	-0.02	2.35	1.52
34	-0.37	635	634	4800	88146	1312896	-0.01	0.7	-188.32	-0.03	-1.01	-0.04	2.23	2.8
35	-0.06	635	634	4820	88155	1312960	-0.87	0.65	-188.29	-0.04	-1.01	-0.05	2.41	3.08
36	0	635	634	4841	88158	1313024	-1.15	0.58	-188.23	-0.01	-1.01	-0.04	2.56	2.68
37	0.15	635	634	4861	88148	1313088	-0.2	0.6	-188.21	-0.03	-1.01	-0.06	2.56	1.8
38	0	635	634	4882	88150	1313152	-0.39	0.6	-188.23	-0.04	-1.01	-0.04	2.59	-1.16
39	-0.49	635	634	4902	88154	1313216	-0.77	0.57	-188.11	-0.04	-1.01	-0.04	2.62	2.16
40	-0.4	635	634	4923	88152	1313280	-0.58	0.56	-188.11	-0.04	-1.01	-0.05	2.77	3.05
41	-0.03	634	634	4943	88155	1313344	-0.87	0.53	-188.06	-0.02	-1.01	-0.04	2.56	3.54
42	-0.06	634	634	4964	88152	1313408	-0.58	0.53	-188.04	-0.04	-1.01	-0.06	2.74	2.74
43	0.06	634	634	4984	88150	1313472	-0.39	0.54	-188.03	-0.02	-1.01	-0.04	2.68	-1.49
44	-0.43	633	634	5005	88153	1313536	-0.68	0.52	-187.95	-0.06	-1.01	-0.03	2.84	0.98
45	-0.43	634	634	5025	88153	1313600	-0.68	0.51	-187.94	-0.05	-1.01	-0.01	2.44	0.21
46	-0.52	634	634	5046	88146	1313664	-0.01	0.55	-187.91	-0.01	-1.01	-0.02	2.1	2.23
47	-0.7	634	634	5066	88153	1313728	-0.68	0.53	-187.91	-0.03	-1.01	-0.04	2.01	2.53
48	-0.58	634	634	5087	88155	1313792	-0.87	0.5	-187.92	-0.02	-1.01	-0.03	1.95	-2.07
49	-0.98	635	634	5107	88151	1313856	-0.49	0.51	-187.8	-0.03	-1.01	-0.02	1.46	2.01
50	-1.01	634	634	5128	88155	1313920	-0.87	0.48	-187.82	-0.02	-1.01	-0.06	1.43	1.83
51	-0.58	634	634	5148	88149	1313984	-0.29	0.5	-187.8	-0.01	-1.01	-0.08	2.04	1.86
52	-0.7	634	634	5169	88153	1314048	-0.68	0.49	-187.78	-0.02	-1.01	-0.07	2.74	-0.37
53	-0.4	634	634	5189	88156	1314112	-0.96	0.46	-187.76	-0.02	-1.01	-0.04	2.84	2.5
54	-0.27	635	634	5210	88156	1314176	-0.96	0.43	-187.72	-0.02	-1.01	-0.04	2.8	2.38
55	-0.18	634	634	5230	88155	1314240	-0.87	0.41	-187.67	-0.02	-1.01	-0.03	2.56	2.07
56	0.03	634	634	5251	88149	1314304	-0.29	0.45	-187.68	-0.04	-1.01	-0.04	2.65	4.18
57	-0.09	634	634	5271	88151	1314368	-0.49	0.46	-187.62	-0.03	-1.01	-0.04	2.65	3.14
58	-0.03	634	634	5292	88157	1314432	-1.06	0.42	-187.59	-0.03	-1.01	-0.01	2.53	-0.21
59	-0.06	634	634	5312	88151	1314496	-0.49	0.44	-187.58	-0.04	-1.01	-0.01	1.8	1.86
60	-0.12	634	634	5332	88149	1314560	-0.29	0.46	-187.58	-0.03	-1.01	-0.02	1.52	1.37
61	-0.18	634	634	5353	88151	1314624	-0.49	0.47	-187.54	-0.03	-1.01	-0.07	1.68	2.41
62	-0.18	634	634	5373	88147	1314688	-0.1	0.51	-187.53	-0.04	-1.01	-0.1	2.5	2.56
63	0	634	634	5394	88150	1314752	-0.39	0.51	-187.51	-0.02	-1.01	-0.05	2.9	0.67
64	-0.18	635	634	5414	88153	1314816	-0.68	0.5	-187.47	-0.03	-1.01	-0.02	2.71	3.29
65	0	634	634	5435	88152	1314880	-0.58	0.49	-187.47	-0.03	-1.01	-0.02	2.47	1.68
66	-0.18	635	634	5455	88149	1314944	-0.29	0.5	-187.44	-0.04	-1.01	-0.02	2.2	1.46
67	-0.09	634	634	5476	88152	1315008	-0.58	0.5	-187.45	-0.04	-1.01	-0.03	2.01	0.52
68	-0.12	635	634	5496	88148	1315072	-0.2	0.52	-187.4	-0.02	-1.01	-0.02	1.8	1.4
69	-0.3	635	634	5517	88154	1315136	-0.77	0.49	-187.4	-0.04	-1.01	-0.04	1.8	0.3
70	-0.34	634	634	5537	88151	1315200	-0.49	0.49	-187.3	-0.03	-1.01	-0.04	1.89	0.4
71	-0.58	635	634	5558	88152	1315264	-0.58	0.48	-187.31	-0.07	-1.01	-0.01	1.25	-0.4
72	-0.79	635	634	5578	88153	1315328	-0.68	0.47	-187.31	-0.05	-1.01	-0.05	1.22	-1.49
73	-0.24	635	634	5599	88152	1315392	-0.58	0.46	-187.35	-0.01	-1.01	-0.05	1.95	1.43
74	-0.09	635	634	5619	88152	1315456	-0.58	0.46	-187.3	-0.04	-1.02	-0.05	2.1	1.1
75	-0.34	635	634	5640	88149	1315520	-0.29	0.47	-187.28	-0.03	-1.01	-0.01	1.62	0.12
76	-0.15	635	634	5660	88151	1315584	-0.49	0.47	-187.27	-0.03	-1.01	-0.02	0.76	-4.15
77	-0.37	635	634	5681	88149	1315648	-0.29	0.49	-187.23	-0.03	-1.01	-0.09	1.22	0.12
78	0.21	634	634	5701	88147	1315712	-0.1	0.52	-187.27	-0.01	-1.01	-0.07	2.38	2.56
79	0.58	635	634	5722	88154	1315776	-0.77	0.49	-187.28	-0.03	-1.01	-0.06	2.56	3.81
80	0.7	635	634	5742	88151	1315840	-0.49	0.48	-187.2	-0.02	-1.01	0	1.55	-0.7
81	0.58	635	634	5763	88152	1315904	-0.58	0.47	-187.2	-0.07	-1.01	-0.1	1.1	0.18
82	-0.12	634	634	5783	88155	1315968	-0.87	0.44	-187.19	0	-1.01	-0.04	2.77	1.71
83	1.22	635	634	5804	88150	1316032	-0.39	0.45	-187.17	-0.02	-1.01	-0.07	2.16	2.41
84	0.61	635	634	5824	88151	1316096	-0.49	0.45	-187.16	-0.05	-1.01	-0.13	4.15	4.7
85	0.95	635	634	5844	88149	1316160	-0.29	0.47	-187.14	-0.05	-1.01	0.03	3.2	4.51
86	0	635	634	5865	88154	1316224	-0.77	0.44	-187.15	-0.05	-1.01	-0.04	1.86	1.04
87	-0.09	634	634	5885	88154	1316288	-0.77	0.42	-187.1	-0.01	-1.01	-0.01	1.55	-0.09
88	-0.43	634	634	5906	88153	1316352	-0.68	0.41	-187.09	-0.06	-1.01	-0.07	3.11	2.44
89	0.12	635	634	5926	88151	1316416	-0.49	0.42	-187.11	0	-1.01	-0.05	3.17	2.84
90	-0.88	635	634	5947	88152	1316480	-0.58	0.42	-187.06	-0.11	-1.01	-0.05	3.35	4.79
91	-2.29	634	634	5967	88151	1316544	-0.49	0.43	-187.06	-0.12	-1.07	-0.02	2.68	3.72
92	-2.87	634	634	5988	88149	1316608	-0.29	0.45	-187.08	-0.07	-1.01	-0.02	1.62	0.37
93	-2.07	634	634	6008	88150	1316672	-0.39	0.46	-187.07	0.03	-1.01	0.02	0.95	-6.07
94	-2.59	634	634	6029	88152	1316736	-0.58	0.45	-187.03	-0.15	-1	-0.13	1.71	0.85
95	-2.53	635	634	6049	88151	1316800	-0.49	0.45	-187.01	-0.02	-1.01	-0.1	3.72	-2.01
96	-1.71	634	634	6070	88153	1316864	-0.68	0.44	-187	0.03	-1.01	-0.08	4.02	3.23
97	-0.52	634	634	6090	88146	1316928	-0.01	0.48	-187.02	0.02	-1	-0.09	3.63	3.23
