,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
1644,205796,0,-1191,-88,-764,16,-36,38,-434,-505,151,-1170,-92,-700,85,116,-291,-655,-517,526,128,304,-96,28.94,0.9879003207500616,31.07,0.9984801381692572,4449.43701171875,-7309.84716796875,36.29999923706055,3.957018852233887,0,0.0,0.0,0.0,0.0,-2.2989893881039047,0.0,0.0,-0.053457142460753,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5495551498,-0.6317051664000001,-5.4843493992,-8.398807326,-0.6604190376,-5.02492746,0.004886921888,-0.010995574248,0.011606439484,0.02596177253,0.035430183688,-0.08888089183799999,-0.25172,-0.2929,0.08758,-0.3799,-0.29986,0.30508,-8.4741812379,-0.646062102,-5.2546384296,0.015424347209,0.01221730472,-0.038637226176999995,-0.31581000000000004,-0.29638,0.19633,3.76576,8.94368,-2.82432,0.9931902294596594,30.005000000000003
1645,205946,0,-1195,-96,-757,15,-26,44,-443,-514,154,-1166,-90,-697,90,130,-299,-672,-515,552,112,336,-32,28.94,0.9880088823094004,31.08,0.9984900074019244,4449.43701171875,-7309.84716796875,36.29999923706055,3.953141689300537,0,0.0,0.0,0.0,0.0,-2.3073695155481952,0.0,0.0,-0.0523891547109617,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.578269021,-0.6891329088,-5.4341001246000005,-8.370093454800001,-0.646062102,-5.0033920566,0.00458148927,-0.007941248068,0.013439035192,0.02748893562,0.03970624034,-0.09132435278199999,-0.25694,-0.29812,0.08932,-0.38976,-0.2987,0.32016,-8.474181237900002,-0.6675975054000001,-5.2187460906,0.016035212445,0.015882496136,-0.038942658794999994,-0.32335,-0.29841,0.20474,3.29504,9.88512,-0.94144,0.9932494448556624,30.009999999999998
1646,206096,0,-1191,-99,-766,10,-34,46,-424,-505,178,-1173,-91,-690,86,125,-293,-681,-521,534,80,240,80,28.94,0.9879003207500616,31.07,0.9983715766099186,4449.43701171875,-7309.84716796875,36.29999923706055,3.965050220489502,0,0.0,0.0,0.0,0.0,-2.321513980099095,0.0,0.0,-0.0624032238861431,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5495551498,-0.7106683122,-5.4987063348000005,-8.4203427294,-0.6532405698,-4.9531427820000005,0.0030543261799999997,-0.010384709011999999,0.014049900427999999,0.026267205148,0.03817907725,-0.08949175707399999,-0.24592,-0.2929,0.10324,-0.39498,-0.30218,0.30972,-8.484948939599999,-0.681954441,-5.225924558400001,0.014660765664,0.013897184119,-0.037720928322999996,-0.32045,-0.29754,0.20648,2.3536,7.0608,2.3536,0.9931359486799901,30.005000000000003
1647,206247,0,-1189,-94,-761,9,-30,47,-436,-530,189,-1170,-95,-694,94,127,-314,-669,-494,509,16,272,0,28.93,0.9877128053293855,31.07,0.998638045891932,4449.43701171875,-7309.84716796875,36.29999923706055,3.961450099945069,0,0.0,0.0,0.0,0.0,-2.3092290293487774,0.0,0.0,-0.0401906149080839,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.535198214200001,-0.6747759732,-5.4628139958,-8.398807326,-0.681954441,-4.9818566532,0.002748893562,-0.00916297854,0.014355333045999999,0.028710666091999997,0.038789942486,-0.09590584205199999,-0.25288,-0.3074,0.10962,-0.38802,-0.28652,0.29522,-8.4670027701,-0.6783652071,-5.2223353245,0.015729779827,0.014813481973,-0.040775254503,-0.32045,-0.29696,0.20242,0.47072,8.00224,0.0,0.9931754256106587,30.0
1648,206397,0,-1189,-93,-757,7,-21,36,-436,-530,189,-1170,-91,-695,92,133,-293,-669,-494,509,176,368,-80,28.94,0.9877818899580556,31.08,0.9984900074019244,4449.43701171875,-7309.84716796875,36.29999923706055,3.965881109237671,0,0.0,0.0,0.0,0.0,-2.3324336204121408,0.0,0.0,-0.0557492154732944,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.535198214200001,-0.6675975054000001,-5.4341001246000005,-8.398807326,-0.6532405698,-4.989035121000001,0.0021380283259999997,-0.006414084978,0.010995574248,0.028099800855999998,0.040622538193999996,-0.08949175707399999,-0.25288,-0.3074,0.10962,-0.38802,-0.28652,0.29522,-8.4670027701,-0.6604190376000001,-5.2115676228000005,0.015118914591,0.017104226607999998,-0.039248091412999994,-0.32045,-0.29696,0.20242,5.17792,10.82656,-2.3536,0.99313594867999,30.009999999999998
1649,206548,0,-1189,-93,-759,8,-18,42,-431,-502,192,-1167,-96,-696,91,117,-283,-665,-512,516,128,240,16,28.93,0.9878312361213916,31.07,0.9984801381692572,4449.43701171875,-7309.84716796875,36.29999923706055,3.96366548538208,0,0.0,0.0,0.0,0.0,-2.3742539220681715,0.0,0.0,-0.089257666544083,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.535198214200001,-0.6675975054000001,-5.4484570602,-8.3772719226,-0.6891329088,-4.9962135888,0.002443460944,-0.005497787124,0.012828169956,0.027794368237999998,0.035735616306,-0.086437430894,-0.24998,-0.29116,0.11136,-0.3857,-0.29696,0.29928,-8.456235068400002,-0.6783652071,-5.2223353244999995,0.015118914591,0.015118914591,-0.036804630468999996,-0.31784,-0.29406,0.20532,3.76576,7.0608,0.47072,0.9931556871453244,30.0
1650,206698,0,-1198,-87,-760,29,-20,48,-414,-522,168,-1166,-87,-696,100,124,-287,-643,-504,516,48,224,16,28.93,0.9877720207253886,31.07,0.9985393535652602,4449.43701171875,-7309.84716796875,36.29999923706055,3.9705891609191895,0,0.0,0.0,0.0,0.0,-2.4043619494399797,0.0,0.0,-0.1071521571967375,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5998044244,-0.6245266986,-5.455635528,-8.370093454800001,-0.6245266986,-4.9962135888,0.008857545922,-0.0061086523599999994,0.014660765664,0.0305432618,0.037873644632,-0.087659161366,-0.24012,-0.30276000000000003,0.09744,-0.37294,-0.29232,0.29928,-8.4849489396,-0.6245266986,-5.2259245584,0.019700403861,0.015882496136,-0.036499197851,-0.30652999999999997,-0.29754,0.19835999999999998,1.41216,6.59008,0.47072,0.9931556871453244,30.0
1651,206848,0,-1196,-92,-756,23,-17,41,-418,-503,157,-1167,-90,-693,95,132,-298,-664,-534,530,48,288,64,28.94,0.9877917591907228,31.07,0.9983715766099186,4449.43701171875,-7309.84716796875,36.29999923706055,3.943725347518921,0,0.0,0.0,0.0,0.0,-2.413653768645542,0.0,0.0,-0.1032515434214993,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5854474888,-0.6604190376,-5.4269216568,-8.3772719226,-0.646062102,-4.9746781854,0.0070249502139999994,-0.005192354505999999,0.012522737337999999,0.029016098709999997,0.040317105576,-0.091018920164,-0.24244,-0.29174,0.09106,-0.38512,-0.30972,0.3074,-8.481359705700001,-0.6532405698,-5.2007999211,0.018020524461999997,0.017562375534999997,-0.039248091413,-0.31378,-0.30073,0.19923000000000002,1.41216,8.47296,1.88288,0.9930816679003207,30.005000000000003
1652,206999,0,-1193,-93,-760,-7,-18,42,-418,-503,157,-1170,-91,-690,90,119,-294,-664,-534,530,32,288,-64,28.94,0.9880088823094004,31.06,0.9985097458672588,4449.43701171875,-7309.84716796875,36.29999923706055,3.95369553565979,0,0.0,0.0,0.0,0.0,-2.368754125239397,0.0,0.0,-0.0436116765561054,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5639120854,-0.6675975054000001,-5.455635528,-8.398807326,-0.6532405698,-4.9531427820000005,-0.0021380283259999997,-0.005497787124,0.012828169956,0.02748893562,0.036346481542,-0.089797189692,-0.24244,-0.29174,0.09106,-0.38512,-0.30972,0.3074,-8.481359705700001,-0.6604190376000001,-5.204389155,0.012675453646999998,0.015424347209,-0.038484509868,-0.31378,-0.30073,0.19923000000000002,0.94144,8.47296,-1.88288,0.9932593140883297,30.0
1653,207149,0,-1190,-92,-761,7,-12,41,-433,-498,200,-1166,-92,-691,87,125,-292,-665,-489,534,32,288,16,28.92,0.987920059215396,31.07,0.9984209227732544,4449.43701171875,-7309.84716796875,36.29999923706055,3.963388681411743,0,0.0,0.0,0.0,0.0,-2.345942827011083,0.0,0.0,-0.014625447111218,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.542376682,-0.6604190376,-5.4628139958,-8.370093454800001,-0.6604190376,-4.9603212498,0.0021380283259999997,-0.003665191416,0.012522737337999999,0.026572637766,0.03817907725,-0.089186324456,-0.25114,-0.28884,0.116,-0.3857,-0.28362,0.30972,-8.456235068400002,-0.6604190376,-5.2115676228000005,0.014355333046,0.017256942917,-0.038331793559,-0.31842,-0.28623,0.21286,0.94144,8.47296,0.47072,0.9931704909943253,29.995
1654,207300,0,-1194,-90,-762,19,-20,42,-420,-506,164,-1172,-92,-691,87,118,-310,-672,-517,536,112,224,-48,28.93,0.9878213668887244,31.07,0.998578830495929,4449.43701171875,-7309.84716796875,36.29999923706055,3.955911159515381,0,0.0,0.0,0.0,0.0,-2.4135425922307325,0.0,0.0,-0.0810866463798149,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5710905532,-0.646062102,-5.469992463600001,-8.4131642616,-0.6604190376,-4.9603212498,0.005803219742,-0.0061086523599999994,0.012828169956,0.026572637766,0.036041048924,-0.09468411158,-0.2436,-0.29348,0.09512,-0.38976,-0.29986,0.31088,-8.4921274074,-0.6532405698,-5.2151568567,0.016187928754,0.014966198282,-0.040927970811999996,-0.31668,-0.29667,0.20299999999999999,3.29504,6.59008,-1.41216,0.9932000986923266,30.0
1655,207450,0,-1192,-89,-762,7,-18,41,-434,-512,169,-1168,-94,-692,87,123,-296,-640,-499,505,80,304,-64,28.92,0.9878114976560572,31.07,0.9985393535652602,4449.43701171875,-7309.84716796875,36.29999923706055,3.970312356948853,0,0.0,0.0,0.0,0.0,-2.466181925901323,0.0,0.0,-0.124382302844822,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5567336176,-0.6388836342,-5.469992463600001,-8.3844503904,-0.6747759732,-4.9674997176,0.0021380283259999997,-0.005497787124,0.012522737337999999,0.026572637766,0.037568212014,-0.090408054928,-0.25172,-0.29696,0.09802,-0.3712,-0.28942,0.2929,-8.470592004,-0.6568298037,-5.2187460906,0.014355333046,0.016035212445,-0.038942658795,-0.31145999999999996,-0.29319,0.19546,2.3536,8.94368,-1.88288,0.9931754256106587,29.995
1656,207600,0,-1189,-96,-756,4,-26,46,-434,-512,169,-1169,-91,-692,87,124,-299,-640,-499,505,128,256,0,28.94,0.987850974586726,31.06,0.9983518381445844,4449.43701171875,-7309.84716796875,36.29999923706055,3.957018852233887,0,0.0,0.0,0.0,0.0,-2.448312868858433,0.0,0.0,-0.0850053931318303,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.535198214200001,-0.6891329088,-5.4269216568,-8.3916288582,-0.6532405698,-4.9674997176,0.001221730472,-0.007941248068,0.014049900427999999,0.026572637766,0.037873644632,-0.09132435278199999,-0.25172,-0.29696,0.09802,-0.3712,-0.28942,0.2929,-8.463413536200001,-0.6711867393,-5.1972106872,0.013897184118999999,0.014966198282,-0.038637226176999995,-0.31145999999999996,-0.29319,0.19546,3.76576,7.53152,0.0,0.9931014063656551,30.0
1657,207751,0,-1190,-90,-760,17,-26,39,-426,-524,182,-1164,-92,-693,95,118,-297,-655,-474,513,128,304,-64,28.94,0.9877917591907228,31.06,0.998460399703923,4449.43701171875,-7309.84716796875,36.29999923706055,3.95757269859314,0,0.0,0.0,0.0,0.0,-2.3474145807376257,0.0,0.0,0.0304193626997754,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.542376682,-0.646062102,-5.455635528,-8.3557365192,-0.6604190376,-4.9746781854,0.005192354505999999,-0.007941248068,0.011911872102,0.029016098709999997,0.036041048924,-0.09071348754599999,-0.24708,-0.30392,0.10556,-0.3799,-0.27492,0.29754,-8.4490566006,-0.6532405698,-5.2151568567,0.017104226607999998,0.014049900428,-0.039400807722,-0.31349,-0.28942,0.20155,3.76576,8.94368,-1.88288,0.9931260794473229,30.0
1658,207901,0,-1188,-92,-755,11,-22,42,-438,-539,146,-1168,-86,-697,96,124,-287,-675,-538,545,96,240,-32,28.92,0.987920059215396,31.07,0.9985393535652602,4449.43701171875,-7309.84716796875,36.29999923706055,3.9581265449523926,0,0.0,0.0,0.0,0.0,-2.342365350813245,0.0,0.0,0.0285281861295121,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5280197464,-0.6604190376,-5.419743189,-8.3844503904,-0.6173482308,-5.0033920566,0.003359758798,-0.006719517596,0.012828169956,0.029321531328,0.037873644632,-0.087659161366,-0.25404,-0.31262,0.08468,-0.3915,-0.31204,0.3161,-8.4562350684,-0.6388836341999999,-5.2115676228000005,0.016340645063,0.015577063518,-0.037415495704999996,-0.32277,-0.31233,0.20039,2.82432,7.0608,-0.94144,0.9932297063903281,29.995
1659,208052,0,-1188,-95,-761,18,-17,40,-426,-525,179,-1170,-91,-693,92,134,-308,-683,-519,515,80,320,-48,28.92,0.9877621514927214,31.07,0.998588699728596,4449.43701171875,-7309.84716796875,36.29999923706055,3.964773416519165,0,0.0,0.0,0.0,0.0,-2.354943097756529,0.0,0.0,0.0101260355790749,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5280197464,-0.681954441,-5.4628139958,-8.398807326,-0.6532405698,-4.9746781854,0.005497787124,-0.005192354505999999,0.012217304719999999,0.028099800855999998,0.040927970811999996,-0.094073246344,-0.24708,-0.3045,0.10382,-0.39614,-0.30102,0.2987,-8.463413536200001,-0.6675975054000001,-5.2187460906,0.016798793989999998,0.017867808152999997,-0.040927970811999996,-0.32161,-0.30276000000000003,0.20126,2.3536,9.4144,-1.41216,0.9931754256106586,29.995
1660,208202,0,-1193,-89,-758,12,-17,50,-426,-525,179,-1172,-93,-690,88,122,-303,-683,-519,515,112,336,0,28.93,0.9878805822847274,31.07,0.9984801381692572,4449.43701171875,-7309.84716796875,36.29999923706055,3.962003946304321,0,0.0,0.0,0.0,0.0,-2.3491743102979723,0.0,0.0,0.0153478058933252,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5639120854,-0.6388836342,-5.4412785924,-8.4131642616,-0.6675975054000001,-4.9531427820000005,0.003665191416,-0.005192354505999999,0.0152716309,0.026878070384,0.037262779396,-0.09254608325399999,-0.24708,-0.3045,0.10382,-0.39614,-0.30102,0.2987,-8.4885381735,-0.6532405698000001,-5.1972106872,0.0152716309,0.016035212445,-0.038637226176999995,-0.32161,-0.30276000000000003,0.20126,3.29504,9.88512,0.0,0.9931803602269923,30.0
1661,208352,0,-1197,-92,-760,10,-17,48,-450,-532,181,-1174,-91,-692,94,118,-314,-671,-471,530,-16,336,-96,28.95,0.9878608438193932,31.06,0.9985689612632618,4449.43701171875,-7309.84716796875,36.29999923706055,3.954249382019043,0,0.0,0.0,0.0,0.0,-2.3602557499913903,0.0,0.0,-0.0008663452867753,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.592625956600001,-0.6604190376,-5.455635528,-8.4275211972,-0.6532405698,-4.9674997176,0.0030543261799999997,-0.005192354505999999,0.014660765664,0.028710666091999997,0.036041048924,-0.09590584205199999,-0.261,-0.30856,0.10498,-0.38918,-0.27318,0.3074,-8.510073576900002,-0.6568298037,-5.2115676228000005,0.015882496136,0.015424347209000001,-0.040622538193999996,-0.32509,-0.29086999999999996,0.20619,-0.47072,9.88512,-2.82432,0.9932149025413275,30.005
1662,208503,0,-1191,-93,-754,8,-25,41,-445,-516,193,-1166,-93,-693,99,129,-321,-711,-547,538,48,288,80,28.93,0.987989143844066,31.06,0.998460399703923,4449.43701171875,-7309.84716796875,36.29999923706055,3.9572958946228023,0,0.0,0.0,0.0,0.0,-2.416617927885776,0.0,0.0,-0.0584030955970631,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5495551498,-0.6675975054000001,-5.4125647212,-8.370093454800001,-0.6675975054000001,-4.9746781854,0.002443460944,-0.00763581545,0.012522737337999999,0.030237829182,0.039400807722,-0.098043870378,-0.2581,-0.29928,0.11194,-0.41238,-0.31726,0.31204,-8.4598243023,-0.6675975054000001,-5.1936214533000005,0.016340645063,0.015882496136,-0.04276056652,-0.33524,-0.30827,0.21198999999999998,1.41216,8.47296,2.3536,0.9932247717739945,29.994999999999997
1663,208653,0,-1189,-96,-754,12,-20,36,-429,-515,155,-1167,-93,-699,107,119,-305,-668,-506,530,-64,288,80,28.94,0.9878411053540588,31.05,0.9984406612385888,4449.43701171875,-7309.84716796875,36.29999923706055,3.955080270767212,0,0.0,0.0,0.0,0.0,-2.356057083334458,0.0,0.0,0.0080791140392335,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.535198214200001,-0.6891329088,-5.4125647212,-8.3772719226,-0.6675975054000001,-5.0177489922000005,0.003665191416,-0.0061086523599999994,0.010995574248,0.032681290126,0.036346481542,-0.09315694848999999,-0.24882,-0.2987,0.0899,-0.38744,-0.29348,0.3074,-8.456235068400002,-0.6783652071,-5.2151568567,0.018173240771,0.015118914591,-0.04108068712099999,-0.31813,-0.29609,0.19865,-1.88288,8.47296,2.3536,0.9931408832963238,29.995
1664,208803,0,-1192,-90,-761,11,-34,36,-429,-515,155,-1165,-89,-687,96,120,-308,-682,-521,550,112,304,32,28.93,0.9878312361213916,31.07,0.998578830495929,4449.43701171875,-7309.84716796875,36.29999923706055,3.95369553565979,0,0.0,0.0,0.0,0.0,-2.3357670861533903,0.0,0.0,0.0208905089647711,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5567336176,-0.646062102,-5.4628139958,-8.362914987,-0.6388836342,-4.9316073786,0.003359758798,-0.010384709011999999,0.010995574248,0.029321531328,0.03665191416,-0.094073246344,-0.24882,-0.2987,0.0899,-0.39556,-0.30218,0.319,-8.4598243023,-0.6424728681,-5.1972106872,0.016340645063,0.013133602574000001,-0.041538836047999995,-0.32219000000000003,-0.30044000000000004,0.20445,3.29504,8.94368,0.94144,0.9932050333086603,30.0
1665,208953,0,-1189,-91,-758,8,-31,48,-433,-528,176,-1167,-97,-690,86,114,-313,-682,-521,550,-16,320,32,28.94,0.9878904515173944,31.06,0.998460399703923,4449.43701171875,-7309.84716796875,36.29999923706055,3.9581265449523926,0,0.0,0.0,0.0,0.0,-2.40387323446414,0.0,0.0,-0.0482286678948045,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.535198214200001,-0.6532405698,-5.4412785924,-8.3772719226,-0.6963113766,-4.9531427820000005,0.002443460944,-0.009468411158,0.014660765664,0.026267205148,0.034819318451999995,-0.095600409434,-0.25114,-0.30624,0.10208,-0.39556,-0.30218,0.319,-8.456235068400002,-0.6747759732,-5.1972106872,0.014355333046,0.012675453646999998,-0.040469821885,-0.32335,-0.30421,0.21054,-0.47072,9.4144,0.94144,0.9931754256106586,30.0
1666,209103,0,-1191,-89,-762,7,-33,37,-428,-532,176,-1168,-91,-688,93,131,-303,-677,-472,528,-16,272,0,28.95,0.9878114976560572,31.07,0.9986281766592648,4449.43701171875,-7309.84716796875,36.29999923706055,3.954803228378296,0,0.0,0.0,0.0,0.0,-2.4186135218542875,0.0,0.0,-0.0560220836281166,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5495551498,-0.6388836342,-5.469992463600001,-8.3844503904,-0.6532405698,-4.9387858464,0.0021380283259999997,-0.010079276394,0.011301006866,0.028405233473999997,0.040011672958,-0.09254608325399999,-0.24824,-0.30856,0.10208,-0.39266,-0.27376,0.30624,-8.467002770099999,-0.646062102,-5.204389155,0.0152716309,0.014966198282,-0.040622538193999996,-0.32045,-0.29116,0.20416,-0.47072,8.00224,0.0,0.993219837157661,30.009999999999998
1667,209254,0,-1192,-85,-760,13,-16,37,-409,-517,190,-1161,-90,-694,90,119,-298,-679,-513,533,176,320,-96,28.94,0.9878411053540588,31.06,0.9983518381445844,4449.43701171875,-7309.84716796875,36.29999923706055,3.957018852233887,0,0.0,0.0,0.0,0.0,-2.3982613877748027,0.0,0.0,-0.025878556869885,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5567336176,-0.610169763,-5.455635528,-8.334201115800001,-0.646062102,-4.9818566532,0.003970624034,-0.004886921888,0.011301006866,0.02748893562,0.036346481542,-0.091018920164,-0.23722000000000001,-0.29986,0.1102,-0.39382,-0.29754,0.30914,-8.4454673667,-0.6281159325000001,-5.2187460906,0.015729779827,0.015729779827,-0.039858956649,-0.31552,-0.2987,0.20967000000000002,5.17792,9.4144,-2.82432,0.9930964717493216,30.0
1668,209404,0,-1186,-86,-762,21,-22,35,-409,-517,190,-1168,-94,-690,92,128,-293,-695,-539,529,-16,224,-48,28.92,0.9877029360967184,31.06,0.9985590920305948,4449.43701171875,-7309.84716796875,36.29999923706055,3.95757269859314,0,0.0,0.0,0.0,0.0,-2.4147147131412847,0.0,0.0,-0.0385873084082946,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5136628108,-0.6173482308,-5.469992463600001,-8.3844503904,-0.6747759732,-4.9531427820000005,0.006414084978,-0.006719517596,0.010690141629999999,0.028099800855999998,0.039095375104,-0.08949175707399999,-0.23722000000000001,-0.29986,0.1102,-0.4031,-0.31262,0.30682,-8.449056600599999,-0.646062102,-5.2115676228000005,0.017256942916999998,0.016187928754,-0.039400807722,-0.32016,-0.30624,0.20851,-0.47072,6.59008,-1.41216,0.9931310140636567,29.990000000000002
1669,209554,0,-1190,-96,-759,17,-27,39,-420,-513,173,-1169,-91,-693,91,129,-308,-695,-539,529,176,368,32,28.94,0.987683197631384,31.06,0.9983518381445844,4449.43701171875,-7309.84716796875,36.29999923706055,3.970312356948853,0,0.0,0.0,0.0,0.0,-2.3508610421483493,0.0,0.0,0.0342820095248691,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.542376682,-0.6891329088,-5.4484570602,-8.3916288582,-0.6532405698,-4.9746781854,0.005192354505999999,-0.008246680686,0.011911872102,0.027794368237999998,0.039400807722,-0.094073246344,-0.2436,-0.29754,0.10034,-0.4031,-0.31262,0.30682,-8.4670027701,-0.6711867393,-5.2115676228000005,0.016493361372,0.015577063518,-0.041080687121,-0.32335,-0.30508,0.20357999999999998,5.17792,10.82656,0.94144,0.9930175178879842,30.0
1670,209705,0,-1192,-93,-767,14,-32,40,-442,-518,179,-1168,-91,-690,96,126,-305,-700,-535,502,32,288,64,28.94,0.9879990130767332,31.05,0.9984998766345916,4449.43701171875,-7309.84716796875,36.29999923706055,3.955911159515381,0,0.0,0.0,0.0,0.0,-2.3482379615493936,0.0,0.0,0.029264688287904,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5567336176,-0.6675975054000001,-5.5058848026,-8.3844503904,-0.6532405698,-4.9531427820000005,0.004276056651999999,-0.009773843776,0.012217304719999999,0.029321531328,0.038484509868,-0.09315694848999999,-0.25636,-0.30044,0.10382,-0.406,-0.3103,0.29116,-8.470592004,-0.6604190376000001,-5.229513792300001,0.016798793989999998,0.014355333046,-0.04046982188499999,-0.33118000000000003,-0.30537000000000003,0.19749,0.94144,8.47296,1.88288,0.9932494448556624,29.995
1671,209855,0,-1192,-88,-762,4,-16,38,-415,-527,157,-1173,-94,-695,90,120,-294,-673,-533,511,64,304,64,28.94,0.98773254379472,31.06,0.9985590920305948,4449.43701171875,-7309.84716796875,36.29999923706055,3.95757269859314,0,0.0,0.0,0.0,0.0,-2.2942543035990104,0.0,0.0,0.0757452131933955,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5567336176,-0.6317051664000001,-5.469992463600001,-8.4203427294,-0.6747759732,-4.989035121000001,0.001221730472,-0.004886921888,0.011606439484,0.02748893562,0.03665191416,-0.089797189692,-0.2407,-0.30566,0.09106,-0.39034,-0.30914,0.29638,-8.4885381735,-0.6532405698000001,-5.229513792300001,0.014355333045999999,0.015882496136,-0.039095375104,-0.31552,-0.3074,0.19372,1.88288,8.94368,1.88288,0.9931458179126573,30.0
1672,210006,0,-1194,-86,-760,9,-25,45,-415,-527,157,-1162,-89,-693,83,121,-295,-694,-518,523,112,352,-64,28.93,0.9878312361213916,31.06,0.9982926227485812,4449.43701171875,-7309.84716796875,36.29999923706055,3.952587604522705,0,0.0,0.0,0.0,0.0,-2.25563320022563,0.0,0.0,0.1045566242603196,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5710905532,-0.6173482308,-5.455635528,-8.3413795836,-0.6388836342,-4.9746781854,0.002748893562,-0.00763581545,0.01374446781,0.025350907293999997,0.036957346778,-0.09010262230999999,-0.2407,-0.30566,0.09106,-0.40252,-0.30044,0.30334,-8.4562350684,-0.6281159325000001,-5.2151568567,0.014049900427999999,0.014660765664,-0.03817907725,-0.32161,-0.30305,0.1972,3.29504,10.35584,-1.88288,0.9930619294349864,29.994999999999997
1673,210156,0,-1192,-94,-758,4,-23,43,-416,-525,155,-1171,-91,-689,93,117,-325,-694,-518,523,16,320,-32,28.93,0.987614113002714,31.07,0.9983715766099186,4449.43701171875,-7309.84716796875,36.29999923706055,3.953141689300537,0,0.0,0.0,0.0,0.0,-2.24564729895638,0.0,0.0,0.0999572219841127,0.0,0.0,0.0,0.0,11,44.8239501953125,-73.16411946614583,-8.5567336176,-0.6747759732,-5.4412785924,-8.405985793800001,-0.6532405698,-4.9459643142,0.001221730472,-0.0070249502139999994,0.013133602574,0.028405233473999997,0.035735616306,-0.09926560085,-0.24128,-0.3045,0.0899,-0.40252,-0.30044,0.30334,-8.481359705700001,-0.6640082715,-5.1936214533000005,0.014813481972999998,0.014355333046,-0.043065999138,-0.32189999999999996,-0.30247,0.19662,0.47072,9.4144,-0.94144,0.9929928448063163,30.0
