key,value
altimeter_name,FCB
altimeter_note,FCBV0
importer_id,fcb
imported_at,2026-05-28T21:45:54.092Z
row_count,4259
flight_notes,
peak_altitude_m,2099.09
peak_velocity_ms,312.90
peak_acceleration_mss,705.17
has_gps_data,true
parser_cache_version,5
source_fingerprint,bean_force-metadata.json:966:1780704152678|bean_force-output-FCB-post.csv:3807859:1780704152694
