#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
6, 6283, 12,     0.00, 3,   boost,   58.12, 100443.00,   73.68,   32.39,   63.24, 33.7, 3.98, 0.01, 3.98
