key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-trd_v1_9_17_22-output-FCB-post	derived
data.has_parsed_timeseries	true	derived
data.row_count	7545	derived
data.source_file	trd_v1_9_17_22-output-FCB-post.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp_ms	derived
flight.date	2022-09-17	derived
flight.name	TRD	derived
