CONFIG	converted_from=03-18-2023 11-17-42 GroundStationDataInterface_parsed.txt	conversion=groundstation_to_sillygoose	filtered_crc=Good	callsign=KM6GNL
6098809,0,302.7799991607666,-2.849851608276367,-9.263813018798828,-1.8305093050003052,0.6482633948326111,-0.09993723779916763,-0.10832133144140244,29.6299991607666,7.75750732421875,-6.300913333892822,-10.861430168151855,9.863602290854734,-6.300913333892822,6,0,0,0,0,113,0.6482633948326111,-0.09993723779916763,-0.10832133144140244,0.02,-0.2,-0.08,0.97
6099005,0,302.7700008392334,-2.0171494483947754,-7.892725467681885,-0.36610186100006104,-0.2350449413061142,-0.0722956731915474,-0.011499501764774323,29.6200008392334,7.767219543457031,-6.370114326477051,-10.753905296325684,8.154632902711272,-6.370114326477051,6,0,0,0,0,111.80000000000001,-0.2350449413061142,-0.0722956731915474,-0.011499501764774323,0.02,-0.19,-0.09,0.97
6099201,0,302.76000061035154,-5.7858452796936035,-12.522836685180664,-2.4837498664855957,-0.04666996747255325,0.0064140623435378075,-0.029245080426335335,29.610000610351562,7.75750732421875,-6.173354625701904,-10.409915924072266,14.016649301581552,-6.173354625701904,6,0,0,0,0,111.5,-0.04666996747255325,0.0064140623435378075,-0.029245080426335335,0.02,-0.19,-0.12,0.97
6099411,0,302.7700008392334,-3.3308091163635254,-7.296912670135498,-1.5864413976669312,0.16560502350330353,-0.020158490166068077,0.17768485844135284,29.6200008392334,7.7544403076171875,-6.08114767074585,-10.46963882446289,8.176553075316379,-6.08114767074585,6,0,0,0,0,111.7,0.16560502350330353,-0.020158490166068077,0.17768485844135284,0.01,-0.19,-0.13,0.97
6099607,0,302.7799991607666,-3.7328033447265625,-9.996016502380371,-1.073180913925171,-0.18716852366924286,0.0647515058517456,0.05429047718644142,29.6299991607666,7.7585296630859375,-5.867161273956299,-10.127129554748535,10.724079634181937,-5.867161273956299,6,0,0,0,0,112.30000000000001,-0.18716852366924286,0.0647515058517456,0.05429047718644142,0.01,-0.19,-0.12,0.97
6099803,0,302.7700008392334,-2.361715793609619,-9.680163383483887,-3.610769271850586,1.518667221069336,-0.004123329650610685,-0.10056336969137192,29.6200008392334,7.77386474609375,-5.707876205444336,-10.117934226989746,10.598156413040323,-5.707876205444336,6,0,0,0,0,113.10000000000001,1.518667221069336,-0.004123329650610685,-0.10056336969137192,0.01,-0.2,-0.12,0.97
6100014,98914.38484191895,302.7700008392334,-1.3818550109863281,-6.81595516204834,-1.7874385118484497,-0.5597951412200928,-0.1572972983121872,0.022220153361558914,29.6200008392334,7.759040832519531,-5.574039936065674,-10.206335067749023,7.180647914783208,-5.574039936065674,6,0,0,0,0,112.4,-0.5597951412200928,-0.1572972983121872,0.022220153361558914,0.01,-0.19,-0.11,0.97
6100210,98914.38484191895,302.7799991607666,-3.1549365520477295,-9.547362327575684,-0.8075776100158691,-0.5881544351577759,-0.06768365204334259,-0.04334075003862381,29.6299991607666,7.762107849121094,-5.555706977844238,-10.137022018432617,10.087513750060376,-5.555706977844238,6,0,0,0,0,110.9,-0.5881544351577759,-0.06768365204334259,-0.04334075003862381,0.01,-0.18,-0.15,0.97
6100406,98914.38484191895,302.7799991607666,-3.438486099243164,-8.818747520446777,-2.4263222217559814,0.16962148249149323,0.10412164777517319,-0.06181936338543892,29.6299991607666,7.75750732421875,-5.532638072967529,-10.207282066345215,9.771414125287166,-5.532638072967529,6,0,0,0,0,111.2,0.16962148249149323,0.10412164777517319,-0.06181936338543892,0.01,-0.19,-0.17,0.96
6100601,98914.38484191895,302.76000061035154,-2.864208698272705,-6.205785274505615,-0.6209374666213989,-0.39542707800865173,0.03509409725666046,0.16908696293830872,29.610000610351562,7.778465270996094,-5.581679344177246,-10.363505363464355,6.8630187001046385,-5.581679344177246,6,0,0,0,0,112.10000000000001,-0.39542707800865173,0.03509409725666046,0.16908696293830872,0.01,-0.19,-0.19,0.96
6100812,98914.38484191895,302.7700008392334,-5.624329566955566,-10.243673324584961,-1.5290136337280273,-0.055939797312021255,0.0019547631964087486,0.11029136925935745,29.6200008392334,7.7615966796875,-5.5416998863220215,-10.200243949890137,11.785746007388344,-5.5416998863220215,6,0,0,0,0,113.2,-0.055939797312021255,0.0019547631964087486,0.11029136925935745,0.01,-0.2,-0.21,0.9500000000000001
6101008,98914.38484191895,302.7799991607666,-2.311466693878174,-7.878368377685547,-2.8283162117004395,-0.6054113507270813,0.03952285647392273,0.03026827797293663,29.6299991607666,7.7615966796875,-5.461709499359131,-10.346630096435547,8.683947211078106,-5.461709499359131,6,0,0,0,0,113.60000000000001,-0.6054113507270813,0.03952285647392273,0.03026827797293663,-0.01,-0.2,-0.2,0.9500000000000001
6101204,98914.38484191895,302.7799991607666,-2.455035924911499,-6.403193473815918,-1.098305583000183,-0.4380042552947998,-0.1728590428829193,0.08756725490093231,29.6299991607666,7.74932861328125,-5.41530704498291,-10.444355964660645,6.9450963426992285,-5.41530704498291,6,0,0,0,0,112.80000000000001,-0.4380042552947998,-0.1728590428829193,0.08756725490093231,-0.02,-0.19,-0.21,0.9500000000000001
6101400,98918.33066940308,302.76000061035154,-4.683950424194336,-9.439684867858887,-2.038684844970703,-0.5087116956710815,-0.00807866733521223,-0.07507509738206863,29.610000610351562,7.75750732421875,-5.436916828155518,-10.405732154846191,10.733278990034107,-5.436916828155518,6,0,0,0,0,111.9,-0.5087116956710815,-0.00807866733521223,-0.07507509738206863,-0.03,-0.18,-0.24,0.9500000000000001
6101611,98918.33066940308,302.76000061035154,-3.269792079925537,-6.467799663543701,-2.4981067180633545,-0.8100200295448303,0.013454264029860497,-0.054916609078645706,29.610000610351562,7.759552001953125,-5.581296443939209,-10.81657600402832,7.665801322008877,-5.581296443939209,6,0,0,0,0,111.30000000000001,-0.8100200295448303,0.013454264029860497,-0.054916609078645706,-0.01,-0.18,-0.23,0.9500000000000001
6101806,98918.33066940308,302.76000061035154,-2.688336133956909,-6.496513366699219,-0.9260223507881165,0.2625032365322113,0.04476100951433182,0.06954678893089294,29.610000610351562,7.769775390625,-5.633368968963623,-10.89171314239502,7.091498747584966,-5.633368968963623,6,0,0,0,0,111.80000000000001,0.2625032365322113,0.04476100951433182,0.06954678893089294,-0.01,-0.18,-0.23,0.9500000000000001
6102002,98918.33066940308,302.76000061035154,-5.846861839294434,-9.489933967590332,-1.8843477964401245,-0.5473487973213196,0.048731617629528046,-0.0578182116150856,29.610000610351562,7.76568603515625,-5.66453742980957,-10.825150489807129,11.304663050925978,-5.66453742980957,6,0,0,0,0,112.30000000000001,-0.5473487973213196,0.048731617629528046,-0.0578182116150856,-0.02,-0.19,-0.24,0.9400000000000001
6102213,98918.33066940308,302.76000061035154,-3.9517464637756348,-9.712467193603516,-3.28773832321167,0.7458488345146179,-0.0349871963262558,-0.2717883586883545,29.610000610351562,7.760063171386719,-5.624059677124023,-10.865354537963867,10.988973672855098,-5.624059677124023,6,0,0,0,0,111.80000000000001,0.7458488345146179,-0.0349871963262558,-0.2717883586883545,-0.02,-0.19,-0.21,0.9500000000000001
6102409,98918.33066940308,302.7700008392334,-2.386840581893921,-6.273981094360352,-0.23688943684101105,-0.6154600381851196,-0.09332463890314102,-0.13892558217048645,29.6200008392334,7.7585296630859375,-5.61710262298584,-10.777103424072266,6.7168417683501875,-5.61710262298584,6,0,0,0,0,109.60000000000001,-0.6154600381851196,-0.09332463890314102,-0.13892558217048645,0.01,-0.17,-0.23,0.9500000000000001
6102605,98919.32010650635,302.7700008392334,-6.051448345184326,-11.126625061035156,-1.1234302520751953,-0.2797906696796417,0.10948197543621063,-0.1636655479669571,29.6200008392334,7.7779541015625,-5.662954807281494,-10.593915939331055,12.715498726143911,-5.662954807281494,6,0,0,0,0,108.80000000000001,-0.2797906696796417,0.10948197543621063,-0.1636655479669571,0.02,-0.17,-0.25,0.9400000000000001
6102801,98919.32010650635,302.7700008392334,-4.967499732971191,-6.783652305603027,-1.428515076637268,-0.1538001149892807,-0.003833167487755418,0.13611561059951782,29.6200008392334,7.77386474609375,-5.570525169372559,-10.538124084472656,8.528461029081514,-5.570525169372559,6,0,0,0,0,109.10000000000001,-0.1538001149892807,-0.003833167487755418,0.13611561059951782,0.02,-0.17,-0.26,0.9400000000000001
6103012,98919.32010650635,302.76000061035154,-4.436293125152588,-7.436892509460449,-0.6460620760917664,0.36360108852386475,-0.025366099551320076,0.1878862828016281,29.610000610351562,7.758018493652344,-5.530755519866943,-10.321351051330566,8.68363190696779,-5.530755519866943,6,0,0,0,0,110.2,0.36360108852386475,-0.025366099551320076,0.1878862828016281,0.02,-0.18,-0.24,0.9500000000000001
6103208,98919.32010650635,302.76000061035154,-4.5475592613220215,-12.705887794494629,-3.438486099243164,0.6679790019989014,-0.08654405921697617,0.06569834798574448,29.610000610351562,7.74114990234375,-5.543154716491699,-10.3234224319458,13.92634433497218,-5.543154716491699,6,0,0,0,0,110.5,0.6679790019989014,-0.08654405921697617,0.06569834798574448,0.02,-0.18,-0.2,0.96
6103403,98919.32010650635,302.7500003814697,-3.6646077632904053,-7.601997375488281,-2.0027925968170166,-0.1333209127187729,-0.11769808828830719,0.1350313276052475,29.600000381469727,7.752906799316406,-5.705897331237793,-10.739315032958984,8.673574369402967,-5.705897331237793,6,0,0,0,0,110.2,-0.1333209127187729,-0.11769808828830719,0.1350313276052475,-0.01,-0.17,-0.23,0.9500000000000001
6103614,98919.32010650635,302.76000061035154,-3.671786308288574,-7.874779224395752,-1.1593225002288818,-0.29672685265541077,-0.09845589101314545,0.10662619024515152,29.610000610351562,7.74932861328125,-5.6511335372924805,-10.611026763916016,8.765739625738798,-5.6511335372924805,6,0,0,0,0,109.4,-0.29672685265541077,-0.09845589101314545,0.10662619024515152,-0.03,-0.16,-0.24,0.9500000000000001
6103810,98908.46014022827,302.76000061035154,-7.372286319732666,-11.525030136108398,-4.511666774749756,0.2912290692329407,0.15184533596038818,-0.12794531881809235,29.610000610351562,7.75750732421875,-5.632032871246338,-10.660189628601074,14.405973146743856,-5.632032871246338,6,0,0,0,0,109.9,0.2912290692329407,0.15184533596038818,-0.12794531881809235,-0.02,-0.17,-0.25,0.9500000000000001
6104006,98908.46014022827,302.76000061035154,-3.8045878410339355,-6.187839031219482,-2.0243279933929443,0.2359459400177002,0.012721226550638676,0.12434121966362,29.610000610351562,7.758018493652344,-5.687961578369141,-10.98838996887207,7.540699194455434,-5.687961578369141,6,0,0,0,0,110.7,0.2359459400177002,0.012721226550638676,0.12434121966362,-0.02,-0.18,-0.25,0.9400000000000001
6104202,98908.46014022827,302.7500003814697,-4.831109046936035,-7.451249599456787,-1.6618152856826782,0.15160100162029266,-0.0075899772346019745,0.08524597436189651,29.600000381469727,7.7748870849609375,-5.654268264770508,-10.744072914123535,9.034509685673083,-5.654268264770508,6,0,0,0,0,111.5,0.15160100162029266,-0.0075899772346019745,0.08524597436189651,-0.03,-0.18,-0.24,0.9500000000000001
6104413,98908.46014022827,302.7500003814697,-3.7435710430145264,-10.132407188415527,-4.231706619262695,0.594782292842865,0.06220115348696709,-0.1714693307876587,29.600000381469727,7.75750732421875,-5.686856269836426,-10.885299682617188,11.601178409862648,-5.686856269836426,6,0,0,0,0,111.80000000000001,0.594782292842865,0.06220115348696709,-0.1714693307876587,-0.02,-0.18,-0.22,0.9500000000000001
6104608,98908.46014022827,302.76000061035154,-2.8462624549865723,-5.979663848876953,-1.6474583148956299,-0.5980809926986694,-0.1312897950410843,0.036987774074077606,29.610000610351562,7.75750732421875,-5.7307209968566895,-11.192609786987305,6.824346753173587,-5.7307209968566895,6,0,0,0,0,111.2,-0.5980809926986694,-0.1312897950410843,0.036987774074077606,-0.01,-0.18,-0.24,0.9500000000000001
6104804,98908.46014022827,302.76000061035154,-4.246063709259033,-8.477770805358887,-1.1126625537872314,-0.12237118929624557,-0.06378939747810364,0.06569834798574448,29.610000610351562,7.771820068359375,-5.814727783203125,-11.08920669555664,9.546710051629429,-5.814727783203125,6,0,0,0,0,110.5,-0.12237118929624557,-0.06378939747810364,0.06569834798574448,-0.02,-0.17,-0.26,0.9400000000000001
6105000,98905.50374984741,302.7500003814697,-5.466403007507324,-9.145367622375488,-4.938786029815674,0.6460948586463928,0.1104593575000763,-0.10442707687616348,29.600000381469727,7.76568603515625,-5.771274566650391,-10.992134094238281,11.743547940770773,-5.771274566650391,6,0,0,0,0,110.80000000000001,0.6460948586463928,0.1104593575000763,-0.10442707687616348,-0.02,-0.18,-0.28,0.9400000000000001
6105211,98905.50374984741,302.7500003814697,-3.1800613403320312,-6.482156276702881,-1.392622709274292,0.2416880577802658,-0.08958309888839722,0.08536814898252487,29.600000381469727,7.775398254394531,-5.800686836242676,-11.267810821533203,7.353267174138267,-5.800686836242676,6,0,0,0,0,110.5,0.2416880577802658,-0.08958309888839722,0.08536814898252487,-0.01,-0.17,-0.26,0.9400000000000001
6105407,98905.50374984741,302.7500003814697,-4.809573650360107,-8.542376518249512,-1.521835207939148,0.14410264790058136,-0.06469041854143143,-0.026725267991423607,29.600000381469727,7.76568603515625,-5.744513511657715,-10.962655067443848,9.92069441510533,-5.744513511657715,6,0,0,0,0,110.10000000000001,0.14410264790058136,-0.06469041854143143,-0.026725267991423607,-0.01,-0.17,-0.23,0.9500000000000001
6105602,98905.50374984741,302.7500003814697,-5.154139995574951,-10.502098083496094,-2.7601208686828613,0.5123004913330078,-0.002840513363480568,-0.22479769587516785,29.600000381469727,7.775909423828125,-5.722416400909424,-10.916214942932129,12.019878970234947,-5.722416400909424,6,0,0,0,0,109.5,0.5123004913330078,-0.002840513363480568,-0.22479769587516785,-0.01,-0.17,-0.23,0.9500000000000001
