key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-trd-4-2-22-recovered-output-post	derived
data.has_parsed_timeseries	true	derived
data.row_count	9307	derived
data.source_file	trd-4-2-22-recovered-output-post.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp_ms	derived
flight.date	2022-04-02	derived
flight.name	TRD	derived
