,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg
79043,6775730,0,-76,1329,-101,25,-81,84,-334,-300,-977,-76,1332,-49,92,104,123,-855,-167,-102,-224,0,32752,54.87,0.978376511226252,55.98,0.9885122131754256,4449.50390625,-7309.857421875,37.900001525878906,7.821103096008301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834443622008389,44.82506510416667,-73.16429036458334,-0.5455635528,9.5401837062,-0.7250252478,-0.5455635528,9.5617191096,-0.35174492220000003,0.030543164687500002,-0.09895985358750001,0.10262503335,0.11239884605,0.1270595651,0.1502723702625,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.5455635528,9.550951407900001,-0.538385085,0.07147100536875,0.014049855756249993,0.12644870180625,-0.34481,-0.13543,-0.31291,-6.59008,0.0,963.56384,55.425
79044,6775745,0,-65,1325,-103,23,-84,74,-334,-300,-977,-73,1335,-49,92,100,117,-855,-167,-102,-256,0,32752,54.87,0.9787120651369356,56.0,0.9884036516160868,4449.50390625,-7309.857421875,37.900001525878906,7.821103096008301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835578583765112,44.82506510416667,-73.16429036458334,-0.466600407,9.511469835,-0.7393821834000001,-0.5240281494,9.583254513,-0.35174492220000003,0.0280997115125,-0.10262503335,0.090407767475,0.11239884605,0.12217265875000001,0.1429420107375,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.49531427819999996,9.547362174,-0.5455635528,0.07024927878125001,0.009773812700000002,0.11667488910625001,-0.34481,-0.13543,-0.31291,-7.53152,0.0,963.56384,55.435
79045,6775760,0,-66,1329,-98,33,-62,80,-334,-300,-977,-73,1332,-51,103,96,119,-855,-167,-102,-288,0,32752,54.87,0.9785048112509253,55.98,0.9885516901060942,4449.50390625,-7309.857421875,37.900001525878906,7.833288669586182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835282506785097,44.82506510416667,-73.16429036458334,-0.4737788748,9.5401837062,-0.7034898444000001,-0.5240281494,9.5617191096,-0.36610185780000004,0.0403169773875,-0.075747048425,0.09773812700000001,0.1258378385125,0.1172857524,0.1453854639125,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.4989035121,9.550951407900001,-0.5347958511,0.08307740795,0.020769351987499997,0.12156179545625001,-0.34481,-0.13543,-0.31291,-8.47296,0.0,963.56384,55.425
79046,6775776,0,-67,1334,-97,27,-79,84,-334,-300,-977,-73,1332,-55,92,100,121,-855,-167,-102,-208,0,32752,54.87,0.9785640266469282,55.99,0.98853195164076,4449.50390625,-7309.857421875,37.900001525878906,7.82498025894165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835479891438441,44.82506510416667,-73.16429036458334,-0.4809573426,9.5760760452,-0.6963113766,-0.5240281494,9.5617191096,-0.394815729,0.032986617862500005,-0.09651640041250001,0.10262503335,0.11239884605,0.12217265875000001,0.1478289170875,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.5024927459999999,9.568897577400001,-0.5455635528,0.07269273195625,0.01282812916875,0.12522697521875,-0.34481,-0.13543,-0.31291,-6.11936,0.0,963.56384,55.43
79047,6775791,0,-75,1330,-97,24,-72,80,-334,-300,-977,-72,1330,-53,90,111,127,-855,-167,-102,-352,0,32752,54.87,0.9783962496915865,55.99,0.9884332593140884,4449.50390625,-7309.857421875,37.900001525878906,7.826087951660156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834147545028374,44.82506510416667,-73.16429036458334,-0.538385085,9.547362174,-0.6963113766,-0.5168496816,9.547362174,-0.3804587934,0.0293214381,-0.0879643143,0.09773812700000001,0.109955392875,0.13561165121250002,0.1551592766125,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.5276173833,9.547362174,-0.538385085,0.0696384154875,0.02382366845625001,0.12644870180625,-0.34481,-0.13543,-0.31291,-10.35584,0.0,963.56384,55.43
79048,6775807,0,-71,1329,-97,30,-67,88,-334,-300,-977,-80,1328,-50,98,98,127,-855,-167,-102,-272,0,32752,54.87,0.9784357266222552,55.99,0.988413520848754,4449.50390625,-7309.857421875,37.900001525878906,7.818333625793457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834246237355047,44.82506510416667,-73.16429036458334,-0.5096712138,9.5401837062,-0.6963113766,-0.574277424,9.533005238400001,-0.35892339,0.036651797625,-0.0818556813625,0.1075119397,0.11972920557500001,0.11972920557500001,0.1551592766125,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.5419743189,9.536594472300001,-0.5276173833,0.0781905016,0.018936762106250005,0.13133560815625,-0.34481,-0.13543,-0.31291,-8.00224,0.0,963.56384,55.43
79049,6775822,0,-69,1333,-100,19,-78,78,-334,-300,-977,-79,1328,-52,103,109,115,-855,-167,-102,-208,0,32752,54.86,0.9785837651122624,55.99,0.9884332593140884,4449.50390625,-7309.857421875,37.900001525878906,7.822764873504639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835085122131755,44.82506510416667,-73.16429036458334,-0.4953142782,9.5688975774,-0.71784678,-0.5670989562000001,9.533005238400001,-0.3732803256,0.023212805162500003,-0.09529467382500001,0.09529467382500001,0.1258378385125,0.13316819803750002,0.14049855756250001,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.5312066172000001,9.550951407900001,-0.5455635528,0.07452532183749999,0.018936762106250005,0.11789661569375001,-0.34481,-0.13543,-0.31291,-6.11936,0.0,963.56384,55.425
79050,6775837,0,-70,1331,-99,30,-86,83,-334,-300,-977,-77,1330,-51,98,103,119,-855,-167,-102,-320,0,32752,54.85,0.9784455958549224,56.0,0.9884529977794226,4449.50390625,-7309.857421875,37.900001525878906,7.824426651000977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834492968171725,44.82506510416667,-73.16429036458334,-0.502492746,9.554540641800001,-0.7106683122,-0.5527420206,9.547362174,-0.36610185780000004,0.036651797625,-0.105068486525,0.1014033067625,0.11972920557500001,0.1258378385125,0.1453854639125,-0.19372,-0.174,-0.56666,-0.4959,-0.09686,-0.05916,-0.5276173833,9.550951407900001,-0.538385085,0.0781905016,0.010384675993749995,0.12339438533750001,-0.34481,-0.13543,-0.31291,-9.4144,0.0,963.56384,55.425
79051,6775853,0,-68,1333,-101,22,-79,85,-334,-300,-977,-68,1332,-57,94,96,117,-849,-173,-117,-256,0,32752,54.87,0.9785738958795952,55.99,0.9883740439180854,4449.50390625,-7309.857421875,37.900001525878906,7.835504531860352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834739698988403,44.82506510416667,-73.16429036458334,-0.48813581040000004,9.5688975774,-0.7250252478,-0.48813581040000004,9.5617191096,-0.4091726646,0.026877984925,-0.09651640041250001,0.1038467599375,0.114842299225,0.1172857524,0.1429420107375,-0.19372,-0.174,-0.56666,-0.49242,-0.10034,-0.06786,-0.48813581040000004,9.5653083435,-0.5670989562,0.070860142075,0.010384675993749995,0.12339438533750001,-0.34307,-0.13717,-0.31726000000000004,-7.53152,0.0,963.56384,55.43
79052,6775868,0,-71,1330,-100,34,-71,80,-334,-300,-977,-72,1326,-49,93,100,120,-849,-173,-117,-192,0,32752,54.87,0.9786331112755984,56.0,0.9885714285714284,4449.50390625,-7309.857421875,37.900001525878906,7.839381694793701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9836022699235134,44.82506510416667,-73.16429036458334,-0.5096712138,9.547362174,-0.71784678,-0.5168496816,9.5186483028,-0.35174492220000003,0.041538703975,-0.0867425877125,0.09773812700000001,0.1136205726375,0.12217265875000001,0.1466071905,-0.19372,-0.174,-0.56666,-0.49242,-0.10034,-0.06786,-0.5132604477,9.533005238400001,-0.5347958511,0.07757963830625,0.017715035518750005,0.12217265875000001,-0.34307,-0.13717,-0.31726000000000004,-5.64864,0.0,963.56384,55.435
79053,6775884,0,-69,1335,-95,30,-70,82,-334,-300,-977,-81,1332,-51,106,101,118,-849,-173,-117,-208,0,32752,54.87,0.978613372810264,55.99,0.98860103626943,4449.50390625,-7309.857421875,37.900001525878906,7.829411506652832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.983607204539847,44.82506510416667,-73.16429036458334,-0.4953142782,9.583254513,-0.681954441,-0.5814558918,9.5617191096,-0.36610185780000004,0.036651797625,-0.085520861125,0.100181580175,0.129503018275,0.12339438533750001,0.144163737325,-0.19372,-0.174,-0.56666,-0.49242,-0.10034,-0.06786,-0.538385085,9.5724868113,-0.5240281494000001,0.08307740795,0.018936762106250005,0.12217265875000001,-0.34307,-0.13717,-0.31726000000000004,-6.11936,0.0,963.56384,55.43
79054,6775899,0,-73,1329,-97,23,-79,81,-334,-300,-977,-73,1330,-50,103,98,119,-849,-173,-117,-176,0,32752,54.87,0.9784357266222552,55.99,0.98853195164076,4449.50390625,-7309.857421875,37.900001525878906,7.829411506652832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834838391315076,44.82506510416667,-73.16429036458334,-0.5240281494,9.5401837062,-0.6963113766,-0.5240281494,9.547362174,-0.35892339,0.0280997115125,-0.09651640041250001,0.09895985358750001,0.1258378385125,0.11972920557500001,0.1453854639125,-0.19372,-0.174,-0.56666,-0.49242,-0.10034,-0.06786,-0.5240281494,9.5437729401,-0.5276173833,0.07696877501249999,0.011606402581250001,0.12217265875000001,-0.34307,-0.13717,-0.31726000000000004,-5.17792,0.0,963.56384,55.43
79055,6775914,0,-76,1331,-98,35,-59,86,-328,-299,-988,-71,1329,-52,97,99,126,-849,-173,-117,-224,0,32752,54.87,0.9785738958795952,55.99,0.9886898593634345,4449.50390625,-7309.857421875,37.900001525878906,7.838828086853027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9836318776215148,44.82506510416667,-73.16429036458334,-0.5455635528,9.554540641800001,-0.7034898444000001,-0.5096712138,9.5401837062,-0.3732803256,0.0427604305625,-0.0720818686625,0.105068486525,0.11850747898750001,0.12095093216250001,0.153937550025,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5276173833,9.547362174,-0.538385085,0.080633954775,0.024434531750000002,0.129503018275,-0.34133,-0.13688,-0.32045,-6.59008,0.0,963.56384,55.43
79056,6775930,0,-66,1321,-100,32,-70,81,-328,-299,-988,-75,1329,-54,93,112,124,-849,-173,-117,-240,0,32752,54.88,0.9784159881569208,56.0,0.9885714285714284,4449.50390625,-7309.857421875,37.900001525878906,7.816671848297119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834937083641746,44.82506510416667,-73.16429036458334,-0.4737788748,9.4827559638,-0.71784678,-0.538385085,9.5401837062,-0.3876372612,0.0390952508,-0.085520861125,0.09895985358750001,0.1136205726375,0.13683337780000002,0.15149409685,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5060819799,9.511469835,-0.5527420206,0.07635791171875,0.02565625833750001,0.12522697521875,-0.34133,-0.13688,-0.32045,-7.0608,0.0,963.56384,55.44
79057,6775945,0,-67,1331,-101,22,-71,89,-328,-299,-988,-78,1329,-55,101,99,123,-849,-173,-117,-288,0,32752,54.87,0.9782778188995804,56.0,0.9885023439427584,4449.50390625,-7309.857421875,37.900001525878906,7.816117763519287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9833900814211693,44.82506510416667,-73.16429036458334,-0.4809573426,9.554540641800001,-0.7250252478,-0.5599204884,9.5401837062,-0.394815729,0.026877984925,-0.0867425877125,0.1087336662875,0.12339438533750001,0.12095093216250001,0.1502723702625,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5204389155,9.547362174,-0.5599204884,0.07513618513125,0.017104172225000006,0.129503018275,-0.34133,-0.13688,-0.32045,-8.47296,0.0,963.56384,55.435
79058,6775961,0,-66,1336,-96,17,-80,88,-328,-299,-988,-74,1334,-46,100,104,123,-849,-173,-117,-288,0,32752,54.86,0.9786627189735998,55.99,0.988413520848754,4449.50390625,-7309.857421875,37.900001525878906,7.818333625793457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835381199111769,44.82506510416667,-73.16429036458334,-0.4737788748,9.590432980800001,-0.6891329088,-0.5312066172000001,9.5760760452,-0.3302095188,0.0207693519875,-0.09773812700000001,0.1075119397,0.12217265875000001,0.1270595651,0.1502723702625,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.502492746,9.583254513,-0.5096712138,0.07147100536875,0.014660719049999993,0.12889215498125,-0.34133,-0.13688,-0.32045,-8.47296,0.0,963.56384,55.425
79059,6775976,0,-72,1336,-101,25,-77,78,-328,-299,-988,-75,1338,-52,104,98,126,-849,-173,-117,-128,0,32752,54.87,0.9784357266222552,55.99,0.9884332593140884,4449.50390625,-7309.857421875,37.900001525878906,7.8371663093566895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834344929681718,44.82506510416667,-73.16429036458334,-0.5168496816,9.590432980800001,-0.7250252478,-0.538385085,9.6047899164,-0.3732803256,0.030543164687500002,-0.09407294723750001,0.09529467382500001,0.1270595651,0.11972920557500001,0.153937550025,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5276173833,9.5976114486,-0.5491527867,0.07880136489375,0.01282812916875,0.12461611192500001,-0.34133,-0.13688,-0.32045,-3.76576,0.0,963.56384,55.43
79060,6775991,0,-70,1337,-100,33,-76,94,-328,-299,-988,-78,1328,-57,103,96,122,-849,-173,-117,-112,-224,32752,54.87,0.9784357266222552,55.99,0.988413520848754,4449.50390625,-7309.857421875,37.900001525878906,7.816117763519287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834246237355047,44.82506510416667,-73.16429036458334,-0.502492746,9.5976114486,-0.71784678,-0.5599204884,9.533005238400001,-0.4091726646,0.0403169773875,-0.09285122065000001,0.114842299225,0.1258378385125,0.1172857524,0.149050643675,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5312066172000001,9.5653083435,-0.5635097223000001,0.08307740795,0.012217265874999994,0.13194647145,-0.34133,-0.13688,-0.32045,-3.29504,-6.59008,963.56384,55.43
79061,6776007,0,-66,1332,-93,42,-78,85,-328,-299,-988,-81,1330,-52,100,107,125,-849,-173,-117,-224,0,32752,54.87,0.9785640266469282,55.99,0.9884826054774242,4449.50390625,-7309.857421875,37.900001525878906,7.821656703948975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835233160621761,44.82506510416667,-73.16429036458334,-0.4737788748,9.5617191096,-0.6675975054000001,-0.5814558918,9.547362174,-0.3732803256,0.051312516675,-0.09529467382500001,0.1038467599375,0.12217265875000001,0.13072474486250002,0.1527158234375,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5276173833,9.5545406418,-0.5204389155,0.08674258771250001,0.017715035518750005,0.12828129168750002,-0.34133,-0.13688,-0.32045,-6.59008,0.0,963.56384,55.43
79062,6776022,0,-70,1329,-92,36,-70,88,-328,-299,-988,-78,1328,-52,108,105,134,-849,-173,-117,-240,0,32752,54.87,0.9785146804835924,55.99,0.9884332593140884,4449.50390625,-7309.857421875,37.900001525878906,7.830519199371338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834739698988404,44.82506510416667,-73.16429036458334,-0.502492746,9.5401837062,-0.6604190376,-0.5599204884,9.533005238400001,-0.3732803256,0.04398215715,-0.085520861125,0.1075119397,0.13194647145000002,0.1282812916875,0.163711362725,-0.19024,-0.17342,-0.57304,-0.49242,-0.10034,-0.06786,-0.5312066172000001,9.536594472300001,-0.5168496816,0.08796431430000001,0.021380215281249997,0.13561165121250002,-0.34133,-0.13688,-0.32045,-7.0608,0.0,963.56384,55.43
79063,6776037,0,-67,1326,-94,37,-73,80,-328,-299,-988,-72,1328,-58,103,96,121,-845,-186,-94,-176,0,32752,54.89,0.978544288181594,55.97,0.988413520848754,4449.50390625,-7309.857421875,37.900001525878906,7.820549011230469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.983478904515174,44.82506510416667,-73.16429036458334,-0.4809573426,9.5186483028,-0.6747759732,-0.5168496816,9.533005238400001,-0.4163511324,0.0452038837375,-0.0891860408875,0.09773812700000001,0.1258378385125,0.1172857524,0.1478289170875,-0.19024,-0.17342,-0.57304,-0.4901,-0.10788,-0.05452,-0.4989035121,9.525826770600002,-0.5455635528,0.085520861125,0.01404985575625,0.12278352204375001,-0.34017,-0.14065,-0.31378,-5.17792,0.0,963.56384,55.43
79064,6776053,0,-67,1335,-96,31,-81,82,-328,-299,-988,-72,1332,-51,103,107,127,-845,-186,-94,-272,0,32752,54.88,0.978366641993585,55.98,0.9884036516160868,4449.50390625,-7309.857421875,37.900001525878906,7.821103096008301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9833851468048359,44.82506510416667,-73.16429036458334,-0.4809573426,9.583254513,-0.6891329088,-0.5168496816,9.5617191096,-0.36610185780000004,0.0378735242125,-0.09895985358750001,0.100181580175,0.1258378385125,0.13072474486250002,0.1551592766125,-0.19024,-0.17342,-0.57304,-0.4901,-0.10788,-0.05452,-0.4989035121,9.5724868113,-0.5276173833,0.0818556813625,0.015882445637500006,0.12767042839375,-0.34017,-0.14065,-0.31378,-8.00224,0.0,963.56384,55.43
79065,6776068,0,-72,1327,-98,16,-68,89,-328,-299,-988,-76,1330,-58,93,106,124,-845,-186,-94,-336,0,32752,54.87,0.9785146804835924,55.99,0.9885418208734272,4449.50390625,-7309.857421875,37.900001525878906,7.818887233734131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835282506785098,44.82506510416667,-73.16429036458334,-0.5168496816,9.5258267706,-0.7034898444000001,-0.5455635528,9.547362174,-0.4163511324,0.0195476254,-0.08307740795,0.1087336662875,0.1136205726375,0.129503018275,0.15149409685,-0.19024,-0.17342,-0.57304,-0.4901,-0.10788,-0.05452,-0.5312066172000001,9.5365944723,-0.5599204884,0.06658409901875,0.023212805162499996,0.13011388156875,-0.34017,-0.14065,-0.31378,-9.88512,0.0,963.56384,55.43
79066,6776084,0,-74,1330,-98,18,-72,91,-328,-299,-988,-73,1329,-52,102,106,121,-845,-186,-94,-224,0,32752,54.87,0.9783567727609178,55.99,0.98860103626943,4449.50390625,-7309.857421875,37.900001525878906,7.823872566223144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.983478904515174,44.82506510416667,-73.16429036458334,-0.5312066172000001,9.547362174,-0.7034898444000001,-0.5240281494,9.5401837062,-0.3732803256,0.021991078575,-0.0879643143,0.1111771194625,0.12461611192500001,0.129503018275,0.1478289170875,-0.19024,-0.17342,-0.57304,-0.4901,-0.10788,-0.05452,-0.5276173833,9.5437729401,-0.538385085,0.07330359525,0.020769351987499997,0.129503018275,-0.34017,-0.14065,-0.31378,-6.59008,0.0,963.56384,55.43
79067,6776099,0,-73,1330,-97,41,-72,95,-328,-299,-988,-75,1334,-54,99,103,128,-845,-186,-94,-144,-224,32752,54.88,0.9784752035529236,55.99,0.988413520848754,4449.50390625,-7309.857421875,37.900001525878906,7.807809352874756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834443622008389,44.82506510416667,-73.16429036458334,-0.5240281494,9.547362174,-0.6963113766,-0.538385085,9.5760760452,-0.3876372612,0.0500907900875,-0.0879643143,0.1160640258125,0.12095093216250001,0.1258378385125,0.1563810032,-0.19024,-0.17342,-0.57304,-0.4901,-0.10788,-0.05452,-0.5312066172000001,9.5617191096,-0.5419743189,0.08552086112500001,0.018936762106249998,0.13622251450625,-0.34017,-0.14065,-0.31378,-4.23648,-6.59008,963.56384,55.435
79068,6776114,0,-65,1337,-97,26,-79,90,-327,-314,-979,-77,1330,-53,110,108,127,-845,-186,-94,-288,0,32752,54.87,0.978613372810264,56.0,0.9884826054774242,4449.50390625,-7309.857421875,37.900001525878906,7.840489387512207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835479891438441,44.82506510416667,-73.16429036458334,-0.466600407,9.5976114486,-0.6963113766,-0.5527420206,9.547362174,-0.3804587934,0.031764891275,-0.09651640041250001,0.109955392875,0.13438992462500002,0.13194647145000002,0.1551592766125,-0.18966,-0.18212,-0.56782,-0.4901,-0.10788,-0.05452,-0.5096712138,9.5724868113,-0.538385085,0.08307740795000002,0.017715035518750005,0.13255733474375,-0.33987999999999996,-0.14500000000000002,-0.31117,-8.47296,0.0,963.56384,55.435
79069,6776130,0,-73,1332,-99,31,-77,84,-327,-314,-979,-81,1332,-54,102,102,122,-845,-186,-94,-224,0,32752,54.88,0.9783469035282508,55.99,0.9883641746854184,4449.50390625,-7309.857421875,37.900001525878906,7.798393249511719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9833555391068346,44.82506510416667,-73.16429036458334,-0.5240281494,9.5617191096,-0.7106683122,-0.5814558918,9.5617191096,-0.3876372612,0.0378735242125,-0.09407294723750001,0.10262503335,0.12461611192500001,0.12461611192500001,0.149050643675,-0.18966,-0.18212,-0.56782,-0.4901,-0.10788,-0.05452,-0.5527420206,9.5617191096,-0.5491527867,0.08124481806875,0.01527158234375,0.12583783851250002,-0.33987999999999996,-0.14500000000000002,-0.31117,-6.59008,0.0,963.56384,55.435
79070,6776145,0,-77,1331,-96,29,-80,86,-327,-314,-979,-80,1326,-49,104,103,125,-845,-186,-94,-192,0,32752,54.88,0.9784752035529236,56.0,0.9885023439427584,4449.50390625,-7309.857421875,37.900001525878906,7.816671848297119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.983488773747841,44.82506510416667,-73.16429036458334,-0.5527420206,9.554540641800001,-0.6891329088,-0.574277424,9.5186483028,-0.35174492220000003,0.035430071037500004,-0.09773812700000001,0.105068486525,0.1270595651,0.1258378385125,0.1527158234375,-0.18966,-0.18212,-0.56782,-0.4901,-0.10788,-0.05452,-0.5635097223000001,9.536594472300001,-0.5204389155,0.08124481806875,0.014049855756249993,0.12889215498125,-0.33987999999999996,-0.14500000000000002,-0.31117,-5.64864,0.0,963.56384,55.44
79071,6776161,0,-73,1332,-99,42,-79,85,-327,-314,-979,-72,1339,-52,99,106,130,-845,-186,-94,-256,0,32752,54.87,0.9785048112509253,55.99,0.9883740439180854,4449.50390625,-7309.857421875,37.900001525878906,7.813902378082275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834394275845053,44.82506510416667,-73.16429036458334,-0.5240281494,9.5617191096,-0.7106683122,-0.5168496816,9.6119683842,-0.3732803256,0.051312516675,-0.09651640041250001,0.1038467599375,0.12095093216250001,0.129503018275,0.158824456375,-0.18966,-0.18212,-0.56782,-0.4901,-0.10788,-0.05452,-0.5204389155,9.586843746900001,-0.5419743189,0.08613172441875,0.016493308931249992,0.13133560815625,-0.33987999999999996,-0.14500000000000002,-0.31117,-7.53152,0.0,963.56384,55.43
79072,6776176,0,-82,1328,-94,42,-75,89,-327,-314,-979,-84,1327,-53,109,105,125,-845,-186,-94,-256,-192,32752,54.88,0.9785344189489268,55.99,0.9886503824327658,4449.50390625,-7309.857421875,37.900001525878906,7.832180976867676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9835924006908463,44.82506510416667,-73.16429036458334,-0.5886343596,9.533005238400001,-0.6747759732,-0.6029912952,9.5258267706,-0.3804587934,0.051312516675,-0.09162949406250001,0.1087336662875,0.13316819803750002,0.1282812916875,0.1527158234375,-0.18966,-0.18212,-0.56782,-0.4901,-0.10788,-0.05452,-0.5958128274000001,9.5294160045,-0.5276173833,0.09224035735625001,0.01832589881249999,0.13072474486250002,-0.33987999999999996,-0.14500000000000002,-0.31117,-7.53152,-5.64864,963.56384,55.435
79073,6776191,0,-71,1332,-100,30,-73,88,-327,-314,-979,-77,1331,-45,99,111,127,-845,-186,-94,-176,0,32752,54.87,0.9782975573649147,56.0,0.9885122131754256,4449.50390625,-7309.857421875,37.900001525878906,7.841043472290039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.9834048852701702,44.82506510416667,-73.16429036458334,-0.5096712138,9.5617191096,-0.71784678,-0.5527420206,9.554540641800001,-0.323031051,0.036651797625,-0.0891860408875,0.1075119397,0.12095093216250001,0.13561165121250002,0.1551592766125,-0.18966,-0.18212,-0.56782,-0.4901,-0.10788,-0.05452,-0.5312066172000001,9.5581298757,-0.5204389155,0.07880136489375,0.02321280516250001,0.13133560815625,-0.33987999999999996,-0.14500000000000002,-0.31117,-5.17792,0.0,963.56384,55.435
