key,value
altimeter_name,FCB
altimeter_note,FCBV0
importer_id,fcb
imported_at,2026-05-29T01:35:09.950Z
row_count,6534
peak_altitude_m,490.73
peak_velocity_ms,95.11
peak_acceleration_mss,160.52
flight_notes,
has_gps_data,true
parser_cache_version,5
source_fingerprint,sprucegoose-11-19-2-output-FCB-post.csv:5920343:1780704152736
