timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
250116,101718.343750,281.40,9.859322,-0.306457,0.335188,-0.044697,0.020220,0.027669,286.93,4.06,0.46,0.13,0.05,-31.851011,0,1,0,1,0,,,,,,,,
255116,101711.125000,281.45,9.825803,-0.306457,0.359130,-0.044697,0.020220,0.025541,286.93,4.03,0.49,0.05,0.04,-31.267372,0,1,0,1,0,,,,,,,,
260116,101700.015625,281.48,9.859322,-0.277727,0.325611,-0.044697,0.020220,0.027669,286.88,4.05,1.20,0.71,0.05,-30.369108,0,1,0,1,0,,,,,,,,
265116,101703.890625,281.50,9.868899,-0.320823,0.339976,-0.044697,0.020220,0.026605,287.03,4.03,0.28,-0.28,0.05,-30.682435,0,1,0,1,0,,,,,,,,
270116,101696.687500,281.55,9.864110,-0.292092,0.344765,-0.044697,0.021284,0.026605,286.93,4.05,0.67,0.13,0.05,-30.099992,0,1,0,1,0,,,,,,,,
275116,101704.484375,281.58,9.883264,-0.287304,0.335188,-0.046825,0.021284,0.027669,286.93,4.05,0.54,-0.11,0.05,-30.730445,0,1,0,1,0,,,,,,,,
280116,101716.156250,281.63,9.844957,-0.306457,0.330399,-0.044697,0.017027,0.025541,286.93,4.03,0.43,-0.20,0.05,-31.674154,0,1,0,1,0,,,,,,,,
285116,101720.062500,281.65,9.859322,-0.277727,0.316034,-0.044697,0.021284,0.027669,286.93,4.05,0.64,-0.07,0.05,-31.989969,0,1,0,1,0,,,,,,,,
290116,101708.921875,281.68,9.883264,-0.306457,0.339976,-0.043633,0.018091,0.028734,287.13,4.03,0.99,0.17,0.05,-31.089242,0,1,0,1,0,,,,,,,,
295116,101697.796875,281.72,9.868899,-0.292092,0.339976,-0.045761,0.019156,0.027669,287.13,4.05,1.07,0.29,0.05,-30.189699,0,1,0,1,0,,,,,,,,
300116,101705.578125,281.75,9.849745,-0.316034,0.349553,-0.043633,0.020220,0.026605,287.28,4.03,1.02,0.13,0.05,-30.818881,0,1,0,1,0,,,,,,,,
305116,101713.375000,281.78,9.825803,-0.330399,0.339976,-0.045761,0.020220,0.026605,287.13,4.06,0.56,-0.17,0.05,-31.449289,0,1,0,1,0,,,,,,,,
310116,101702.250000,281.82,9.844957,-0.282515,0.339976,-0.043633,0.020220,0.027669,287.37,4.05,0.97,0.03,0.04,-30.549777,0,1,0,1,0,,,,,,,,
315116,101710.046875,281.85,9.878476,-0.282515,0.330399,-0.043633,0.019156,0.026605,287.47,4.03,0.28,-0.63,0.06,-31.180202,0,1,0,1,0,,,,,,,,
320116,101698.890625,281.88,9.868899,-0.301669,0.339976,-0.043633,0.021284,0.028734,287.47,4.05,1.10,0.20,0.05,-30.278141,0,1,0,1,0,,,,,,,,
325116,101725.593750,281.92,9.868899,-0.301669,0.373495,-0.045761,0.020220,0.028734,287.42,4.03,0.47,-0.53,0.05,-32.437145,0,1,0,1,0,,,,,,,,
330116,101714.468750,281.95,9.844957,-0.277727,0.363918,-0.043633,0.018091,0.028734,287.23,4.05,1.18,0.14,0.05,-31.537719,0,1,0,1,0,,,,,,,,
335116,101699.437500,281.97,9.878476,-0.311246,0.349553,-0.043633,0.020220,0.027669,287.37,4.03,1.04,-0.03,0.06,-30.322360,0,1,0,1,0,,,,,,,,
340116,101726.125000,282.00,9.849745,-0.311246,0.359130,-0.044697,0.018091,0.026605,287.62,4.05,1.35,0.17,0.05,-32.480091,0,1,0,1,0,,,,,,,,
345116,101696.062500,282.03,9.835380,-0.277727,0.373495,-0.047890,0.021284,0.024477,287.28,4.05,0.80,-0.39,0.05,-30.049453,0,1,0,1,0,,,,,,,,
350116,101703.859375,282.07,9.907206,-0.359130,0.339976,-0.044697,0.019156,0.028734,287.62,4.03,1.31,0.06,0.05,-30.679908,0,1,0,1,0,,,,,,,,
355116,101688.796875,282.08,9.844957,-0.330399,0.258573,-0.046825,0.019156,0.028734,287.62,4.05,1.52,0.17,0.04,-29.461921,0,1,0,1,0,,,,,,,,
360116,101700.500000,282.13,9.859322,-0.316034,0.344765,-0.043633,0.017027,0.029798,287.42,4.03,1.41,0.12,0.05,-30.408275,0,1,0,1,0,,,,,,,,
365116,101704.359375,282.15,9.902418,-0.316034,0.335188,-0.044697,0.019156,0.026605,287.62,4.05,1.38,0.02,0.05,-30.720338,0,1,0,1,0,,,,,,,,
370116,101708.265625,282.17,9.854534,-0.282515,0.311246,-0.043633,0.021284,0.028734,287.81,4.03,1.55,0.10,0.05,-31.036182,0,1,0,1,0,,,,,,,,
375116,101697.093750,282.20,9.892841,-0.301669,0.363918,-0.046825,0.021284,0.026605,287.77,4.05,2.08,0.62,0.05,-30.132843,0,1,0,1,0,,,,,,,,
380116,101704.875000,282.23,9.878476,-0.320823,0.311246,-0.044697,0.019156,0.025541,287.62,4.05,1.19,-0.22,0.05,-30.762029,0,1,0,1,0,,,,,,,,
385116,101712.656250,282.27,9.868899,-0.316034,0.349553,-0.044697,0.020220,0.027669,287.67,4.03,1.51,-0.07,0.05,-31.391178,0,1,0,1,0,,,,,,,,
390116,101701.500000,282.30,9.859322,-0.320823,0.373495,-0.046825,0.018091,0.026605,287.67,4.05,1.58,-0.03,0.05,-30.489133,0,1,0,1,0,,,,,,,,
395116,101686.453125,282.32,9.849745,-0.292092,0.349553,-0.046825,0.017027,0.026605,287.91,4.03,2.10,0.33,0.05,-29.272386,0,1,0,1,0,,,,,,,,
400116,101713.171875,282.35,9.868899,-0.287304,0.339976,-0.044697,0.019156,0.029798,287.81,4.05,1.38,-0.29,0.05,-31.432867,0,1,0,1,0,,,,,,,,
405116,101701.984375,282.38,9.888052,-0.253785,0.359130,-0.043633,0.020220,0.029798,287.81,4.03,1.53,-0.21,0.05,-30.528301,0,1,0,1,0,,,,,,,,
410116,101690.812500,282.42,9.849745,-0.263362,0.330399,-0.044697,0.020220,0.027669,287.67,4.05,2.20,0.43,0.05,-29.624917,0,1,0,1,0,,,,,,,,
415116,101694.718750,282.43,9.854534,-0.311246,0.349553,-0.044697,0.018091,0.026605,287.96,4.05,2.06,0.30,0.04,-29.940795,0,1,0,1,0,,,,,,,,
420116,101702.484375,282.47,9.873687,-0.282515,0.325611,-0.045761,0.019156,0.027669,288.01,4.03,1.43,-0.28,0.05,-30.568729,0,1,0,1,0,,,,,,,,
425116,101710.265625,282.50,9.864110,-0.296881,0.330399,-0.044697,0.020220,0.027669,288.11,4.05,-0.70,-0.50,0.05,-31.391298,0,1,0,1,0,,,,,,,,
430116,101695.187500,282.52,9.849745,-0.263362,0.339976,-0.043633,0.018091,0.026605,288.11,4.03,-0.22,0.06,0.05,-30.164550,0,1,0,1,0,,,,,,,,
435116,101702.968750,282.55,9.849745,-0.292092,0.339976,-0.044697,0.020220,0.026605,288.11,4.06,-0.71,-0.36,0.04,-30.797647,0,1,0,1,0,,,,,,,,
440116,101695.656250,282.60,9.888052,-0.282515,0.316034,-0.045761,0.020220,0.028734,288.01,4.03,-0.21,0.02,0.05,-30.202690,0,1,0,1,0,,,,,,,,
445116,101703.437500,282.63,9.854534,-0.325611,0.330399,-0.043633,0.020220,0.028734,288.11,4.05,-0.20,0.00,0.05,-30.835784,0,1,0,1,0,,,,,,,,
