,packetType,timestamp_s,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,gps_fix_quality,gps_sats_tracked,gps_hdop,battery_voltage,pyro_cont,pyro_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
61844,0,6608858,277,-10904,208,-247,-557,-100,-1830,2455,1677,312,-10693,598,21,-645,-112,-170,1651,2245,2464,112,272,19.13,1.0046582778189,24.95,1.00383913150753,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91750335693359,3,0,0,0,0,0,0.434156733748199,0,0,4.87376758868101,2.8929225234,-2.1140587671,77.5166845383,-0.669558644294739,-0.259225249290466,-0.641808748245239,0.269397675991058,6,44.82473958333333,-73.163916015625,1.9884355806,-78.2740128912,1.4931213024,2.2396819536,-76.75935618540001,4.2927237444,-0.07544185664599999,-0.17012596822599999,-0.0305432618,0.006414084978,-0.19700403861,-0.034208453215999995,-1.0614,1.4239,0.97266,-0.09860000000000001,0.95758,1.3021,2.1140587671,-77.51668453830001,2.8929225234000002,-0.034513885833999995,-0.18356500341799997,-0.032375857508,-0.58,1.19074,1.13738,72.49088,3.29504,8.00224,1.004248704663215,22.04
61845,0,6608873,50,-11120,-337,150,-66,34,-1830,2455,1677,146,-10947,-40,94,-94,-28,-170,1651,2245,2544,-32,544,19.14,1.0046878855169,24.95,1.00374043918085,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.9169921875,3,0,0,0,0,0,0.556163979155099,0,0,5.9422661702699,-1.3531411803,-0.7034898444,79.2036244713,-0.669585764408112,-0.259551346302032,-0.641594052314758,0.269527584314346,6,44.82473958333333,-73.163916015625,0.35892339,-79.82456193600001,-2.4191436486,1.0480562988,-78.5826870066,-0.287138712,0.0458148927,-0.020158552788,0.010384709011999999,0.028710666091999997,-0.028710666091999997,-0.008552113303999999,-1.0614,1.4239,0.97266,-0.09860000000000001,0.95758,1.3021,0.7034898444,-79.2036244713,-1.3531411803,0.037262779396,-0.024434609439999998,0.000916297854,-0.58,1.19074,1.13738,74.84448,-0.94144,16.00448,1.004214162348875,22.045
61846,0,6608888,81,-11238,174,65,334,64,-1830,2455,1677,-131,-11111,540,203,296,34,-170,1651,2245,2640,128,176,19.13,1.00487540093758,24.95,1.0039378238342,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.933349609375,3,0,0,0,0,0,0.637871617995344,0,0,6.97513708723845,2.5627130046,0.179461695,80.2157884311,-0.669901609420776,-0.259233683347702,-0.641567230224609,0.269112020730972,6,44.82473958333333,-73.163916015625,0.5814558918,-80.6716211364,1.2490533972,-0.9403792818000001,-79.7599557258,3.876372612,0.01985312017,0.102014494412,0.019547687552,0.062002821454,0.090408054928,0.010384709011999999,-1.0614,1.4239,0.97266,-0.09860000000000001,0.95758,1.3021,-0.17946169500000003,-80.21578843110001,2.5627130046,0.040927970811999996,0.09621127467,0.014966198282,-0.58,1.19074,1.13738,77.6688,3.76576,5.17792,1.00440661238589,22.04
61847,0,6608903,-73,-11224,91,63,9,90,-1830,2455,1677,238,-11097,28,129,185,40,-170,1651,2245,2720,80,480,19.14,1.00485566247224,24.94,1.00366148531952,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91290283203125,3,0,0,0,0,0,0.771470851805357,0,0,8.06256453539405,0.4271188341,-0.5922235935,80.1152898819,-0.670036554336548,-0.259188383817673,-0.641459226608276,0.269077003002167,6,44.82473958333333,-73.163916015625,-0.5240281494,-80.57112258720001,0.6532405698,1.7084753364,-79.6594571766,0.20099709840000002,0.019242254934,0.002748893562,0.02748893562,0.039400807722,0.056505034329999995,0.012217304719999999,-1.0614,1.4239,0.97266,-0.09860000000000001,0.95758,1.3021,0.5922235935,-80.1152898819,0.4271188341,0.029321531328,0.029626963945999996,0.01985312017,-0.58,1.19074,1.13738,80.0224,2.3536,14.1216,1.00425857389588,22.04
61848,0,6608918,-187,-11280,238,185,-145,123,-1830,2455,1677,76,-11022,-79,298,-43,115,-197,1592,2264,2752,16,144,19.13,1.00466814705157,24.95,1.00403651616087,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91494750976563,3,0,0,0,0,0,0.891123635045342,0,0,9.11575309548998,0.5706881901,0.3984049629,80.0470944378,-0.670299470424652,-0.25943049788475,-0.640981137752533,0.269328117370605,6,44.82473958333333,-73.163916015625,-1.3423734786000001,-80.973116784,1.7084753364,0.5455635528,-79.1210720916,-0.5670989562000001,0.056505034329999995,-0.04428772961,0.037568212014,0.091018920164,-0.013133602574,0.035124751069999995,-1.0614,1.4239,0.97266,-0.11426,0.92336,1.31312,-0.39840496290000005,-80.0470944378,0.5706881901,0.073761977247,-0.028710666092,0.036346481542,-0.58783,1.17363,1.14289,80.96384,0.47072,4.23648,1.00435233160622,22.04
61849,0,6608955,168,-10739,-52,26,173,128,-1830,2455,1677,111,-10746,61,34,69,73,-197,1592,2264,2592,160,352,19.12,1.00485566247224,24.94,1.00371083148285,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91290283203125,3,0,0,0,0,0,1.04049103528154,0,0,10.1829731949408,0.0323031051,-1.0013962581,77.1146903415,-0.670373320579529,-0.259254783391953,-0.640966832637787,0.269347548484802,2,44.82473958333333,-73.163916015625,1.2059825904,-77.0895657042,-0.3732803256,0.7968099258,-77.1398149788,0.43788653580000003,0.007941248068,0.052839842914,0.039095375104,0.010384709011999999,0.021074850641999997,0.022296581114,-1.0614,1.4239,0.97266,-0.11426,0.92336,1.31312,1.0013962581,-77.1146903415,0.03230310510000001,0.009162978539999998,0.036957346778,0.030695978109,-0.58783,1.17363,1.14289,76.25664,4.7072,10.35584,1.0042832469775451,22.03
61850,0,6608969,-286,-10611,-404,39,-62,156,-1830,2455,1677,-311,-10604,-447,56,307,135,-197,1592,2264,2624,-16,528,19.12,1.00470762398224,24.94,1.00387860843819,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91290283203125,3,0,0,0,0,0,1.19758487593563,0,0,11.1972483386843,-3.0544380489,2.1427726383,76.1455971885,-0.67050051689148,-0.259018570184708,-0.640898764133453,0.269420325756073,2,44.82473958333333,-73.163916015625,-2.0530417908,-76.1707218258,-2.9001009912,-2.2325034858,-76.12047255120001,-3.2087751066,0.011911872102,-0.018936822316,0.047647488408,0.017104226607999998,0.09376781372599999,0.041233403429999996,-1.0614,1.4239,0.97266,-0.11426,0.92336,1.31312,-2.1427726383000003,-76.1455971885,-3.0544380489,0.014508049354999998,0.037415495704999996,0.044440445918999996,-0.58783,1.17363,1.14289,77.19808,-0.47072,15.533760000000001,1.0042931162102149,22.03
61851,0,6608985,-169,-10497,-488,-138,263,160,-1830,2455,1677,-580,-10460,-314,89,795,132,-197,1592,2264,2656,16,256,19.13,1.0046582778189,24.92,1.00347396989884,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.933349609375,3,0,0,0,0,0,1.42491872304562,0,0,12.2565112705744,-2.8785655878,2.6883361911,75.2195748423,-0.670772671699524,-0.25814014673233,-0.641181707382202,0.268911987543106,2,44.82473958333333,-73.163916015625,-1.2131610582,-75.3523764966,-3.5030922864000003,-4.163511324,-75.08677318800001,-2.2540388892000003,-0.042149701283999995,0.080328778534,0.048869218879999995,0.027183503002,0.24281893130999999,0.040317105576,-1.0614,1.4239,0.97266,-0.11426,0.92336,1.31312,-2.6883361911,-75.2195748423,-2.8785655878000003,-0.007483099140999998,0.161573854922,0.044593162228,-0.58783,1.17363,1.14289,78.13952,0.47072,7.53152,1.00406612385887,22.025
61852,0,6609000,253,-10328,500,435,2019,173,-1821,2457,1725,27,-10336,206,614,1643,139,-197,1592,2264,2544,80,368,19.12,1.00480631630891,24.95,1.00362200838885,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91341400146484,3,0,0,0,0,0,1.62013844891561,0,0,13.2499566033698,2.5339991334,-1.004985492,74.1679293096,-0.672652900218964,-0.255669802427292,-0.641378819942474,0.266090601682663,2,44.82473958333333,-73.163916015625,1.8161523534000001,-74.1392154384,3.5892339,0.1938186306,-74.19664318080001,1.4787643668000001,0.13286318882999998,0.6166684557419999,0.052839842914,0.18753562745199998,0.501825791374,0.042455133901999995,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,1.004985492,-74.1679293096,2.5339991334,0.16019940814099998,0.5592471235579999,0.047647488408,-0.58522,1.17421,1.1568100000000001,74.84448,2.3536,10.82656,1.00421416234888,22.035
61853,0,6609016,-330,-10326,-715,-619,1005,-97,-1821,2457,1725,-804,-10219,-604,-288,775,-40,-197,1592,2264,2496,32,256,19.11,1.00448063163089,24.93,1.00370096225019,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.94050598144531,3,0,0,0,0,0,1.85619756977377,0,0,14.2556853483295,-4.7341995141,4.0701912426,73.7408104755,-0.672383666038513,-0.254328966140747,-0.642661452293396,0.264959186315536,2,44.82473958333333,-73.163916015625,-2.368894374,-74.12485850280001,-5.132604477,-5.7714881112,-73.3567624482,-4.3357945512,-0.18906279054199998,0.30695978109,-0.029626963946,-0.087964593984,0.23671027895,-0.012217304719999999,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,-4.0701912426,-73.74081047550001,-4.7341995141,-0.13851369226299998,0.27183503002,-0.020922134332999998,-0.58522,1.17421,1.1568100000000001,73.43232,0.94144,7.53152,1.00409079694054,22.02
61854,0,6609031,-388,-10322,257,868,140,29,-1821,2457,1725,-98,-9936,304,767,178,-41,-197,1592,2264,2432,-16,272,19.12,1.00464840858623,24.93,1.00343449296817,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91750335693359,3,0,0,0,0,0,2.11202558217728,0,0,15.260073098096,2.0135602179,1.7443676754,72.7107003462,-0.673575520515442,-0.254738390445709,-0.641519963741303,0.264304101467133,2,44.82473958333333,-73.163916015625,-2.7852455064,-74.0961446316,1.8448662246,-0.7034898444000001,-71.3252560608,2.1822542112,0.265115512424,0.042760566519999994,0.008857545922,0.234266818006,0.054367006004,-0.012522737337999999,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,-1.7443676754,-72.7107003462,2.0135602179000003,0.249691165215,0.048563786261999996,-0.0018325957079999991,-0.58522,1.17421,1.1568100000000001,71.54944,-0.47072,8.00224,1.0040414507772,22.025
61855,0,6609046,-352,-10186,2,320,-274,176,-1821,2457,1725,202,-9962,-131,38,-95,124,-197,1592,2264,2448,16,304,19.13,1.00460893165556,24.94,1.00350357759684,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.91443634033203,3,0,0,0,0,0,2.36971801565475,0,0,16.2347286009677,-0.4630111731,0.538385085,72.3158846172,-0.673710763454437,-0.255024790763855,-0.641067504882813,0.264780342578888,2,44.82473958333333,-73.163916015625,-2.5268206656000003,-73.1198730108,0.0143569356,1.4500504956,-71.5118962236,-0.9403792818000001,0.09773843775999999,-0.08368853733199999,0.053756140768,0.011606439484,-0.029016098709999997,0.037873644632,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,-0.5383850850000002,-72.3158846172,-0.46301117310000006,0.054672438622,-0.05635231802099999,0.0458148927,-0.58522,1.17421,1.1568100000000001,72.02016,0.47072,8.94368,1.0040562546262,22.035
61856,0,6609062,303,-10109,-290,-474,-1116,95,-1821,2457,1725,-133,-9922,-256,-355,-1125,59,-197,1592,2264,2448,32,160,19.13,1.00460893165556,24.94,1.00350357759684,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.90267944335938,3,0,0,0,0,0,2.63275248840084,0,0,17.1934256250604,-1.9597217094,-0.610169763,71.8959442509,-0.672361075878143,-0.25643727183342,-0.641025602817535,0.266939461231232,2,44.82473958333333,-73.163916015625,2.1750757434,-72.5671309902,-2.081755662,-0.9547362174,-71.2247575116,-1.8376877568,-0.144775060932,-0.340862801688,0.029016098709999997,-0.10842857938999999,-0.34361169524999996,0.018020524462,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,0.6101697629999999,-71.8959442509,-1.9597217094000001,-0.126601820161,-0.34223724846899994,0.023518311586,-0.58522,1.17421,1.1568100000000001,72.02016,0.94144,4.7072,1.0040562546262,22.035
61857,0,6609077,-208,-10223,392,192,-1671,183,-1821,2457,1725,-583,-10149,-177,206,-1676,68,-197,1592,2264,2416,144,208,19.12,1.00428324697755,24.95,1.00358253145818,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.90625762939453,3,0,0,0,0,0,2.93381662791587,0,0,18.1714060525305,0.7716852885,2.8390840149,73.1198730108,-0.671594381332397,-0.258959054946899,-0.6396763920784,0.269657790660858,2,44.82473958333333,-73.163916015625,-1.4931213024,-73.3854763194,2.8139593776000003,-4.1850467274000005,-72.8542697022,-1.2705888006000001,0.058643062656,-0.5103779046779999,0.055894169093999996,0.062919119308,-0.5119050677679999,0.020769418023999998,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,-2.8390840149,-73.1198730108,0.7716852885000001,0.060781090982,-0.5111414862229999,0.038331793558999995,-0.58522,1.17421,1.1568100000000001,71.07872,4.23648,6.11936,1.003932889217865,22.035
61858,0,6609093,122,-10051,-96,337,-921,18,-1821,2457,1725,296,-10009,-269,53,-978,-12,-197,1592,2264,2384,176,144,19.12,1.00443128546756,24.93,1.00353318529484,4449.484375,-7309.8349609375,35.0999984741211,2,12,0.569999992847443,7.93130493164063,3,0,0,0,0,0,3.22555255208172,0,0,19.1417856854791,-1.3100703735,-1.5002997702,72.000032034,-0.67118901014328,-0.260603129863739,-0.638831555843353,0.271082252264023,2,44.82473958333333,-73.163916015625,0.8757730716000001,-72.1507798578,-0.6891329088,2.1248264688000003,-71.8492842102,-1.9310078382,0.10293079226599999,-0.281303441178,0.005497787124,0.016187928754,-0.298713100404,-0.003665191416,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,1.5002997702000003,-72.000032034,-1.3100703734999999,0.05955936050999999,-0.290008270791,0.000916297854,-0.58522,1.17421,1.1568100000000001,70.13728,5.17792,4.23648,1.0039822353812,22.025
61859,0,6609108,313,-10083,351,-98,-1753,96,-1821,2457,1725,192,-9899,373,-73,-1594,58,-197,1592,2264,2480,32,384,19.12,1.00429311621021,24.93,1.00349370836417,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.9169921875,3,0,0,0,0,0,3.5452423927335,0,0,20.1098612159299,2.5986053436,-1.8125631195,71.7200717898,-0.66996043920517,-0.263015925884247,-0.637932896614075,0.27389270067215,2,44.82473958333333,-73.163916015625,2.2468604214,-72.38049082740001,2.5196421978,1.3782658176,-71.05965275220001,2.6775684894,-0.029932396564,-0.535423379354,0.029321531328,-0.022296581114,-0.486859593092,0.017715091844,-1.05618,1.42506,1.0005,-0.11426,0.92336,1.31312,1.8125631195,-71.72007178980002,2.5986053436,-0.026114488839,-0.5111414862229999,0.023518311586,-0.58522,1.17421,1.1568100000000001,72.9616,0.94144,11.29728,1.0038934122871899,22.025
61860,0,6609124,-39,-10019,-666,-204,-2039,-91,-1821,2457,1725,9,-9865,-403,83,-1893,-163,-136,1591,2261,2432,80,400,19.11,1.00437207007155,24.93,1.00328645447816,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.9251708984375,3,0,0,0,0,0,3.88528095224943,0,0,21.0800413274725,-3.8368910391,0.107677017,71.3683268676,-0.668449342250824,-0.266179919242859,-0.636935532093048,0.276833653450012,2,44.82473958333333,-73.163916015625,-0.2799602442,-71.9210688882,-4.7808595548,0.0646062102,-70.815584847,-2.8929225234000002,-0.062308254072,-0.6227771081019999,-0.027794368237999998,0.025350907293999997,-0.578183945874,-0.049785516733999995,-1.05618,1.42506,1.0005,-0.07888,0.92278,1.31138,-0.10767701699999999,-71.36832686759999,-3.8368910391,-0.018478673389,-0.600480526988,-0.038789942486,-0.56753,1.17392,1.15594,71.54944,2.3536,11.768,1.0038292622748548,22.02
61861,0,6609139,110,-10072,367,-61,-2128,-86,-1821,2457,1725,202,-9896,399,310,-2021,-146,-136,1591,2261,2480,-16,208,19.12,1.00438193930422,24.95,1.00347396989884,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.92312622070313,3,0,0,0,0,0,4.20130797972169,0,0,22.0032284470524,2.7493531674,-1.1198409768,71.6698225152,-0.667130589485168,-0.269596517086029,-0.635567009449005,0.279837608337402,2,44.82473958333333,-73.163916015625,0.789631458,-72.3015276816,2.6344976826,1.4500504956,-71.0381173488,2.8642086522000003,-0.018631389698,-0.6499606111039999,-0.026267205148,0.09468411158,-0.617279320978,-0.044593162228,-1.05618,1.42506,1.0005,-0.07888,0.92278,1.31138,1.1198409768,-71.6698225152,2.7493531674000002,0.038026360940999995,-0.633619966041,-0.035430183688,-0.56753,1.17392,1.15594,72.9616,-0.47072,6.11936,1.0039279546015298,22.035
61862,0,6609155,-91,-10000,-581,-419,-2463,-137,-1821,2457,1725,-71,-9859,-362,-197,-2349,-186,-136,1591,2261,2496,48,352,19.12,1.00439180853689,24.94,1.00323710831483,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.91136932373047,3,0,0,0,0,0,4.55039965627619,0,0,22.9517257997157,-3.3846475677,0.5814558918,71.2785960201,-0.664922475814819,-0.27328035235405,-0.634665727615356,0.283541023731232,2,44.82473958333333,-73.163916015625,-0.6532405698,-71.784678,-4.1706897918,-0.5096712138,-70.77251404020001,-2.5986053436,-0.12797626694199998,-0.752280538134,-0.041844268665999995,-0.060170225746,-0.7174612196819999,-0.056810466947999995,-1.05618,1.42506,1.0005,-0.07888,0.92278,1.31138,-0.5814558918,-71.2785960201,-3.3846475677,-0.094073246344,-0.734870878908,-0.04932736780699999,-0.56753,1.17392,1.15594,73.43232,1.41216,10.35584,1.00381445842586,22.03
61863,0,6609170,153,-9945,110,-101,-2654,-151,-1821,2457,1725,126,-9853,133,125,-2491,-209,-136,1591,2261,2464,128,208,19.12,1.00417468541821,24.93,1.00316802368616,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.9169921875,3,0,0,0,0,0,4.93974514410926,0,0,23.9225087319963,0.8721838377,-1.0013962581,71.0596527522,-0.663036644458771,-0.277432680130005,-0.633162558078766,0.287260860204697,2,44.82473958333333,-73.163916015625,1.0983055734,-71.389862271,0.789631458,0.9044869428000001,-70.7294432334,0.9547362174,-0.030848694418,-0.8106181681719999,-0.046120325318,0.03817907725,-0.7608326514379999,-0.063835417162,-1.05618,1.42506,1.0005,-0.07888,0.92278,1.31138,1.0013962581,-71.05965275220001,0.8721838377,0.003665191416,-0.7857254098049999,-0.054977871240000004,-0.56753,1.17392,1.15594,72.49088,3.76576,6.11936,1.0036713545521851,22.025
61864,0,6609185,-115,-9841,-284,-272,-2898,-94,-1821,2457,1725,-115,-9753,-164,-146,-2819,-130,-136,1591,2261,2464,-32,272,19.12,1.00401677769553,24.92,1.00305946212682,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.91290283203125,3,0,0,0,0,0,5.3656512535205,0,0,24.9138047773118,-1.6079767872,0.825523797,70.3274490366,-0.660657942295074,-0.281739711761475,-0.631742537021637,0.291642367839813,2,44.82473958333333,-73.163916015625,-0.825523797,-70.6433016198,-2.0386848552,-0.825523797,-70.0115964534,-1.1772687192,-0.08307767209599999,-0.8851437269639999,-0.028710666091999997,-0.044593162228,-0.8610145501419999,-0.03970624034,-1.05618,1.42506,1.0005,-0.07888,0.92278,1.31138,-0.825523797,-70.3274490366,-1.6079767872000001,-0.063835417162,-0.8730791385529999,-0.034208453215999995,-0.56753,1.17392,1.15594,72.49088,-0.94144,8.00224,1.003538119911175,22.020000000000003
61865,0,6609200,78,-9749,-132,-350,-3165,-181,-1815,2465,1759,61,-9749,8,-168,-3000,-225,-136,1591,2261,2352,96,224,19.12,1.00407599309154,24.93,1.00322723908216,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.91290283203125,3,0,0,0,0,0,5.76094678877456,0,0,25.8449198100138,-0.4450650036,-0.4989035121,69.9828825822,-0.657966077327728,-0.286461353302002,-0.630283355712891,0.296249091625214,2,44.82473958333333,-73.163916015625,0.5599204884,-69.9828825822,-0.9475577496,0.43788653580000003,-69.9828825822,0.0574277424,-0.1069014163,-0.9666942359699999,-0.055283303857999996,-0.051312679824,-0.916297854,-0.06872233905,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,0.4989035121,-69.9828825822,-0.4450650036,-0.079107048062,-0.941496044985,-0.062002821454,-0.56579,1.17624,1.1658,69.19584,2.82432,6.59008,1.00365161608685,22.025
61866,0,6609215,28,-9827,-86,-230,-3443,-58,-1815,2465,1759,30,-9649,-74,-162,-3340,-120,-136,1591,2261,2432,16,288,19.11,1.00398716999753,24.92,1.00315815445349,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.933349609375,3,0,0,0,0,0,6.1774563956859,0,0,26.7787061547802,-0.574277424,-0.2081755662,69.9039194364,-0.655192017555237,-0.29148343205452,-0.628412544727325,0.301427602767944,2,44.82473958333333,-73.163916015625,0.20099709840000002,-70.5428030706,-0.6173482308,0.215354034,-69.2650358022,-0.5312066172000001,-0.07024950213999999,-1.0516045037739998,-0.017715091844,-0.049480084115999995,-1.02014494412,-0.03665191416,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,0.2081755662,-69.9039194364,-0.574277424,-0.05986479312799999,-1.0358747239469999,-0.027183503002000002,-0.56579,1.17624,1.1658,71.54944,0.47072,8.47296,1.0035726622255101,22.015
61867,0,6609231,-50,-9758,-48,-275,-3753,-113,-1815,2465,1759,-3,-9651,-22,-197,-3661,-168,-136,1591,2261,2448,64,336,19.11,1.0040562546262,24.94,1.00302985442882,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.92977142333984,3,0,0,0,0,0,6.60125192740251,0,0,27.7040377581073,-0.251246373,0.1902293967,69.6634407651,-0.652062773704529,-0.296989113092422,-0.626383066177368,0.307011306285858,2,44.82473958333333,-73.163916015625,-0.35892339,-70.0474887924,-0.3445664544,-0.0215354034,-69.27939273780001,-0.15792629160000002,-0.08399396995,-1.146288615354,-0.034513885833999995,-0.060170225746,-1.118188814498,-0.051312679824,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,-0.1902293967,-69.6634407651,-0.251246373,-0.072082097848,-1.1322387149259998,-0.042913282829,-0.56579,1.17624,1.1658,72.02016,1.88288,9.88512,1.0035430545275101,22.025
61868,0,6609246,151,-9845,-23,-423,-4044,-89,-1815,2465,1759,194,-9695,-63,-377,-3912,-127,-136,1591,2261,2368,128,288,19.13,1.00387860843819,24.95,1.00284233900814,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.89654541015625,3,0,0,0,0,0,7.07302636685765,0,0,28.6626486660166,-0.3086741154,-1.2382856955,70.133630406,-0.648476779460907,-0.302695602178574,-0.624340415000916,0.313133031129837,2,44.82473958333333,-73.163916015625,1.0839486378,-70.672015491,-0.1651047594,1.3926227532,-69.59524532100001,-0.45224347140000004,-0.12919799741399998,-1.235169507192,-0.027183503002,-0.115148096986,-1.194852401616,-0.038789942486,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,1.2382856955000001,-70.13363040600001,-0.3086741154,-0.1221730472,-1.215010954404,-0.032986722744,-0.56579,1.17624,1.1658,69.66656,3.76576,8.47296,1.003360473723165,22.04
61869,0,6609262,-38,-9836,-83,-254,-4379,-14,-1815,2465,1759,1,-9771,-8,-182,-4255,-80,-136,1591,2261,2320,16,272,19.11,1.00385886997286,24.94,1.00282260054281,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.9088134765625,3,0,0,0,0,0,7.54791540147049,0,0,29.6161269837855,-0.3266202849,0.1328016543,70.3741090773,-0.644889116287231,-0.308898359537125,-0.621689796447754,0.319689869880676,2,44.82473958333333,-73.163916015625,-0.2727817764,-70.6074092808,-0.5958128274000001,0.0071784678,-70.1408088738,-0.0574277424,-0.077579884972,-1.3374894342219998,-0.004276056651999999,-0.055588736475999996,-1.29961578959,-0.024434609439999998,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,-0.13280165430000002,-70.3741090773,-0.32662028490000006,-0.06658431072399999,-1.318552611906,-0.014355333045999999,-0.56579,1.17624,1.1658,68.2544,0.47072,8.00224,1.003340735257835,22.025
61870,0,6609277,172,-9816,-118,-545,-4789,23,-1815,2465,1759,177,-9715,24,-422,-4546,-54,-136,1591,2261,2288,-32,256,19.12,1.00392795460153,24.93,1.00297063903282,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.91392517089844,3,0,0,0,0,0,7.99129681599941,0,0,30.5236577855713,-0.3373879866,-1.2526426311,70.1013273009,-0.640617907047272,-0.315325230360031,-0.619091808795929,0.32696196436882,2,44.82473958333333,-73.163916015625,1.2346964616,-70.4638399248,-0.8470592004,1.2705888006000001,-69.73881467700001,0.1722832272,-0.16646077681,-1.4627168076019998,0.0070249502139999994,-0.128892564796,-1.388496681428,-0.016493361372,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,1.2526426311,-70.10132730090001,-0.3373879866,-0.147676670803,-1.425606744515,-0.004734205578999999,-0.56579,1.17624,1.1658,67.31296,-0.94144,7.53152,1.003449296817175,22.025
61871,0,6609293,-29,-9877,-85,-389,-5087,121,-1815,2465,1759,-1,-9772,-41,-298,-4948,47,-136,1591,2261,2432,0,240,19.12,1.00372070071552,24.93,1.00286207747348,4449.484375,-7309.8349609375,36.0,2,12,0.569999992847443,7.9088134765625,3,0,0,0,0,0,8.47511163885058,0,0,31.4561098494945,-0.4522434714,0.107677017,70.5248569011,-0.63627302646637,-0.322166919708252,-0.615881860256195,0.334745794534683,2,44.82473958333333,-73.163916015625,-0.2081755662,-70.9017264606,-0.610169763,-0.0071784678,-70.1479873416,-0.2943171798,-0.11881328840199999,-1.553735727766,0.036957346778,-0.091018920164,-1.511280593864,0.014355333045999999,-1.0527,1.4297,1.02022,-0.07888,0.92278,1.31138,-0.107677017,-70.52485690110001,-0.4522434714,-0.104916104283,-1.532508160815,0.025656339912,-0.56579,1.17624,1.1658,71.54944,0.0,7.0608,1.0032913890945,22.025
