,packetType,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,gps_fix_quality,gps_sats_tracked,gps_hdop,battery_voltage,pyro_cont,trigger_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
20709,0,1872672,-1285,-370,1991,-3624,32763,11678,-821,28,-2911,-1251,-297,1774,-2463,32763,12400,2105,1954,-1139,304,528,1168,19.56,0.988976067110782,19.43,0.9894103133481372,4449.55224609375,-7309.765625,180.1999969482422,2,12,0.6100000143051147,11.32342529296875,2,7,0.0,0.0,0.0,0.0,126.3273552603403,0.0,0.0,-18.378290696405134,-13.5134656335,9.1022971704,-2.3940190113,-0.383846640586853,0.2526881098747253,-0.8881442546844482,0.0032042600214481,3,44.825870768229166,-73.16276041666667,-9.224331123,-2.6560330860000003,14.2923293898,-8.980263217800001,-2.1320049366,12.734601877200001,-1.106887807632,10.006888863534,3.566842113004,-0.752280538134,10.006888863534,3.7873644632,-0.47618,0.01624,-1.68838,1.2209,1.13332,-0.66062,-9.1022971704,-2.3940190113,13.513465633500001,-0.9295841728829999,10.006888863534,3.677103288102,0.37236,0.5747800000000001,-1.1745,8.94368,15.533760000000001,34.36256,0.9891931902294596,19.494999999999997
20710,0,1872687,-468,-46,1236,-381,32763,12758,-821,28,-2911,-666,-36,1190,-66,32763,13200,2105,1954,-1139,112,304,848,19.57,0.9891043671354552,19.43,0.9895583518381446,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.32342529296875,2,7,0.0,0.0,0.0,0.0,125.7695377135074,0.0,0.0,-18.683498783241912,-8.707481441399999,4.0701912426,-0.2943171798,-0.3893319070339203,0.1737254112958908,-0.9045494198799132,0.0055249966681003,3,44.82589518229167,-73.16276041666667,-3.3595229304000003,-0.3302095188,8.8725862008,-4.7808595548,-0.2584248408,8.542376682,-0.116369827458,10.006888863534,3.8967093404439996,-0.020158552788,10.006888863534,4.031710557599999,-0.47618,0.01624,-1.68838,1.2209,1.13332,-0.66062,-4.0701912426,-0.2943171798,8.7074814414,-0.068264190123,10.006888863534,3.9642099490219995,0.37236,0.5747800000000001,-1.1745,3.29504,8.94368,24.94816,0.9893313594867998,19.5
20711,0,1872703,-64,115,892,1931,32763,12786,-821,28,-2911,-212,178,817,2260,32763,13511,1607,1474,-1797,48,48,784,19.55,0.9891241056007896,19.43,0.9892918825561312,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.31524658203125,2,7,0.0,0.0,0.0,0.0,125.25893349323594,0.0,0.0,-18.93268152734579,-6.134000735099999,0.9906285564,1.0516455326999998,-0.3971295654773712,0.0934429541230201,-0.912954807281494,0.0083804773166775,3,44.82589518229167,-73.16276041666667,-0.4594219392,0.825523797,6.403193277600001,-1.5218351736,1.2777672684,5.8648081926,0.589790385358,10.006888863534,3.905261453748,0.6902777166799999,10.006888863534,4.126700101798,-0.47618,0.01624,-1.68838,0.93206,0.85492,-1.04226,-0.9906285564,1.0516455327,6.134000735100001,0.6400340510189999,10.006888863534,4.015980777773,0.22794,0.43558,-1.36532,1.41216,1.41216,23.06528,0.9892079940784604,19.490000000000002
20712,0,1872718,283,160,731,3613,32763,12264,-180,-382,-3238,348,218,578,4427,32763,12809,1607,1474,-1797,96,-16,688,19.55,0.9889168517147792,19.43,0.9890352825067852,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.32342529296875,2,7,0.0,0.0,0.0,0.0,124.82346943563688,0.0,0.0,-19.0965381842556,-4.6983071751,-2.2648065909,1.3567304141999998,-0.4062058329582214,0.0130651127547025,-0.9135975241661072,0.012870866805315,3,44.82589518229167,-73.16276041666667,2.0315063874,1.148554848,5.247459961800001,2.4981067944,1.5649059804,4.1491543884,1.103528048834,10.006888863534,3.7458256271519996,1.352150199886,10.006888863534,3.912286403962,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,2.2648065909,1.3567304142,4.6983071751,1.22783912436,10.006888863534,3.8290560155569997,0.41383,0.31668,-1.46015,2.82432,-0.47072,20.24096,0.9889760671107821,19.490000000000002
20713,0,1872734,588,149,479,5111,32763,10628,-180,-382,-3238,549,175,443,5483,32763,11534,1607,1474,-1797,-16,-160,576,19.55,0.9881766592647422,19.44,0.9885418208734272,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.32342529296875,2,7,0.0,0.0,0.0,0.0,124.56370011215034,0.0,0.0,-19.067678476068405,-3.3092736558,-4.0809589443,1.1629117835999998,-0.4152663350105285,-0.0660839974880218,-0.9070679545402528,0.0203586183488369,3,44.82589518229167,-73.16276041666667,4.220939066400001,1.0695917022,3.4384860762000002,3.9409788222,1.256231865,3.1800612354,1.561066110598,10.006888863534,3.246137864104,1.6746870444939999,10.006888863534,3.5228598160119997,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,4.080958944300001,1.1629117836,3.3092736558,1.6178765775459998,10.006888863534,3.384498840058,0.41383,0.31668,-1.46015,-0.47072,-4.7072,16.94592,0.9883592400690847,19.495
20714,0,1872749,614,168,286,5609,32763,9457,-180,-382,-3238,613,204,58,6057,32763,9921,1607,1474,-1797,-32,-256,576,19.54,0.9876239822353812,19.42,0.9879299284480632,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.32342529296875,2,7,0.0,0.0,0.0,0.0,124.4673664791535,0.0,0.0,-18.862490670763343,-1.2346964616,-4.4039899953,1.3351950108,-0.4229984581470489,-0.1435149312019348,-0.8941722512245178,0.0305247977375984,3,44.82589518229167,-73.16276041666667,4.4075792292000004,1.2059825904,2.0530417908,4.4004007614,1.4644074312000002,0.4163511324,1.7131715543619999,10.006888863534,2.888476268426,1.850005367226,10.006888863534,3.030197003178,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,4.4039899953,1.3351950108000001,1.2346964616,1.781588460794,10.006888863534,2.959336635802,0.41383,0.31668,-1.46015,-0.94144,-7.53152,16.94592,0.9877769553417222,19.48
20715,0,1872765,726,192,4,5504,32763,8429,-180,-382,-3238,666,217,-127,5946,32763,9025,1607,1474,-1797,-48,-192,464,19.56,0.9878213668887244,19.43,0.987850974586726,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.32342529296875,2,7,0.0,0.0,0.0,0.0,124.36160655772372,0.0,0.0,-18.670829168077702,0.4414757696999999,-4.9962135888,1.4679966650999998,-0.4281711876392364,-0.2191078066825866,-0.8757023811340332,0.0425034910440444,3,44.82589518229167,-73.16276041666667,5.2115676228000005,1.3782658176,0.0287138712,4.7808595548,1.5577275126,-0.9116654106000001,1.681101129472,10.006888863534,2.574491537122,1.816102346628,10.006888863534,2.7565293774499997,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,4.9962135888,1.4679966651,-0.4414757697,1.74860173805,10.006888863534,2.6655104572859996,0.41383,0.31668,-1.46015,-1.41216,-5.64864,13.65088,0.9878361707377252,19.494999999999997
20716,0,1872780,911,209,-86,5709,32763,8195,-180,-382,-3238,817,241,-201,6094,32763,8838,1607,1474,-1797,-48,-192,400,19.55,0.9876930668640512,19.44,0.9880878361707376,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.32342529296875,2,7,0.0,0.0,0.0,0.0,124.24785297313969,0.0,0.0,-18.490924746216628,1.0301101293,-6.2021961792,1.615155255,-0.4311392903327942,-0.2931485176086426,-0.8515908718109131,0.0545510947704315,3,44.82589518229167,-73.16276041666667,6.5395841658,1.5002997702,-0.6173482308,5.8648081926,1.7300107398,-1.4428720278,1.743714816162,10.006888863534,2.5030203045099997,1.861306374092,10.006888863534,2.6994134778839998,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,6.2021961791999995,1.615155255,-1.0301101293000001,1.802510595127,10.006888863534,2.6012168911969997,0.41383,0.31668,-1.46015,-1.41216,-5.64864,11.768,0.9878904515173944,19.495
20717,0,1872796,1096,195,-257,6036,32763,8070,-180,-382,-3238,1029,234,-369,6438,32763,8582,1607,1474,-1797,-32,-256,336,19.54,0.987614113002714,19.44,0.9881174438687392,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.31524658203125,2,7,0.0,0.0,0.0,0.0,124.14711516708849,0.0,0.0,-18.299859691207285,2.2468604214,-7.627122037499999,1.5397813431,-0.4322075247764587,-0.3652198612689972,-0.8218281269073486,0.0664055794477462,3,44.82589518229167,-73.16276041666667,7.8676007088,1.3998012210000002,-1.8448662246,7.3866433662,1.6797614652000001,-2.6488546182,1.8435912822479998,10.006888863534,2.46484122726,1.9663751946839998,10.006888863534,2.621222727676,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,7.6271220375,1.5397813431,-2.2468604214,1.904983238466,10.006888863534,2.543031977468,0.41383,0.31668,-1.46015,-0.94144,-7.53152,9.88512,0.9878657784357265,19.490000000000002
20718,0,1872811,1121,211,-421,6412,31143,7886,-180,-382,-3238,1023,242,-395,6643,31855,8392,1607,1474,-1797,-16,-352,368,19.54,0.9872982975573648,19.44,0.988166790032075,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.29888916015625,2,7,0.0,0.0,0.0,0.0,124.08786116858047,0.0,0.0,-18.06701983848829,2.9288148624,-7.6953174816,1.6259229566999998,-0.4315729439258575,-0.4325831830501556,-0.787864625453949,0.0767204537987709,3,44.82589518229167,-73.16276041666667,8.0470624038,1.5146567058,-3.0221349438000003,7.3435725594,1.7371892076000002,-2.835494781,1.958433946616,9.512088022374,2.408641625548,2.028988881374,9.72955604639,2.5631905302559996,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,7.6953174816,1.6259229567000002,-2.9288148624000003,1.9937114139949998,9.620822034382,2.485916077902,0.41383,0.31668,-1.46015,-0.47072,-10.35584,10.82656,0.9877325437947199,19.490000000000002
20719,0,1872826,1239,219,-482,7196,27109,7694,-180,-382,-3238,1208,230,-542,7582,26503,8095,1607,1474,-1797,-32,-368,304,19.54,0.987673328398717,19.44,0.98853195164076,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.33978271484375,2,7,0.0,0.0,0.0,0.0,123.93599993611308,0.0,0.0,-17.938135874867427,3.6753755136,-8.782855353299999,1.6115660210999998,-0.4313568472862243,-0.4892018735408783,-0.7536276578903198,0.0815981030464172,3,44.82589518229167,-73.16276041666667,8.8941216042,1.5720844482,-3.4600214796,8.6715891024,1.651047594,-3.8907295476000003,2.197893119128,8.279972841362,2.349998562892,2.315790109676,8.094880674854,2.47247704271,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,8.7828553533,1.6115660211,-3.6753755136,2.256841614402,8.187426758108,2.4112378028009998,0.41383,0.31668,-1.46015,-0.94144,-10.82656,8.94368,0.9881026400197386,19.490000000000002
20720,0,1872842,1638,118,-872,7915,20271,7201,-180,-382,-3238,1691,138,-974,8212,19347,7465,1607,1474,-1797,-64,-464,288,19.56,0.9876535899333828,19.44,0.9882753515914138,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.33160400390625,2,7,0.0,0.0,0.0,0.0,123.82776312924692,0.0,0.0,-17.76415253734125,6.6257257794,-11.948559653099998,0.9188438784,-0.4327099621295929,-0.531597912311554,-0.7237727642059326,0.0794901326298713,3,44.82589518229167,-73.16276041666667,11.7583302564,0.8470592004,-6.2596239216,12.1387890498,0.9906285564,-6.9918276372,2.41749917147,6.191424599477999,2.199420282218,2.508212659016,5.909204860446,2.2800544933699998,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,11.9485596531,0.9188438784,-6.6257257794,2.462855915243,6.0503147299619995,2.239737387794,0.41383,0.31668,-1.46015,-1.88288,-13.65088,8.47296,0.9879644707623982,19.5
20721,0,1872857,2081,-35,-1121,8023,12786,6457,-180,-382,-3238,2208,-24,-1251,8108,11526,6576,1607,1474,-1797,-32,-464,288,19.55,0.9876930668640512,19.44,0.9883740439180854,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.30706787109375,2,7,0.0,0.0,0.0,0.0,123.70744278424776,0.0,0.0,-17.606063648435388,8.5136628108,-15.394224197099998,-0.2117648000999999,-0.4355795383453369,-0.5594347715377808,-0.7016152143478394,0.0709879025816917,3,44.82589518229167,-73.16276041666667,14.938391491800001,-0.251246373,-8.0470624038,15.8500569024,-0.1722832272,-8.980263217800001,2.4504858942139998,3.905261453748,1.972178414426,2.476447666744,3.520416355068,2.0085248959679998,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,15.394224197100002,-0.2117648001,-8.5136628108,2.463466780479,3.7128389044079997,1.9903516551969997,0.41383,0.31668,-1.46015,-0.94144,-13.65088,8.47296,0.9880335553910683,19.495
20722,0,1872873,2863,-187,-1469,6741,-957,5192,-180,-382,-3238,3085,-134,-1610,6568,-2802,5018,1607,1474,-1797,32,-624,144,19.54,0.98773254379472,19.45,0.9883049592894152,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.31524658203125,2,7,0.0,0.0,0.0,0.0,123.5974319819858,0.0,0.0,-17.43938761008954,11.0512511781,-21.3487632372,-1.1521440819,-0.4398961067199707,-0.5625978112220764,-0.6980109810829163,0.0524957254528999,3,44.82589518229167,-73.16276041666667,20.551953311400002,-1.3423734786000001,-10.5451691982,22.145573163,-0.9619146852,-11.557333158,2.058921277938,-0.292299015426,1.585806152656,2.006081435024,-0.8558221956359999,1.532660877124,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,21.348763237200004,-1.1521440819,-11.0512511781,2.032501356481,-0.574060605531,1.5592335148899998,0.41383,0.31668,-1.46015,0.94144,-18.35808,4.23648,0.9880187515420675,19.494999999999997
20723,0,1872888,2859,-31,-1077,4920,-18693,2997,-180,-382,-3238,3036,-22,-1242,5063,-16334,3069,1607,1474,-1797,64,-864,112,19.54,0.9878805822847274,19.45,0.9883049592894152,4449.5537109375,-7309.765625,175.1999969482422,2,12,0.6000000238418579,11.33978271484375,2,7,0.0,0.0,0.0,0.0,123.47398654404248,0.0,0.0,-17.28994899873143,8.3234334141,-21.1585338405,-0.1902293967,-0.4456283450126648,-0.537875771522522,-0.7152241468429565,0.023656390607357,3,44.82589518229167,-73.16276041666667,20.5232394402,-0.2225325018,-7.7312098206,21.7938282408,-0.15792629160000002,-8.9156570076,1.5027284805599999,-5.7094519282739995,0.9153815561459999,1.5464053449339998,-4.988936382412,0.937372704642,-0.1044,-0.22156,-1.87804,0.93206,0.85492,-1.04226,21.1585338405,-0.1902293967,-8.3234334141,1.5245669127469998,-5.349194155343,0.9263771303939999,0.41383,0.31668,-1.46015,1.88288,-25.41888,3.29504,0.9880927707870713,19.494999999999997
