timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
170116,101661.906250,280.95,-9.911994,0.153228,-0.143652,-0.013834,0.014899,0.008513,285.81,4.05,0.05,0.11,0.10,-27.279005,0,1,0,1,0,,,,,,,,
175116,101669.593750,280.98,-9.868899,0.363918,-0.181959,-0.004256,0.014899,0.006385,285.51,4.03,0.16,0.19,0.10,-27.900600,0,1,0,1,0,,,,,,,,
180116,101659.218750,281.02,-9.878476,0.244208,-0.119710,-0.009578,0.011706,0.005321,285.81,4.05,0.07,0.12,0.11,-27.061689,0,1,0,1,0,,,,,,,,
185116,101663.109375,281.03,-9.911994,0.272938,-0.225054,-0.007449,0.006385,0.008513,285.61,4.03,0.20,0.19,0.10,-27.376289,0,1,0,1,0,,,,,,,,
190116,101652.734375,281.07,-9.859322,0.033518,0.134075,0.050018,0.008513,0.007449,285.95,4.05,0.27,0.20,0.13,-26.537336,0,1,0,1,0,,,,,,,,
195116,101660.421875,281.10,-9.907206,0.339976,-0.114921,-0.012770,0.011706,0.007449,286.05,4.02,-0.15,-0.17,0.11,-27.158977,0,1,0,1,0,,,,,,,,
200116,101664.265625,281.12,-9.926360,0.268150,-0.086191,-0.008513,0.011706,0.004256,285.95,4.05,0.15,0.15,0.11,-27.469783,0,1,0,1,0,,,,,,,,
205116,101653.921875,281.15,-9.888052,0.210689,-0.134075,-0.010642,0.012770,0.007449,285.76,4.05,0.16,0.03,0.10,-26.633363,0,1,0,1,0,,,,,,,,
210116,101657.765625,281.16,-9.940725,0.148440,-0.100556,-0.010642,0.009578,0.005321,285.86,4.03,-0.10,-0.14,0.10,-26.944187,0,1,0,1,0,,,,,,,,
215116,101643.546875,281.18,-9.916783,0.210689,-0.148440,-0.008513,0.014899,0.006385,286.05,4.05,0.71,0.54,0.11,-25.794349,0,1,0,1,0,,,,,,,,
220116,101669.328125,281.21,-9.955090,0.153228,0.028730,-0.011706,0.015963,0.006385,286.05,4.02,-0.04,-0.17,0.12,-27.879123,0,1,0,1,0,,,,,,,,
225116,101655.109375,281.23,-9.902418,0.181959,-0.105344,-0.010642,0.010642,0.004256,286.00,4.05,0.50,0.40,0.10,-26.729391,0,1,0,1,0,,,,,,,,
230116,101640.875000,281.25,-9.907206,0.215478,-0.114921,-0.011706,0.013834,0.005321,286.20,4.02,0.31,0.27,0.10,-25.578266,0,1,0,1,0,,,,,,,,
235116,101644.718750,281.26,-9.878476,0.225054,-0.158017,-0.008513,0.010642,0.000000,285.95,4.05,0.27,0.22,0.11,-25.889122,0,1,0,1,0,,,,,,,,
240116,101652.437500,281.30,-9.931148,0.253785,-0.129286,-0.014899,0.012770,0.008513,286.30,4.05,0.08,-0.07,0.11,-26.513328,0,1,0,1,0,,,,,,,,
245116,101656.281250,281.31,-9.883264,0.210689,-0.110133,-0.011706,0.012770,0.003192,286.00,4.02,0.12,0.00,0.10,-26.824153,0,1,0,1,0,,,,,,,,
250116,101660.125000,281.33,-9.897629,0.244208,-0.225054,-0.011706,0.012770,0.005321,286.20,4.05,-0.04,-0.21,0.11,-27.134971,0,1,0,1,0,,,,,,,,
255116,101663.953125,281.35,-9.911994,0.177170,-0.081402,-0.009578,0.008513,0.008513,286.20,4.02,-0.12,-0.22,0.11,-27.444515,0,1,0,1,0,,,,,,,,
260116,101649.734375,281.36,-9.916783,0.239420,-0.258573,-0.009578,0.011706,0.009578,286.15,4.05,0.25,0.19,0.11,-26.294734,0,1,0,1,0,,,,,,,,
265116,101653.578125,281.38,-9.916783,0.215478,-0.047884,-0.010642,0.008513,0.007449,286.00,4.02,0.40,0.29,0.10,-26.605566,0,1,0,1,0,,,,,,,,
270116,101657.437500,281.40,-9.983820,0.248996,-0.119710,-0.011706,0.012770,0.004256,286.20,4.05,0.09,-0.03,0.11,-26.917654,0,1,0,1,0,,,,,,,,
275116,101661.296875,281.41,-9.911994,0.186747,-0.129286,-0.009578,0.014899,0.006385,286.20,4.05,-0.27,-0.43,0.10,-27.229730,0,1,0,1,0,,,,,,,,
280116,101661.296875,281.41,-9.926360,0.220266,-0.014365,-0.018091,0.011706,0.005321,286.30,4.02,0.41,0.15,0.11,-27.229730,0,1,0,1,0,,,,,,,,
285116,101647.062500,281.43,-9.902418,0.248996,-0.196324,-0.013834,0.013834,0.007449,286.20,4.05,0.45,0.20,0.11,-26.078662,0,1,0,1,0,,,,,,,,
290116,101650.890625,281.45,-9.921571,0.201112,-0.167594,-0.011706,0.008513,0.001064,286.20,4.02,0.64,0.35,0.10,-26.388236,0,1,0,1,0,,,,,,,,
