key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-Calibration_GS_Parsed	derived
data.has_parsed_timeseries	true	derived
data.row_count	2582	derived
data.source_file	Calibration_GS_Parsed.txt	derived
data.synthetic_time_added	true	derived
data.time_column	generated_time_s	derived
flight.date	2022-10-15	derived
flight.name	Beanboozler	derived
