key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-fcb-06-20-2021-output-post	derived
data.has_parsed_timeseries	true	derived
data.row_count	22961	derived
data.source_file	fcb-06-20-2021-output-post.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp_ms	derived
flight.date	2021-06-20	derived
flight.name	TRD	derived
