Logger setup
5116	100261.203125	283.52	-9.945513	-0.215478	-0.052672	-0.022348	0.011706	0.008513	288.65	4.11	-0.44	-0.12	0.15	87.429885	0	0	0	0	0
10116	100268.671875	283.64	-9.959878	-0.229843	-0.110133	-0.024477	0.007449	0.008513	288.89	4.11	0.03	0.16	0.15	86.813446	0	0	0	0	0
15116	100234.828125	283.74	-9.950302	-0.153228	-0.014365	-0.012770	0.015963	0.007449	289.23	4.09	0.99	0.61	0.14	89.607086	0	0	0	0	0
20116	100242.265625	283.86	-9.950302	-0.134075	-0.114921	-0.023412	0.004256	0.010642	288.84	4.11	0.85	0.55	0.14	88.993087	0	0	0	0	0
25116	100249.703125	283.97	-9.945513	-0.153228	-0.067037	-0.018091	0.010642	0.009578	289.23	4.11	0.59	0.23	0.14	88.379127	0	0	0	0	0
30116	100253.359375	284.07	-9.964667	-0.172382	-0.095768	-0.018091	0.020220	0.009578	289.38	4.09	0.52	-0.01	0.14	88.077323	0	0	0	0	0
35116	100223.187500	284.19	-9.974244	-0.172382	-0.014365	-0.020220	0.008513	0.010642	289.43	4.11	1.63	0.92	0.14	90.568138	0	0	0	0	0
40116	100245.625000	284.29	-9.959878	-0.143652	0.019153	-0.020220	0.008513	0.007449	289.82	4.11	0.48	-0.17	0.14	88.715774	0	0	0	0	0
45116	100226.718750	284.38	-9.964667	-0.167594	-0.004788	-0.022348	0.010642	0.007449	289.97	4.09	1.50	0.74	0.14	90.276588	0	0	0	0	0
50116	100234.093750	284.49	-9.945513	-0.253785	-0.148440	-0.022348	0.010642	0.008513	289.63	4.10	1.51	0.49	0.14	89.667709	0	0	0	0	0
55116	100256.500000	284.59	-9.921571	-0.138863	-0.047884	-0.023412	0.011706	0.009578	290.07	4.11	0.60	-0.18	0.14	87.818084	0	0	0	0	0
60116	100237.578125	284.68	-9.945513	-0.220266	-0.062249	-0.018091	0.017027	0.008513	289.97	4.09	1.49	0.41	0.15	89.380058	0	0	0	0	0
65116	100237.437500	284.76	-9.945513	-0.134075	-0.043095	-0.026605	0.008513	0.009578	290.07	4.11	1.42	0.08	0.14	89.391662	0	0	0	0	0
70116	100233.578125	284.83	-9.945513	-0.177170	-0.158017	-0.022348	0.008513	0.010642	290.26	4.10	1.39	-0.11	0.14	89.710281	0	0	0	0	0
75116	100214.609375	284.91	-9.974244	-0.143652	-0.110133	-0.015963	0.015963	0.007449	290.16	4.09	2.39	0.79	0.14	91.276412	0	0	0	0	0
80116	100229.515625	284.98	-9.931148	-0.205901	-0.052672	-0.024477	0.010642	0.009578	290.26	4.10	2.14	0.52	0.14	90.045677	0	0	0	0	0
85116	100225.640625	285.05	-9.926360	-0.181959	-0.057460	-0.022348	0.008513	0.009578	290.51	4.10	1.60	-0.01	0.14	90.365600	0	0	0	0	0
90116	100225.468750	285.13	-9.959878	-0.210689	0.000000	-0.026605	0.000000	0.010642	290.51	4.09	2.17	0.25	0.14	90.379791	0	0	0	0	0
95116	100240.375000	285.20	-9.983820	-0.090979	-0.071826	-0.024477	0.011706	0.007449	290.61	4.10	0.03	-0.27	0.14	89.723709	0	0	0	0	0
100116	100236.484375	285.26	-9.931148	-0.181959	-0.134075	-0.020220	0.010642	0.008513	290.65	4.10	0.62	0.17	0.14	90.046966	0	0	0	0	0
105116	100228.843750	285.32	-9.940725	-0.158017	-0.014365	-0.014899	0.014899	0.007449	290.46	4.09	0.55	0.00	0.15	90.681831	0	0	0	0	0
110116	100224.890625	285.38	-9.974244	-0.158017	-0.086191	-0.023412	0.009578	0.012770	290.85	4.10	0.71	0.11	0.15	91.010307	0	0	0	0	0
115116	100217.265625	285.43	-9.964667	-0.234631	0.033518	-0.025541	0.012770	0.010642	290.85	4.10	0.62	0.15	0.14	91.643928	0	0	0	0	0
120116	100228.437500	285.48	-9.926360	-0.220266	-0.114921	-0.014899	0.013834	0.007449	291.00	4.09	1.18	0.26	0.13	90.715583	0	0	0	0	0
125116	100220.781250	285.53	-9.921571	-0.114921	-0.158017	-0.024477	0.006385	0.010642	290.85	4.10	0.85	-0.08	0.14	91.351783	0	0	0	0	0
130116	100231.953125	285.58	-9.911994	-0.158017	-0.114921	-0.017027	0.011706	0.009578	291.14	4.10	1.54	0.50	0.13	90.423469	0	0	0	0	0
135116	100224.281250	285.63	-9.959878	-0.225054	-0.105344	-0.022348	0.007449	0.008513	291.00	4.09	1.07	-0.00	0.14	91.060943	0	0	0	0	0
140116	100235.468750	285.68	-9.935936	-0.229843	-0.148440	-0.023412	0.009578	0.008513	290.85	4.10	1.09	-0.00	0.13	90.131355	0	0	0	0	0
145116	100224.078125	285.72	-9.926360	-0.191536	0.043095	-0.023412	0.008513	0.009578	291.14	4.10	0.70	-0.31	0.13	91.077827	0	0	0	0	0
150116	100212.671875	285.75	-9.964667	-0.100556	0.191536	-0.021284	0.004256	0.014899	291.24	4.09	1.55	0.53	0.14	92.025680	0	0	0	0	0
155116	100242.703125	285.80	-9.969455	-0.205901	-0.143652	-0.020220	0.011706	0.006385	291.24	4.10	0.51	-0.57	0.15	89.530281	0	0	0	0	0
160116	100212.437500	285.84	-9.911994	-0.038307	-0.095768	-0.023412	0.008513	0.007449	291.34	4.10	1.44	0.29	0.14	92.045158	0	0	0	0	0
165116	100219.890625	285.87	-9.983820	-0.181959	-0.014365	-0.019156	0.018091	0.010642	291.34	4.08	1.72	0.40	0.15	91.425796	0	0	0	0	0
170116	100212.187500	285.92	-9.945513	-0.248996	-0.124498	-0.017027	0.008513	0.007449	291.34	4.10	1.37	0.25	0.14	92.065933	0	0	0	0	0
175116	100219.640625	285.95	-9.964667	-0.177170	0.000000	-0.021284	0.012770	0.010642	291.54	4.10	1.36	0.12	0.15	91.446571	0	0	0	0	0
180116	100208.203125	285.99	-9.969455	-0.138863	-0.071826	-0.014899	0.019156	0.006385	291.58	4.08	1.37	0.14	0.14	92.397056	0	0	0	0	0
185116	100234.531250	286.02	-9.940725	-0.225054	-0.114921	-0.021284	0.009578	0.009578	291.54	4.10	1.26	0.01	0.14	90.209251	0	0	0	0	0
190116	100226.843750	286.07	-9.964667	-0.196324	-0.038307	-0.023412	0.009578	0.012770	291.54	4.10	1.30	-0.01	0.15	90.848014	0	0	0	0	0
195116	100234.296875	286.10	-9.959878	-0.162805	-0.114921	-0.021284	0.004256	0.010642	291.58	4.08	1.19	-0.14	0.15	90.228721	0	0	0	0	0
200116	100222.875000	286.14	-9.969455	-0.081402	0.004788	-0.023412	0.008513	0.008513	291.54	4.10	1.38	0.15	0.14	91.177803	0	0	0	0	0
205116	100226.578125	286.15	-9.969455	-0.201112	-0.110133	-0.018091	0.008513	0.009578	291.39	4.10	1.39	0.11	0.14	90.870086	0	0	0	0	0
210116	100196.281250	286.19	-9.979032	-0.167594	-0.019153	-0.013834	0.009578	0.008513	291.73	4.08	1.79	0.47	0.14	93.387886	0	0	0	0	0
215116	100222.609375	286.22	-9.926360	-0.201112	-0.114921	-0.020220	0.012770	0.010642	291.73	4.10	1.71	0.34	0.14	91.199874	0	0	0	0	0
220116	100226.312500	286.24	-9.935936	-0.191536	-0.095768	-0.021284	0.011706	0.009578	291.78	4.10	1.58	0.05	0.14	90.892158	0	0	0	0	0
225116	100214.875000	286.27	-9.921571	-0.186747	0.043095	-0.026605	0.007449	0.010642	291.58	4.08	2.19	0.63	0.14	91.842597	0	0	0	0	0
230116	100203.453125	286.31	-9.974244	-0.158017	-0.014365	-0.022348	0.008513	0.009578	291.73	4.10	1.87	0.33	0.14	92.791816	0	0	0	0	0
235116	100210.890625	286.34	-9.955090	-0.220266	-0.129286	-0.017027	0.010642	0.009578	291.58	4.10	2.07	0.56	0.14	92.173706	0	0	0	0	0
240116	100214.609375	286.36	-9.983820	-0.095768	0.009576	-0.019156	0.018091	0.009578	291.93	4.08	1.59	0.05	0.14	91.864669	0	0	0	0	0
245116	100222.062500	286.39	-9.926360	-0.148440	-0.067037	-0.017027	0.011706	0.007449	291.88	4.10	1.26	-0.20	0.14	91.245315	0	0	0	0	0
250116	100206.875000	286.41	-9.983820	-0.210689	-0.043095	-0.020220	0.010642	0.007449	291.93	4.10	1.73	0.11	0.15	92.507431	0	0	0	0	0
255116	100233.218750	286.44	-9.959878	-0.220266	-0.095768	-0.021284	0.005321	0.012770	291.88	4.08	1.45	-0.07	0.14	90.318305	0	0	0	0	0
260116	100218.031250	286.46	-9.959878	-0.181959	-0.052672	-0.023412	0.011706	0.010642	291.73	4.10	1.84	0.18	0.14	91.580307	0	0	0	0	0
265116	100221.765625	286.47	-9.959878	-0.167594	-0.009576	-0.020220	0.009578	0.011706	291.88	4.10	1.81	-0.07	0.14	91.269989	0	0	0	0	0
270116	100210.328125	286.51	-9.931148	-0.186747	-0.057460	-0.020220	0.017027	0.008513	292.07	4.08	0.55	0.40	0.14	92.662162	0	0	0	0	0
275116	100214.031250	286.52	-9.955090	-0.210689	-0.124498	-0.023412	0.009578	0.008513	292.07	4.10	0.16	-0.00	0.14	92.352943	0	0	0	0	0
280116	100221.468750	286.56	-9.921571	-0.162805	-0.004788	-0.023412	0.011706	0.007449	291.93	4.09	-0.09	-0.18	0.14	91.731925	0	0	0	0	0
285116	100210.031250	286.59	-9.926360	-0.220266	-0.090979	-0.020220	0.020220	0.012770	292.07	4.08	0.44	0.27	0.14	92.686950	0	0	0	0	0
