generated_time_s	1763236908.3822012	44.82510757446289	-73.16305541992188	48.900001525878906
0	1763236909.332232	44.82510757446289	-73.16305541992188	48.900001525878906
1	1763236910.3820698	44.82510757446289	-73.16305541992188	48.79999923706055
2	1763236911.3820608	44.82510757446289	-73.16305541992188	48.79999923706055
3	1763236912.3321435	44.82510757446289	-73.16305541992188	48.79999923706055
4	1763236913.382104	44.82510757446289	-73.16305541992188	48.79999923706055
5	1763236914.4322321	44.82510757446289	-73.16305541992188	48.79999923706055
6	1763236915.3321974	44.82510757446289	-73.16305541992188	48.79999923706055
7	1763236916.3819554	44.82510757446289	-73.16305541992188	48.79999923706055
8	1763236917.3320827	44.825096130371094	-73.16305541992188	48.79999923706055
9	1763236918.3320048	44.82510757446289	-73.16305541992188	48.79999923706055
10	1763236919.381949	44.825096130371094	-73.16305541992188	48.79999923706055
11	1763236920.332827	44.825096130371094	-73.16305541992188	48.79999923706055
12	1763236921.382072	44.825096130371094	-73.16305541992188	48.79999923706055
13	1763236922.332211	44.825096130371094	-73.16305541992188	48.79999923706055
14	1763236923.3321679	44.825096130371094	-73.16305541992188	48.70000076293945
15	1763236924.3820019	44.825096130371094	-73.16305541992188	48.70000076293945
16	1763236925.4321387	44.825096130371094	-73.16305541992188	48.70000076293945
17	1763236926.3320997	44.825096130371094	-73.16305541992188	48.70000076293945
18	1763236928.3321579	44.82518768310547	-73.16300964355469	48.29999923706055
19	1763236930.282357	44.82522964477539	-73.1630630493164	392.5
20	1763236931.3319988	44.82495880126953	-73.16313171386719	573.0999755859375
21	1763236932.282071	44.82471466064453	-73.1632080078125	735.4000244140625
22	1763236933.3321319	44.82451248168945	-73.16327667236328	881.0
23	1763236935.3822012	44.82395935058594	-73.16346740722656	1209.300048828125
24	1763236936.3321197	44.82386779785156	-73.16349029541016	1321.800048828125
25	1763236937.3821156	44.82374572753906	-73.16352844238281	1405.199951171875
26	1763236938.2820597	44.823631286621094	-73.16354370117188	1478.5999755859375
27	1763236939.331979	44.823509216308594	-73.16357421875	1539.9000244140625
28	1763236940.3820794	44.82334899902344	-73.16361236572266	1589.5999755859375
29	1763236941.332189	44.82324981689453	-73.16365051269531	1629.0999755859375
30	1763236943.3819497	44.823020935058594	-73.1636962890625	1678.199951171875
31	1763236944.3321354	44.822898864746094	-73.1636962890625	1687.5999755859375
32	1763236945.33215	44.82279586791992	-73.1636962890625	1689.5
33	1763236946.3818917	44.82267379760742	-73.16376495361328	1681.699951171875
34	1763236947.3319287	44.82259750366211	-73.16374206542969	1668.800048828125
35	1763236948.3820307	44.82250213623047	-73.16374206542969	1662.9000244140625
