timestampMs pressurePa tempK accelX accelY accelZ gyroX gyroY gyroZ imuTemp battV altitudeM velocityMS accelerationMSS unfiltAlt flightState drogueCont drogueFired mainCont mainFired
755146 100136 -8.779 0.015625 -1.0 0.03 1.13 0.03 0.3 0.0 0.0 1.448 -0.0838 0.0 1.7764 0 0 0 0 0
755167 100131 -8.767 0.009277344 -1.0 0.03 1.04 0.06 0.21 0.0 0.0 1.8681 -0.0766 0.0 1.79 0 0 0 0 0
755187 100129 -8.771 0.021972656 -1.0 0.02 1.04 0.0 0.09 0.0 0.0 2.0372 -0.0562 0.0 1.8299 0 0 0 0 0
755208 100134 -8.741 0.021972656 -1.0 0.03 1.04 -0.21 0.09 0.0 0.0 1.6145 -0.0728 0.0 1.7926 0 0 0 0 0
755228 100128 -8.771 0.008789063 -1.0 0.03 0.82 0.12 0.15 0.0 0.0 2.1218 -0.0468 0.0 1.8462 0 0 0 0 0
755249 100130 -8.779 0.012695313 -1.0 0.03 1.01 0.09 0.12 0.0 0.0 1.9527 -0.039 0.0 1.8631 0 0 0 0 0
755269 100130 -8.786 0.017578125 -1.0 0.01 0.98 0.18 0.18 0.0 0.0 1.9527 -0.0316 0.0 1.8773 0 0 0 0 0
755290 100131 -8.781 0.014160157 -0.99 0.03 1.1 0.09 0.12 0.0 0.0 1.8681 -0.0333 0.0 1.8751 0 0 0 0 0
755310 100129 -8.781 0.011230469 -1.0 0.03 1.1 0.09 0.18 0.0 0.0 2.0372 -0.0206 0.0 1.9015 0 0 0 0 0
755331 100131 -8.777 0.019042968 -1.0 0.02 1.19 -0.03 0.18 0.0 0.0 1.8681 -0.0227 0.0 1.8955 0 0 0 0 0
755351 100127 -8.786 0.014160157 -1.0 0.01 1.13 0.06 0.15 0.0 0.0 2.2063 0.0025 0.0 1.9471 0 0 0 0 0
755372 100133 -8.773 0.02734375 -1.0 0.03 1.16 -0.12 0.24 0.0 0.0 1.699 -0.0169 0.0 1.9056 0 0 0 0 0
755392 100128 -8.779 0.017089843 -1.0 0.03 0.98 0.03 0.15 0.0 0.0 2.1218 0.0008 0.0 1.9414 0 0 0 0 0
755412 100129 -8.773 0.012695313 -1.0 0.03 1.1 -0.03 0.12 0.0 0.0 2.0372 0.0078 0.0 1.9575 0 0 0 0 0
755433 100130 -8.784 0.021972656 -1.0 0.03 0.98 0.12 0.18 0.0 0.0 1.9527 0.0081 0.0 1.9568 0 0 0 0 0
755453 100130 -8.771 0.0234375 -1.0 0.02 1.1 0.03 0.18 0.0 0.0 1.9527 0.0084 0.0 1.9563 0 0 0 0 0
755474 100131 -8.764 0.011718751 -1.0 0.03 1.13 0.0 0.24 0.0 0.0 1.8681 0.0015 0.0 1.9417 0 0 0 0 0
755494 100130 -8.769 0.018066406 -1.0 0.03 1.1 0.12 0.18 0.0 0.0 1.9527 0.0027 0.0 1.9436 0 0 0 0 0
755515 100131 -8.764 0.019042968 -1.0 0.03 1.07 0.03 0.24 0.0 0.0 1.8681 -0.0031 0.0 1.931 0 0 0 0 0
755535 100134 -8.76 0.015625 -1.0 0.02 0.95 0.12 0.27 0.0 0.0 1.6145 -0.0277 0.0 1.878 0 0 0 0 0
755556 100131 -8.76 0.017578125 -1.0 0.02 1.1 0.03 0.27 0.0 0.0 1.8681 -0.0285 0.0 1.8758 0 0 0 0 0
755576 100129 -8.771 0.014648438 -1.0 0.02 1.07 0.06 0.15 0.0 0.0 2.0372 -0.0151 0.0 1.9022 0 0 0 0 0
755597 100129 -8.775 0.01953125 -1.0 0.02 1.16 0.06 0.21 0.0 0.0 2.0372 -0.0043 0.0 1.9245 0 0 0 0 0
755617 100131 -8.764 0.02734375 -1.0 0.03 1.25 -0.09 0.18 0.0 0.0 1.8681 -0.0082 0.0 1.915 0 0 0 0 0
755638 100131 -8.758 0.015625 -1.0 0.01 0.91 0.03 0.15 0.0 0.0 1.8681 -0.0109 0.0 1.907 0 0 0 0 0
755658 100131 -8.775 0.014160157 -1.0 0.02 1.07 0.03 0.18 0.0 0.0 1.8681 -0.014 0.0 1.9002 0 0 0 0 0
755679 100131 -8.752 0.017089843 -1.0 0.03 1.1 0.03 0.27 0.0 0.0 1.8681 -0.0174 0.0 1.8946 0 0 0 0 0
755699 100127 -8.752 0.017578125 -1.0 0.03 1.04 0.0 0.18 0.0 0.0 2.2063 0.0073 0.0 1.9464 0 0 0 0 0
755720 100132 -8.775 0.015136719 -1.0 0.01 1.04 0.18 0.27 0.0 0.0 1.7836 -0.0055 0.0 1.9193 0 0 0 0 0
755740 100128 -8.76 0.022460937 -1.0 0.03 1.04 0.12 0.24 0.0 0.0 2.1218 0.0106 0.0 1.953 0 0 0 0 0
755761 100127 -8.775 0.010253907 -1.0 0.03 0.91 0.18 0.3 0.0 0.0 2.2063 0.0304 0.0 1.9957 0 0 0 0 0
755781 100128 -8.769 0.020507812 -1.0 0.02 1.16 0.06 0.27 0.0 0.0 2.1218 0.0406 0.0 2.0174 0 0 0 0 0
755802 100130 -8.779 0.019042968 -1.0 0.03 0.98 0.0 0.24 0.0 0.0 1.9527 0.0355 0.0 2.0074 0 0 0 0 0
755822 100133 -8.775 0.016601562 -1.0 0.04 1.07 -0.09 0.09 0.0 0.0 1.699 0.0104 0.0 1.9565 0 0 0 0 0
755843 100129 -8.79 0.020996093 -1.0 0.02 1.04 0.03 0.06 0.0 0.0 2.0372 0.0169 0.0 1.9702 0 0 0 0 0
755863 100131 -8.76 0.023925781 -1.0 0.02 0.98 0.03 0.21 0.0 0.0 1.8681 0.0098 0.0 1.9535 0 0 0 0 0
755884 100132 -8.766 0.010253907 -1.0 0.02 1.13 0.15 0.34 0.0 0.0 1.7836 -0.0035 0.0 1.9253 0 0 0 0 0
755904 100131 -8.764 0.019042968 -1.0 0.03 0.95 0.09 0.24 0.0 0.0 1.8681 -0.0081 0.0 1.9156 0 0 0 0 0
755924 100131 -8.771 0.0234375 -1.0 0.03 1.07 0.18 0.24 0.0 0.0 1.8681 -0.0118 0.0 1.9075 0 0 0 0 0
755945 100129 -8.762 0.017089843 -1.0 0.03 1.13 0.03 0.3 0.0 0.0 2.0372 -0.0012 0.0 1.929 0 0 0 0 0
755965 100128 -8.766 0.016113281 -1.01 0.01 0.98 0.09 0.21 0.0 0.0 2.1218 0.0153 0.0 1.9612 0 0 0 0 0
755986 100126 -8.764 0.012207032 -0.99 0.04 1.1 0.24 0.21 0.0 0.0 2.2882 0.0405 0.0 2.0163 0 0 0 0 0
756006 100130 -8.758 0.015625 -1.0 0.03 1.1 0.06 0.3 0.0 0.0 1.9527 0.0358 0.0 2.0064 0 0 0 0 0
756027 100130 -8.756 0.020996093 -1.0 0.02 1.04 -0.03 0.12 0.0 0.0 1.9527 0.0318 0.0 1.9982 0 0 0 0 0
756047 100128 -8.751 0.014648438 -1.0 0.03 0.98 0.09 0.34 0.0 0.0 2.1218 0.042 0.0 2.0195 0 0 0 0 0
756068 100130 -8.756 0.008789063 -1.0 0.03 0.95 0.18 0.18 0.0 0.0 1.9527 0.0359 0.0 2.0092 0 0 0 0 0
756088 100131 -8.767 0.021972656 -1.0 0.02 0.98 0.06 0.15 0.0 0.0 1.8681 0.0248 0.0 1.9863 0 0 0 0 0
756109 100133 -8.764 0.020996093 -1.0 0.03 0.79 -0.06 0.24 0.0 0.0 1.699 0.0023 0.0 1.9387 0 0 0 0 0
756129 100131 -8.752 0.014160157 -1.0 0.03 1.16 0.12 0.21 0.0 0.0 1.8681 -0.0033 0.0 1.927 0 0 0 0 0
756150 100126 -8.764 0.018066406 -1.0 0.03 1.04 0.0 0.37 0.0 0.0 2.2882 0.0254 0.0 1.9874 0 0 0 0 0
756170 100131 -8.76 0.024902343 -1.0 0.02 1.01 0.09 0.24 0.0 0.0 1.8681 0.0166 0.0 1.9679 0 0 0 0 0
756191 100129 -8.771 0.011718751 -1.0 0.02 1.13 0.03 0.15 0.0 0.0 2.0372 0.0224 0.0 1.9799 0 0 0 0 0
756211 100129 -8.754 0.008789063 -1.0 0.02 0.98 0.0 0.27 0.0 0.0 2.0372 0.0271 0.0 1.9899 0 0 0 0 0
756232 100133 -8.756 0.015625 -1.0 0.04 0.91 0.3 0.18 0.0 0.0 1.699 0.0033 0.0 1.9418 0 0 0 0 0
756252 100129 -8.745 0.023925781 -1.0 0.03 1.04 0.03 0.21 0.0 0.0 2.0372 0.0115 0.0 1.9578 0 0 0 0 0
756273 100129 -8.754 0.016601562 -1.0 0.01 1.07 0.03 0.37 0.0 0.0 2.0372 0.0175 0.0 1.9714 0 0 0 0 0
756293 100129 -8.754 0.022949218 -1.0 0.02 1.07 -0.15 0.09 0.0 0.0 2.0372 0.023 0.0 1.9827 0 0 0 0 0
756314 100127 -8.758 0.024414062 -1.0 0.02 1.16 -0.12 0.09 0.0 0.0 2.2063 0.0412 0.0 2.0206 0 0 0 0 0
756334 100128 -8.741 0.016601562 -1.0 0.04 0.91 0.21 0.21 0.0 0.0 2.1218 0.0492 0.0 2.0384 0 0 0 0 0
756355 100130 -8.741 0.013183594 -1.0 0.04 1.13 0.18 0.24 0.0 0.0 1.9527 0.0415 0.0 2.0251 0 0 0 0 0
756375 100128 -8.736 0.018554687 -1.0 0.01 0.98 0.06 0.27 0.0 0.0 2.1218 0.0496 0.0 2.0421 0 0 0 0 0
756396 100129 -8.749 0.020019531 -1.0 0.02 0.98 0.09 0.15 0.0 0.0 2.0372 0.0494 0.0 2.0423 0 0 0 0 0
756416 100127 -8.743 0.021972656 -1.0 0.03 1.1 0.18 0.12 0.0 0.0 2.2063 0.0627 0.0 2.0707 0 0 0 0 0
756436 100134 -8.721 0.017089843 -1.0 0.01 1.04 0.12 0.24 0.0 0.0 1.6145 0.0265 0.0 1.9957 0 0 0 0 0
756457 100130 -8.751 0.011230469 -1.0 0.03 0.98 0.09 0.21 0.0 0.0 1.9527 0.0228 0.0 1.989 0 0 0 0 0
756477 100128 -8.758 0.023925781 -1.0 0.03 1.07 0.06 0.24 0.0 0.0 2.1218 0.0338 0.0 2.0117 0 0 0 0 0
756498 100132 -8.734 0.017089843 -1.0 0.02 1.04 0.09 0.21 0.0 0.0 1.7836 0.0159 0.0 1.9742 0 0 0 0 0
756518 100133 -8.741 0.011718751 -0.99 0.04 1.04 0.09 0.34 0.0 0.0 1.699 -0.007 0.0 1.9285 0 0 0 0 0
756539 100128 -8.752 0.014160157 -1.0 0.01 1.04 0.03 0.24 0.0 0.0 2.1218 0.0092 0.0 1.9607 0 0 0 0 0
756559 100129 -8.745 0.018554687 -1.0 0.01 0.91 0.21 0.18 0.0 0.0 2.0372 0.0152 0.0 1.9737 0 0 0 0 0
756580 100134 -8.749 0.0234375 -1.0 0.03 1.01 -0.09 0.12 0.0 0.0 1.6145 -0.0138 0.0 1.9139 0 0 0 0 0
756600 100127 -8.737 0.025390625 -1.0 0.02 0.98 -0.18 0.24 0.0 0.0 2.2063 0.0098 0.0 1.9625 0 0 0 0 0
756621 100130 -8.736 0.011718751 -1.0 0.02 0.95 0.12 0.24 0.0 0.0 1.9527 0.0087 0.0 1.9611 0 0 0 0 0
756641 100134 -8.734 0.021972656 -1.0 0.02 1.25 0.12 0.24 0.0 0.0 1.6145 -0.0183 0.0 1.9033 0 0 0 0 0
756662 100133 -8.741 0.0234375 -1.0 0.03 1.01 -0.03 0.3 0.0 0.0 1.699 -0.0343 0.0 1.8687 0 0 0 0 0
756682 100133 -8.713 0.009765625 -1.0 0.02 0.85 0.18 0.24 0.0 0.0 1.699 -0.0479 0.0 1.8396 0 0 0 0 0
756703 100128 -8.743 0.018066406 -1.0 0.03 0.91 -0.06 0.21 0.0 0.0 2.1218 -0.0255 0.0 1.8858 0 0 0 0 0
756723 100128 -8.734 0.016601562 -1.0 0.02 1.19 -0.06 0.12 0.0 0.0 2.1218 -0.0063 0.0 1.9248 0 0 0 0 0
756744 100131 -8.739 0.011718751 -1.0 0.02 1.1 -0.06 0.21 0.0 0.0 1.8681 -0.0112 0.0 1.9152 0 0 0 0 0
756764 100131 -8.737 0.024414062 -1.0 0.03 1.25 0.03 0.24 0.0 0.0 1.8681 -0.0148 0.0 1.9071 0 0 0 0 0
756785 100127 -8.726 0.013183594 -1.0 0.02 1.04 0.21 0.21 0.0 0.0 2.2063 0.0092 0.0 1.9569 0 0 0 0 0
756805 100130 -8.723 0.016601562 -1.0 0.03 1.1 0.12 0.3 0.0 0.0 1.9527 0.0091 0.0 1.9563 0 0 0 0 0
756826 100129 -8.734 0.023925781 -1.0 0.02 1.16 -0.06 0.15 0.0 0.0 2.0372 0.0163 0.0 1.9701 0 0 0 0 0
756846 100131 -8.734 0.019042968 -1.0 0.03 1.07 0.0 0.15 0.0 0.0 1.8681 0.0081 0.0 1.9533 0 0 0 0 0
756867 100132 -8.734 0.009765625 -1.0 0.03 1.04 0.12 0.21 0.0 0.0 1.7836 -0.006 0.0 1.9251 0 0 0 0 0
756887 100130 -8.745 0.021484375 -1.0 0.02 0.98 0.0 0.15 0.0 0.0 1.9527 -0.0032 0.0 1.9296 0 0 0 0 0
756908 100130 -8.736 0.016601562 -1.0 0.03 1.07 -0.09 0.24 0.0 0.0 1.9527 -0.0014 0.0 1.9334 0 0 0 0 0
756928 100131 -8.741 0.013183594 -1.0 0.03 1.07 0.09 0.18 0.0 0.0 1.8681 -0.0071 0.0 1.9224 0 0 0 0 0
756948 100133 -8.737 0.019042968 -1.0 0.02 1.07 0.12 0.24 0.0 0.0 1.699 -0.0245 0.0 1.8849 0 0 0 0 0
756969 100128 -8.749 0.0234375 -1.0 0.02 1.04 0.03 0.24 0.0 0.0 2.1218 -0.0046 0.0 1.9241 0 0 0 0 0
756989 100128 -8.726 0.011230469 -1.0 0.02 0.98 -0.03 0.21 0.0 0.0 2.1218 0.0116 0.0 1.957 0 0 0 0 0
757010 100133 -8.724 0.016113281 -1.0 0.02 1.13 0.06 0.24 0.0 0.0 1.699 -0.0093 0.0 1.9141 0 0 0 0 0
757030 100128 -8.743 0.020019531 -1.0 0.03 1.22 0.09 0.15 0.0 0.0 2.1218 0.0076 0.0 1.9487 0 0 0 0 0
757051 100131 -8.723 0.019042968 -1.0 0.03 1.1 -0.03 0.15 0.0 0.0 1.8681 0.0018 0.0 1.9353 0 0 0 0 0
757071 100129 -8.723 0.013671876 -1.0 0.02 0.98 -0.03 0.21 0.0 0.0 2.0372 0.0106 0.0 1.9524 0 0 0 0 0
757092 100132 -8.717 0.020019531 -1.0 0.03 1.01 0.15 0.3 0.0 0.0 1.7836 -0.0028 0.0 1.9244 0 0 0 0 0
757112 100131 -8.736 0.014648438 -1.0 0.03 1.01 0.12 0.27 0.0 0.0 1.8681 -0.0075 0.0 1.9149 0 0 0 0 0
757133 100131 -8.719 0.020507812 -1.0 0.02 1.13 -0.06 0.18 0.0 0.0 1.8681 -0.0107 0.0 1.9069 0 0 0 0 0
757153 100131 -8.737 0.017578125 -1.0 0.03 1.04 0.06 0.3 0.0 0.0 1.8681 -0.0137 0.0 1.9002 0 0 0 0 0
757174 100125 -8.728 0.016113281 -1.0 0.04 0.88 0.18 0.18 0.0 0.0 2.3728 0.0236 0.0 1.979 0 0 0 0 0
757194 100127 -8.726 0.0234375 -1.0 0.02 1.1 -0.06 0.21 0.0 0.0 2.2063 0.0421 0.0 2.0175 0 0 0 0 0
757215 100129 -8.732 0.021972656 -1.0 0.02 1.13 -0.3 0.21 0.0 0.0 2.0372 0.0448 0.0 2.0217 0 0 0 0 0
757235 100126 -8.734 0.009765625 -1.0 0.02 1.07 -0.09 0.27 0.0 0.0 2.2882 0.0664 0.0 2.0672 0 0 0 0 0
757256 100127 -8.726 0.011718751 -1.0 0.04 1.04 -0.06 0.34 0.0 0.0 2.2063 0.0774 0.0 2.0919 0 0 0 0 0
757276 100133 -8.734 0.022460937 -1.0 0.03 0.91 0.03 0.3 0.0 0.0 1.699 0.0462 0.0 2.0277 0 0 0 0 0
757297 100126 -8.728 0.015136719 -1.0 0.03 1.1 0.06 0.21 0.0 0.0 2.2882 0.0668 0.0 2.0723 0 0 0 0 0
757317 100130 -8.724 0.009277344 -1.0 0.02 1.07 0.03 0.15 0.0 0.0 1.9527 0.0577 0.0 2.0536 0 0 0 0 0
757338 100131 -8.715 0.020019531 -1.0 0.04 0.91 0.3 0.21 0.0 0.0 1.8681 0.043 0.0 2.0238 0 0 0 0 0
757358 100134 -8.732 0.012207032 -1.0 0.03 0.88 0.12 0.3 0.0 0.0 1.6145 0.01 0.0 1.9562 0 0 0 0 0
757379 100132 -8.709 0.0234375 -1.0 0.03 1.19 0.06 0.21 0.0 0.0 1.7836 -0.0038 0.0 1.9275 0 0 0 0 0
757399 100127 -8.715 0.016601562 -1.0 0.03 1.13 0.03 0.21 0.0 0.0 2.2063 0.0183 0.0 1.9741 0 0 0 0 0
757420 100130 -8.713 0.011718751 -1.0 0.03 0.98 0.27 0.12 0.0 0.0 1.9527 0.0162 0.0 1.9709 0 0 0 0 0
757440 100127 -8.723 0.022460937 -1.01 0.01 1.04 -0.03 0.18 0.0 0.0 2.2063 0.0362 0.0 2.0106 0 0 0 0 0
757460 100130 -8.713 0.026367187 -1.0 0.02 1.07 0.09 0.18 0.0 0.0 1.9527 0.0317 0.0 2.0016 0 0 0 0 0
757481 100138 -8.717 0.01953125 -1.0 0.04 1.04 0.0 0.12 0.0 0.0 1.2789 -0.0263 0.0 1.8813 0 0 0 0 0
757501 100133 -8.715 0.017578125 -1.0 0.02 0.95 -0.06 0.18 0.0 0.0 1.699 -0.0408 0.0 1.8503 0 0 0 0 0
757522 100124 -8.708 0.016601562 -1.0 0.03 0.98 -0.06 0.12 0.0 0.0 2.4574 0.0084 0.0 1.951 0 0 0 0 0
757542 100130 -8.706 0.017578125 -1.0 0.01 0.91 0.03 0.24 0.0 0.0 1.9527 0.0093 0.0 1.9515 0 0 0 0 0
757563 100131 -8.736 0.018066406 -1.0 0.03 0.98 0.09 0.3 0.0 0.0 1.8681 0.0032 0.0 1.9377 0 0 0 0 0
757583 100132 -8.726 0.014160157 -1.0 0.02 1.01 0.0 0.27 0.0 0.0 1.7836 -0.0095 0.0 1.912 0 0 0 0 0
757604 100127 -8.709 0.01953125 -1.0 0.03 1.13 0.0 0.15 0.0 0.0 2.2063 0.0138 0.0 1.9611 0 0 0 0 0
757624 100133 -8.709 0.024902343 -1.0 0.03 1.13 0.03 0.18 0.0 0.0 1.699 -0.0067 0.0 1.9175 0 0 0 0 0
757645 100130 -8.713 0.009765625 -1.0 0.03 1.22 0.58 0.27 0.0 0.0 1.9527 -0.0043 0.0 1.9232 0 0 0 0 0
757665 100131 -8.693 0.018554687 -1.0 0.02 1.13 0.0 0.21 0.0 0.0 1.8681 -0.0089 0.0 1.9139 0 0 0 0 0
757686 100127 -8.713 0.020996093 -1.0 0.03 1.04 0.03 0.18 0.0 0.0 2.2063 0.0151 0.0 1.9627 0 0 0 0 0
757706 100134 -8.721 0.01953125 -1.0 0.03 1.22 0.03 0.12 0.0 0.0 1.6145 -0.0128 0.0 1.9047 0 0 0 0 0
757727 100129 -8.724 0.009277344 -1.0 0.02 1.01 0.0 0.15 0.0 0.0 2.0372 -0.0018 0.0 1.9266 0 0 0 0 0
757747 100132 -8.734 0.015625 -1.0 0.04 0.95 0.06 0.18 0.0 0.0 1.7836 -0.0132 0.0 1.9027 0 0 0 0 0
757768 100133 -8.724 0.020019531 -1.0 0.04 1.04 -0.03 0.12 0.0 0.0 1.699 -0.03 0.0 1.8683 0 0 0 0 0
757788 100127 -8.721 0.0234375 -1.0 0.02 1.04 0.15 0.3 0.0 0.0 2.2063 -0.0023 0.0 1.9243 0 0 0 0 0
757809 100131 -8.719 0.017089843 -1.0 0.03 0.98 -0.06 0.27 0.0 0.0 1.8681 -0.0072 0.0 1.9148 0 0 0 0 0
757829 100128 -8.713 0.012695313 -1.0 0.03 1.16 0.09 0.15 0.0 0.0 2.1218 0.0089 0.0 1.9493 0 0 0 0 0
757850 100133 -8.719 0.021972656 -1.0 0.02 1.13 0.09 0.15 0.0 0.0 1.699 -0.0108 0.0 1.9076 0 0 0 0 0
757870 100126 -8.702 0.027832031 -1.0 0.02 0.98 0.06 0.12 0.0 0.0 2.2882 0.0203 0.0 1.9711 0 0 0 0 0
757891 100133 -8.717 0.011718751 -1.0 0.03 1.07 0.03 0.24 0.0 0.0 1.699 -0.0023 0.0 1.9259 0 0 0 0 0
757911 100129 -8.709 0.018066406 -1.0 0.03 1.01 -0.06 0.21 0.0 0.0 2.0372 0.0071 0.0 1.9445 0 0 0 0 0
757932 100127 -8.717 0.0234375 -1.0 0.03 1.13 -0.06 0.18 0.0 0.0 2.2063 0.0277 0.0 1.9885 0 0 0 0 0
757952 100128 -8.7 0.016113281 -1.0 0.02 1.04 0.03 0.18 0.0 0.0 2.1218 0.0381 0.0 2.0113 0 0 0 0 0
757972 100133 -8.702 0.014648438 -1.0 0.01 0.91 0.18 0.12 0.0 0.0 1.699 0.0135 0.0 1.9599 0 0 0 0 0
757993 100130 -8.702 0.013183594 -0.99 0.04 1.25 -0.06 0.18 0.0 0.0 1.9527 0.0119 0.0 1.9589 0 0 0 0 0
758013 100127 -8.711 0.016113281 -1.0 0.03 1.13 0.06 0.21 0.0 0.0 2.2063 0.0314 0.0 2.0006 0 0 0 0 0
758034 100126 -8.732 0.022949218 -1.0 0.02 0.98 0.03 0.21 0.0 0.0 2.2882 0.0552 0.0 2.0494 0 0 0 0 0
758054 100130 -8.694 0.017089843 -1.0 0.03 1.04 0.12 0.27 0.0 0.0 1.9527 0.0474 0.0 2.0343 0 0 0 0 0
758075 100130 -8.709 0.016601562 -1.0 0.02 0.95 0.06 0.24 0.0 0.0 1.9527 0.0405 0.0 2.0216 0 0 0 0 0
758095 100127 -8.708 0.018554687 -1.0 0.04 1.13 0.06 0.34 0.0 0.0 2.2063 0.0556 0.0 2.0533 0 0 0 0 0
758116 100131 -8.7 0.018066406 -1.0 0.02 1.04 0.03 0.18 0.0 0.0 1.8681 0.0408 0.0 2.0235 0 0 0 0 0
758136 100126 -8.715 0.013183594 -1.0 0.03 1.07 -0.06 0.27 0.0 0.0 2.2882 0.0622 0.0 2.0686 0 0 0 0 0
758157 100130 -8.7 0.018554687 -1.0 0.03 1.01 0.0 0.27 0.0 0.0 1.9527 0.0529 0.0 2.0505 0 0 0 0 0
758177 100129 -8.715 0.021484375 -1.0 0.04 1.04 0.0 0.21 0.0 0.0 2.0372 0.0516 0.0 2.0494 0 0 0 0 0
758198 100133 -8.698 0.009277344 -1.0 0.02 1.04 0.09 0.18 0.0 0.0 1.699 0.0231 0.0 1.9918 0 0 0 0 0
758218 100128 -8.704 0.020507812 -1.0 0.02 1.01 0.27 0.21 0.0 0.0 2.1218 0.0334 0.0 2.014 0 0 0 0 0
758239 100125 -8.706 0.020019531 -1.0 0.04 1.19 0.0 0.15 0.0 0.0 2.3728 0.0617 0.0 2.0748 0 0 0 0 0
758259 100129 -8.681 0.015136719 -1.0 0.04 1.16 0.0 0.21 0.0 0.0 2.0372 0.0581 0.0 2.0697 0 0 0 0 0
758280 100125 -8.7 0.011230469 -1.0 0.01 0.98 0.12 0.24 0.0 0.0 2.3728 0.0828 0.0 2.1217 0 0 0 0 0
758300 100130 -8.689 0.016601562 -1.0 0.03 0.95 0.03 0.15 0.0 0.0 1.9527 0.0686 0.0 2.095 0 0 0 0 0
758321 100130 -8.693 0.013183594 -1.0 0.02 0.95 0.18 0.18 0.0 0.0 1.9527 0.0576 0.0 2.0727 0 0 0 0 0
758341 100135 -8.693 0.012207032 -0.99 0.04 0.95 0.12 0.27 0.0 0.0 1.5325 0.0134 0.0 1.9834 0 0 0 0 0
758362 100128 -8.711 0.024902343 -1.0 0.03 1.1 0.27 0.12 0.0 0.0 2.1218 0.0245 0.0 2.0069 0 0 0 0 0
758382 100124 -8.704 0.011230469 -1.0 0.02 1.07 0.06 0.27 0.0 0.0 2.4574 0.0598 0.0 2.0827 0 0 0 0 0
758403 100125 -8.691 0.018066406 -1.0 0.02 1.13 0.09 0.18 0.0 0.0 2.3728 0.0832 0.0 2.1325 0 0 0 0 0
758423 100128 -8.713 0.018554687 -1.0 0.01 1.13 -0.09 0.21 0.0 0.0 2.1218 0.0827 0.0 2.1324 0 0 0 0 0
758444 100127 -8.696 0.017089843 -1.0 0.04 1.13 -0.06 0.27 0.0 0.0 2.2063 0.0887 0.0 2.1465 0 0 0 0 0
758464 100127 -8.687 0.023925781 -1.0 0.02 1.22 0.03 0.34 0.0 0.0 2.2063 0.0935 0.0 2.1583 0 0 0 0 0
758484 100125 -8.698 0.014648438 -1.0 0.04 0.98 0.06 0.15 0.0 0.0 2.3728 0.1099 0.0 2.1961 0 0 0 0 0
758505 100134 -8.674 0.014648438 -1.0 0.03 1.01 0.03 0.15 0.0 0.0 1.6145 0.064 0.0 2.101 0 0 0 0 0
758525 100130 -8.694 0.016601562 -1.0 0.03 1.07 0.12 0.3 0.0 0.0 1.9527 0.0526 0.0 2.0775 0 0 0 0 0
758546 100128 -8.696 0.013671876 -1.0 0.04 1.16 -0.09 0.21 0.0 0.0 2.1218 0.0559 0.0 2.086 0 0 0 0 0
758566 100127 -8.681 0.019042968 -1.0 0.03 1.07 0.12 0.21 0.0 0.0 2.2063 0.0658 0.0 2.1072 0 0 0 0 0
758587 100128 -8.683 0.010742188 -1.0 0.04 1.04 0.18 0.34 0.0 0.0 2.1218 0.0667 0.0 2.1111 0 0 0 0 0
758607 100130 -8.683 0.018066406 -1.0 0.03 0.98 -0.06 0.27 0.0 0.0 1.9527 0.0541 0.0 2.0859 0 0 0 0 0
758628 100127 -8.68 0.014648438 -1.0 0.02 1.1 -0.03 0.21 0.0 0.0 2.2063 0.0637 0.0 2.1072 0 0 0 0 0
758648 100133 -8.696 0.024414062 -1.0 0.03 1.19 0.0 0.21 0.0 0.0 1.699 0.031 0.0 2.0402 0 0 0 0 0
758669 100125 -8.702 0.014160157 -1.0 0.03 1.04 -0.09 0.18 0.0 0.0 2.3728 0.0577 0.0 2.0965 0 0 0 0 0
758689 100127 -8.683 0.015136719 -1.0 0.02 0.98 0.15 0.24 0.0 0.0 2.2063 0.0668 0.0 2.116 0 0 0 0 0
758710 100129 -8.7 0.017089843 -1.0 0.03 1.1 0.15 0.24 0.0 0.0 2.0372 0.0603 0.0 2.1042 0 0 0 0 0
758730 100127 -8.687 0.025390625 -1.0 0.03 1.25 0.03 0.21 0.0 0.0 2.2063 0.0694 0.0 2.1225 0 0 0 0 0
758751 100132 -8.7 0.012695313 -1.0 0.01 1.04 0.06 0.21 0.0 0.0 1.7836 0.0427 0.0 2.0673 0 0 0 0 0
758771 100128 -8.687 0.014160157 -1.0 0.01 1.01 0.24 0.18 0.0 0.0 2.1218 0.0472 0.0 2.0772 0 0 0 0 0
758792 100127 -8.687 0.014160157 -1.0 0.04 1.13 0.09 0.21 0.0 0.0 2.2063 0.0573 0.0 2.0998 0 0 0 0 0
758812 100129 -8.687 0.016601562 -1.0 0.03 0.98 0.15 0.21 0.0 0.0 2.0372 0.0522 0.0 2.0905 0 0 0 0 0
758833 100127 -8.67 0.021484375 -1.0 0.02 0.88 0.09 0.3 0.0 0.0 2.2063 0.0622 0.0 2.111 0 0 0 0 0
758853 100130 -8.676 0.011718751 -1.0 0.03 1.04 0.0 0.21 0.0 0.0 1.9527 0.0493 0.0 2.0857 0 0 0 0 0
758874 100130 -8.681 0.0078125 -1.0 0.03 1.16 -0.06 0.12 0.0 0.0 1.9527 0.038 0.0 2.0645 0 0 0 0 0
758894 100127 -8.668 0.017578125 -1.0 0.04 0.95 -0.03 0.06 0.0 0.0 2.2063 0.049 0.0 2.089 0 0 0 0 0
