	packetType	timestamp_ms	imu1_accel_x	imu1_accel_y	imu1_accel_z	imu1_gyro_x	imu1_gyro_y	imu1_gyro_z	imu1_mag_x	imu1_mag_y	imu1_mag_z	high_g_accel_x	high_g_accel_y	high_g_accel_z	baro1_temp	baro1_pres	baroalt_agl	gps_lat	gps_long	gps_alt	gps_fix_quality	gps_sats_tracked	gps_hdop	battery_voltage_1	battery_voltage_2	pyro_cont	dynamixel_degrees	dynamixel_degrees_1	dynamixel_length	dynamixel_length_1	trigger_status	heading	vtg	pos_x	pos_y	pos_z	vel_x	vel_y	vel_z	acc_x	acc_y	acc_z	q_x	q_y	q_z	q_w	state	gps_lat_mod	gps_long_mod	imu1_accel_x_real	imu1_accel_y_real	imu1_accel_z_real	imu1_gyro_x_real	imu1_gyro_y_real	imu1_gyro_z_real	imu1_mag_x_real	imu1_mag_y_real	imu1_mag_z_real	imu_accel_x_avg	imu_accel_y_avg	imu_accel_z_avg	imu_gyro_x_avg	imu_gyro_y_avg	imu_gyro_z_avg	imu_mag_x_avg	imu_mag_y_avg	imu_mag_z_avg	high_g_accel_x_real	high_g_accel_y_real	high_g_accel_z_real	baro_pres_avg	baro_temp_avg
8680	0	678279	123	-727	2180	683	-1585	4434	-2901	2379	-546	4	-6	25	24.31	0.9912657290895632	217.93691796053832	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	11.643843650817873	12.268265724182127	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	228.3810859045193	0.0	0.0	-19.919387975023124	10.438719749450684	0.5889736413955688	3.4811692237854004	0.0244763996452093	0.0991074293851852	-0.7633450627326965	-0.6378737688064575	3	0.7470937728881836	-1.219357681274414	0.8829515394	-5.2187460906	15.649059804	0.834441912376	-1.9364427981199999	5.417152912848	-1.68258	1.37982	-0.31668	0.8829515394	-5.2187460906	15.649059804	0.834441912376	-1.9364427981199999	5.417152912848	-1.68258	1.37982	-0.31668	0.11768	-0.17652	0.7355	0.9912657290895632	24.31
8681	0	678294	263	-674	1720	631	-1327	4444	-2901	2379	-546	5	-8	28	24.32	0.9912755983222304	217.8536485195715	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.06974983215332	12.203296661376951	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	227.7338008068328	0.0	0.0	-20.296371290768025	8.236053466796875	1.259350061416626	3.227383852005005	0.0248771719634532	0.086805984377861	-0.7863682508468628	-0.6111224889755249	3	0.7470937728881836	-1.219357681274414	1.8879370314000001	-4.8382872972	12.346964616000001	0.7709119278319999	-1.6212363363439999	5.429370217568	-1.68258	1.37982	-0.31668	1.8879370314000001	-4.8382872972	12.346964616000001	0.7709119278319999	-1.6212363363439999	5.429370217568	-1.68258	1.37982	-0.31668	0.1471	-0.23536	0.82376	0.9912755983222304	24.32
8682	0	678309	58	-675	1841	576	-963	4451	-2901	2379	-546	4	-7	25	24.33	0.9912953367875648	217.6871116515352	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.084187507629396	12.275484085083008	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	227.0974329133292	0.0	0.0	-20.6554279134144	8.815450668334961	0.2777273952960968	3.2321722507476807	0.0266787055879831	0.0769364982843399	-0.8081074357032776	-0.5833794474601746	3	0.7470937728881836	-1.219357681274414	0.4163511324	-4.845465765	13.215559219800001	0.703716751872	-1.176526444536	5.4379223308719995	-1.68258	1.37982	-0.31668	0.4163511324	-4.845465765	13.215559219800001	0.703716751872	-1.176526444536	5.4379223308719995	-1.68258	1.37982	-0.31668	0.11768	-0.20594	0.7355	0.9912953367875648	24.33
8683	0	678324	-24	-677	1659	500	-633	4445	-2071	3089	-756	6	-8	24	24.32	0.9913841598815692	216.93772897227976	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.048093795776367	12.23939037322998	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	226.4520122075344	0.0	0.0	-21.018451269399183	7.943961143493652	-0.1149216815829277	3.241749048233032	0.0294874720275402	0.0694483965635299	-0.8285642862319946	-0.5547869801521301	3	0.7470937728881836	-1.219357681274414	-0.1722832272	-4.8598227006000005	11.9090780802	0.610865236	-0.773355388776	5.43059194804	-1.20118	1.79162	-0.43848	-0.1722832272	-4.8598227006000005	11.9090780802	0.610865236	-0.773355388776	5.43059194804	-1.20118	1.79162	-0.43848	0.17652	-0.23536	0.70608	0.9913841598815692	24.32
8684	0	678339	-162	-733	1679	410	-276	4415	-2071	3089	-756	9	-8	24	24.32	0.9913940291142364	216.85446758615197	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.06974983215332	12.289921760559082	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	225.8204846810185	0.0	0.0	-21.360555192008377	8.039729118347168	-0.7757213711738586	3.509899616241455	0.0332273878157138	0.064637467265129	-0.8476529717445374	-0.5255498290061951	3	0.7470937728881836	-1.219357681274414	-1.1629117836	-5.2618168974	12.052647436200001	0.50090949352	-0.33719761027199996	5.39394003388	-1.20118	1.79162	-0.43848	-1.1629117836	-5.2618168974	12.052647436200001	0.50090949352	-0.33719761027199996	5.39394003388	-1.20118	1.79162	-0.43848	0.26478	-0.23536	0.70608	0.9913940291142364	24.32
8685	0	678354	-441	-747	2001	291	6	4369	-2071	3089	-756	10	-7	24	24.32	0.9913348137182334	217.35404597070865	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.048093795776367	12.279093742370604	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	225.222537683594	0.0	0.0	-21.66078235547622	9.581595420837402	-2.1116859912872314	3.576937437057495	0.0372801907360553	0.0621652826666832	-0.8653852343559265	-0.4958366453647613	3	0.7470937728881836	-1.219357681274414	-3.1657042998000002	-5.3623154466	14.364114067800001	0.35552356735199997	0.007330382832	5.337740432167999	-1.20118	1.79162	-0.43848	-3.1657042998000002	-5.3623154466	14.364114067800001	0.35552356735199997	0.007330382832	5.337740432167999	-1.20118	1.79162	-0.43848	0.2942	-0.20594	0.70608	0.9913348137182334	24.32
8686	0	678369	-475	-890	1882	149	209	4288	-2071	3089	-756	11	-6	25	24.33	0.9912953367875648	217.6871116515352	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.01200008392334	12.264656066894531	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	224.65196070477128	0.0	0.0	-21.926530474878888	9.011775016784668	-2.274491548538208	4.261679172515869	0.0410708338022232	0.0616065599024295	-0.88170325756073	-0.4659585356712341	3	0.7470937728881836	-1.219357681274414	-3.4097722050000003	-6.388836342	13.509876399600001	0.182037840328	0.255341668648	5.2387802639359995	-1.20118	1.79162	-0.43848	-3.4097722050000003	-6.388836342	13.509876399600001	0.182037840328	0.255341668648	5.2387802639359995	-1.20118	1.79162	-0.43848	0.32362	-0.17652	0.7355	0.9912953367875648	24.33
8687	0	678384	-427	-880	1224	22	454	4210	-2071	3089	-756	12	-6	23	24.33	0.9915025906735752	215.9386366325204	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	11.986734390258787	12.264656066894531	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	224.03740183554768	0.0	0.0	-22.235543865655576	5.861005783081055	-2.0446481704711914	4.213795185089111	0.0447930619120597	0.0631982162594795	-0.8966323733329773	-0.4359472692012787	3	0.7470937728881836	-1.219357681274414	-3.0652057506	-6.317051664	8.7864445872	0.026878070384	0.554665634288	5.14348528712	-1.20118	1.79162	-0.43848	-3.0652057506	-6.317051664	8.7864445872	0.026878070384	0.554665634288	5.14348528712	-1.20118	1.79162	-0.43848	0.35304	-0.17652	0.67666	0.9915025906735752	24.33
8688	0	678399	-608	-931	1292	-61	871	4129	-2071	3089	-756	12	-6	19	24.33	0.9913940291142364	216.85446758615197	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.01921844482422	12.271875381469728	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	223.47050671283108	0.0	0.0	-22.487982926770982	6.186617374420166	-2.911349296569824	4.458003520965576	0.0492804050445556	0.0680195689201355	-0.910080909729004	-0.405829519033432	3	0.7470937728881836	-1.219357681274414	-4.3645084224	-6.6831535218	9.274580397600001	-0.074525558792	1.064127241112	5.044525118888	-1.20118	1.79162	-0.43848	-4.3645084224	-6.6831535218	9.274580397600001	-0.074525558792	1.064127241112	5.044525118888	-1.20118	1.79162	-0.43848	0.35304	-0.17652	0.55898	0.9913940291142364	24.33
8689	0	678414	-1125	-1070	1911	-202	1034	4010	-2071	3089	-756	15	-4	22	24.33	0.991305206020232	217.6038442244412	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.051703453063965	12.282703399658203	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	222.9447999465837	0.0	0.0	-22.691770392676336	9.150638580322266	-5.386953830718994	5.123591423034668	0.0531522706151008	0.0744526162743568	-0.9220996499061584	-0.3759841918945312	3	0.7470937728881836	-1.219357681274414	-8.075776275	-7.6809605460000006	13.7180519658	-0.246789555344	1.263269308048	4.89913919272	-1.20118	1.79162	-0.43848	-8.075776275	-7.6809605460000006	13.7180519658	-0.246789555344	1.263269308048	4.89913919272	-1.20118	1.79162	-0.43848	0.4413	-0.11768	0.64724	0.991305206020232	24.33
8690	0	678429	-1356	-1128	2075	-374	1006	3842	-1742	3335	-709	18	-3	25	24.32	0.9912361213915618	218.18673031138064	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	11.89289093017578	12.282703399658203	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	222.45391073939905	0.0	0.0	-22.854587298718386	9.93593692779541	-6.493074893951416	5.4013190269470215	0.0555187910795211	0.081188790500164	-0.9327347278594972	-0.3468891382217407	3	0.7470937728881836	-1.219357681274414	-9.7340023368	-8.0973116784	14.895320685	-0.45692719652799996	1.229060854832	4.693888473424	-1.01036	1.9343	-0.41122000000000003	-9.7340023368	-8.0973116784	14.895320685	-0.45692719652799996	1.229060854832	4.693888473424	-1.01036	1.9343	-0.41122000000000003	0.52956	-0.08826	0.7355	0.9912361213915618	24.32
8691	0	678444	-1498	-1141	1884	-520	887	3650	-1742	3335	-709	21	-2	27	24.32	0.9912361213915618	218.18673031138064	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.06974983215332	12.282703399658203	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	221.97738728874432	0.0	0.0	-22.99922215804343	9.02135181427002	-7.173028469085693	5.463568210601807	0.0562913343310356	0.0874504223465919	-0.942082941532135	-0.3188472390174866	3	0.7470937728881836	-1.219357681274414	-10.7533447644	-8.1906317598	13.5242333352	-0.63529984544	1.083674928664	4.4593162228	-1.01036	1.9343	-0.41122000000000003	-10.7533447644	-8.1906317598	13.5242333352	-0.63529984544	1.083674928664	4.4593162228	-1.01036	1.9343	-0.41122000000000003	0.61782	-0.05884	0.79434	0.9912361213915618	24.32
8692	0	678459	-1866	-1236	2112	-643	673	3448	-1742	3335	-709	23	-2	25	24.32	0.9911769059955589	218.68637313988756	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	11.813484191894531	12.282703399658203	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	221.5320266269235	0.0	0.0	-23.107799825250748	10.113107681274414	-8.935160636901855	5.918466567993164	0.0554050654172897	0.0924315452575683	-0.9503096342086792	-0.292058914899826	3	0.7470937728881836	-1.219357681274414	-13.3950209148	-8.8725862008	15.1609239936	-0.785572693496	0.8222246076559999	4.212526667455999	-1.01036	1.9343	-0.41122000000000003	-13.3950209148	-8.8725862008	15.1609239936	-0.785572693496	0.8222246076559999	4.212526667455999	-1.01036	1.9343	-0.41122000000000003	0.67666	-0.05884	0.7355	0.9911769059955589	24.32
8693	0	678474	-2309	-1295	3555	-851	-53	3186	-1742	3335	-709	30	-2	38	24.33	0.9913446829509006	217.27078122861167	44.825626373291016	-73.16146087646484	257.20001220703125	1	11	0.9900000095367432	12.098625183105469	12.279093742370604	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	221.05203660326455	0.0	0.0	-23.252075960614853	17.02277374267578	-11.05642318725586	6.200982570648193	0.0510141178965568	0.0924377664923667	-0.9578384160995485	-0.267204999923706	3	0.7470937728881836	-1.219357681274414	-16.5750821502	-9.296115801000001	25.519453029	-1.0396926316719999	-0.064751715016	3.8924332837919997	-1.01036	1.9343	-0.41122000000000003	-16.5750821502	-9.296115801000001	25.519453029	-1.0396926316719999	-0.064751715016	3.8924332837919997	-1.01036	1.9343	-0.41122000000000003	0.8826	-0.05884	1.11796	0.9913446829509006	24.33
8694	0	678489	-1544	-1292	1592	-953	-744	2950	-1742	3335	-709	29	-1	37	24.33	0.9914038983469036	216.77120687118264	44.82561111450195	-73.16145324707031	252.5	1	11	0.9900000095367432	12.06614112854004	12.289921760559082	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	220.56928892437284	0.0	0.0	-23.396994128296228	7.623138427734375	-7.393294811248779	6.186617374420166	0.044161457568407	0.0874132290482521	-0.964771568775177	-0.2441814541816711	3	0.7470935185750326	-1.2193575541178385	-11.0835542832	-9.274580397600001	11.4281207376	-1.164309139816	-0.9089674711679999	3.6041048923999996	-1.01036	1.9343	-0.41122000000000003	-11.0835542832	-9.274580397600001	11.4281207376	-1.164309139816	-0.9089674711679999	3.6041048923999996	-1.01036	1.9343	-0.41122000000000003	0.85318	-0.02942	1.08854	0.9914038983469036	24.33
8695	0	678504	-138	-1188	-1622	-755	-680	2858	-1742	3335	-709	23	0	23	24.33	0.9912953367875648	217.6871116515352	44.82561111450195	-73.16145324707031	252.5	1	11	0.9900000095367432	12.080577850341797	12.23939037322998	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	220.13209421107587	0.0	0.0	-23.49028394867911	-7.766790390014648	-0.6607996821403503	5.688623428344727	0.038866464048624	0.0824738442897796	-0.9708134531974792	-0.2218304127454757	3	0.7470935185750326	-1.2193575541178385	-0.9906285564	-8.5280197464	-11.643474771600001	-0.92240650636	-0.83077672096	3.491705688976	-1.01036	1.9343	-0.41122000000000003	-0.9906285564	-8.5280197464	-11.643474771600001	-0.92240650636	-0.83077672096	3.491705688976	-1.01036	1.9343	-0.41122000000000003	0.67666	0.0	0.67666	0.9912953367875648	24.33
8696	0	678519	-935	-782	1437	-404	-293	2834	-1742	3335	-709	10	-3	-7	24.32	0.991492721440908	216.0218906365764	44.82561111450195	-73.16145324707031	252.5	1	11	0.9900000095367432	12.098625183105469	12.257437705993652	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	219.65170845498517	0.0	0.0	-23.628781890507184	6.8809356689453125	-4.477157115936279	3.744531393051148	0.0369386412203311	0.0798728838562965	-0.975907266139984	-0.199652224779129	3	0.7470935185750326	-1.2193575541178385	-6.711867393	-5.6135618196	10.3154582286	-0.493579110688	-0.35796702829599997	3.4623841576479997	-1.01036	1.9343	-0.41122000000000003	-6.711867393	-5.6135618196	10.3154582286	-0.493579110688	-0.35796702829599997	3.4623841576479997	-1.01036	1.9343	-0.41122000000000003	0.2942	-0.08826	-0.20594	0.991492721440908	24.32
8697	0	678536	-1692	-1670	1222	-321	-505	2677	-1486	3258	-783	14	-1	13	24.33	0.991611152232914	215.0228868729284	44.82561111450195	-73.16145324707031	252.5	1	11	0.9900000095367432	11.228765487670898	12.289921760559082	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	219.15164647672052	0.0	0.0	-23.78631726446675	5.851428985595703	-8.101978302001953	7.996633529663086	0.0352007374167442	0.0754944235086441	-0.9803692102432252	-0.1787113547325134	3	0.7470935185750326	-1.2193575541178385	-12.1459675176	-11.988041226	8.7720876516	-0.392175481512	-0.61697388836	3.2705724735439996	-0.86188	1.88964	-0.45414	-12.1459675176	-11.988041226	8.7720876516	-0.392175481512	-0.61697388836	3.2705724735439996	-0.86188	1.88964	-0.45414	0.41188	-0.02942	0.38246	0.991611152232914	24.33
8698	0	678549	-1913	-1606	2314	-337	-1030	2483	-1486	3258	-783	27	2	30	24.33	0.9915025906735752	215.9386366325204	44.82561111450195	-73.16145324707031	252.5	1	11	0.9900000095367432	12.113062858581545	12.275484085083008	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	218.6975392778926	0.0	0.0	-23.8915848997046	11.080365180969238	-9.160215377807615	7.690176010131836	0.0324552059173584	0.0670495703816413	-0.9844091534614564	-0.1593412458896637	3	0.7470935185750326	-1.2193575541178385	-13.732408901400001	-11.5286192868	16.6109744892	-0.41172316906399997	-1.2583823861599999	3.033556761976	-0.86188	1.88964	-0.45414	-13.732408901400001	-11.5286192868	16.6109744892	-0.41172316906399997	-1.2583823861599999	3.033556761976	-0.86188	1.88964	-0.45414	0.79434	0.05884	0.8826	0.9915025906735752	24.33
8699	0	678564	-1387	-1710	2011	-286	-1539	2287	-1486	3258	-783	24	1	29	24.33	0.9915124599062424	215.8553832994904	44.82561111450195	-73.16145324707031	252.5	1	11	0.9900000095367432	12.109453201293944	12.224953651428224	7	-697.0	-666.0	15.0	15.0	6	0.0	0.0	0.0	0.0	218.2545420092247	0.0	0.0	-23.983126282782266	9.62947940826416	-6.641515731811523	8.188169479370117	0.0293425507843494	0.0545593425631523	-0.9879846572875975	-0.1415934860706329	3	0.7470935185750326	-1.2193575541178385	-9.9565348386	-12.275179938	14.435898745800001	-0.349414914992	-1.880243196408	2.7940975894639997	-0.86188	1.88964	-0.45414	-9.9565348386	-12.275179938	14.435898745800001	-0.349414914992	-1.880243196408	2.7940975894639997	-0.86188	1.88964	-0.45414	0.70608	0.02942	0.85318	0.9915124599062424	24.33
