key	value	source
altimeter.board	FCBV2	derived
altimeter.source_folder	root-wyatt-fcbv2-2024-11-03-output-FCB-post	derived
data.has_parsed_timeseries	true	derived
data.row_count	5010	derived
data.source_file	wyatt-fcbv2-2024-11-03-output-FCB-post.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp_ms	derived
flight.date	2024-11-03	derived
flight.name	Wyatt	derived
