key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-spruce-goose-jan-21-output-FCB-post	derived
data.has_parsed_timeseries	true	derived
data.row_count	4192	derived
data.source_file	spruce-goose-jan-21-output-FCB-post.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp_s	derived
flight.date	2023-01-21	derived
flight.name	Spruce Goose	derived
