90	1	632	88103	282427	2180480	4.11	3.98	0.24	-160.4	-0.02	-1.01	-0.05	2.38	1.49	-0.4
91	1	632	88105	282447	2180544	3.92	3.97	0.24	-160.38	-0.02	-1.01	-0.05	2.41	1.59	-0.46
92	1	632	88104	282468	2180608	4.02	3.99	0.24	-160.35	-0.02	-1.01	-0.04	2.41	1.37	-0.43
93	1	632	88106	282488	2180672	3.83	3.96	0.23	-160.37	-0.02	-1.01	-0.05	2.32	1.52	-0.4
94	1	632	88101	282509	2180736	4.3	4.03	0.26	-160.34	-0.01	-1.01	-0.04	2.16	1.25	-0.34
95	1	632	88105	282529	2180800	3.92	4.01	0.26	-160.43	-0.02	-1.01	-0.05	2.2	1.65	-0.3
96	1	632	88102	282550	2180864	4.21	4.05	0.27	-160.4	-0.02	-1.01	-0.05	2.23	1.37	-0.3
97	1	632	88103	282570	2180928	4.11	4.07	0.28	-160.38	-0.02	-1.01	-0.05	2.35	1.62	-0.37
98	1	632	88103	282591	2180992	4.11	4.08	0.29	-160.41	-0.02	-1.01	-0.05	2.29	1.43	-0.3
99	1	632	88108	282611	2181056	3.64	4.01	0.25	-160.41	-0.02	-1.01	-0.05	2.2	1.49	-0.43
100	1	632	88102	282632	2181120	4.21	4.05	0.27	-160.34	-0.02	-1.01	-0.05	2.35	1.37	-0.49
101	1	632	88105	282652	2181184	3.92	4.03	0.26	-160.4	-0.02	-1.01	-0.05	2.35	1.34	-0.49
102	1	632	88107	282673	2181248	3.73	3.99	0.24	-160.37	-0.02	-1.01	-0.04	2.41	1.37	-0.55
103	1	632	88106	282693	2181312	3.83	3.97	0.23	-160.37	-0.02	-1.01	-0.04	2.13	1.71	-0.37
104	1	632	88103	282714	2181376	4.11	4	0.25	-160.41	-0.02	-1.01	-0.05	2.26	1.8	-0.49
105	1	632	88103	282734	2181440	4.11	4.02	0.26	-160.4	-0.02	-1.01	-0.05	2.16	1.34	-0.37
106	1	632	88105	282755	2181504	3.92	4.01	0.25	-160.38	-0.01	-1.01	-0.05	2.35	1.46	-0.4
107	1	632	88104	282775	2181568	4.02	4.02	0.26	-160.39	-0.02	-1.01	-0.05	2.23	1.52	-0.4
108	1	632	88106	282796	2181632	3.83	3.99	0.24	-160.36	-0.02	-1.01	-0.06	2.35	1.86	-0.43
109	1	632	88104	282816	2181696	4.02	4	0.25	-160.42	-0.02	-1.01	-0.04	2.35	1.49	-0.46
110	1	632	88104	282836	2181760	4.02	4.01	0.25	-160.37	-0.01	-1.01	-0.05	2.32	1.43	-0.46
111	1	632	88104	282857	2181824	4.02	4.01	0.26	-160.4	-0.02	-1.01	-0.04	2.29	1.46	-0.46
112	1	632	88104	282877	2181888	4.02	4.02	0.26	-160.41	-0.01	-1.01	-0.05	2.23	1.74	-0.46
113	1	632	88106	282898	2181952	3.83	3.99	0.25	-160.36	-0.02	-1.01	-0.04	2.23	1.65	-0.37
114	1	632	88106	282918	2182016	3.83	3.97	0.23	-160.4	-0.01	-1.01	-0.05	2.29	1.55	-0.43
115	1	632	88101	282939	2182080	4.3	4.03	0.26	-160.41	-0.02	-1.01	-0.05	2.32	1.55	-0.27
116	1	632	88106	282959	2182144	3.83	4	0.25	-160.41	-0.02	-1.01	-0.05	2.38	1.4	-0.52
117	1	632	88109	282980	2182208	3.54	3.93	0.21	-160.43	-0.03	-1.01	-0.05	2.32	1.52	-0.4
118	1	632	88105	283000	2182272	3.92	3.93	0.22	-160.41	-0.02	-1.01	-0.05	2.23	1.34	-0.4
119	1	632	88098	283021	2182336	4.59	4.05	0.27	-160.41	-0.02	-1.01	-0.05	2.29	1.74	-0.37
120	1	632	88109	283041	2182400	3.54	3.97	0.23	-160.38	-0.01	-1.01	-0.05	2.38	1.49	-0.43
121	1	632	88105	283062	2182464	3.92	3.96	0.23	-160.4	-0.02	-1.01	-0.05	2.32	1.34	-0.43
122	1	632	88104	283082	2182528	4.02	3.98	0.24	-160.4	-0.02	-1.01	-0.04	2.26	1.52	-0.27
123	1	632	88103	283103	2182592	4.11	4.01	0.25	-160.37	-0.02	-1.01	-0.05	2.26	1.65	-0.3
124	1	632	88100	283123	2182656	4.4	4.08	0.29	-160.37	-0.02	-1.01	-0.05	2.38	1.59	-0.4
125	1	632	88104	283144	2182720	4.02	4.07	0.28	-160.36	-0.02	-1.01	-0.05	2.2	1.65	-0.34
126	1	632	88103	283164	2182784	4.11	4.09	0.29	-160.39	-0.02	-1.01	-0.05	2.26	1.4	-0.37
127	1	632	88105	283185	2182848	3.92	4.06	0.28	-160.38	-0.02	-1.01	-0.05	2.47	1.46	-0.49
128	1	632	88103	283205	2182912	4.11	4.08	0.29	-160.42	-0.02	-1.01	-0.04	2.35	1.49	-0.27
129	1	632	88106	283226	2182976	3.83	4.04	0.27	-160.37	-0.01	-1.01	-0.05	2.26	1.55	-0.52
130	1	632	88108	283246	2183040	3.64	3.98	0.24	-160.38	-0.01	-1.01	-0.05	2.26	1.52	-0.3
131	1	632	88106	283267	2183104	3.83	3.96	0.23	-160.41	-0.02	-1.01	-0.05	2.35	1.55	-0.4
