	timestamp_s	timestamp_ms	imu1_accel_x	imu1_accel_y	imu1_accel_z	imu1_gyro_x	imu1_gyro_y	imu1_gyro_z	imu1_mag_x	imu1_mag_y	imu1_mag_z	imu2_accel_x	imu2_accel_y	imu2_accel_z	imu2_gyro_x	imu2_gyro_y	imu2_gyro_z	imu2_mag_x	imu2_mag_y	imu2_mag_z	high_g_accel_x	high_g_accel_y	high_g_accel_z	baro1_temp	baro1_pres	baro2_temp	baro2_pres	gps_lat	gps_long	gps_alt	battery_voltage	pyro_cont	heading	vtg	pos_x	pos_y	pos_z	vel_x	vel_y	vel_z	q_x	q_y	q_z	q_w	state	gps_lat_mod	gps_long_mod	imu1_accel_x_real	imu1_accel_y_real	imu1_accel_z_real	imu2_accel_x_real	imu2_accel_y_real	imu2_accel_z_real	imu1_gyro_x_real	imu1_gyro_y_real	imu1_gyro_z_real	imu2_gyro_x_real	imu2_gyro_y_real	imu2_gyro_z_real	imu1_mag_x_real	imu1_mag_y_real	imu1_mag_z_real	imu2_mag_x_real	imu2_mag_y_real	imu2_mag_z_real	imu_accel_x_avg	imu_accel_y_avg	imu_accel_z_avg	imu_gyro_x_avg	imu_gyro_y_avg	imu_gyro_z_avg	imu_mag_x_avg	imu_mag_y_avg	imu_mag_z_avg	high_g_accel_x_real	high_g_accel_y_real	high_g_accel_z_real	baro_pres_avg	baro_temp_avg
70199	7401427	0	205	-1356	44	-9	117	53	291	1081	-3055	210	-1368	18	67	18	-94	203	2794	-859	352	-80	416	33.23	0.9905156674068591	33.53	0.999575622995312	4449.47802734375	-7309.845703125	37.70000076293945	6.713195323944092	3	0.0	0.0	0.0	0.0	0.1694123754418787	0.0	0.0	0.0542445996631335	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.4715858990000001	-9.7340023368	0.31585258320000004	1.507478238	-9.8201439504	0.1292124204	-0.002748893562	0.035735616306	0.016187928754	0.020463985405999998	0.005497787124	-0.028710666091999997	0.16878	0.62698	-1.7719	0.11774	1.62052	-0.49822	1.4895320685	-9.7770731436	0.2225325018	0.008857545921999999	0.020616701715	-0.006261368668999999	0.14326	1.12375	-1.13506	10.35584	-2.3536	12.23872	0.9950456452010856	33.379999999999995
70200	7401532	0	189	-1356	35	14	96	29	291	1081	-3055	194	-1371	10	111	13	-114	203	2794	-859	432	-176	416	33.22	0.9907031828275352	33.53	0.9998223538119912	4449.47802734375	-7309.845703125	37.70000076293945	6.713195323944092	3	0.0	0.0	0.0	0.0	0.0788887200422111	0.0	0.0	-0.0463774542562064	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.3567304142	-9.7340023368	0.251246373	1.3926227532	-9.8416793538	0.071784678	0.004276056651999999	0.029321531328	0.008857545922	0.033903020597999996	0.003970624034	-0.034819318451999995	0.16878	0.62698	-1.7719	0.11774	1.62052	-0.49822	1.3746765837	-9.7878408453	0.1615155255	0.019089538625	0.016646077681	-0.012980886264999998	0.14326	1.12375	-1.13506	12.70944	-5.17792	12.23872	0.9952627683197632	33.375
70201	7401638	0	175	-1354	24	0	119	41	302	1096	-3109	184	-1370	3	70	20	-97	196	2804	-823	384	-80	480	33.24	0.9906439674315322	33.52	0.9996545768566494	4449.47802734375	-7309.845703125	37.70000076293945	6.722057819366455	3	0.0	0.0	0.0	0.0	0.1659460466561754	0.0	0.0	0.0454850545685149	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.256231865	-9.719645401200001	0.1722832272	1.3208380752	-9.834500886	0.0215354034	0.0	0.036346481542	0.012522737337999999	0.021380283259999997	0.0061086523599999994	-0.029626963946	0.17516	0.63568	-1.80322	0.11368	1.62632	-0.47734	1.2885349701	-9.777073143600001	0.09690931529999999	0.010690141629999999	0.021227566951	-0.008552113304	0.14442	1.131	-1.14028	11.29728	-2.3536	14.1216	0.9951492721440908	33.38
70202	7401743	0	169	-1363	14	-32	109	62	302	1096	-3109	178	-1371	1	40	9	-84	196	2804	-823	480	-160	448	33.22	0.9907031828275352	33.53	0.9996644460893166	4449.47802734375	-7309.845703125	37.70000076293945	6.739782333374023	3	0.0	0.0	0.0	0.0	0.0534054841779563	0.0	0.0	-0.0785339218513082	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.2131610582	-9.7842516114	0.10049854920000001	1.2777672684	-9.8416793538	0.0071784678	-0.009773843776	0.033292155361999996	0.018936822316	0.012217304719999999	0.002748893562	-0.025656339912	0.17516	0.63568	-1.80322	0.11368	1.62632	-0.47734	1.2454641633	-9.8129654826	0.05383850850000001	0.0012217304719999997	0.018020524461999997	-0.0033597587980000003	0.14442	1.131	-1.14028	14.1216	-4.7072	13.18016	0.995183814458426	33.375
70203	7401849	0	174	-1353	14	-54	127	83	320	1100	-3067	186	-1372	-1	11	33	-62	186	2806	-846	416	-96	352	33.21	0.990574882802862	33.53	0.9996644460893166	4449.47802734375	-7309.845703125	37.70000076293945	6.730920314788818	3	0.0	0.0	0.0	0.0	0.0690872448581444	0.0	0.0	-0.0580749349144314	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.2490533972	-9.7124669334	0.10049854920000001	1.3351950108000001	-9.848857821600001	-0.0071784678	-0.016493361372	0.038789942486	0.025350907293999997	0.003359758798	0.010079276394	-0.018936822316	0.1856	0.638	-1.77886	0.10788	1.62748	-0.49068	1.292124204	-9.7806623775	0.0466600407	-0.006566801286999999	0.024434609439999998	0.0032070424889999987	0.14673999999999998	1.13274	-1.13477	12.23872	-2.82432	10.35584	0.9951196644460893	33.370000000000005
70204	7401954	0	198	-1357	30	-62	87	70	320	1100	-3067	202	-1367	4	-6	7	-77	186	2806	-846	336	-96	512	33.23	0.9906143597335308	33.51	0.9995164075993092	4449.47802734375	-7309.845703125	37.70000076293945	6.730920314788818	3	0.0	0.0	0.0	0.0	0.1734520647777518	0.0	0.0	0.051174584232119	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.4213366244	-9.7411808046	0.215354034	1.4500504956	-9.812965482600001	0.0287138712	-0.018936822316	0.026572637766	0.021380283259999997	-0.001832595708	0.0021380283259999997	-0.023518311586	0.1856	0.638	-1.77886	0.10788	1.62748	-0.49068	1.43569356	-9.777073143600001	0.1220339526	-0.010384709012	0.014355333046	-0.0010690141630000007	0.14673999999999998	1.13274	-1.13477	9.88512	-2.82432	15.06304	0.9950653836664201	33.37
70205	7402059	0	200	-1360	45	-52	154	56	327	1095	-3012	215	-1367	18	20	61	-94	191	2813	-845	400	-224	400	33.24	0.990634098198865	33.51	0.999743399950654	4449.47802734375	-7309.845703125	38.0	6.713195323944092	3	0.0	0.0	0.0	0.0	0.0108396724493293	0.0	0.0	-0.1248300080398019	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.43569356	-9.762716208	0.323031051	1.5433705770000001	-9.812965482600001	0.1292124204	-0.015882496136	0.047036623172	0.017104226607999998	0.0061086523599999994	0.018631389698	-0.028710666091999997	0.18966	0.6351	-1.74696	0.11078	1.63154	-0.4901	1.4895320685	-9.7878408453	0.2261217357	-0.004886921888	0.032834006435	-0.005803219742	0.15022	1.1333199999999999	-1.11853	11.768	-6.59008	11.768	0.9951887490747595	33.375
70206	7402165	0	188	-1359	54	-22	106	41	327	1095	-3012	195	-1369	22	48	5	-112	191	2813	-845	448	-224	384	33.23	0.9906143597335308	33.53	0.9997236614853195	4449.47802734375	-7309.845703125	38.0	6.713195323944092	3	0.0	0.0	0.0	0.0	0.0129225712054429	0.0	0.0	-0.1141471523462575	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.3495519464	-9.755537740200001	0.3876372612	1.3998012210000002	-9.8273224182	0.15792629160000002	-0.006719517596	0.032375857508	0.012522737337999999	0.014660765664	0.0015271630899999999	-0.034208453215999995	0.18966	0.6351	-1.74696	0.11078	1.63154	-0.4901	1.3746765837000001	-9.791430079200001	0.2727817764	0.003970624034	0.016951510298999998	-0.010842857938999998	0.15022	1.1333199999999999	-1.11853	13.18016	-6.59008	11.29728	0.9951690106094252	33.379999999999995
70207	7402270	0	187	-1354	35	20	97	42	308	1100	-3055	188	-1373	9	76	7	-113	182	2818	-823	464	-80	528	33.23	0.9907130520602024	33.52	0.9995460152973108	4449.47802734375	-7309.845703125	38.0	6.722057819366455	3	0.0	0.0	0.0	0.0	0.0332233395743822	0.0	0.0	-0.0829234652647794	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.3423734786000001	-9.719645401200001	0.251246373	1.3495519464	-9.8560362894	0.0646062102	0.0061086523599999994	0.029626963946	0.012828169956	0.023212878968	0.0021380283259999997	-0.034513885833999995	0.17864	0.638	-1.7719	0.10556	1.6344400000000001	-0.47734	1.3459627125	-9.7878408453	0.15792629160000002	0.014660765664	0.015882496136	-0.010842857938999997	0.1421	1.13622	-1.12462	13.65088	-2.3536	15.533760000000001	0.9951295336787567	33.375
70208	7402375	0	169	-1357	18	6	89	57	308	1100	-3055	179	-1370	5	75	13	-85	182	2818	-823	480	-192	512	33.22	0.9905946212681964	33.52	0.999753269183321	4449.47802734375	-7309.845703125	38.0	6.713195323944092	3	0.0	0.0	0.0	0.0	-0.0480190899354412	0.0	0.0	-0.1591587929681372	0.0	0.0	0.0	0.0	12	44.8246337890625	-73.16409505208334	1.2131610582	-9.7411808046	0.1292124204	1.2849457362	-9.834500886	0.035892339	0.001832595708	0.027183503002	0.017409659225999997	0.02290744635	0.003970624034	-0.02596177253	0.17864	0.638	-1.7719	0.10556	1.6344400000000001	-0.47734	1.2490533972	-9.7878408453	0.0825523797	0.012370021028999999	0.015577063518	-0.004276056652000001	0.1421	1.13622	-1.12462	14.1216	-5.64864	15.06304	0.9951739452257586	33.370000000000005
