key	value	source
altimeter.board	Unknown Altimeter	derived
altimeter.source_folder	root-trd-10-15-groundstation	derived
data.has_parsed_timeseries	true	derived
data.row_count	17260	derived
data.source_file	trd-10-15-groundstation.csv	derived
data.synthetic_time_added	false	derived
data.time_column	timestamp	derived
flight.date	2022-10-15	derived
flight.name	TRD	derived
