timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,pyro_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
213280,0,265,-9,47,-5628,251,-535,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-32,0,96,0.0,0.0,23.29,0.9816530964717494,4449.53662109375,-7309.85302734375,35.70000076293945,11.71500015258789,0,0,0.0,0.0,0.0,0.0,253.95300873829595,0.0,0.0,41.64684794913288,-0.0646062102,0.3373879865999999,-1.902293967,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.902293967,-0.0646062102,0.3373879866,0.0,0.0,0.0,-1.7189747741039998,0.07666358711799999,-0.16340645062999998,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9511469835,-0.0323031051,0.1686939933,-0.8594873870519999,0.038331793558999995,-0.08170322531499999,-0.08091,-9.50185,-0.61538,-0.94144,0.0,2.82432,0.9816530964717494,0.0
213295,0,264,-7,-38,-5550,229,-555,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-80,-32,160,0.0,0.0,23.29,0.9814359733530718,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,254.5810288089412,0.0,0.0,41.47475208092717,-0.0502492746,-0.2727817763999999,-1.8951154992,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8951154992,-0.050249274600000005,-0.2727817764,0.0,0.0,0.0,-1.6951510298999999,0.069944069522,-0.16951510299,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9475577496,-0.025124637300000002,-0.1363908882,-0.8475755149499999,0.034972034761,-0.084757551495,-0.08091,-9.50185,-0.61538,-2.3536,-0.94144,4.7072,0.9814359733530718,0.0
213310,0,255,2,-15,-5541,221,-559,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-32,-16,96,0.0,0.0,23.29,0.9814261041204048,4449.53662109375,-7309.85302734375,35.70000076293945,11.725000381469728,0,0,0.0,0.0,0.0,0.0,255.1880632843745,0.0,0.0,41.28285521259706,0.0143569355999999,-0.1076770169999999,-1.830509289,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.830509289,0.0143569356,-0.107677017,0.0,0.0,0.0,-1.692402136338,0.067500608578,-0.170736833462,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9152546445,0.0071784678,-0.0538385085,-0.846201068169,0.033750304289,-0.085368416731,-0.08091,-9.50185,-0.61538,-0.94144,-0.47072,2.82432,0.9814261041204048,0.0
213325,0,258,-32,63,-5595,218,-577,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-80,-16,160,0.0,0.0,23.29,0.9814853195164076,4449.53662109375,-7309.85302734375,35.70000076293945,11.72624969482422,0,0,0.0,0.0,0.0,0.0,255.75420718060172,0.0,0.0,41.05080786102002,-0.2297109695999999,0.4522434714,-1.8520446924,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8520446924,-0.2297109696,0.45224347140000004,0.0,0.0,0.0,-1.70889549771,0.06658431072399999,-0.17623462058599998,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9260223462,-0.1148554848,0.22612173570000002,-0.854447748855,0.033292155361999996,-0.08811731029299999,-0.08091,-9.50185,-0.61538,-2.3536,-0.47072,4.7072,0.9814853195164076,0.0
213340,0,252,-22,-1,-5511,200,-580,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-32,-64,128,0.0,0.0,23.29,0.9813767579570688,4449.53662109375,-7309.85302734375,35.70000076293945,11.72624969482422,0,0,0.0,0.0,0.0,0.0,256.3296529923312,0.0,0.0,40.83226507000521,-0.1579262916,-0.0071784677999999,-1.8089738856,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8089738856000002,-0.15792629160000002,-0.0071784678,0.0,0.0,0.0,-1.683239157798,0.0610865236,-0.17715091844,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9044869428000001,-0.07896314580000001,-0.0035892339,-0.841619578899,0.0305432618,-0.08857545922,-0.08091,-9.50185,-0.61538,-0.94144,-1.88288,3.76576,0.9813767579570688,0.0
213356,0,260,-12,-15,-5358,176,-578,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-16,-64,112,0.0,0.0,23.29,0.9811497656057242,4449.53662109375,-7309.85302734375,35.70000076293945,11.7212495803833,0,0,0.0,0.0,0.0,0.0,256.9491506599536,0.0,0.0,40.66556751499671,-0.0861416136,-0.1076770169999999,-1.866401628,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.866401628,-0.0861416136,-0.107677017,0.0,0.0,0.0,-1.636507967244,0.053756140768,-0.17654005320399999,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.933200814,-0.0430708068,-0.0538385085,-0.818253983622,0.026878070384,-0.08827002660199999,-0.08091,-9.50185,-0.61538,-0.47072,-1.88288,3.29504,0.9811497656057242,0.0
213370,0,257,-62,-49,-5343,191,-557,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-48,0,160,0.0,0.0,23.29,0.9810510732790524,4449.53662109375,-7309.85302734375,35.70000076293945,11.71500015258789,0,0,0.0,0.0,0.0,0.0,257.57418615910774,0.0,0.0,40.50670396062311,-0.4450650035999999,-0.3517449222,-1.8448662246,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8448662246,-0.4450650036,-0.35174492220000003,0.0,0.0,0.0,-1.631926477974,0.058337630037999993,-0.17012596822599999,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9224331123,-0.2225325018,-0.17587246110000002,-0.815963238987,0.029168815018999997,-0.08506298411299999,-0.08091,-9.50185,-0.61538,-1.41216,0.0,4.7072,0.9810510732790524,0.0
213385,0,258,-31,-38,-5385,203,-531,-279,-32765,-2122,0,0,0,0,0,0,0,0,0,-64,-16,192,0.0,0.0,23.29,0.9810313348137182,4449.53662109375,-7309.85302734375,35.70000076293945,11.7162504196167,0,0,0.0,0.0,0.0,0.0,258.1814370184919,0.0,0.0,40.33150267963,-0.2225325017999999,-0.2727817763999999,-1.8520446924,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8520446924,-0.2225325018,-0.2727817764,0.0,0.0,0.0,-1.64475464793,0.062002821454,-0.16218472015799998,0.0,0.0,0.0,-0.16182,-19.0037,-1.23076,0.0,0.0,0.0,0.9260223462,-0.1112662509,-0.1363908882,-0.822377323965,0.031001410727,-0.08109236007899999,-0.08091,-9.50185,-0.61538,-1.88288,-0.47072,5.64864,0.9810313348137182,0.0
213400,0,263,-52,-87,-5346,181,-530,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-16,-32,80,0.0,0.0,23.29,0.9808635578583764,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,258.8148706772602,0.0,0.0,40.187359793490685,-0.3732803255999999,-0.6245266986,-1.8879370314,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8879370314000001,-0.3732803256,-0.6245266986,0.0,0.0,0.0,-1.632842775828,0.055283303857999996,-0.16187928754,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.9439685157000001,-0.1866401628,-0.3122633493,-0.816421387914,0.027641651928999998,-0.08093964377,-0.0667,-9.50185,-0.51272,-0.47072,-0.94144,2.3536,0.9808635578583764,0.0
213415,0,254,-73,-40,-5386,148,-478,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-16,-16,128,0.0,0.0,23.29,0.9808832963237109,4449.53662109375,-7309.85302734375,35.70000076293945,11.72624969482422,0,0,0.0,0.0,0.0,0.0,259.4188209764061,0.0,0.0,40.01312382603918,-0.5240281494,-0.2871387119999999,-1.8233308212,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8233308212000001,-0.5240281494,-0.287138712,0.0,0.0,0.0,-1.645060080548,0.045204027464,-0.145996791404,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.9116654106000001,-0.2620140747,-0.143569356,-0.822530040274,0.022602013732,-0.072998395702,-0.0667,-9.50185,-0.51272,-0.47072,-0.47072,3.76576,0.9808832963237109,0.0
213430,0,257,-38,-43,-5422,88,-468,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-32,16,112,0.0,0.0,23.29,0.980705650135702,4449.53662109375,-7309.85302734375,35.70000076293945,11.725000381469728,0,0,0.0,0.0,0.0,0.0,260.05199672952705,0.0,0.0,39.87429874852257,-0.2727817763999999,-0.3086741153999999,-1.8448662246,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8448662246,-0.2727817764,-0.3086741154,0.0,0.0,0.0,-1.656055654796,0.026878070384,-0.142942465224,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.9224331123,-0.1363908882,-0.1543370577,-0.828027827398,0.013439035192,-0.071471232612,-0.0667,-9.50185,-0.51272,-0.94144,0.47072,3.29504,0.980705650135702,0.0
213445,0,253,-53,-45,-5381,30,-437,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-48,16,176,0.0,0.0,23.29,0.980705650135702,4449.53662109375,-7309.85302734375,35.70000076293945,11.725000381469728,0,0,0.0,0.0,0.0,0.0,260.66158849007303,0.0,0.0,39.71189128964741,-0.3804587934,-0.3230310509999999,-1.8161523534,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.8161523534000001,-0.3804587934,-0.323031051,0.0,0.0,0.0,-1.643532917458,0.00916297854,-0.133474054066,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.9080761767000001,-0.1902293967,-0.1615155255,-0.821766458729,0.00458148927,-0.066737027033,-0.0667,-9.50185,-0.51272,-1.41216,0.47072,5.17792,0.980705650135702,0.0
213461,0,247,-42,-17,-5352,-7,-387,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-32,-16,64,0.0,0.0,23.29,0.980646434739699,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,261.2655028610726,0.0,0.0,39.54640829023226,-0.3014956475999999,-0.1220339526,-1.7730815465999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.7730815466,-0.3014956476,-0.12203395260000001,0.0,0.0,0.0,-1.6346753715359998,-0.0021380283259999997,-0.11820242316599999,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8865407733,-0.1507478238,-0.061016976300000005,-0.8173376857679999,-0.0010690141629999999,-0.059101211582999996,-0.0667,-9.50185,-0.51272,-0.94144,-0.47072,1.88288,0.980646434739699,0.0
213475,0,246,-82,-25,-5319,-30,-360,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-16,-16,80,0.0,0.0,23.29,0.9806069578090304,4449.53662109375,-7309.85302734375,35.70000076293945,11.713749885559082,0,0,0.0,0.0,0.0,0.0,261.85807448537946,0.0,0.0,39.37198651478299,-0.5886343596,-0.1794616949999999,-1.7659030788,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.7659030788,-0.5886343596,-0.179461695,0.0,0.0,0.0,-1.624596095142,-0.00916297854,-0.10995574248,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8829515394,-0.2943171798,-0.0897308475,-0.812298047571,-0.00458148927,-0.05497787124,-0.0667,-9.50185,-0.51272,-0.47072,-0.47072,2.3536,0.9806069578090304,0.0
213490,0,237,-31,25,-5240,-61,-305,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-16,-32,144,0.0,0.0,23.29,0.9803700962250184,4449.53662109375,-7309.85302734375,35.70000076293945,11.71500015258789,0,0,0.0,0.0,0.0,0.0,262.49772472420864,0.0,0.0,39.25142986521673,-0.2225325017999999,0.1794616949999999,-1.7012968685999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.7012968686,-0.2225325018,0.179461695,0.0,0.0,0.0,-1.60046691832,-0.018631389698,-0.09315694848999999,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8506484343,-0.1112662509,0.0897308475,-0.80023345916,-0.009315694849,-0.046578474244999994,-0.0667,-9.50185,-0.51272,-0.47072,-0.94144,4.23648,0.9803700962250184,0.0
213505,0,241,-51,-77,-5155,-95,-282,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-48,-32,112,0.0,0.0,23.29,0.9804293116210214,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,263.09638444924025,0.0,0.0,39.089457045199545,-0.3661018578,-0.5527420206,-1.7300107397999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.7300107398,-0.36610185780000004,-0.5527420206,0.0,0.0,0.0,-1.57450514579,-0.029016098709999997,-0.086131998276,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8650053699,-0.18305092890000002,-0.2763710103,-0.787252572895,-0.014508049354999998,-0.043065999138,-0.0667,-9.50185,-0.51272,-1.41216,-0.94144,3.29504,0.9804293116210214,0.0
213520,0,226,-39,-63,-5124,-116,-243,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-64,-32,80,0.0,0.0,23.29,0.9803207500616828,4449.53662109375,-7309.85302734375,35.70000076293945,11.725000381469728,0,0,0.0,0.0,0.0,0.0,263.70429453814944,0.0,0.0,38.9396882970821,-0.2799602442,-0.4522434714,-1.6223337228,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.6223337228,-0.2799602442,-0.45224347140000004,0.0,0.0,0.0,-1.565036734632,-0.035430183688,-0.07422012617399999,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8111668614,-0.1399801221,-0.22612173570000002,-0.782518367316,-0.017715091844,-0.037110063086999996,-0.0667,-9.50185,-0.51272,-1.88288,-0.94144,2.3536,0.9803207500616828,0.0
213535,0,233,-54,30,-5095,-120,-205,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-112,-16,48,0.0,0.0,23.29,0.9803108808290156,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,264.29223161745153,0.0,0.0,38.77235910539111,-0.3876372611999999,0.2153540339999999,-1.6725829974,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.6725829974000002,-0.3876372612,0.215354034,0.0,0.0,0.0,-1.5561791887099998,-0.03665191416,-0.06261368669,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8362914987000001,-0.1938186306,0.107677017,-0.7780895943549999,-0.01832595708,-0.031306843345,-0.0667,-9.50185,-0.51272,-3.29504,-0.47072,1.41216,0.9803108808290156,0.0
213550,0,228,-41,34,-5060,-125,-172,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-32,16,112,0.0,0.0,23.29,0.9803108808290156,4449.53662109375,-7309.85302734375,35.70000076293945,11.725000381469728,0,0,0.0,0.0,0.0,0.0,264.8577130102904,0.0,0.0,38.58269988261047,-0.2943171798,0.2440679052,-1.6366906583999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.6366906584,-0.2943171798,0.24406790520000002,0.0,0.0,0.0,-1.54548904708,-0.03817907725,-0.052534410296,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8183453292,-0.1471585899,0.12203395260000001,-0.77274452354,-0.019089538625,-0.026267205148,-0.0667,-9.50185,-0.51272,-0.94144,0.47072,3.29504,0.9803108808290156,0.0
213566,0,237,-17,-16,-5021,-125,-144,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-32,-16,192,0.0,0.0,23.29,0.9802615346656798,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,265.4157244426343,0.0,0.0,38.38857587811337,-0.1220339526,-0.1148554847999999,-1.7012968685999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.7012968686,-0.12203395260000001,-0.1148554848,0.0,0.0,0.0,-1.5335771749779998,-0.03817907725,-0.043982296992,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8506484343,-0.061016976300000005,-0.0574277424,-0.7667885874889999,-0.019089538625,-0.021991148496,-0.0667,-9.50185,-0.51272,-0.94144,-0.47072,5.64864,0.9802615346656798,0.0
213580,0,220,-21,-8,-5014,-124,-134,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-64,-32,128,0.0,0.0,23.29,0.9802023192696768,4449.53662109375,-7309.85302734375,35.70000076293945,11.71500015258789,0,0,0.0,0.0,0.0,0.0,265.96936571753395,0.0,0.0,38.191905268852565,-0.1507478237999999,-0.0574277423999999,-1.5792629159999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.579262916,-0.1507478238,-0.0574277424,0.0,0.0,0.0,-1.5314391466519999,-0.037873644632,-0.040927970811999996,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.789631458,-0.0753739119,-0.0287138712,-0.7657195733259999,-0.018936822316,-0.020463985405999998,-0.0667,-9.50185,-0.51272,-1.88288,-0.94144,3.76576,0.9802023192696768,0.0
213595,0,227,-13,0,-5028,-134,-116,-230,-32765,-1768,0,0,0,0,0,0,0,0,0,-80,-16,144,0.0,0.0,23.29,0.979975326918332,4449.53662109375,-7309.85302734375,35.70000076293945,11.713749885559082,0,0,0.0,0.0,0.0,0.0,266.56821396384026,0.0,0.0,38.04915898460882,-0.0933200813999999,0.0,-1.6295121906,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.6295121906,-0.0933200814,0.0,0.0,0.0,0.0,-1.535715203304,-0.040927970811999996,-0.035430183688,0.0,0.0,0.0,-0.1334,-19.0037,-1.02544,0.0,0.0,0.0,0.8147560953,-0.0466600407,0.0,-0.767857601652,-0.020463985405999998,-0.017715091844,-0.0667,-9.50185,-0.51272,-2.3536,-0.47072,4.23648,0.979975326918332,0.0
213610,0,228,-5,21,-5047,-127,-102,-198,-32765,-1344,0,0,0,0,0,0,0,0,0,-96,48,112,0.0,0.0,23.29,0.9800444115470022,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,267.1242222560819,0.0,0.0,37.86163312183246,-0.0358923389999999,0.1507478237999999,-1.6366906583999998,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.6366906584,-0.035892339,0.1507478238,0.0,0.0,0.0,-1.541518423046,-0.038789942486,-0.031154127036,0.0,0.0,0.0,-0.11484,-19.0037,-0.77952,0.0,0.0,0.0,0.8183453292,-0.0179461695,0.0753739119,-0.770759211523,-0.019394971243,-0.015577063518,-0.05742,-9.50185,-0.38976,-2.82432,1.41216,3.29504,0.9800444115470022,0.0
213626,0,224,0,11,-5024,-124,-94,-198,-32765,-1344,0,0,0,0,0,0,0,0,0,-80,0,128,0.0,0.0,23.3,0.9799457192203306,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,267.6876687265648,0.0,0.0,37.6850886617996,0.0,0.0789631458,-1.6079767872,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.6079767872000001,0.0,0.07896314580000001,0.0,0.0,0.0,-1.5344934728319999,-0.037873644632,-0.028710666091999997,0.0,0.0,0.0,-0.11484,-19.0037,-0.77952,0.0,0.0,0.0,0.8039883936000001,0.0,0.039481572900000005,-0.7672467364159999,-0.018936822316,-0.014355333045999999,-0.05742,-9.50185,-0.38976,-2.3536,0.0,3.76576,0.9799457192203306,0.0
214065,0,184,-8,24,-4743,-401,-442,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-96,32,80,0.0,0.0,23.2,0.9781593881075746,4449.53662109375,-7309.85302734375,35.70000076293945,11.71500015258789,0,0,0.0,0.0,0.0,0.0,268.7566499909941,0.0,0.0,38.05870127831241,-0.0574277423999999,0.1722832272,-1.3208380752,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.3208380752,-0.0574277424,0.1722832272,0.0,0.0,0.0,-1.448666907174,-0.12247847981799999,-0.135001217156,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6604190376,-0.0287138712,0.0861416136,-0.724333453587,-0.061239239908999994,-0.067500608578,-0.03103,-9.50185,-0.11861000000000001,-2.82432,0.94144,2.3536,0.9781593881075746,0.0
214077,0,185,-9,22,-4731,-411,-457,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-80,-32,160,0.0,0.0,23.21,0.97807056501357,4449.53662109375,-7309.85302734375,35.70000076293945,11.712499618530272,0,0,0.0,0.0,0.0,0.0,269.8208725936386,0.0,0.0,38.42541097260448,-0.0646062102,0.1579262916,-1.328016543,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.3280165430000002,-0.0646062102,0.15792629160000002,0.0,0.0,0.0,-1.445001715758,-0.12553280599799999,-0.13958270642599999,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6640082715000001,-0.0323031051,0.07896314580000001,-0.722500857879,-0.06276640299899999,-0.06979135321299999,-0.03103,-9.50185,-0.11861000000000001,-2.3536,-0.94144,4.7072,0.97807056501357,0.0
214093,0,193,27,-66,-4721,-418,-483,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-80,-16,112,0.0,0.0,23.21,0.9779620034542316,4449.53662109375,-7309.85302734375,35.70000076293945,11.712499618530272,0,0,0.0,0.0,0.0,0.0,270.8862355518218,0.0,0.0,38.78729625102063,0.1938186305999999,-0.4737788747999999,-1.3854442854,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.3854442854,0.1938186306,-0.4737788748,0.0,0.0,0.0,-1.441947389578,-0.127670834324,-0.147523954494,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6927221427,0.0969093153,-0.2368894374,-0.720973694789,-0.063835417162,-0.073761977247,-0.03103,-9.50185,-0.11861000000000001,-2.3536,-0.47072,3.29504,0.9779620034542316,0.0
214109,0,179,-22,26,-5068,-440,-494,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-48,-32,192,0.0,0.0,23.21,0.9779225265235628,4449.53662109375,-7309.85302734375,35.70000076293945,11.723750114440918,0,0,0.0,0.0,0.0,0.0,271.932213035092,0.0,0.0,39.12147786164192,-0.1579262916,0.1866401627999999,-1.2849457362,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.2849457362,-0.15792629160000002,0.1866401628,0.0,0.0,0.0,-1.5479325080239998,-0.13439035191999998,-0.15088371329199998,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6424728681,-0.07896314580000001,0.0933200814,-0.7739662540119999,-0.06719517595999999,-0.07544185664599999,-0.03103,-9.50185,-0.11861000000000001,-1.41216,-0.94144,5.64864,0.9779225265235628,0.0
214123,0,185,-9,27,-5126,-438,-473,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-80,-48,192,0.0,0.0,23.21,0.9777547495682212,4449.53662109375,-7309.85302734375,35.70000076293945,11.713749885559082,0,0,0.0,0.0,0.0,0.0,272.9969931709968,0.0,0.0,39.47208419072049,-0.0646062102,0.1938186305999999,-1.328016543,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.3280165430000002,-0.0646062102,0.1938186306,0.0,0.0,0.0,-1.565647599868,-0.133779486684,-0.14446962831399998,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6640082715000001,-0.0323031051,0.0969093153,-0.782823799934,-0.066889743342,-0.07223481415699999,-0.03103,-9.50185,-0.11861000000000001,-2.3536,-1.41216,5.64864,0.9777547495682212,0.0
214138,0,186,0,13,-5037,-452,-447,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-32,-32,160,0.0,0.0,23.22,0.9778238341968912,4449.53662109375,-7309.85302734375,35.70000076293945,11.712499618530272,0,0,0.0,0.0,0.0,0.0,274.01015194536154,0.0,0.0,39.76051408539979,0.0,0.0933200813999999,-1.3351950108,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.3351950108000001,0.0,0.0933200814,0.0,0.0,0.0,-1.538464096866,-0.13805554333599998,-0.136528380246,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6675975054000001,0.0,0.0466600407,-0.769232048433,-0.06902777166799999,-0.068264190123,-0.03103,-9.50185,-0.11861000000000001,-0.94144,-0.94144,4.7072,0.9778238341968912,0.0
214154,0,186,-16,-59,-4988,-477,-432,-107,-32765,-409,0,0,0,0,0,0,0,0,0,-48,16,128,0.0,0.0,23.24,0.977744880335554,4449.53662109375,-7309.85302734375,35.70000076293945,11.7212495803833,0,0,0.0,0.0,0.0,0.0,275.01631261143643,0.0,0.0,40.03658597608447,-0.1148554847999999,-0.4235296001999999,-1.3351950108,0.0,0.0,0.0,0.0,3,44.8256103515625,-73.16421712239584,1.3351950108000001,-0.1148554848,-0.4235296002,0.0,0.0,0.0,-1.523497898584,-0.14569135878599998,-0.131946890976,0.0,0.0,0.0,-0.06206,-19.0037,-0.23722000000000001,0.0,0.0,0.0,0.6675975054000001,-0.0574277424,-0.2117648001,-0.761748949292,-0.07284567939299999,-0.065973445488,-0.03103,-9.50185,-0.11861000000000001,-1.41216,0.47072,3.76576,0.977744880335554,0.0
