timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
55116,101791.437500,278.16,9.672574,-0.373495,-0.019153,-0.024477,-0.095780,0.027669,282.23,3.95,1.19,-0.45,-0.13,-37.243812,0,1,0,1,0,,,,,,,,
60116,101792.484375,278.24,9.562441,-0.220266,-1.417367,0.027669,-0.001064,-0.013834,282.09,3.98,0.86,-0.94,-0.15,-37.327247,0,1,0,1,0,,,,,,,,
65116,101793.500000,278.32,9.648633,-0.450109,-0.991199,0.025541,0.000000,-0.010642,282.04,3.98,1.23,-0.67,-0.12,-37.408191,0,1,0,1,0,,,,,,,,
70116,101790.500000,278.39,9.658209,-0.378283,-0.890643,0.023412,0.002128,-0.013834,282.23,3.95,1.95,-0.11,-0.12,-37.169094,0,1,0,1,0,,,,,,,,
75116,101772.453125,278.47,9.639056,-0.335188,-0.756567,0.024477,0.000000,-0.013834,282.38,3.98,-0.15,-0.44,-0.12,-35.928539,0,1,0,1,0,,,,,,,,
80116,101773.453125,278.56,9.610325,-0.464475,-1.235408,0.025541,-0.004256,-0.012770,282.62,3.94,-0.17,-0.17,-0.14,-36.008693,0,1,0,1,0,,,,,,,,
85116,101770.421875,278.62,9.696516,-0.483628,-0.435744,0.028734,-0.002128,-0.015963,282.38,3.98,0.04,-0.13,-0.13,-35.765727,0,1,0,1,0,,,,,,,,
90116,101771.390625,278.71,9.773131,-0.943315,-1.230619,0.008513,0.011706,-0.014899,282.58,3.95,-0.05,-0.30,-0.11,-35.843376,0,1,0,1,0,,,,,,,,
95116,101787.437500,278.77,9.624691,-0.368707,-1.086967,0.020220,0.000000,-0.011706,282.72,3.98,-0.18,-0.48,-0.14,-37.129505,0,1,0,1,0,,,,,,,,
100116,101765.328125,278.84,9.758766,-0.871489,-0.612915,0.037247,-0.006385,-0.008513,282.77,3.98,0.21,-0.26,-0.09,-35.357437,0,1,0,1,0,,,,,,,,
105116,101762.281250,278.91,9.653421,-0.383072,-1.355118,0.013834,0.001064,-0.011706,282.92,3.94,0.86,0.28,-0.12,-35.113204,0,1,0,1,0,,,,,,,,
110116,101759.218750,278.97,9.710882,-0.794874,-1.379060,0.019156,0.001064,-0.014899,282.77,3.98,0.57,-0.12,-0.11,-34.867713,0,1,0,1,0,,,,,,,,
115116,101771.250000,279.02,9.667786,-0.541089,-1.115697,0.025541,-0.003192,-0.011706,282.92,3.94,0.63,-0.07,-0.13,-35.832107,0,1,0,1,0,,,,,,,,
120116,101749.109375,279.09,9.677363,-0.464475,-0.967257,0.022348,0.002128,-0.012770,282.97,3.98,0.98,0.17,-0.10,-34.057304,0,1,0,1,0,,,,,,,,
125116,101742.046875,279.14,9.696516,-0.344765,-0.981622,0.026605,-0.003192,-0.009578,282.97,3.94,1.27,0.36,-0.11,-33.491104,0,1,0,1,0,,,,,,,,
130116,101758.031250,279.20,9.648633,-0.205901,-1.206677,0.032990,0.005321,-0.015963,283.16,3.98,0.46,-0.21,-0.09,-34.772521,0,1,0,1,0,,,,,,,,
135116,101750.953125,279.25,9.605537,-0.579396,-1.747767,0.026605,-0.025541,-0.011706,283.31,3.98,1.19,0.29,-0.14,-34.205112,0,1,0,1,0,,,,,,,,
140116,101747.890625,279.32,9.667786,-0.411802,-1.331176,0.023412,0.000000,-0.012770,283.31,3.95,1.30,0.33,-0.13,-33.959598,0,1,0,1,0,,,,,,,,
145116,101759.890625,279.37,9.677363,-0.512359,-1.048660,0.021284,0.005321,-0.013834,283.36,3.98,1.23,0.23,-0.12,-34.921573,0,1,0,1,0,,,,,,,,
150116,101752.796875,279.42,9.653421,-0.488417,-0.981622,0.021284,0.003192,-0.009578,283.51,3.95,1.01,0.01,-0.13,-34.352916,0,1,0,1,0,,,,,,,,
155116,101764.781250,279.47,9.677363,-0.402225,-0.948103,0.021284,0.001064,-0.012770,283.36,3.98,0.87,-0.15,-0.12,-35.313602,0,1,0,1,0,,,,,,,,
160116,101776.796875,279.52,9.682151,-0.497993,-0.972045,0.022348,-0.001064,-0.011706,283.36,3.94,0.37,-0.61,-0.12,-36.276695,0,1,0,1,0,,,,,,,,
165116,101769.703125,279.57,9.686940,-0.493205,-1.015141,0.021284,0.003192,-0.012770,283.65,3.98,0.85,-0.13,-0.12,-35.708118,0,1,0,1,0,,,,,,,,
170116,101781.703125,279.62,9.658209,-0.512359,-1.010353,0.019156,0.005321,-0.018091,283.85,3.97,0.56,-0.57,-0.12,-36.669925,0,1,0,1,0,,,,,,,,
175116,101755.500000,279.67,9.691728,-0.517147,-0.809240,0.024477,0.005321,-0.013834,283.65,3.94,1.46,0.37,-0.12,-34.569610,0,1,0,1,0,,,,,,,,
180116,101763.484375,279.70,9.686940,-0.459686,-0.991199,0.024477,0.005321,-0.014899,283.80,3.97,1.16,-0.07,-0.12,-35.209644,0,1,0,1,0,,,,,,,,
185116,101752.359375,279.73,9.662998,-0.383072,-0.890643,0.023412,0.002128,-0.015963,283.65,3.94,1.25,0.06,-0.11,-34.317844,0,1,0,1,0,,,,,,,,
190116,101768.390625,279.80,9.667786,-0.430956,-0.976834,0.024477,0.002128,-0.011706,283.65,3.98,0.97,-0.20,-0.12,-35.602916,0,1,0,1,0,,,,,,,,
195116,101772.375000,279.82,9.677363,-0.445321,-1.072602,0.017027,0.002128,-0.015963,283.80,3.94,0.83,-0.52,-0.11,-35.922279,0,1,0,1,0,,,,,,,,
200116,101765.234375,279.87,9.682151,-0.469263,-0.991199,0.018091,0.003192,-0.012770,284.00,3.98,0.78,-0.50,-0.12,-35.349922,0,1,0,1,0,,,,,,,,
205116,101754.125000,279.90,9.667786,-0.397437,-0.933738,0.021284,0.006385,-0.014899,284.04,3.97,0.93,-0.32,-0.11,-34.459384,0,1,0,1,0,,,,,,,,
210116,101743.000000,279.93,9.682151,-0.550666,-0.914585,0.035119,0.002128,-0.013834,283.85,3.94,1.51,0.22,-0.12,-33.567520,0,1,0,1,0,,,,,,,,
215116,101750.984375,279.97,9.701305,-0.430956,-1.005564,0.023412,0.004256,-0.012770,284.00,3.98,1.58,0.29,-0.12,-34.207618,0,1,0,1,0,,,,,,,,
220116,101778.078125,280.00,9.643844,-0.488417,-1.077390,0.025541,-0.004256,-0.012770,284.14,3.94,1.21,-0.28,-0.11,-36.379386,0,1,0,1,0,,,,,,,,
225116,101762.953125,280.02,9.672574,-0.421379,-0.895431,0.023412,0.003192,-0.014899,284.14,3.98,1.77,0.15,-0.12,-35.167060,0,1,0,1,0,,,,,,,,
230116,101751.828125,280.05,9.686940,-0.493205,-0.962469,0.020220,0.003192,-0.011706,284.39,3.94,1.70,-0.02,-0.12,-34.275257,0,1,0,1,0,,,,,,,,
235116,101740.703125,280.08,9.682151,-0.440533,-0.972045,0.025541,0.003192,-0.010642,284.14,3.97,2.19,0.50,-0.12,-33.383373,0,1,0,1,0,,,,,,,,
240116,101748.703125,280.12,9.672574,-0.421379,-1.024718,0.010642,0.002128,-0.011706,284.19,3.97,1.73,0.08,-0.11,-34.024734,0,1,0,1,0,,,,,,,,
245116,101756.671875,280.15,9.677363,-0.445321,-1.005564,0.024477,0.003192,-0.014899,284.24,3.94,1.73,-0.08,-0.12,-34.663551,0,1,0,1,0,,,,,,,,
250116,101741.546875,280.17,9.667786,-0.474051,-0.967257,0.020220,0.002128,-0.013834,284.39,3.98,1.87,0.07,-0.11,-33.451019,0,1,0,1,0,,,,,,,,
255116,101745.531250,280.18,9.662998,-0.435744,-0.986411,0.022348,0.003192,-0.012770,284.14,3.94,1.33,-0.48,-0.13,-33.770450,0,1,0,1,0,,,,,,,,
260116,101772.640625,280.22,9.696516,-0.450109,-0.957680,0.023412,0.003192,-0.012770,284.44,3.98,1.28,-0.51,-0.12,-35.943569,0,1,0,1,0,,,,,,,,
265116,101761.500000,280.25,9.672574,-0.469263,-0.986411,0.019156,0.003192,-0.013834,284.24,3.94,1.41,-0.29,-0.12,-35.050579,0,1,0,1,0,,,,,,,,
270116,101746.359375,280.27,9.696516,-0.474051,-0.957680,0.023412,0.003192,-0.011706,284.24,3.97,2.11,0.23,-0.12,-33.836841,0,1,0,1,0,,,,,,,,
275116,101754.343750,280.30,9.682151,-0.497993,-0.986411,0.021284,0.004256,-0.013834,284.44,3.97,1.79,-0.16,-0.12,-34.476921,0,1,0,1,0,,,,,,,,
280116,101739.203125,280.32,9.696516,-0.454898,-0.972045,0.024477,0.004256,-0.011706,284.24,3.94,2.02,0.16,-0.12,-33.263114,0,1,0,1,0,,,,,,,,
285116,101762.359375,280.33,9.686940,-0.435744,-1.005564,0.022348,0.002128,-0.011706,284.34,3.97,1.47,-0.43,-0.12,-35.119468,0,1,0,1,0,,,,,,,,
290116,101751.187500,280.37,9.662998,-0.459686,-1.005564,0.023412,0.004256,-0.012770,284.58,3.94,1.56,-0.34,-0.12,-34.223899,0,1,0,1,0,,,,,,,,
295116,101755.187500,280.38,9.686940,-0.454898,-0.962469,0.021284,0.000000,-0.013834,284.53,3.97,1.60,-0.26,-0.12,-34.544559,0,1,0,1,0,,,,,,,,
300116,101740.031250,280.40,9.696516,-0.574608,-0.967257,0.023412,0.005321,-0.015963,284.58,3.94,2.13,0.21,-0.12,-33.329505,0,1,0,1,0,,,,,,,,
305116,101763.156250,280.42,9.677363,-0.474051,-0.972045,0.024477,0.002128,-0.017027,284.44,3.97,1.39,-0.45,-0.12,-35.183341,0,1,0,1,0,,,,,,,,
310116,101767.156250,280.43,9.706093,-0.435744,-0.981622,0.022348,0.001064,-0.011706,284.39,3.97,1.34,-0.59,-0.11,-35.503971,0,1,0,1,0,,,,,,,,
315116,101752.000000,280.45,9.672574,-0.430956,-0.938527,0.021284,0.003192,-0.012770,284.58,3.94,2.12,0.08,-0.12,-34.289035,0,1,0,1,0,,,,,,,,
320116,101736.859375,280.47,9.696516,-0.435744,-0.943315,0.022348,0.003192,-0.013834,284.44,3.97,0.15,0.40,-0.12,-33.312774,0,1,0,1,0,,,,,,,,
325116,101759.984375,280.48,9.686940,-0.445321,-0.972045,0.023412,0.002128,-0.013834,284.73,3.94,-0.65,-0.43,-0.12,-35.179973,0,1,0,1,0,,,,,,,,
330116,101744.828125,280.50,9.667786,-0.450109,-0.967257,0.024477,0.002128,-0.012770,284.73,3.98,-0.40,-0.16,-0.12,-33.956237,0,1,0,1,0,,,,,,,,
335116,101748.828125,280.51,9.662998,-0.445321,-0.995987,0.021284,0.004256,-0.013834,284.68,3.94,-0.43,-0.20,-0.12,-34.279216,0,1,0,1,0,,,,,,,,
340116,101752.796875,280.53,9.677363,-0.450109,-0.967257,0.020220,-0.001064,-0.011706,284.58,3.98,-0.50,-0.32,-0.12,-34.599662,0,1,0,1,0,,,,,,,,
345116,101737.640625,280.55,9.701305,-0.440533,-0.976834,0.023412,0.002128,-0.013834,284.58,3.97,0.15,0.43,-0.12,-33.375858,0,1,0,1,0,,,,,,,,
350116,101760.781250,280.56,9.653421,-0.450109,-0.972045,0.021284,0.000000,-0.014899,284.73,3.94,-0.41,-0.23,-0.12,-35.244308,0,1,0,1,0,,,,,,,,
355116,101745.625000,280.58,9.696516,-0.426167,-0.981622,0.022348,0.001064,-0.009578,284.88,3.97,-0.15,-0.04,-0.12,-34.020584,0,1,0,1,0,,,,,,,,
360116,101745.625000,280.58,9.677363,-0.474051,-0.952892,0.021284,0.002128,-0.014899,284.44,3.94,-0.24,-0.10,-0.12,-34.020584,0,1,0,1,0,,,,,,,,
365116,101772.765625,280.61,9.696516,-0.445321,-0.972045,0.023412,0.003192,-0.010642,284.68,3.97,-0.48,-0.30,-0.12,-36.211830,0,1,0,1,0,,,,,,,,
370116,101753.625000,280.61,9.682151,-0.445321,-0.957680,0.022348,0.001064,-0.012770,284.73,3.94,-0.45,-0.19,-0.11,-34.666526,0,1,0,1,0,,,,,,,,
375116,101757.609375,280.63,9.677363,-0.426167,-0.986411,0.024477,0.001064,-0.013834,284.58,3.98,-0.16,0.07,-0.12,-34.988220,0,1,0,1,0,,,,,,,,
380116,101738.468750,280.63,9.677363,-0.445321,-0.967257,0.022348,0.003192,-0.010642,284.73,3.96,-0.40,-0.18,-0.12,-33.442729,0,1,0,1,0,,,,,,,,
385116,101742.453125,280.65,9.672574,-0.469263,-0.952892,0.024477,0.003192,-0.011706,284.53,3.94,0.23,0.43,-0.12,-33.764465,0,1,0,1,0,,,,,,,,
390116,101746.437500,280.66,9.686940,-0.426167,-0.948103,0.023412,0.005321,-0.015963,284.78,3.96,-0.26,-0.03,-0.12,-34.086189,0,1,0,1,0,,,,,,,,
395116,101746.437500,280.66,9.677363,-0.488417,-0.986411,0.024477,0.005321,-0.014899,284.88,3.94,-0.44,-0.08,-0.12,-34.086189,0,1,0,1,0,,,,,,,,
400116,101750.421875,280.68,9.653421,-0.454898,-0.972045,0.020220,0.002128,-0.010642,284.88,3.97,-0.00,0.29,-0.12,-34.407901,0,1,0,1,0,,,,,,,,
405116,101754.406250,280.70,9.662998,-0.454898,-0.981622,0.023412,0.004256,-0.013834,284.68,3.94,-0.41,-0.14,-0.12,-34.729602,0,1,0,1,0,,,,,,,,
410116,101773.562500,280.70,9.672574,-0.464475,-0.967257,0.021284,0.003192,-0.013834,284.93,3.97,-0.63,-0.39,-0.12,-36.276161,0,1,0,1,0,,,,,,,,
415116,101758.406250,280.71,9.691728,-0.426167,-0.991199,0.022348,0.004256,-0.011706,284.93,3.97,-0.05,0.25,-0.12,-35.052558,0,1,0,1,0,,,,,,,,
420116,101758.406250,280.71,9.667786,-0.469263,-0.967257,0.022348,0.002128,-0.014899,284.88,3.94,-0.57,-0.29,-0.12,-35.052558,0,1,0,1,0,,,,,,,,
425116,101758.406250,280.71,9.691728,-0.450109,-0.991199,0.026605,0.003192,-0.011706,284.88,3.97,-0.80,-0.44,-0.12,-35.052558,0,1,0,1,0,,,,,,,,
430116,101762.390625,280.73,9.677363,-0.411802,-0.972045,0.023412,0.002128,-0.014899,284.88,3.94,-0.66,-0.28,-0.12,-35.374240,0,1,0,1,0,,,,,,,,
434486,101704.937500,280.73,106.139747,-5.176263,-15.246275,0.205395,-0.029798,-0.107486,284.88,3.93,2.19,15.16,72.92,-30.734716,1,1,0,1,0,,,,,,,,
434496,101743.250000,280.73,106.211570,-11.640608,-13.393163,0.025541,-0.006385,-0.020220,284.93,3.94,1.83,15.58,75.15,-33.828811,1,1,0,1,0,,,,,,,,
434506,101685.781250,280.73,105.996093,6.124367,-5.549759,-0.620443,-0.065981,0.024477,284.73,3.92,2.72,17.21,77.15,-29.187314,1,1,0,1,0,,,,,,,,
434516,101747.218750,280.75,108.917022,-2.873042,3.179499,-0.064917,0.055339,0.030862,284.88,3.93,2.17,17.46,79.24,-34.149269,1,1,0,1,0,,,,,,,,
434526,101704.937500,280.73,108.629714,7.441178,-1.024718,-0.340552,0.057468,0.001064,285.12,3.92,2.61,18.66,81.10,-30.734716,1,1,0,1,0,,,,,,,,
434536,101704.937500,280.73,108.533950,-4.970362,2.264914,-0.316074,0.015963,0.054275,284.93,3.92,2.95,19.76,82.77,-30.734716,1,1,0,1,0,,,,,,,,
434546,101704.937500,280.73,109.558670,1.675941,-9.342174,-0.472515,-0.133028,-0.067046,284.73,3.92,3.21,20.79,84.39,-30.734716,1,1,0,1,0,,,,,,,,
434556,101689.750000,280.75,108.797309,-0.153228,-3.720589,0.264992,0.048954,-0.058532,284.88,3.93,3.72,22.04,85.77,-29.507921,1,1,0,1,0,,,,,,,,
434566,101685.781250,280.73,111.593742,-3.438073,-3.007117,0.203267,-0.081945,-0.130899,284.78,3.92,4.20,23.27,87.29,-29.187314,1,1,0,1,0,,,,,,,,
434576,101685.781250,280.73,111.129264,0.588973,-10.381258,0.456552,-0.085138,-0.120257,284.88,3.92,4.57,24.39,88.63,-29.187314,1,1,0,1,0,,,,,,,,
434586,101685.781250,280.73,117.756416,-1.312022,0.277727,0.600223,-0.036183,-0.158569,284.88,3.92,4.84,25.46,90.46,-29.187314,1,1,0,1,0,,,,,,,,
434596,101647.468750,280.73,117.196174,-0.938527,-8.403647,0.468259,-0.067046,-0.164954,284.78,3.92,5.84,27.22,92.07,-26.091806,1,1,0,1,0,,,,,,,,
434606,101685.781250,280.73,119.044494,0.536301,-6.914454,0.601287,-0.021284,-0.195817,284.78,3.92,5.82,28.00,93.70,-29.187314,1,1,0,1,0,,,,,,,,
434616,101689.750000,280.75,118.254409,1.656787,-7.216123,0.642791,-0.023412,-0.200074,284.93,3.94,5.74,28.70,95.10,-29.507921,1,1,0,1,0,,,,,,,,
434626,101670.593750,280.75,118.958305,0.454898,-6.895300,0.702388,-0.009578,-0.212845,284.88,3.94,6.07,29.80,96.44,-27.960334,1,1,0,1,0,,,,,,,,
434636,101666.625000,280.73,120.868873,1.173158,-7.546523,0.783269,-0.002128,-0.230936,284.88,3.95,6.40,30.92,97.83,-27.639678,1,1,0,1,0,,,,,,,,
434646,101666.625000,280.73,119.791488,1.340752,-11.439495,0.787526,-0.027669,-0.245836,284.88,3.95,6.67,31.94,98.98,-27.639678,1,1,0,1,0,,,,,,,,
434656,101666.625000,280.73,119.599952,0.435744,-8.192957,0.948224,0.041504,-0.256478,284.88,3.96,6.87,32.91,100.01,-27.639678,1,1,0,1,0,,,,,,,,
434666,101689.750000,280.75,119.164207,0.948103,-6.526593,0.983344,0.010642,-0.273505,284.78,3.96,6.57,33.37,100.90,-29.507921,1,1,0,1,0,,,,,,,,
434676,101647.468750,280.73,120.744377,0.478840,-7.498639,1.003564,0.006385,-0.289469,284.78,3.96,7.20,34.74,101.85,-26.091806,1,1,0,1,0,,,,,,,,
434686,101647.468750,280.73,121.496154,0.229843,-7.699752,1.100408,0.014899,-0.305432,284.53,3.96,7.68,35.96,102.79,-26.091806,1,1,0,1,0,,,,,,,,
434696,101647.468750,280.73,121.496154,1.005564,-6.598419,1.197253,0.022348,-0.318203,284.93,3.96,8.05,37.07,103.63,-26.091806,1,1,0,1,0,,,,,,,,
434706,101632.296875,280.75,122.310188,0.268150,-8.441954,1.298354,0.014899,-0.335230,284.78,3.96,8.64,38.39,104.48,-24.865713,1,1,0,1,0,,,,,,,,
434716,101647.468750,280.73,122.377220,0.373495,-7.125144,1.355822,-0.005321,-0.338423,284.88,3.96,8.79,39.27,105.25,-26.091806,1,1,0,1,0,,,,,,,,
434726,101632.296875,280.75,123.167312,0.407014,-5.607220,1.476080,0.008513,-0.349065,284.88,3.96,9.22,40.41,106.02,-24.865713,1,1,0,1,0,,,,,,,,
434736,101628.312500,280.73,123.047599,-0.086191,-8.140285,1.559089,-0.030862,-0.352258,284.93,3.96,9.63,41.53,106.70,-24.543695,1,1,0,1,0,,,,,,,,
434746,101628.312500,280.73,124.503273,0.751779,-7.843404,1.684668,-0.025541,-0.358643,284.73,3.96,9.94,42.56,107.46,-24.543695,1,1,0,1,0,,,,,,,,
434756,101613.140625,280.75,123.488136,-0.483628,-7.613561,1.761292,-0.047890,-0.367157,284.78,3.96,10.49,43.80,108.05,-23.317415,1,1,0,1,0,,,,,,,,
434766,101613.140625,280.75,125.623764,-0.670376,-7.048529,1.878357,-0.041504,-0.375671,284.88,3.96,10.92,44.93,108.79,-23.317415,1,1,0,1,0,,,,,,,,
434776,101593.984375,280.75,125.341247,0.780509,-8.010998,1.953917,-0.076624,-0.360772,284.93,3.96,11.63,46.32,109.43,-21.768882,1,1,0,1,0,,,,,,,,
434786,101593.984375,280.75,125.671646,0.617704,-6.804321,2.132707,-0.059596,-0.360772,284.68,3.96,12.17,47.54,110.04,-21.768882,1,1,0,1,0,,,,,,,,
434796,101593.984375,280.75,126.514404,-0.095768,-8.039729,2.227423,-0.078752,-0.351194,284.88,3.96,12.59,48.63,110.67,-21.768882,1,1,0,1,0,,,,,,,,
434806,101570.859375,280.73,127.194358,-0.713472,-7.915230,2.359387,-0.100037,-0.339487,284.88,3.96,13.38,50.08,111.31,-19.899213,1,1,0,1,0,,,,,,,,
434816,101570.859375,280.73,126.863960,0.105344,-6.564900,2.487094,-0.090459,-0.333102,284.93,3.94,13.98,51.34,111.86,-19.899213,1,1,0,1,0,,,,,,,,
434826,101551.703125,280.73,126.811286,-0.895431,-7.216123,2.649920,-0.092587,-0.329909,284.88,3.93,14.83,52.82,112.34,-18.350158,1,1,0,1,0,,,,,,,,
434836,101570.859375,280.73,127.242240,-0.521935,-7.522581,2.789334,-0.107486,-0.318203,284.88,3.92,15.10,53.72,112.83,-19.899213,1,1,0,1,0,,,,,,,,
434846,101532.546875,280.73,127.754600,-0.368707,-6.497863,2.905334,-0.107486,-0.309689,284.58,3.92,16.07,55.31,113.31,-16.800867,1,1,0,1,0,,,,,,,,
434856,101555.671875,280.75,127.156051,-0.727837,-6.651092,3.058583,-0.117064,-0.295854,284.78,3.92,16.35,56.21,113.70,-18.671108,1,1,0,1,0,,,,,,,,
434866,101513.390625,280.73,128.123306,-0.770932,-6.622361,3.219280,-0.114936,-0.286276,284.88,3.92,17.42,57.87,114.13,-15.251339,1,1,0,1,0,,,,,,,,
434876,101536.515625,280.75,127.879096,-0.325611,-6.938396,3.374658,-0.124514,-0.271377,284.78,3.92,17.77,58.81,114.51,-17.121866,1,1,0,1,0,,,,,,,,
434886,101532.546875,280.73,129.435333,-0.967257,-7.297526,3.506622,-0.125578,-0.254349,284.88,3.92,18.12,59.76,115.00,-16.800867,1,1,0,1,0,,,,,,,,
434896,101513.390625,280.73,129.871078,-1.048660,-5.861005,3.649228,-0.120257,-0.226679,284.78,3.92,18.77,61.00,115.48,-15.251339,1,1,0,1,0,,,,,,,,
434906,101513.390625,280.73,131.393783,-1.455674,-7.048529,3.764164,-0.108550,-0.224551,284.73,3.92,19.27,62.10,116.06,-15.251339,1,1,0,1,0,,,,,,,,
434916,101475.093750,280.73,131.207046,-0.038307,-6.713341,3.886550,-0.117064,-0.202202,284.93,3.92,20.43,63.81,116.56,-12.152836,1,1,0,1,0,,,,,,,,
434926,101498.203125,280.75,130.685104,0.138863,-6.296750,4.065340,-0.095780,-0.193688,284.88,3.92,20.84,64.79,116.97,-14.022670,1,1,0,1,0,,,,,,,,
434936,101479.046875,280.75,134.482299,0.215478,-5.995080,4.176019,-0.076624,-0.143670,284.88,3.92,21.55,66.07,117.71,-12.472718,1,1,0,1,0,,,,,,,,
434946,101455.937500,280.73,130.819183,0.272938,-5.607220,4.272863,-0.069174,-0.158569,284.93,3.92,22.56,67.61,118.02,-10.602598,1,1,0,1,0,,,,,,,,
434956,101436.781250,280.73,130.613281,0.148440,-7.527369,4.406956,-0.051082,-0.153248,284.78,3.91,23.71,69.27,118.28,-9.052123,1,1,0,1,0,,,,,,,,
434966,101459.906250,280.75,130.938888,0.119710,-5.726930,4.612351,-0.009578,-0.183046,284.78,3.92,24.12,70.20,118.55,-10.923792,1,1,0,1,0,,,,,,,,
434976,101417.625000,280.73,131.997131,-0.148440,-7.168239,4.687911,-0.036183,-0.186239,285.22,3.91,25.29,71.86,118.90,-7.501410,1,1,0,1,0,,,,,,,,
434986,101421.593750,280.75,132.092895,0.000000,-6.167463,4.865637,-0.002128,-0.194753,284.88,3.91,26.10,73.16,119.22,-7.822702,1,1,0,1,0,,,,,,,,
434996,101398.468750,280.73,131.633209,0.675164,-7.354987,5.002923,0.007449,-0.207523,284.93,3.91,27.19,74.71,119.46,-5.950460,1,1,0,1,0,,,,,,,,
435006,101398.468750,280.73,133.079299,0.373495,-5.956773,5.167877,0.015963,-0.235193,284.88,3.92,28.01,76.01,119.82,-5.950460,1,1,0,1,0,,,,,,,,
435016,101383.281250,280.75,133.088882,0.402225,-6.406883,5.248758,0.000000,-0.247964,284.68,3.94,28.95,77.40,120.15,-4.720664,1,1,0,1,0,,,,,,,,
435026,101383.281250,280.75,133.448013,0.794874,-6.607996,5.430740,0.036183,-0.258606,284.88,3.94,29.66,78.57,120.48,-4.720664,1,1,0,1,0,,,,,,,,
435036,101364.125000,280.75,132.758483,0.282515,-7.345410,5.533970,0.022348,-0.273505,284.88,3.95,30.60,79.93,120.72,-3.169289,1,1,0,1,0,,,,,,,,
435046,101360.171875,280.73,133.481536,1.034295,-7.536946,5.674448,0.039376,-0.297983,284.78,3.96,31.39,81.14,121.00,-2.849114,1,1,0,1,0,,,,,,,,
435056,101344.968750,280.75,137.580398,-1.470039,-9.567230,5.750008,0.010642,-0.309689,284.88,3.95,32.29,82.50,121.64,-1.617676,1,1,0,1,0,,,,,,,,
435066,101325.812500,280.75,136.809478,1.331176,-5.808333,5.945826,0.028734,-0.305432,284.73,3.96,33.37,83.99,122.15,-0.065825,1,1,0,1,0,,,,,,,,
435076,101306.656250,280.75,133.922058,0.478840,-7.680598,6.034156,0.006385,-0.322460,284.88,3.96,34.58,85.59,122.33,1.486261,1,1,0,1,0,,,,,,,,
435086,101306.656250,280.75,134.113601,-0.134075,-6.502651,6.175698,0.001064,-0.338423,284.88,3.96,35.50,86.88,122.52,1.486261,1,1,0,1,0,,,,,,,,
435096,101283.546875,280.73,134.625961,2.082955,-6.502651,6.276800,-0.003192,-0.336295,284.93,3.96,36.67,88.41,122.74,3.358958,1,1,0,1,0,,,,,,,,
435106,101287.500000,280.75,136.708908,0.450109,-7.331045,6.381094,-0.020220,-0.342680,284.88,3.96,37.47,89.59,123.13,3.038587,1,1,0,1,0,,,,,,,,
