generated_time_s	0	69	108	1326	1597	8191	4132466	4285938	6356208	7363176	16776674	-8323344	-126	-630
0	0	67	75	1330	1571	8191	4132476	4286112	6356080	7363266	16776683	-8323344	-134	-671
1	0	67	65	1330	1571	8191	4132486	4286117	6355184	7363251	16776683	-8323216	-124	-671
2	0	67	97	1327	1571	8191	4132496	4286113	6356208	7363580	16776696	-8323216	-120	-671
3	0	67	41	1329	1571	8191	4132506	4286257	6355312	7363871	16776672	-8323088	-118	-671
4	0	67	65	1331	1571	8191	4132517	4285903	6355824	7363724	16776648	-8323088	-116	-671
5	0	67	47	1334	1571	8191	4132527	4281963	6354416	7363517	16776678	-8323088	-114	-671
6	0	67	92	1329	1571	8191	4132537	4282121	6354416	7363387	16776664	-8323216	-120	-671
7	0	67	69	1325	1571	8191	4132547	4281814	6355696	7363437	16776670	-8323088	-125	-671
8	0	67	82	1330	1571	8191	4132557	4281961	6354800	7363394	16776690	-8323216	-127	-671
9	0	67	32	1326	1571	8191	4132567	4281871	6356336	7362972	16776699	-8323088	-126	-671
10	0	67	90	1325	1571	8191	4132577	4281697	6355952	7363753	16776683	-8323216	-127	-671
11	0	67	57	1331	1571	8191	4132587	4281733	6355440	7363496	16776664	-8323088	-120	-671
12	0	67	77	1329	1571	8191	4132597	4282151	6356336	7363771	16776687	-8323216	-127	-671
13	0	67	88	1329	1571	8191	4132607	4281829	6355056	7363219	16776691	-8323088	-120	-671
14	0	67	65	1330	1571	8191	4132618	4281616	6356336	7363244	16776671	-8322960	-123	-671
15	0	67	78	1328	1571	8191	4132628	4281930	6355440	7363788	16776690	-8323216	-123	-671
16	0	67	69	1322	1571	8191	4132638	4282147	6355184	7363984	16776695	-8323216	-120	-671
17	0	67	52	1326	1571	8191	4132648	4281915	6355568	7363704	16776689	-8323088	-118	-671
18	0	67	74	1329	1571	8191	4132658	4281943	6356080	7363526	16776678	-8323088	-118	-671
19	0	67	86	1324	1571	8191	4132668	4284138	6355952	7363598	16776700	-8323088	-120	-671
20	0	84	62	1330	1574	8191	4132678	4284233	6356208	7363709	16776662	-8323088	-127	-670
21	0	84	54	1330	1574	8191	4132688	4284208	6355696	7363199	16776661	-8322960	-131	-670
22	0	84	91	1323	1574	8191	4132698	4284179	6356720	7363245	16776678	-8323216	-133	-670
23	0	84	107	1325	1574	8191	4132708	4284114	6355952	7363492	16776680	-8323088	-133	-670
24	0	84	39	1330	1574	8191	4132719	4284057	6355056	7363634	16776664	-8323216	-133	-670
25	0	84	60	1325	1574	8191	4132729	4283871	6355440	7363827	16776675	-8323344	-129	-670
26	0	84	52	1327	1574	8191	4132739	4283938	6356720	7363646	16776648	-8323216	-120	-670
27	0	84	62	1324	1574	8191	4132749	4284294	6355824	7363626	16776675	-8323216	-117	-670
28	0	84	50	1326	1574	8191	4132759	4284098	6355824	7363170	16776693	-8323088	-124	-670
29	0	84	65	1329	1574	8191	4132769	4284079	6357488	7363631	16776701	-8323088	-134	-670
30	0	84	79	1326	1574	8191	4132779	4283915	6355568	7363175	16776683	-8323088	-136	-670
31	0	84	78	1329	1574	8191	4132789	4284203	6357360	7363236	16776677	-8323216	-132	-670
32	0	84	68	1326	1574	8191	4132799	4284234	6355440	7363509	16776736	-8323088	-130	-670
33	0	84	95	1330	1574	8191	4132809	4286117	6356080	7363188	16776663	-8323216	-132	-670
34	0	84	62	1327	1574	8191	4132820	4286020	6356208	7363393	16776663	-8323216	-127	-670
35	0	84	59	1333	1574	8191	4132830	4286435	6355952	7363716	16776677	-8323088	-127	-670
36	0	84	95	1327	1574	8191	4132840	4285959	6356080	7363335	16776658	-8323344	-129	-670
37	0	84	51	1336	1574	8191	4132850	4286241	6356336	7363404	16776659	-8323216	-134	-670
38	0	84	43	1330	1574	8191	4132860	4286023	6355056	7363639	16776661	-8323216	-130	-670
39	0	84	73	1328	1574	8191	4132870	4285988	6355440	7362883	16776683	-8323088	-130	-670
40	0	74	38	1328	1578	8191	4132880	4285923	6355440	7363580	16776685	-8323216	-126	-612
41	0	74	26	1325	1578	8191	4132890	4285927	6356464	7363767	16776691	-8323216	-122	-612
42	0	74	79	1332	1578	8191	4132900	4285903	6355568	7363374	16776683	-8323216	-125	-612
43	0	74	59	1329	1578	8191	4132910	4286030	6356720	7363794	16776690	-8323216	-131	-612
44	0	74	70	1331	1578	8191	4132921	4286057	6355824	7363644	16776669	-8323216	-133	-612
45	0	74	59	1328	1578	8191	4132931	4286461	6354800	7363459	16776689	-8323216	-139	-612
46	0	74	81	1326	1578	8191	4132941	4286086	6355952	7363479	16776663	-8323216	-137	-612
47	0	74	72	1325	1578	8191	4132951	4286070	6355952	7363639	16776664	-8323216	-125	-612
48	0	74	80	1324	1578	8191	4132961	4286057	6355568	7363385	16776706	-8323216	-120	-612
49	0	74	43	1326	1578	8191	4132971	4286256	6355568	7363787	16776663	-8323344	-121	-612
50	0	74	76	1328	1578	8191	4132981	4286136	6356080	7363812	16776695	-8323216	-119	-612
51	0	74	93	1332	1578	8191	4132991	4286332	6355696	7363731	16776685	-8323216	-124	-612
52	0	74	61	1327	1578	8191	4133001	4285955	6355056	7363944	16776655	-8323088	-122	-612
53	0	74	102	1330	1578	8191	4133011	4286133	6357488	7363525	16776720	-8323216	-126	-612
54	0	74	53	1327	1578	8191	4133022	4286093	6355312	7363739	16776684	-8322960	-124	-612
55	0	74	74	1329	1578	8191	4133032	4285845	6354416	7363386	16776671	-8323216	-119	-612
56	0	74	49	1330	1578	8191	4133042	4286154	6356336	7363733	16776682	-8323088	-116	-612
