packetType,timestamp_s,timestamp_ms,lineCutterNumber,state,timestamp,pressure,altitude,deltaAltitude,temperature,accelNorm,battery,cutSense1,cutSense2,currentSense,photoresistor
1,419307,1193738501,63,0,101190,3233204391,-0.16673049330711365,841.2762451171875,0.9974012970924377,3.9343109130859375,3.159141292042652e-37,471,1,192,768
1,419946,1239613701,63,0,101192,3233554042,-0.2500937283039093,842.0145874023438,1.0006451606750488,3.9202346801757812,3.144447388449619e-37,472,1,160,768
1,420795,1292042501,63,0,101188,3232854735,-0.12504936754703522,842.3013305664062,0.9952768683433533,3.913196563720703,3.144447388449619e-37,470,1,192,752
1,421645,1344471301,63,0,101184,3232155405,0.1250503808259964,842.294189453125,0.9970090985298157,3.9272727966308594,3.1738347472201763e-37,471,1,128,736
1,422494,1403453701,63,0,101178,3231106369,0.4585253894329071,841.6203002929688,0.9956801533699036,3.9202346801757812,3.1297537090643405e-37,470,2,208,736
1,423345,1455882501,63,0,101176,3230756679,0.4168495833873749,841.3909301757812,0.9953222274780273,3.9272727966308594,3.1444476126573734e-37,469,0,256,656
1,424088,1508311301,63,0,101177,3230931525,0.1667425036430359,840.7744140625,0.9938414096832275,3.9272727966308594,3.1738349714279306e-37,470,0,176,768
1,424936,1560740101,63,0,101174,3230406983,0.16674651205539703,840.738525390625,0.9929696917533875,3.9272727966308594,3.159141292042652e-37,469,1,192,752
1,426423,1662320901,63,0,101180,3231456053,-0.16674384474754333,839.0465087890625,0.9944280385971069,3.9272727966308594,3.173835195635685e-37,472,1,224,688
1,427377,1718026501,63,0,101181,3231630893,-0.2501157522201538,839.3189697265625,0.9943702220916748,3.913196563720703,3.159141292042652e-37,471,0,144,720
1,428120,1773732101,63,0,101180,3231456053,-0.2501177489757538,839.50537109375,0.9972048997879028,3.9202346801757812,3.1738349714279306e-37,472,0,144,688
1,428972,1826160901,63,0,101178,3231106369,0.12505637109279633,839.5556030273438,0.994713306427002,3.913196563720703,3.1738349714279306e-37,472,0,160,704
1,429713,1878589701,63,0,101179,3231281212,0.0,839.2831420898438,0.9945676326751709,3.913196563720703,3.159141292042652e-37,469,0,160,768
1,430455,1927741701,63,0,101178,3231106369,0.2501097619533539,839.017822265625,0.9986335039138794,3.913196563720703,3.173835195635685e-37,471,1,160,704
1,431305,1980170501,63,0,101177,3230931525,-0.12506037950515747,839.18994140625,0.9929807782173157,3.913196563720703,3.1591410678348977e-37,470,1,160,768
1,432155,2032599301,63,0,101178,3231106369,0.0,838.2578125,0.9992696046829224,3.9272727966308594,3.173835195635685e-37,469,0,192,672
1,432900,2085028101,63,0,101177,3230931525,0.041686125099658966,837.6697998046875,0.9979281425476074,3.9272727966308594,3.144447388449619e-37,467,0,176,704
1,433644,2137456901,63,0,101177,3230931525,0.0,837.5335693359375,0.995468020439148,3.9272727966308594,3.1591415162504063e-37,470,1,192,704
1,434494,2186608901,63,0,101181,3231630893,-0.04168512672185898,837.4976806640625,0.9973713159561157,3.913196563720703,3.1591415162504063e-37,472,0,224,768
