radio_id,radio_name,rssi,lqi,crc,software_version,board_serial_number,time_stamp_ms,callsign,temperature,fcb_altitude,v_speed,fcb_latitude,fcb_longitude,gps_alt,fcb_battery_voltage,ground_speed,course_over_ground,gps_time,gps_sats,fcb_state_number,ble_client,timestamp,run_number,distance,rot_vel_x,rot_vel_y,rot_vel_z,accel_x,accel_y,accel_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,roll,pitch,yaw,orientation_quaternion,orientation_rpy,barometer_pressure,barometer_2_pressure,press_ref,ground_elev,ground_temp,gs_lat,gs_lon,gs_alt,gs_baro,gs_temp,pyro_continuity,pyro_status,flash_usage
0,433 MHz Radio,-60 db,7,Good,0,0,856005,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:10,1,,0.0008246685611084104,-1.5267671187757514e-05,0.002260195789858699,0.5168496966362,1.2634103298187256,9.572486877441406,0.3587299883365631,0.21286000311374664,0.5646299719810486,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-62 db,6,Good,0,0,856005,KM6GNL,34.27000045776367,0.0928555503487587,-0.21972648799419403,44.82479654947917,-73.164501953125,27.399999618530273,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:10,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,10,Good,0,0,856201,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:10,1,,-0.0019242162816226482,0.00044287979835644364,-0.0003359731053933501,0.5060819983482361,1.2131611108779907,9.53659439086914,0.35670000314712524,0.21604999899864197,0.5649200081825256,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-63 db,12,Good,0,0,856201,KM6GNL,34.290000915527344,0.170053169131279,-0.14602167904376984,44.82479654947917,-73.164501953125,27.100000381469727,11.9818115234375,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:10,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-61 db,5,Good,0,0,856412,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:10,1,,-0.002076931996271014,-0.0001679834967944771,0.0002748901897575706,0.5132604241371155,1.2849457263946533,9.554540634155273,0.35756999254226685,0.21547000110149384,0.5626000165939331,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022-10-15 12:52:10,1,,,,,,,,,,,,,,,,,,,,,44.82461751302083,-73.165087890625,37.29999923706055,1.0060301011596349,24.02,,,
0,433 MHz Radio,-59 db,4,Good,0,0,856608,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:11,1,,-0.0003970580000896007,-0.0020005733240395784,0.001191185088828206,0.534795880317688,1.2562319040298462,9.52941608428955,0.36511000990867615,0.22301000356674194,0.5652099847793579,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,4,Good,0,0,856608,KM6GNL,34.27000045776367,0.2896377742290497,-0.05652855336666107,44.82479654947917,-73.164501953125,27.100000381469727,11.9981689453125,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:11,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,6,Good,0,0,856608,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:11,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-59 db,5,Good,0,0,856804,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:11,1,,-0.0005955899250693619,-0.001175910816527903,-3.053960972465575e-05,0.49172505736351013,1.2490533590316772,9.554540634155273,0.36017999053001404,0.2201099991798401,0.5660799741744995,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,856804,KM6GNL,34.29999923706055,0.29484373331069946,-0.09067739546298981,44.82479654947917,-73.164501953125,26.899999618530273,11.9981689453125,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:11,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,7,Good,0,0,857000,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:11,1,,-0.002122748177498579,0.002947416389361024,0.0018020502757281065,0.5060819983482361,1.2598210573196411,9.572486877441406,0.3587299883365631,0.21547000110149384,0.5681099891662598,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-60 db,3,Good,0,0,857000,KM6GNL,34.290000915527344,0.23669935762882233,-0.17776669561862946,44.82479654947917,-73.164501953125,26.899999618530273,11.9981689453125,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:11,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-62 db,13,Good,0,0,857210,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:11,1,,-0.0012064531911164522,4.581582106766291e-05,0.002260197652503848,0.5276173949241638,1.1988041400909424,9.54377269744873,0.3561199903488159,0.21778999269008636,0.5681099891662598,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-61 db,8,Good,0,0,857225,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:11,1,,,,,,,,,,,,,,,,0.9963286519050598,0.9967333078384399,0.9964668154716492,0.0,16.0,,,,,,,,
0,433 MHz Radio,-61 db,6,Good,0,0,857406,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:11,1,,0.0036804531700909138,0.0011148265330120921,-0.0015576978912577033,0.48454657196998596,1.2634103298187256,9.507880210876465,0.35670000314712524,0.21256999671459198,0.5643399953842163,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-60 db,6,Good,0,0,857406,KM6GNL,34.279998779296875,0.27934980392456055,-0.14746740460395813,44.82479654947917,-73.164501953125,26.700000762939453,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:11,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,4,Good,0,0,857602,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:11,1,,-0.0009010215289890766,0.0014202581951394677,0.0018020502757281065,0.5168496966362,1.277767300605774,9.55095100402832,0.3639500141143799,0.21895000338554382,0.57014000415802,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-56 db,4,Good,0,0,857602,KM6GNL,34.279998779296875,0.09707342833280563,-0.34897106885910034,44.82479654947917,-73.164501953125,26.700000762939453,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:12,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,857813,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:12,1,,-0.00022907095262780786,-9.163376671494916e-05,0.000855209247674793,0.5312066078186035,1.2562319040298462,9.565308570861816,0.3552500009536743,0.20967000722885132,0.5730400085449219,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,858009,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:12,1,,-0.0016035133739933372,0.0031153985764831305,0.0002443459234200418,0.49172505736351013,1.26699960231781,9.568897247314453,0.35844001173973083,0.21198999881744385,0.5657899975776672,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,858204,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:12,1,,-0.000992650049738586,-9.163376671494916e-05,0.0023823673836886883,0.5276173949241638,1.270588755607605,9.554540634155273,0.3665600121021271,0.21141000092029572,0.5794199705123901,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-61 db,4,Good,0,0,858400,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:12,1,,0.002367098117247224,0.0020463878754526377,-0.001435528160072863,0.5240281224250793,1.2813564538955688,9.540184020996094,0.3596000075340271,0.21431000530719757,0.5730400085449219,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-60 db,2,Good,0,0,858400,KM6GNL,34.27000045776367,0.22676296532154083,-0.16654203832149506,44.82479654947917,-73.164501953125,26.899999618530273,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:12,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-60 db,6,Good,0,0,858445,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:12,1,,,,,,,,,,,,,,,,0.9960720539093018,0.9966740608215332,0.9964668154716492,0.0,16.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022-10-15 12:52:12,1,,,,,,,,,,,,,,,,,,,,,44.82461751302083,-73.165087890625,37.400001525878906,1.0059906242289662,24.01,,,
0,433 MHz Radio,-60 db,6,Good,0,0,858611,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:13,1,,0.001450803130865097,0.00021379788813646883,-6.108571687946096e-05,0.5204389095306396,1.277767300605774,9.533005714416504,0.3648200035095215,0.2131499946117401,0.5741999745368958,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,858611,KM6GNL,34.27000045776367,0.18142713606357574,-0.2199256718158722,44.82479654947917,-73.164501953125,26.899999618530273,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:13,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-60 db,6,Good,0,0,858626,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:13,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-59 db,5,Good,0,0,858807,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:13,1,,-0.00375680741854012,0.0025808948557823896,0.00044287723721936345,0.4773681163787842,1.2346965074539185,9.53659439086914,0.35931000113487244,0.20967000722885132,0.565500020980835,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,4,Good,0,0,858807,KM6GNL,34.27000045776367,0.13652466237545013,-0.2707877457141876,44.82479654947917,-73.164501953125,26.700000762939453,11.9818115234375,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:13,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,6,Good,0,0,859003,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:13,1,,0.0021991096436977386,0.001206452609039843,-0.0016951443394646049,0.5455635786056519,1.2526426315307617,9.590433120727539,0.3526400029659271,0.2166299968957901,0.5721700191497803,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,859003,KM6GNL,34.290000915527344,0.1677946001291275,-0.2385268211364746,44.82479654947917,-73.164501953125,26.700000762939453,11.9818115234375,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:13,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,859214,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:13,1,,-0.000244343449594453,0.0007483050576411188,0.00029016140615567565,0.5312066078186035,1.2598210573196411,9.540184020996094,0.35844001173973083,0.22068999707698822,0.5756499767303467,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,2,Good,0,0,859214,KM6GNL,34.279998779296875,0.12225909531116486,-0.28101396560668945,44.82479654947917,-73.164501953125,26.700000762939453,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:13,1,0.6436096823030789,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,859410,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:13,1,,-0.0007024909136816859,0.0010537367779761553,-0.0009315651841461658,0.4809573292732239,1.26699960231781,9.561718940734863,0.3587299883365631,0.2192399948835373,0.5602800250053406,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,4,Good,0,0,859410,KM6GNL,34.279998779296875,0.10128739476203918,-0.29009804129600525,44.824788411458336,-73.164501953125,26.399999618530273,11.9818115234375,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:13,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,859605,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:13,1,,0.0008246672805398703,0.003802621504291892,0.0012064563343301415,0.5778666734695435,1.2598210573196411,9.540184020996094,0.3529300093650818,0.21170000731945038,0.5617300271987915,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,6,Good,0,0,859605,KM6GNL,34.290000915527344,0.15444841980934143,-0.23074793815612793,44.824788411458336,-73.164501953125,26.399999618530273,11.9818115234375,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:14,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
