4133597,6356080,-8323344,1324,-111,0,0,0,0,1588,75,-643,8191,8191,8191,8191,94,4283994,16776692,7363748
4133607,6356080,-8323088,1331,-117,0,0,0,0,1588,75,-643,8191,8191,8191,8191,118,4284170,16776658,7363527
4133617,6355312,-8323216,1327,-119,0,0,0,0,1588,75,-643,8191,8191,8191,8191,55,4283946,16776691,7363719
4133628,6356080,-8323344,1326,-119,0,0,0,0,1588,75,-643,8191,8191,8191,8191,73,4284237,16776662,7363744
4133638,6355696,-8323088,1336,-122,0,0,0,0,1588,75,-643,8191,8191,8191,8191,62,4283967,16776690,7363293
4133648,6355952,-8323216,1323,-122,0,0,0,0,1588,75,-643,8191,8191,8191,8191,72,4284012,16776696,7363575
4133658,6355440,-8323216,1325,-116,0,0,0,0,1588,75,-643,8191,8191,8191,8191,62,4283975,16776684,7363278
4133668,6355568,-8323344,1335,-121,0,0,0,0,1588,75,-643,8191,8191,8191,8191,54,4284134,16776687,7363331
4133678,6356592,-8323216,1334,-117,0,0,0,0,1588,75,-643,8191,8191,8191,8191,40,4283973,16776704,7363610
4133688,6355696,-8323088,1328,-119,0,0,0,0,1588,75,-643,8191,8191,8191,8191,81,4284075,16776671,7364094
4133698,6355696,-8323216,1332,-117,0,0,0,0,1583,73,-640,8191,8191,8191,8191,56,4284145,16776700,7363436
4133708,6355312,-8323216,1327,-116,0,0,0,0,1583,73,-640,8191,8191,8191,8191,60,4284098,16776701,7363656
4133718,6356720,-8323088,1330,-118,0,0,0,0,1583,73,-640,8191,8191,8191,8191,83,4284176,16776691,7363582
4133729,6355696,-8323344,1329,-115,0,0,0,0,1583,73,-640,8191,8191,8191,8191,60,4284310,16776695,7363656
4133739,6355184,-8323216,1325,-116,0,0,0,0,1583,73,-640,8191,8191,8191,8191,53,4284116,16776668,7363676
4133749,6356976,-8323216,1329,-120,0,0,0,0,1583,73,-640,8191,8191,8191,8191,72,4284063,16776716,7363313
4133759,6356336,-8323344,1327,-121,0,0,0,0,1583,73,-640,8191,8191,8191,8191,63,4283953,16776715,7363259
4133769,6354544,-8323216,1328,-117,0,0,0,0,1583,73,-640,8191,8191,8191,8191,97,4284221,16776703,7363595
4133779,6355312,-8323088,1330,-125,0,0,0,0,1583,73,-640,8191,8191,8191,8191,68,4284129,16776669,7363839
4133789,6355952,-8323216,1330,-120,0,0,0,0,1583,73,-640,8191,8191,8191,8191,65,4283921,16776678,7363636
4133799,6355568,-8323344,1326,-122,0,0,0,0,1583,73,-640,8191,8191,8191,8191,70,4283988,16776678,7363432
4133809,6355568,-8323088,1332,-125,0,0,0,0,1583,73,-640,8191,8191,8191,8191,64,4281984,16776696,7363986
4133819,6355824,-8323088,1328,-127,0,0,0,0,1583,73,-640,8191,8191,8191,8191,70,4282030,16776690,7363683
4133830,6355696,-8323216,1320,-127,0,0,0,0,1583,73,-640,8191,8191,8191,8191,85,4281805,16776732,7363897
4133840,6355696,-8323088,1329,-132,0,0,0,0,1583,73,-640,8191,8191,8191,8191,85,4281942,16776685,7363316
4133850,6355056,-8323216,1329,-130,0,0,0,0,1583,73,-640,8191,8191,8191,8191,95,4281958,16776707,7362941
4133860,6356336,-8323216,1332,-134,0,0,0,0,1583,73,-640,8191,8191,8191,8191,57,4281861,16776670,7363969
4133870,6355056,-8323216,1324,-126,0,0,0,0,1583,73,-640,8191,8191,8191,8191,72,4281831,16776649,7363369
4133880,6355952,-8323344,1327,-133,0,0,0,0,1583,73,-640,8191,8191,8191,8191,68,4281759,16776698,7363426
4133890,6355952,-8323344,1332,-132,0,0,0,0,1583,73,-640,8191,8191,8191,8191,76,4281959,16776675,7363760
4133900,6355312,-8323344,1330,-127,0,0,0,0,1569,61,-646,8191,8191,8191,8191,83,4281961,16776681,7363392
4133910,6354800,-8323216,1323,-134,0,0,0,0,1569,61,-646,8191,8191,8191,8191,47,4281668,16776671,7363373
4133920,6354800,-8323216,1334,-137,0,0,0,0,1569,61,-646,8191,8191,8191,8191,68,4281662,16776682,7363132
4133931,6356336,-8323088,1329,-143,0,0,0,0,1569,61,-646,8191,8191,8191,8191,80,4281933,16776649,7363507
4133941,6356208,-8323216,1322,-141,0,0,0,0,1569,61,-646,8191,8191,8191,8191,71,4282140,16776700,7363471
4133951,6355952,-8323088,1331,-139,0,0,0,0,1569,61,-646,8191,8191,8191,8191,42,4286135,16776665,7363892
4133961,6355824,-8323088,1326,-138,0,0,0,0,1569,61,-646,8191,8191,8191,8191,81,4285992,16776676,7363449
4133971,6355824,-8323216,1327,-132,0,0,0,0,1569,61,-646,8191,8191,8191,8191,98,4286637,16776674,7363365
4133981,6356080,-8323216,1329,-134,0,0,0,0,1569,61,-646,8191,8191,8191,8191,60,4286231,16776684,7364160
4133991,6356208,-8323088,1327,-129,0,0,0,0,1569,61,-646,8191,8191,8191,8191,68,4286107,16776693,7363740
4134001,6355568,-8323216,1330,-136,0,0,0,0,1569,61,-646,8191,8191,8191,8191,78,4286041,16776669,7363700
4134011,6356976,-8323216,1332,-130,0,0,0,0,1569,61,-646,8191,8191,8191,8191,83,4286246,16776674,7363746
4134021,6354800,-8323216,1327,-131,0,0,0,0,1569,61,-646,8191,8191,8191,8191,84,4285883,16776667,7363406
4134032,6355056,-8323216,1331,-139,0,0,0,0,1569,61,-646,8191,8191,8191,8191,69,4286097,16776702,7363474
4134042,6355696,-8323472,1328,-131,0,0,0,0,1569,61,-646,8191,8191,8191,8191,78,4286185,16776699,7363735
4134052,6356208,-8323088,1328,-125,0,0,0,0,1569,61,-646,8191,8191,8191,8191,52,4286249,16776687,7363876
4134062,6357104,-8323216,1331,-131,0,0,0,0,1569,61,-646,8191,8191,8191,8191,58,4286305,16776695,7363574
4134072,6356720,-8323216,1331,-127,0,0,0,0,1569,61,-646,8191,8191,8191,8191,92,4286038,16776663,7363718
4134082,6355952,-8323216,1325,-124,0,0,0,0,1569,61,-646,8191,8191,8191,8191,88,4286367,16776645,7363710
4134092,6355440,-8323216,1329,-122,0,0,0,0,1569,61,-646,8191,8191,8191,8191,90,4286209,16776690,7363703
4134102,6355952,-8323216,1326,-120,0,0,0,0,1573,74,-659,8191,8191,8191,8191,75,4286189,16776696,7363056
4134112,6355312,-8323344,1331,-117,0,0,0,0,1573,74,-659,8191,8191,8191,8191,111,4286156,16776709,7363215
4134122,6354800,-8323088,1332,-119,0,0,0,0,1573,74,-659,8191,8191,8191,8191,53,4286129,16776696,7364062
4134133,6355312,-8323088,1323,-124,0,0,0,0,1573,74,-659,8191,8191,8191,8191,88,4286198,16776696,7363894
4134143,6355440,-8323216,1332,-123,0,0,0,0,1573,74,-659,8191,8191,8191,8191,115,4286185,16776674,7363718
4134153,6354544,-8323472,1328,-126,0,0,0,0,1573,74,-659,8191,8191,8191,8191,93,4285963,16776648,7363333
4134163,6355568,-8323088,1329,-128,0,0,0,0,1573,74,-659,8191,8191,8191,8191,97,4286040,16776679,7363723
4134173,6356208,-8323344,1329,-125,0,0,0,0,1573,74,-659,8191,8191,8191,8191,76,4285825,16776641,7363491
4134183,6356080,-8323216,1324,-120,0,0,0,0,1573,74,-659,8191,8191,8191,8191,71,4286171,16776654,7363381
4134193,6356208,-8323216,1332,-117,0,0,0,0,1573,74,-659,8191,8191,8191,8191,65,4285573,16776655,7363464
4134203,6354928,-8323344,1333,-114,0,0,0,0,1573,74,-659,8191,8191,8191,8191,50,4286070,16776678,7363821
4134213,6355696,-8323216,1328,-115,0,0,0,0,1573,74,-659,8191,8191,8191,8191,81,4286024,16776665,7363573
4134223,6355184,-8323088,1330,-120,0,0,0,0,1573,74,-659,8191,8191,8191,8191,71,4286042,16776674,7363689
4134234,6355312,-8323344,1336,-119,0,0,0,0,1573,74,-659,8191,8191,8191,8191,63,4284022,16776721,7363448
4134244,6356080,-8323344,1330,-125,0,0,0,0,1573,74,-659,8191,8191,8191,8191,53,4284030,16776674,7363274
4134254,6355696,-8323344,1332,-120,0,0,0,0,1573,74,-659,8191,8191,8191,8191,84,4283931,16776735,7363533
4134264,6355056,-8323216,1328,-122,0,0,0,0,1573,74,-659,8191,8191,8191,8191,57,4283803,16776663,7363134
4134274,6356080,-8323216,1326,-122,0,0,0,0,1573,74,-659,8191,8191,8191,8191,85,4283693,16776719,7363591
4134284,6355568,-8323216,1335,-122,0,0,0,0,1573,74,-659,8191,8191,8191,8191,86,4283953,16776669,7363503
4134294,6355440,-8323216,1331,-128,0,0,0,0,1573,74,-659,8191,8191,8191,8191,59,4283737,16776689,7363274
4134304,6354672,-8323216,1328,-130,0,0,0,0,1567,78,-645,8191,8191,8191,8191,70,4283878,16776682,7363401
4134314,6355312,-8323216,1323,-130,0,0,0,0,1567,78,-645,8191,8191,8191,8191,89,4283873,16776751,7363524
4134324,6355952,-8323216,1333,-129,0,0,0,0,1567,78,-645,8191,8191,8191,8191,80,4284039,16776725,7363891
4134335,6356080,-8323344,1336,-131,0,0,0,0,1567,78,-645,8191,8191,8191,8191,63,4283658,16776687,7363461
4134345,6355312,-8323216,1324,-128,0,0,0,0,1567,78,-645,8191,8191,8191,8191,51,4283836,16776650,7363225
4134355,6355824,-8323344,1330,-127,0,0,0,0,1567,78,-645,8191,8191,8191,8191,20,4283902,16776674,7363215
4134365,6357232,-8323344,1326,-128,0,0,0,0,1567,78,-645,8191,8191,8191,8191,50,4283943,16776720,7363393
4134375,6355952,-8323216,1327,-128,0,0,0,0,1567,78,-645,8191,8191,8191,8191,87,4283886,16776658,7363427
4134385,6355824,-8323216,1329,-127,0,0,0,0,1567,78,-645,8191,8191,8191,8191,87,4283732,16776674,7363739
4134395,6355952,-8323216,1330,-125,0,0,0,0,1567,78,-645,8191,8191,8191,8191,67,4284096,16776756,7363877
4134405,6355312,-8323216,1327,-125,0,0,0,0,1567,78,-645,8191,8191,8191,8191,52,4283870,16776705,7363472
4134415,6355952,-8323344,1329,-118,0,0,0,0,1567,78,-645,8191,8191,8191,8191,38,4283886,16776655,7363262
4134425,6355696,-8323344,1329,-118,0,0,0,0,1567,78,-645,8191,8191,8191,8191,64,4283992,16776735,7363664
4134436,6356080,-8323472,1335,-113,0,0,0,0,1567,78,-645,8191,8191,8191,8191,140,4283797,16776674,7363108
4134446,6356336,-8323216,1322,-119,0,0,0,0,1567,78,-645,8191,8191,8191,8191,23,4283854,16776685,7363252
4134456,6355952,-8323344,1332,-127,0,0,0,0,1567,78,-645,8191,8191,8191,8191,97,4284017,16776704,7363187
4134466,6354928,-8323216,1328,-121,0,0,0,0,1567,78,-645,8191,8191,8191,8191,80,4284006,16776707,7363652
4134476,6356080,-8323216,1331,-121,0,0,0,0,1567,78,-645,8191,8191,8191,8191,78,4283773,16776725,7363688
4134486,6355440,-8323344,1330,-124,0,0,0,0,1567,78,-645,8191,8191,8191,8191,79,4283815,16776677,7363347
4134496,6355696,-8323344,1323,-126,0,0,0,0,1567,78,-645,8191,8191,8191,8191,73,4284023,16776682,7363472
4134506,6356080,-8323216,1326,-125,0,0,0,0,1577,66,-613,8191,8191,8191,8191,61,4283731,16776677,7363531
4134516,6354928,-8323216,1325,-123,0,0,0,0,1577,66,-613,8191,8191,8191,8191,79,4284108,16776612,7363367
4134526,6355568,-8323216,1326,-119,0,0,0,0,1577,66,-613,8191,8191,8191,8191,30,4283773,16776670,7363512
4134537,6354800,-8323088,1331,-123,0,0,0,0,1577,66,-613,8191,8191,8191,8191,73,4284130,16776704,7363843
4134547,6356720,-8323216,1330,-120,0,0,0,0,1577,66,-613,8191,8191,8191,8191,25,4284119,16776675,7363139
4134557,6355824,-8323344,1330,-122,0,0,0,0,1577,66,-613,8191,8191,8191,8191,62,4283524,16776678,7363154
4134567,6356336,-8323216,1324,-116,0,0,0,0,1577,66,-613,8191,8191,8191,8191,26,4284045,16776751,7363947
4134577,6355184,-8323344,1326,-122,0,0,0,0,1577,66,-613,8191,8191,8191,8191,140,4283652,16776638,7363703
4134587,6355440,-8323088,1329,-123,0,0,0,0,1577,66,-613,8191,8191,8191,8191,126,4283836,16776680,7362995
4134597,6356080,-8323216,1326,-134,0,0,0,0,1577,66,-613,8191,8191,8191,8191,113,4283609,16776681,7363332
4134607,6357232,-8323344,1328,-127,0,0,0,0,1577,66,-613,8191,8191,8191,8191,76,4284167,16776657,7363563
