key,value
altimeter_name,FCB
altimeter_note,FCBV1?
importer_id,fcb
imported_at,2026-05-28T20:09:31.415Z
row_count,1831
flight_notes,
pressure_ref,0.9265297310634097
gravity_ref,1
launched,1
gps_timestamp,2023-07-16T00:07:46.000Z
apogee_timestamp,
trigger_fire_status,-1
peak_altitude_m,818.53
peak_velocity_ms,520.63
peak_acceleration_mss,579.93
has_gps_data,true
parser_cache_version,5
source_fingerprint,starship_good-output-FCB-post.csv:1688541:1780328415508
