key,value
altimeter_name,FCB
altimeter_note,FCBV0
importer_id,fcb
imported_at,2026-05-28T22:25:21.998Z
row_count,7545
peak_altitude_m,657.76
peak_velocity_ms,111.01
peak_acceleration_mss,95.00
flight_notes,
has_gps_data,true
parser_cache_version,5
source_fingerprint,trd_v1_9_17_22-output-FCB-post.csv:6629569:1780328415228
