,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg,baro_height
97505,10309437,0,-29,-1357,50,-48,36,129,611,480,-1707,-38,-1376,33,3,-13,42,708,1826,737,384,-64,432,24.93,0.9941870219590428,24.93,1.0040365161608684,3904.71240234375,-7552.45556640625,16.299999237060547,12.89484977722168,0,0.0,0.0,0.0,0.0,15.78509707884343,0.0,0.0,-17.287683543131067,0.0,0.0,0.0,0.0,13,0.9991117690599556,39.0785400390625,-75.87425944010417,-0.2081755662,-9.7411808046,0.35892339,-0.2727817764,-9.8775716928,0.2368894374,-0.0586428762,0.04398215715,0.1576027297875,0.0036651797625,-0.0158824456375,0.051312516675,0.35438000000000003,0.2784,-0.99006,0.41064,1.05908,0.42746,-0.2404786713,-9.809376248700001,0.29790641370000004,-0.02748884821875,0.01404985575625,0.10445762323125,0.38251,0.66874,-0.2813,11.29728,-1.88288,12.70944,24.93,-55.24381345893417
97506,10309543,0,-5,-1355,69,13,69,102,604,440,-1688,-14,-1379,55,56,19,21,742,1821,734,432,-160,368,24.93,0.9941080680977054,24.93,1.0041549469528743,3904.71240234375,-7552.45556640625,16.299999237060547,12.877124786376951,0,0.0,0.0,0.0,0.0,15.831385150333563,0.0,0.0,-17.27692476767853,0.0,0.0,0.0,0.0,13,0.9991315075252898,39.0785400390625,-75.87425944010417,-0.035892339,-9.726823869,0.4953142782,-0.10049854920000001,-9.8991070962,0.394815729,0.0158824456375,0.0842991345375,0.12461611192500001,0.06841668890000001,0.023212805162500003,0.0256562583375,0.35032,0.2552,-0.97904,0.43036,1.05618,0.42572,-0.0681954441,-9.8129654826,0.4450650036,0.04214956726875001,0.05375596985,0.07513618513125,0.39034,0.6556899999999999,-0.27666,12.70944,-4.7072,10.82656,24.93,-55.4159000180092
97507,10309648,0,28,-1351,33,61,151,74,604,440,-1688,12,-1378,9,112,88,-17,714,1820,713,304,-112,336,24.93,0.994078460399704,24.93,1.0043128546755489,3904.71240234375,-7552.45556640625,16.299999237060547,12.877124786376951,0,0.0,0.0,0.0,0.0,15.259408190321212,0.0,0.0,-17.598190232706706,0.0,0.0,0.0,0.0,13,0.9991956575376264,39.0785400390625,-75.87425944010417,0.20099709840000002,-9.6981099978,0.2368894374,0.0861416136,-9.8919286284,0.0646062102,0.0745253218375,0.18448071471250002,0.090407767475,0.13683337780000002,0.1075119397,-0.0207693519875,0.35032,0.2552,-0.97904,0.41412,1.0556,0.41354,0.143569356,-9.7950193131,0.1507478238,0.10567934981875002,0.14599632720625,0.03481920774375,0.38222,0.6554,-0.28275,8.94368,-3.29504,9.88512,24.93,-55.975153390114016
97508,10309754,0,10,-1356,21,49,101,37,590,465,-1687,1,-1378,7,100,49,-46,714,1820,713,416,-128,384,24.94,0.9943054527510486,24.92,1.0044115470022206,3904.71240234375,-7552.45556640625,16.299999237060547,12.877124786376951,0,0.0,0.0,0.0,0.0,14.551013045692454,0.0,0.0,-17.978388886690933,0.0,0.0,0.0,0.0,13,0.9993584998766346,39.0785400390625,-75.87425944010417,0.071784678,-9.7340023368,0.1507478238,0.0071784678,-9.8919286284,0.050249274600000005,0.059864602787500006,0.12339438533750001,0.0452038837375,0.12217265875000001,0.059864602787500006,-0.056199423025,0.3422,0.2697,-0.97846,0.41412,1.0556,0.41354,0.039481572900000005,-9.8129654826,0.10049854920000001,0.09101863076875001,0.09162949406250001,-0.005497769643750001,0.37816,0.6626500000000001,-0.28246,12.23872,-3.76576,11.29728,24.93,-57.39720109014243
97509,10309859,0,3,-1362,7,36,92,31,590,465,-1687,19,-1381,-12,87,35,-54,701,1816,701,272,-128,336,24.93,0.994453491241056,24.91,1.0044905008635578,3904.71240234375,-7552.45556640625,16.299999237060547,12.859399795532228,0,0.0,0.0,0.0,0.0,13.789983210784124,0.0,0.0,-18.36409130455037,0.0,0.0,0.0,0.0,13,0.9994719960523069,39.0785400390625,-75.87425944010417,0.0215354034,-9.777073143600001,0.050249274600000005,0.1363908882,-9.9134640318,-0.0861416136,0.04398215715,0.11239884605,0.0378735242125,0.1062902131125,0.0427604305625,-0.06597323572500001,0.3422,0.2697,-0.97846,0.40658,1.05328,0.40658,0.0789631458,-9.845268587700001,-0.017946169499999998,0.07513618513125,0.07757963830625,-0.014049855756250004,0.37439,0.66149,-0.28593999999999997,8.00224,-3.76576,9.88512,24.92,-58.383756374702756
97510,10309964,0,9,-1358,15,-36,19,119,601,455,-1635,3,-1378,0,12,-33,23,701,1816,701,336,-80,432,24.93,0.9941376757957068,24.92,1.0039279546015298,3904.71240234375,-7552.45556640625,16.299999237060547,12.89484977722168,0,0.0,0.0,0.0,0.0,14.801885797403756,0.0,0.0,-17.747668919839498,0.0,0.0,0.0,0.0,13,0.9990328151986183,39.0785400390625,-75.87425944010417,0.0646062102,-9.7483592724,0.107677017,0.0215354034,-9.8919286284,0.0,-0.04398215715,0.023212805162500003,0.1453854639125,0.01466071905,-0.0403169773875,0.0280997115125,0.34858,0.2639,-0.9483,0.40658,1.05328,0.40658,0.0430708068,-9.8201439504,0.0538385085,-0.01466071905,-0.0085520861125,0.08674258771250001,0.37758,0.65859,-0.27086,9.88512,-2.3536,12.70944,24.925,-54.555426754620754
97511,10310070,0,13,-1358,47,-71,69,160,601,455,-1635,6,-1383,34,-21,26,75,706,1822,722,368,-176,416,24.93,0.9941771527263756,24.92,1.0042042931162103,3904.71240234375,-7552.45556640625,16.299999237060547,12.859399795532228,0,0.0,0.0,0.0,0.0,14.573581699889647,0.0,0.0,-17.851598631407725,0.0,0.0,0.0,0.0,13,0.999190722921293,39.0785400390625,-75.87425944010417,0.0933200814,-9.7483592724,0.3373879866,0.0430708068,-9.9278209674,0.24406790520000002,-0.0867425877125,0.0842991345375,0.19547625400000002,-0.0256562583375,0.031764891275,0.09162949406250001,0.34858,0.2639,-0.9483,0.40948,1.05676,0.41876,0.0681954441,-9.8380901199,0.2907279459,-0.056199423025,0.05803201290625,0.14355287403125,0.37903,0.66033,-0.26477,10.82656,-5.17792,12.23872,24.925,-55.93213541723671
97512,10310175,0,29,-1356,55,-2,56,111,611,445,-1698,31,-1378,41,41,6,12,706,1822,722,320,-96,288,24.92,0.9945324451023932,24.93,1.0043622008388848,3904.71240234375,-7552.45556640625,16.299999237060547,12.859399795532228,0,0.0,0.0,0.0,0.0,13.9840374867717,0.0,0.0,-18.15362372595317,0.0,0.0,0.0,0.0,13,0.9994473229706391,39.0785400390625,-75.87425944010417,0.2081755662,-9.7340023368,0.394815729,0.2225325018,-9.8919286284,0.2943171798,-0.002443453175,0.06841668890000001,0.13561165121250002,0.0500907900875,0.007330359525,0.01466071905,0.35438000000000003,0.2581,-0.98484,0.40948,1.05676,0.41876,0.215354034,-9.8129654826,0.3445664544,0.023823668456250002,0.0378735242125,0.07513618513125,0.38193,0.65743,-0.28304,9.4144,-2.82432,8.47296,24.925,-58.16611235707657
97513,10310281,0,24,-1353,46,58,77,48,601,475,-1674,5,-1380,16,97,43,-41,717,1821,719,368,-224,352,24.92,0.9945324451023932,24.91,1.0043227239082162,3904.71240234375,-7552.45654296875,16.5,12.877124786376951,0,0.0,0.0,0.0,0.0,13.554035411604607,0.0,0.0,-18.35014804352894,0.0,0.0,0.0,0.0,13,0.9994275845053047,39.0785400390625,-75.87427571614583,0.1722832272,-9.7124669334,0.3302095188,0.035892339,-9.906285564000001,0.1148554848,0.07086014207500001,0.09407294723750001,0.0586428762,0.11850747898750001,0.0525342432625,-0.0500907900875,0.34858,0.2755,-0.97092,0.41586,1.05618,0.41702,0.1040877831,-9.809376248700001,0.2225325018,0.09468381053125001,0.07330359525,0.004276043056249998,0.38222,0.66584,-0.27695000000000003,10.82656,-6.59008,10.35584,24.915,-57.99409629120106
97514,10310386,0,8,-1352,40,60,134,42,601,475,-1674,-1,-1373,27,101,88,-48,717,1821,719,464,-96,368,24.91,0.994453491241056,24.91,1.004549716259561,3904.71240234375,-7552.45654296875,16.5,12.877124786376951,0,0.0,0.0,0.0,0.0,13.04398184543384,0.0,0.0,-18.577129544941126,0.0,0.0,0.0,0.0,13,0.9995016037503084,39.0785400390625,-75.87427571614583,0.0574277424,-9.7052884656,0.287138712,-0.0071784678,-9.8560362894,0.1938186306,0.07330359525,0.163711362725,0.051312516675,0.12339438533750001,0.1075119397,-0.0586428762,0.34858,0.2755,-0.97092,0.41586,1.05618,0.41702,0.025124637300000002,-9.7806623775,0.2404786713,0.09834899029375001,0.13561165121250002,-0.0036651797624999982,0.38222,0.66584,-0.27695000000000003,13.65088,-2.82432,10.82656,24.91,-58.63649741193987
97515,10310491,0,3,-1362,32,16,115,78,581,465,-1695,-1,-1379,14,71,56,-3,731,1817,731,384,-128,304,24.92,0.9943646681470516,24.91,1.0041056007895386,3904.71240234375,-7552.45654296875,16.5,12.877124786376951,0,0.0,0.0,0.0,0.0,13.875497568553268,0.0,0.0,-18.04845497112183,0.0,0.0,0.0,0.0,13,0.999235134468295,39.0785400390625,-75.87427571614583,0.0215354034,-9.777073143600001,0.2297109696,-0.0071784678,-9.8991070962,0.10049854920000001,0.0195476254,0.14049855756250001,0.09529467382500001,0.0867425877125,0.06841668890000001,-0.0036651797625,0.33698,0.2697,-0.9831,0.42398,1.05386,0.42398,0.007178467799999999,-9.8380901199,0.16510475940000002,0.05314510655625,0.10445762323125002,0.045814747031250005,0.38048000000000004,0.66178,-0.27956,11.29728,-3.76576,8.94368,24.915,-56.31672770755709
97516,10310597,0,5,-1362,38,-46,32,146,581,465,-1695,-1,-1384,29,1,-21,49,731,1817,731,384,-160,400,24.91,0.9944436220083888,24.91,1.004549716259561,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,13.3460670604228,0.0,0.0,-18.308336648697814,0.0,0.0,0.0,0.0,13,0.9994966691339748,39.0785400390625,-75.87427571614583,0.035892339,-9.777073143600001,0.2727817764,-0.0071784678,-9.9349994352,0.2081755662,-0.056199423025,0.0390952508,0.178372081775,0.0012217265875,-0.0256562583375,0.059864602787500006,0.33698,0.2697,-0.9831,0.42398,1.05386,0.42398,0.0143569356,-9.8560362894,0.2404786713,-0.02748884821875,0.00671949623125,0.11911834228125,0.38048000000000004,0.66178,-0.27956,11.29728,-4.7072,11.768,24.91,-58.59349799696973
97517,10310702,0,6,-1356,54,-63,80,139,597,481,-1663,2,-1379,30,0,11,47,717,1822,745,448,-160,288,24.9,0.9943646681470516,24.9,1.0045891931902295,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.92027945029598,0.0,0.0,-18.49411940363959,0.0,0.0,0.0,0.0,13,0.9994769306686406,39.0785400390625,-75.87427571614583,0.0430708068,-9.7340023368,0.3876372612,0.0143569356,-9.8991070962,0.215354034,-0.0769687750125,0.09773812700000001,0.1698199956625,0.0,0.0134389924625,0.0574211496125,0.34626,0.27898,-0.96454,0.41586,1.05676,0.4321,0.0287138712,-9.8165547165,0.3014956476,-0.03848438750625,0.05558855973125,0.1136205726375,0.38106,0.66787,-0.26622,13.18016,-4.7072,8.47296,24.9,-58.41886674606971
97518,10310807,0,37,-1357,80,-4,75,75,597,481,-1663,24,-1377,46,41,18,-9,717,1822,745,384,-112,336,24.91,0.9942955835183814,24.9,1.0045398470268936,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,13.03802319896776,0.0,0.0,-18.363625638455247,0.0,0.0,0.0,0.0,13,0.9994177152726376,39.0785400390625,-75.87427571614583,0.26560330860000003,-9.7411808046,0.574277424,0.1722832272,-9.884750160600001,0.3302095188,-0.00488690635,0.09162949406250001,0.09162949406250001,0.0500907900875,0.021991078575,-0.0109955392875,0.34626,0.27898,-0.96454,0.41586,1.05676,0.4321,0.21894326790000002,-9.812965482600001,0.4522434714,0.022601941868750003,0.05681028631875001,0.04031697738750001,0.38106,0.66787,-0.26622,11.29728,-3.29504,9.88512,24.905,-57.90547299053134
97519,10310913,0,19,-1358,71,34,85,71,582,464,-1686,6,-1372,53,85,11,-19,724,1815,697,432,-176,352,24.9,0.994522575869726,24.91,1.0042339008142116,3904.71240234375,-7552.45654296875,16.5,12.89484977722168,0,0.0,0.0,0.0,0.0,12.882014928274618,0.0,0.0,-18.391338594218293,0.0,0.0,0.0,0.0,13,0.9993782383419688,39.0785400390625,-75.87427571614583,0.1363908882,-9.7483592724,0.5096712138,0.0430708068,-9.848857821600001,0.3804587934,0.041538703975,0.1038467599375,0.0867425877125,0.1038467599375,0.0134389924625,-0.023212805162500003,0.33756,0.26912,-0.97788,0.41992,1.0527,0.40426,0.0897308475,-9.798608547,0.4450650036,0.07269273195625,0.0586428762,0.031764891275,0.37874,0.66091,-0.28681,12.70944,-5.17792,10.35584,24.905,-57.558834017338356
97520,10311018,0,43,-1360,54,34,87,68,582,464,-1686,28,-1378,35,86,37,-16,724,1815,697,352,-96,368,24.9,0.9948186528497408,24.9,1.0045398470268936,3904.71240234375,-7552.45654296875,16.5,12.877124786376951,0,0.0,0.0,0.0,0.0,12.514519835595337,0.0,0.0,-18.53965483517417,0.0,0.0,0.0,0.0,13,0.9996792499383171,39.0785400390625,-75.87427571614583,0.3086741154,-9.762716208,0.3876372612,0.20099709840000002,-9.8919286284,0.251246373,0.041538703975,0.1062902131125,0.08307740795,0.105068486525,0.0452038837375,-0.0195476254,0.33756,0.26912,-0.97788,0.41992,1.0527,0.40426,0.2548356069,-9.827322418200001,0.3194418171,0.07330359525,0.075747048425,0.031764891275,0.37874,0.66091,-0.28681,10.35584,-2.82432,10.82656,24.9,-60.18161787961924
97521,10311124,0,17,-1356,34,20,67,83,579,456,-1676,2,-1376,19,71,9,-3,729,1826,708,352,-128,352,24.91,0.9945620528003948,24.91,1.0042339008142116,3904.71240234375,-7552.45654296875,16.5,12.89484977722168,0,0.0,0.0,0.0,0.0,12.635768752938311,0.0,0.0,-18.40795148116898,0.0,0.0,0.0,0.0,13,0.9993979768073031,39.0785400390625,-75.87427571614583,0.12203395260000001,-9.7340023368,0.24406790520000002,0.0143569356,-9.8775716928,0.1363908882,0.024434531750000002,0.0818556813625,0.1014033067625,0.0867425877125,0.0109955392875,-0.0036651797625,0.33582,0.26448,-0.97208,0.42282000000000003,1.05908,0.41064,0.0681954441,-9.8057870148,0.1902293967,0.05558855973125,0.046425610325,0.048869063500000004,0.37932,0.66178,-0.28072,10.35584,-3.76576,10.35584,24.91,-57.73345663025404
97522,10311229,0,23,-1357,47,-32,29,76,579,456,-1676,13,-1378,26,16,-20,-3,729,1826,708,368,-112,304,24.9,0.9945916604983962,24.9,1.0043128546755489,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.487387327480244,0.0,0.0,-18.430857090111655,0.0,0.0,0.0,0.0,13,0.9994522575869725,39.0785400390625,-75.87427571614583,0.1651047594,-9.7411808046,0.3373879866,0.0933200814,-9.8919286284,0.1866401628,-0.0390952508,0.035430071037500004,0.09285122065000001,0.0195476254,-0.024434531750000002,-0.0036651797625,0.33582,0.26448,-0.97208,0.42282000000000003,1.05908,0.41064,0.1292124204,-9.8165547165,0.26201407470000004,-0.0097738127,0.005497769643750001,0.044593020443750006,0.37932,0.66178,-0.28072,10.82656,-3.29504,8.94368,24.9,-58.203868040477744
97523,10311334,0,19,-1362,63,-16,36,108,607,458,-1622,11,-1385,38,19,-21,22,721,1832,745,416,-144,336,24.91,0.994453491241056,24.91,1.004549716259561,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.457476196915897,0.0,0.0,-18.39145290601821,0.0,0.0,0.0,0.0,13,0.9995016037503084,39.0785400390625,-75.87427571614583,0.1363908882,-9.777073143600001,0.45224347140000004,0.07896314580000001,-9.942177903000001,0.2727817764,-0.0195476254,0.04398215715,0.13194647145000002,0.023212805162500003,-0.0256562583375,0.026877984925,0.35206,0.26564,-0.94076,0.41818,1.06256,0.4321,0.10767701700000001,-9.8596255233,0.36251262390000005,0.0018325898812500008,0.009162949406249999,0.07941222818750002,0.38512,0.6640999999999999,-0.25433000000000006,12.23872,-4.23648,9.88512,24.91,-58.63649741193987
97524,10311440,0,30,-1363,61,4,75,100,607,458,-1622,20,-1380,39,51,32,6,721,1832,745,400,-144,368,24.92,0.9943745373797188,24.9,1.0042635085122131,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.65902514191434,0.0,0.0,-18.217358116680977,0.0,0.0,0.0,0.0,13,0.999319022945966,39.0785400390625,-75.87427571614583,0.215354034,-9.7842516114,0.43788653580000003,0.143569356,-9.906285564000001,0.2799602442,0.00488690635,0.09162949406250001,0.12217265875000001,0.062308055962500004,0.0390952508,0.007330359525,0.35206,0.26564,-0.94076,0.41818,1.06256,0.4321,0.179461695,-9.845268587700001,0.35892339,0.033597481156250004,0.06536237243125001,0.06475150913750001,0.38512,0.6640999999999999,-0.25433000000000006,11.768,-4.23648,10.82656,24.91,-57.047935643241686
97525,10311545,0,20,-1350,54,23,101,100,591,445,-1682,8,-1374,32,71,45,20,723,1823,762,304,-128,368,24.9,0.9944830989390576,24.9,1.004431285467555,3904.71240234375,-7552.45654296875,16.5,12.8416748046875,0,0.0,0.0,0.0,0.0,12.761344589607946,0.0,0.0,-18.11687484343587,0.0,0.0,0.0,0.0,13,0.9994571922033063,39.0785400390625,-75.87427571614583,0.143569356,-9.69093153,0.3876372612,0.0574277424,-9.8632147572,0.2297109696,0.0280997115125,0.12339438533750001,0.12217265875000001,0.0867425877125,0.0549776964375,0.024434531750000002,0.34278000000000003,0.2581,-0.97556,0.41934,1.05734,0.44196,0.10049854920000001,-9.7770731436,0.3086741154,0.0574211496125,0.08918604088750001,0.07330359525,0.38106,0.65772,-0.2668,8.94368,-3.76576,10.82656,24.9,-58.246868286982206
97526,10311651,0,3,-1359,45,23,81,54,591,445,-1682,2,-1377,16,76,23,-33,723,1823,762,352,-128,400,24.9,0.9945423143350604,24.9,1.004381939304219,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.695509119706768,0.0,0.0,-18.107955177567383,0.0,0.0,0.0,0.0,13,0.9994621268196398,39.0785400390625,-75.87427571614583,0.0215354034,-9.755537740200001,0.323031051,0.0143569356,-9.884750160600001,0.1148554848,0.0280997115125,0.09895985358750001,0.06597323572500001,0.09285122065000001,0.0280997115125,-0.0403169773875,0.34278000000000003,0.2581,-0.97556,0.41934,1.05734,0.44196,0.0179461695,-9.820143950400002,0.21894326790000002,0.060475466081250005,0.06352978255,0.012828129168750004,0.38106,0.65772,-0.2668,10.35584,-3.76576,11.768,24.9,-58.28986828079465
97527,10311756,0,5,-1355,26,3,66,66,584,443,-1687,4,-1379,8,61,22,-21,706,1838,768,352,-208,336,24.91,0.9944436220083888,24.9,1.0044806316308907,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.729332605530516,0.0,0.0,-18.048966125879332,0.0,0.0,0.0,0.0,13,0.9994621268196398,39.0785400390625,-75.87427571614583,0.035892339,-9.726823869,0.1866401628,0.0287138712,-9.8991070962,0.0574277424,0.0036651797625,0.080633954775,0.080633954775,0.0745253218375,0.026877984925,-0.0256562583375,0.33872,0.25694,-0.97846,0.40948,1.06604,0.44544,0.0323031051,-9.8129654826,0.12203395260000001,0.0390952508,0.05375596985,0.02748884821875,0.3741,0.66149,-0.26651,10.35584,-6.11936,9.88512,24.905,-58.292495016855085
97528,10311861,0,3,-1359,61,-7,34,111,584,443,-1687,-2,-1376,39,34,-32,26,706,1838,768,336,-96,288,24.9,0.994641006661732,24.9,1.0045793239575622,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.359454815637356,0.0,0.0,-18.21479509991164,0.0,0.0,0.0,0.0,13,0.9996101653096472,39.0785400390625,-75.87427571614583,0.0215354034,-9.755537740200001,0.43788653580000003,-0.0143569356,-9.8775716928,0.2799602442,-0.008552086112500001,0.041538703975,0.13561165121250002,0.041538703975,-0.0390952508,0.031764891275,0.33872,0.25694,-0.97846,0.40948,1.06604,0.44544,0.0035892338999999997,-9.8165547165,0.35892339,0.01649330893125,0.0012217265874999994,0.08368827124375,0.3741,0.66149,-0.26651,9.88512,-2.82432,8.47296,24.9,-59.579750604421434
97529,10311967,0,-3,-1358,49,-28,85,115,612,431,-1688,-15,-1376,30,18,30,29,734,1816,735,432,-128,320,24.9,0.9945521835677276,24.9,1.0042733777448802,3904.71240234375,-7552.45654296875,16.5,12.89484977722168,0,0.0,0.0,0.0,0.0,12.815587769991971,0.0,0.0,-17.914934252563903,0.0,0.0,0.0,0.0,13,0.9994127806563039,39.0785400390625,-75.87427571614583,-0.0215354034,-9.7483592724,0.35174492220000003,-0.107677017,-9.8775716928,0.215354034,-0.034208344450000004,0.1038467599375,0.14049855756250001,0.021991078575,0.036651797625,0.035430071037500004,0.35496,0.24998,-0.97904,0.42572,1.05328,0.4263,-0.0646062102,-9.8129654826,0.28354947810000003,-0.006108632937500002,0.07024927878125001,0.08796431430000001,0.39034,0.65163,-0.27637,12.70944,-3.76576,9.4144,24.9,-57.859856970989696
97530,10312072,0,33,-1354,57,-14,68,95,623,444,-1638,24,-1379,34,39,28,2,734,1816,735,368,-128,432,24.91,0.9944041450777202,24.9,1.0042635085122131,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,13.07639580929985,0.0,0.0,-17.7456827882546,0.0,0.0,0.0,0.0,13,0.9993338267949667,39.0785400390625,-75.87427571614583,0.2368894374,-9.719645401200001,0.4091726646,0.1722832272,-9.8991070962,0.24406790520000002,-0.017104172225000002,0.08307740795,0.1160640258125,0.047647336912500005,0.034208344450000004,0.002443453175,0.36134,0.25752,-0.95004,0.42572,1.05328,0.4263,0.2045863323,-9.809376248700001,0.3266202849,0.015271582343750001,0.0586428762,0.05925373949375,0.39353,0.6554,-0.26187,10.82656,-3.76576,12.70944,24.905,-57.174375530844245
97531,10312178,0,0,-1352,61,20,64,75,623,444,-1638,2,-1371,39,51,6,-11,739,1831,696,384,-112,288,24.9,0.994522575869726,24.9,1.0045398470268936,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.487277961019304,0.0,0.0,-18.04830475944629,0.0,0.0,0.0,0.0,13,0.9995312114483098,39.0785400390625,-75.87427571614583,0.0,-9.7052884656,0.43788653580000003,0.0143569356,-9.8416793538,0.2799602442,0.024434531750000002,0.0781905016,0.09162949406250001,0.062308055962500004,0.007330359525,-0.0134389924625,0.36134,0.25752,-0.95004,0.42862,1.06198,0.40368,0.0071784678,-9.773483909700001,0.35892339,0.04337129385625001,0.0427604305625,0.03909525080000001,0.39498,0.65975,-0.27318,11.29728,-3.29504,8.47296,24.9,-58.8918416624488
97532,10312283,0,-1,-1360,55,35,124,68,593,451,-1674,-9,-1378,26,84,59,-20,739,1831,696,432,-96,256,24.9,0.9946015297310634,24.9,1.004381939304219,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.68212629177378,0.0,0.0,-17.906777360346968,0.0,0.0,0.0,0.0,13,0.9994917345176413,39.0785400390625,-75.87427571614583,-0.0071784678,-9.762716208,0.394815729,-0.0646062102,-9.8919286284,0.1866401628,0.0427604305625,0.15149409685,0.08307740795,0.10262503335,0.0720818686625,-0.024434531750000002,0.34394,0.26158,-0.97092,0.42862,1.06198,0.40368,-0.035892339,-9.827322418200001,0.2907279459,0.07269273195625,0.11178798275625002,0.0293214381,0.38628,0.6617799999999999,-0.28362,12.70944,-2.82432,7.53152,24.9,-58.54786293716242
97533,10312388,0,2,-1365,48,13,60,98,593,451,-1674,-5,-1379,19,59,7,13,731,1843,757,480,-144,304,24.9,0.994522575869726,24.9,1.0042635085122131,3904.71240234375,-7552.45654296875,16.5,12.859399795532228,0,0.0,0.0,0.0,0.0,12.94463798085478,0.0,0.0,-17.73206473990842,0.0,0.0,0.0,0.0,13,0.9993930421909696,39.0785400390625,-75.87427571614583,0.0143569356,-9.798608547,0.3445664544,-0.035892339,-9.8991070962,0.1363908882,0.0158824456375,0.07330359525,0.11972920557500001,0.0720818686625,0.008552086112500001,0.0158824456375,0.34394,0.26158,-0.97092,0.42398,1.06894,0.43906,-0.0107677017,-9.8488578216,0.2404786713,0.043982157150000006,0.04092784068125,0.06780582560625001,0.38396,0.66526,-0.26593,14.1216,-4.23648,8.94368,24.9,-57.68784537100598
97534,10312494,0,7,-1356,43,-23,68,104,591,452,-1681,4,-1381,19,43,16,9,731,1843,757,304,-80,416,24.9,0.9944732297063904,24.9,1.0043128546755489,3904.71240234375,-7552.45654296875,16.5,12.89484977722168,0,0.0,0.0,0.0,0.0,13.138317874829758,0.0,0.0,-17.605027824256737,0.0,0.0,0.0,0.0,13,0.9993930421909696,39.0785400390625,-75.87427571614583,0.050249274600000005,-9.7340023368,0.3086741154,0.0287138712,-9.9134640318,0.1363908882,-0.0280997115125,0.08307740795,0.1270595651,0.0525342432625,0.0195476254,0.0109955392875,0.34278000000000003,0.26216,-0.97498,0.42398,1.06894,0.43906,0.039481572900000005,-9.8237331843,0.2225325018,0.012217265875000001,0.051312516675,0.06902755219375,0.38338000000000005,0.66555,-0.26796,8.94368,-2.3536,12.23872,24.9,-57.68784537100598
97535,10312599,0,5,-1352,50,-12,56,98,591,452,-1681,4,-1375,39,18,3,10,749,1837,738,352,-176,336,24.91,0.9945620528003948,24.91,1.004549716259561,3904.71240234375,-7552.45654296875,16.5,12.877124786376951,0,0.0,0.0,0.0,0.0,12.975831389204728,0.0,0.0,-17.68619761377852,0.0,0.0,0.0,0.0,13,0.9995558845299779,39.0785400390625,-75.87427571614583,0.035892339,-9.7052884656,0.35892339,0.0287138712,-9.870393225,0.2799602442,-0.01466071905,0.06841668890000001,0.11972920557500001,0.021991078575,0.0036651797625,0.012217265875000001,0.34278000000000003,0.26216,-0.97498,0.43442000000000003,1.06546,0.42804,0.0323031051,-9.7878408453,0.31944181709999997,0.0036651797625,0.03604093433125,0.06597323572500001,0.38860000000000006,0.66381,-0.27347,10.35584,-5.17792,9.88512,24.91,-59.10947430029273
